team,year,page,text
Cooper_Union,2014,Team:Cooper Union#Notebook#Biohack_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Cooper Union/Notebook/Biohack
From 2014.igem.org
Cooper Union 2014 iGEM
Home
Project
De Novo Synthesis
Programmable Lifespan Timer
Biohacker Kit
OpenSource Hardware
BioBrick Parts
Social
Safety
Ethics
Outreach
Notebook
Commonly Used Protocols
Labnotes
Team
Members
Attributions
Official Team Profile
Biohacker Kit
JUN JUL
5/28/14
6/2/14
6/3/14
PCR amplified 80uL each of GFP, UV, and HSP.
Purified these with the ones from 6/2/14 as well.
Rinsed and recharged silica wash columns.
On 6/4 and 6/5 while Devora and Shoshana are out, Prof. Medvedik is starting to make the compotent cells, to be completed on 6/6.
6/6/14
Poured plates-2 bottles of kan (20ug/mL) and 1 bottle of amp (100ug/mL).
We used 250 ul of 100 mg/ml stock concentration of Ampicilin and we used 143 ul of 35 mg/mL stock concentration of Kanamycin.
Chlor plate (150ug/mL) that we had tried to transform P3-3H from 2013 BioBrick registry didn't work.
No colonies were seen. A lower chlor concentration (50ug/mL) will be used to see if colonies grow.
Put plates in incubator to be used to transform our ligations.
1 chlor (50ug/mL), 1 chlor (150ug/mL), and 2 amp (100ug/mL).
Put 1 chlor (50ug/mL) plate in incubator to be used to transform the plasmid from the 2013 BioBrick plates P3-3H.
Poured two 0.8% agarose gels.
Inoculated 2.5 mL  (1/2 of the 5 mL we had) of DH5α cells in 125 mL of LB.
We separated it by adding 25 mL of the cell/LB mixture into 5-50 mL conical tubes so that it would fit in the shaker.
We started it in the shaker at 37°C at 10:30 AM when it had an optical density=.078 and let it shake until 12"
Toulouse-INSA-UPS,2018,Team:Toulouse-INSA-UPS#Model_-_-_TEXT.html,"orescein, the fluorophore that we were using in the wetlab. This proved harder to accomplish than originally planned.
A first 3D structure was built using Avogadro, an advanced molecular editor and visualiser9, from a 2D model of  AzF-DBCO-fluorescein molecule generated by ChemDraw. Next, the parameters of the molecule were generated using the GAFF force field10 and different modules (antechamber, LeAP, parmchk) of the AMBER biomolecular software suite. The main difficulty here was to incorporate the functionalised AzF residue as a part of the main protein, which involves creating covalent bonds to the neighbouring amino acids.
Here, we needed to align the structure of our AzF residue with that of the phenylalanine near the end of the C-ter linker, remove the phenylalanine then add the AzF with all the correct bonds (and none of the wrong ones).
Biotin is a well known case study of ligand - receptor, so building and parameterizing it was easier to perform. Additionally, this did not require any new bonds in our protein, as the interaction is not covalent. Again, we used the antechamber force field of Amber16 to create the necessary files. Placing it into the correct position in the streptavidin binding site was carried out by aligning our streptavidin domain with the X-ray structure of the streptavidin-biotin complex (PDB: 4JNJ3).
Explicit Solvent Model
To consider the protein as it behaves in its environment, we decided to simulate our platform explicitly in its solvent. This means adding a great number of water molecules around it, using the TIP3P model, and calculating values for all of these new interactions, instead of simply simulating the general physical and chemical conditions of the solvent. Due to the great flexibility of our linkers, we needed to generate the box large enough to accommodate the full length of our Cerberus protein when these linkers are fully stretched out. We therefore left a minimum distance of 20 Å around our protein when generating the water box to contain it, in the shape of a truncated octahedron.
In total, this amounted to over 40,000 water molecules in our model, and in total 127,995 atoms with the protein. Incorporating this number of new atoms into our model meant adding millions, maybe even billions of new interactions.
The equilibration phase decreases the temperature of the protein and its solvent to allow it to"
Groningen,2010,Team:Groningen#Brainstorm_-_-_TEXT.html," will grow, this could be done by getting the yeast to recognize a certain ratio between alcohol and a second substance and kill themselves once that ratio is reached. By dosing that second substance it could be determined when the yeast starts killing itself and hence the final alcohol level.
Seismo detecting bacteria(sound detecting bacteria) Mechanical pressure sensitive bacteria. Two ideas: colony sensing bacteria, if most of them die in a certain area the pressure must be great. This can be done by having all bacteria release a simple chemical, if concentration drops beyond a certain threshold trigger a signal. Other idea, completely different scale: use the fact that bacteria can change shape (to some extend). Position a specific receptor on the outer membrane, position a donor at a known distance from the receptor. This creates an auto-receptive system with known concentrations (taking into account diffusion) in the loop. If the distance between the receptor and the donor changes (due to changes in the bacteria shape) the concentration changes which can be used in a cascade towards other signals. Effectively creating a mechanical pressure sensor.
Miscellaneous, Fun
Synthetic communities Synthetically design an microbial consortium of different types of bacteria that have facilitating or symbiotic interactions with one another, creating a communities that sustains itself.
Bacterial lamp There are these bacteria found on fish that have luminescence. During a practical course some people had to acquire a pure culture of this bacterium from fish bought at the market. There was something about that if you put a culture of these bacteria in a large tube and flip it upside down (thus making oxygen bubbles) making the bacteria illuminate. Maybe we could make this into some kind of biological lamplight.
Bacteria changing the taste of yogurt Bacteria that can change the taste of yoghurt (over a period of time) so that you don't know which taste that yoghurt has at the moment. Or that the bacteria change it per period of the the day, so that you have ""breakfast"" yoghurt in the morning and ""dessert"" yoghurt in the evening
Smelling (coffee) bacteria responsive to circadian rythm Cells which react to a long period of darkness (night) followed by light (the sensors for light exist so this should be possible) produce either smell of coffee or caffeine (your blanket as a biofilm so you absorbe it) to assure a gentle awakening
Detect bad milk bacteria bad milk turns sour, so all you would need is a bacterium that would show us that the pH of the milk has gone below a certain value. It could show this by changing colour. The"
WashU_StLouis,2017,Team:WashU StLouis#Notebook_-_-_TEXT.html,"
Outside Work / Discussion
Purchased more materials for the UV exposure box [Micah, Collin, Zoe, Mark]
Began the construction of the UV exposure box [Micah, Collin, Zoe, Mark]
Sunday, June 25
No work done today!
Monday, June 26
Present: Zoe, Micah, Collin, Alex, Maddie, Mark
Lab Work
Resuspended the Dsup DNA from IDT [Collin, Micah]
Digested the Dsup DNA [Collin, Micah]
Digested the pSB1A2 plasmids with ligated BBa_J04500 (lac promoter + RBS) and BBa_E0040 (GFP) [Alex, Mark]
Performed gel electrophoresis on the digested pSB1A2 plasmids with ligated BBa_J04500 and BBa_E0040 [Alex, Mark]
.
Performed gel electrophoresis on the digested Dsup[Collin, Micah]
.
Transformed the pSB1A2 with BBa_J04500 and BBa_E0040 into DH5α E. coli cells [Alex, Maddie]
Transformed the pSB3C5 plasmid into DH5α E. coli cells [Maddie]
Outside Work / Discussion
Finished constructing the UV exposure box [Zoe, Collin, Micah]
Tuesday, June 27
Present: Zoe, Mark, Micah, Maddie, Collin, Alex
Lab Work
Checked for the transformation of DH5α cells with expression plasmid pSB3C5 [Alex]
Checked for the transformation of DH5α cells with the ligated parts, BBa_J04500 (lac promoter + RBS) and BBa_E0040 (GFP) [Alex}
Purified Dsup from its gel [Collin, Micah]
Digested the phrA (from Tardigrade species, Ramazzottius varieornatus), phrA (from cyanobacteria), and BBa_R0010 (lac promoter) [Zoe, Maddie]
We digested BBa_R0010 to obtain its pSB1C3 backbone
Performed gel electrophoresis on the digested phrA from tardigrades, phrA from cyanobacteria, and BBa_R0010 (lac promoter) [Mark, Zoe]
Performed a PCR gradient test on Dsup, phrA (from tardigrades), and phrA (from cyanobacteria) [M"
IPOC1-Colombia,2009,Team:IPOC1-Colombia:Patrocinadores_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:IPOC1-Colombia:Patrocinadores
From 2009.igem.org
Untitled Page
hola
Retrieved from "" http://2009.igem.org/Team:IPOC1-Colombia:Patrocinadores ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Tsinghua,2017,Team:Tsinghua-A#Part Collection_-_-_TEXT.html,".
Note
This page should list all the parts in the collection your team made during your project. You must add all characterization information for your parts on the Registry. You should not put characterization information on this page."
William_and_Mary,2017,Team:William and Mary#Outreach DB#scripts#alasql_-_-_TEXT.html,"263:163,265:me,266:p,270:ve,271:Se,273:Te,280:Ae,281:ye,282:Ne,283:Ce,284:Re,285:Oe,286:we,287:Ie,288:xe,290:z,291:Z,292:ee,293:te,294:De,295:ke,296:Le,297:$e,298:Me,299:Ue,302:_e,303:Fe,312:Pe,317:qe,419:190,420:Ge,424:Ve},{2:n,3:1224,4:a,5:s},t(da,[2,110]),t(da,[2,111]),t(da,[2,112]),t(da,[2,119]),{2:n,3:1225,4:a,5:s},{2:n,3:1011,4:a,5:s,111:1065,143:fa,145:pa,147:1226,336:1064,337:1066},{2:n,3:1227,4:a,5:s},{2:n,3:168,4:a,5:s,56:165,77:ie,94:260,111:149,113:153,131:oe,132:ue,137:ce,143:le,144:161,145:he,149:de,151:1228,152:fe,154:pe,156:Q,158:167,179:be,180:Ee,181:ge,196:151,200:147,201:155,202:156,254:150,255:146,256:148,257:152,258:154,259:157,260:158,261:159,262:162,263:163,265:me,266:p,270:ve,271:Se,273:Te,280:Ae,281:ye,282:Ne,283:Ce,284:Re,285:Oe,286:we,287:Ie,288:xe,290:z,291:Z,292:ee,293:te,294:De,295:ke,296:Le,297:$e,298:Me,299:Ue,302:_e,303:Fe,312:Pe,317:qe,419:190,420:Ge,424:Ve},t(da,[2,125]),t(Va,[2,"
LMU-TUM_Munich,2016,Team:LMU-TUM Munich#Labjournal_-_-_TEXT.html," preparative digestion of P308 with EcoRI-HF and XbaI
volume
reagent
10 µl
Plasmid DNA P308
3 µl
Cutsmart buffer (10x)
1 µl
EcoRI-HF
1 µl
XbaI
15 µl
ddH2O
=30 µl
TOTAL
Digestions were incubated for 3h at 37°C
Fragments were cut from the gel and purified by gelectraction (promega)
Results:
Fragments were renamed (see Inventarliste) and concentrations were measured
Cloning of pAAV-CWS_MmZip14_EMCV-IRES_mTagBFP2 (PmeI+NotI) in pSB1C3
Investigator:  CG
Aim of the experiment:
Cloning of pAAV-CWS_MmZip14_EMCV-IRES_mTagBFP2 (PmeI+NotI) in pSB1C3
Procedure:
17 µl pAAV-CWS_MmZip14_EMCV-IRES_mTagBFP2 (PmeI+NotI) digestion with 1 µl Mung Bean Nuclease and 2 µl buffer for 30 min. at 30°C to receive blunt ends
Ligation of  8.7 µl pAAV-CWS_MmZip14_EMCV-IRES_mTagBFP2 (PmeI+NotI) and 1.3 µl pSB1C3
Overnight incubation at 16 °C
Retransformation of P258
Investigator: CG
Aim of the experiment:
Amplification of Vector
Procedure:
Transformation following SOP(13.02.2013)
Digestion of P1005, P1006, P1007 with XbaI, PstI HF + analytical gel
Investigator: EF
Aim of the experiment: Isolation of insert for further construction of hypoxia system Procedure:
p1005, p1006, p1007 digested with:
0,25 µl EcoRI (HF)  0,25 µl SpeI (HF),  5 µl CutSmart Buffer  3 µg plasmid-DNA (Pp1005, p1006, p1007) fill up with ddH2O (Vtotal= 50µL)
30 µl on 1% agarose gel for electrophoresis"
DTU-Denmark,2016,Team:DTU-Denmark#substrate_-_-_TEXT.html,"elink, H. W., Toirkens, M. J., del Rosario Franco Berriel, M., Winkler, A. A., van Dijken, J. P., Pronk, J. T., & van Maris, A. J. A. (2007). Engineering of Saccharomyces cerevisiae for Efficient Anaerobic Alcoholic Fermentation of l-Arabinose . Applied and Environmental Microbiology, 73(15), 4881–4891. http://doi.org/10.1128/AEM.00177-07
Syed Shams Yazdani, Ramon Gonzalez, Anaerobic fermentation of glycerol: a path to economic viability for the biofuels industry, Current Opinion in Biotechnology, Volume 18, Issue 3, June 2007, Pages 213-219, ISSN 0958-1669, http://dx.doi.org/10.1016/j.copbio.2007.05.002.
Introduction
Methods
Outline of process
Industrial Byproduct Screenings
Discussion
FIND US AT:
DTU BIOBUILDERS
DENMARK
DTU - SØLTOFTS PLADS, BYGN. 221/002
2800 KGS. LYNGBY
E-mail:
dtu-biobuilders-2016@googlegroups.com
MAIN SPONSORS:"
Lambert_GA,2018,Team:Lambert GA#Measurement_-_-_TEXT.html,"lokia.android_camera
Chrome Q
Laboratories often require plate readers to detect biological samples in a standardized environment which can be prohibitive to field work. Lambert iGEM offers a low-cost, portable substitute for standard plate readers which are expensive, immobile, and require an electrical power source. The QSystem, comprised of the Color Q app and the Chrome Q device, pinpoints relative color values by using the red, green, blue (RGB) system. A photo of the samples is taken by Color Q and circle detection is used to obtain RGB values. The 2018 Lambert iGEM team improved upon the 2017 design by removing individually-wired LEDs which previously altered the RGB values, skewing relative color value results. The modified base allows for more sample testing and an option for a positive/negative control. With the QSystem, we hope to provide a low-cost tool for the expansion and development of modern synthetic biology in developing regions of the world.
The Chrome Q is a 3-D printed dome/base used to quantify the relative color values of various samples by using the red, green, blue (RGB) system of pixels. The Chrome Q device acts as a very frugal but efficient alternative to industrial plate readers and florometers. The 2018 Lambert iGEM team improved upon the 2017 design by removing individually-wired LEDs which previously altered the RGB values, skewing relative color value results. This Chrome Q was found to have more accurate results when used without the presence of artificial light sources; light still enters the dome, because the dome is translucent, but this light has much less variation that a direct light source. In the 2018 Lambert iGEM project, the Chrome Q was used to quantify the relative expression of blue color in varying bacterial samples with T7 Toehold lacZ. Samples are arranged in a 6x6 array in the Chrome Q, with a +/- control, and is paired with the Color Q app to analyze the sample. A picture of the Chrome Q itself and its base are below.
References
[1] 10.3 - Sensitivity, Specificity, Positive Predictive Value, and Negative Predictive Value. (2018). Retrieved October 8, 2018, from https://onlinecourses.science.psu.edu/stat507/node/71/
[2] Cholera - Vibrio cholerae infection. (2018, July 20). Retrieved from https://www.cdc.gov/cholera/diagnosis.html
[3] Nelson, E. J., Harris, J. B., Morris, J"
