team,year,page,text
UNIPV-Pavia,2010,Team:UNIPV-Pavia#Calendar#June_-_-_TEXT.html," I8-1, I8-2, I9-1, I9-2, I10-1 and I10-2 in 5ml LB+Amp. Cultures grown overnight. Inoculum of PhaP-1 and PhaP-2 in 5ml LB+Kan and ON growth. Received strains and plasmid from CGSC (Yale University). Details in the week view.
June, 29th
17° Bio-Lab - From I7-1, I7-2, I8-1, I8-2, I9-1, I9-2, I10-1 and I10-2 5ul were aliquoted and diluted in 500ul LB+Amp for a preliminary TECAN test. Then cultures were MiniPrepped. Almost all cultures were digested. PhaP-1 and PhaP-2 were prepared or sequencing. All strains received from Yale Univesity were on blotting paper disks, that were placed on an LB agar plates, resuspended and then streaked. After plate streaking, disks were transferred in falcon tubes containing liquid LB.
June, 30th
18° Bio-Lab - Inoculum of cultures for a TECAN test.
CALENDAR
March
April
May
June
July
August
September
October
November
Retrieved from "" http://2010.igem.org/Team:UNIPV-Pavia/Calendar/June ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Heidelberg,2017,Team:Heidelberg#Experiments_-_-_TEXT.html," as well as tetracycline for confirmation of F-pilus positive plasmids.
Let the picked single colony grow in 2YT medium with the associated antibiotics for 12 - 18 hours in a 37°C incubator until OD600 0.6 - 0.8 is reached.
The single colony growth should be serially diluted and plated on plates with the appropriate antibiotics and either 100 mM glucose or 100 mM arabinose. Plates are grown for another 12 - 18 hours.
In parallel with the plate assay, a 50 ml starter culture for starting the PACE turbidostat should be inoculated using the pre-culture from *step 2*. Bacterial starter culture should grow to log-phase density (OD600 0.5 - 0.8).
If the plate assay shows a positive result by displaying delayed growth of the bacteria on the arabinose plate, the 50 ml starter culture can be used for inoculation of the turbidostat.
Ligation
Assemble the reaction mix as listed in the table below:
Incubate at room temperature for 10 min or overnight at 16 °C.
Heat inactivate the ligase at 65 °C for 10 min
Use 1-5 µl for transformation into competent cells.
Component
Volume
T4 DNA Ligase (NEB)
1 µl
10x T4 DNA Ligase Reaction Buffer (NEB)
1.5 µl
Vector backbone
50 ng
Insert
add in 3:1 molar ratio
dH2O
adjust to 15 µl
Overnight-Culture
Prepare LB media by resolving 25 g LB-powder (Roth) in 1 l of dH2O, and autoclave it.
Transfer 4 ml of LB into a culture tube, and add 4 µl of the respective antibiotic stock solutions
Inoculate the culture by picking a single colony with a pipet tip and tipping it into the medium or by adding a few microliters from a glycerol-stock.
Shake the culture at 37 °C at 220 rpm for 12-14 h.
Isolate plasmids or use the culture for further experiments.
Concentrations of antibiotics:
Antibiotic
Stock Concentration (1000X)
Final Concentration
Ampicillin
100 mg/ml
100 µg/ml
Streptomycin
100 mg/ml
100 µg/ml
Kanamycin
50 mg/ml
50 µg/ml"
Queens_Canada,2016,Team:Queens Canada#Team_-_-_TEXT.html,"Team:Queens Canada/Team
Team:Queens Canada
Toggle navigation
Team
Project
Background
Description
NRPS Tagging
COM Domains
Notebook
Parts
Safety
Attributions
Human Practices
Collaborations
About Us
Team Queen's Canada 2016
The Queen’s iGEM team consists of fifteen undergraduate students from a variety of different disciplines. Common among all our team members is a passion for synthetic biology and an eagerness to learn more about it while contributing to advance the work done in this field. Having the advantage of being from diverse backgrounds, each of the members has uniquely contributed to our 2016 research project.
Dragos Chiriac
Dragos is in his fourth year of Life Sciences. He is proud to be this year’s official pancake chef and Co-Dictator. When he is not maintaining strict order within QGEM or flipping pancakes, he can be found trying to showcase a harmony between hip-hop and nature with his wardrobe. Viewing himself as the Drake of synthetic biology, this year Dragos hopes to drop the hottest drug of 2k16. In the future, Dragos plans to pursue a career in research.
Jia Tanwani
Jia will be starting her first year of Medicine in the fall at the University of Toronto. This is Jia’s second summer being involved with QGEM. She eagerly joined QGEM in 2015 to be part of a team that works to solve real-world problems and is currently one of the co-directors in addition to leading the Policy & Practices component of the 2016 project. When she’s not teaching synthetic biology courses or sending emails, Jia loves to go shopping and enjoys tagging her friends in Facebook memes. In the future, Jia plans to continue pursuing innovative research that fuses her interests in medicine and synthetic biology.
Danai Topouza
Danai is in her fourth year studying Biology and Computer Science. She saw QGEM as an opportunity to be an active part of an exciting research project, learn more about synthetic biology, and put her programming skills to work. Danai is planning to pursue graduate studies that combine her interests in genetics and computational biology. When not debugging, Danai enjoys spending time outdoors, trying out new restaurants, and watching horrible movies.
Yifei Wang
Currently in his third year of Life Sciences, Yifei learned about QGEM during his second year and quickly became drawn to the innovation, competitive spirit, and paisley shirt cult that is QGEM. He has learned to appreciate not only its lab and"
Tuebingen,2015,Team:Tuebingen#Design_-_-_TEXT.html," the same time very accurate. The expression of RFP in the non-activated cells is supposed to ease testing of the reporter device.
General Cre reporters
The design of our reporter cassette is very similar to other Cre reporters used in research: a single promotor is followed by to protein coding sequences, of which the first one flanked with loxp sites, whereby it can be removed from the DNA [Nagy 2000] .
Our reporter cassette contains a constitutive promotor (the ADH promotor, BBa_J63005 ), followed by a RFP gene and the ADH terminator ( BBa_E1010 and BBa_K392003 ) which are flanked by two loxp sites with the same orientation. Behind the second loxp site is the gene encoding for the luciferase (see Figure 1). This setup leads to expression of luciferase only after the Cre recombinase has cut out the RFP-tADH region.
Figure1: Processing of the Cre reporter cassette.
Our reporter is able to permanently save information, because the Cre induced switch to luciferase expression is irreversible. Without deactivation of the Cre recombinase this process will occur in every reporter within a given cell. In order to relate the luciferase signal of a population of biosensor memory cells, it is therefore necessary that the reporter is only activated within a fraction of the cells. This can be achieved by activating the Dronpa caged Cre construct only for a small amount of time, when taking the ‘snapshot’. This leads to a statistically determined reporter activation in some of the cells, because the concentration of of the Cre construct stands in relation to the activation state of the sensor.
On the one side the time frame that is necessary for activation of the reporter, in such a way that an intermediate number of cells is activated, has to be determined empirically for every combination of sensor and promotor, which can be time consuming. On the other hand all this work done to calibrate the CREllumination memory system can also be used in other beneficial ways.
If the interplay of sensor, promotor strength and Cre activation time are well characterised, any one of this factors can be controlled quite easily. For example assume a sensor measuring a very weak signal which can not easily be determined: using a longer activation time of CREllumination system, the strength of the luciferase readout can easily be amplified.
Introduction
The first step to establish a memory system was to characterise different promoters and check whether they were suitable to be used for expression of our construct.
The iGEM Team Tue"
NEU_China_A,2018,Team:NEU China A#Design_-_-_TEXT.html,"2011) 474:298–306. doi: 10.1038/nature10208
[5] Zhang G, Brokx S, Weiner JH (2006) Extracellular accumulation of recombinant proteins fused to the carrier protein YebF in Escherichia coli. Nat Biotechnol 24:100–104
5. Diet-mediated tumor chemoprevention and                     inflammation relief
Although the use of immunosuppressive agents can have a good effect, it also has certain side                     effects(eg. increasing the risk of lymphoma) [1]. In addition, we need to consider the high risk of                     colorectal cancer in patients with IBD in the design of the project [2]. Therefore, we hope to                     combine the cruciferous vegetable diet with the engineering bacteria that release myrosinase to                     chemically prevent tumors [3].
Myrosinase is present in cruciferous plants such as broccoli, Brussels sprouts and Chinese cabbage.                     It can convert the precursor glucosinolates in cruciferous plants into sulforaphane, a well-known                     anticancer substance [4]. Sulforaphane is an activator of Nrf2, which induces Nrf2 activation and                     translocation into the nucleus, and binds to the antioxidant response element (ARE) to promote                     transcriptional activation of the phase II metabolic enzyme gene [5]. As a result, sulforaphane, on                     the one hand, can eliminate cancer cells by inducing phase II reaction; on the other hand, it can                     alleviate inflammation by inducing antioxidant enzymes (such as HO-1 and SOD) to resist oxidative                     stress.
In addition, cruciferous vegetables are metabolized in the body to produce ligands for aromatic                     hydrocarbon receptors, which activate the aromatic hydrocarbon receptors in intestinal epithelial                     cells and immune cells to relieve inflammation, improve intestinal epithelial barrier tightness and                     enhance the ability to inhibit tumors[6, 7]. Therefore, we call on everyone to eat more vegetables!
Figure 4. Diet-mediated tumor chemoprevention and inflammation relief.
In our project, we chose the myrosinase from horseradish because it exhibits high catalytic activity                     at physiological temperature and pH [3]. We fused the myrosinase and the secreted protein Yebf and                     used a constitutive promoter to activate expression of the fusion protein. In this way, we can get enough myrosinase in the intestinal environment to make the cruciferous vegetable diet play an                     effective chemical prevention of"
LMU-TUM_Munich,2016,Team:LMU-TUM Munich#Labjournal_-_-_TEXT.html," 2 μL Ligase buffer, 7 μL ddH2O, 1 μL Ligase
Ligation was incubated for 30 min. at room temperature
transformation was performed according to SOP (with 100 µl cells and 20 µl ligation mix) and plating in LB+Cam agar
Thursday, July 14
MiniPreps of Overnight Cultures
Investigator: Vivien
Aim: Prep plasmid DNA of P26, F110, F117, F114, P114, and P118
Procedure:
MiniPrep performed according to manufacturer's instructions with Qiagen kit
Prior to eluting, 50 μL EB buffer was applied to the membrane, and the columns were heated at 37 °C for 7 min
Results: Plasmid DNA solutions of the following concentrations: P26 (a: 55.1 ng/μL; b: 48.1 ng/μL); F110 (K2: 150.1 ng/μL; K3: 173.0 ng/μL); F117 (a: 257.7 ng/μL; b: 159.0 ng/μL; CMV/BM40: 133.2 ng/μL); F114 (83.1 ng/μL); P114 (a: 26.1 ng/μL; 170.7 ng/μL); P118 (F118?) (a: 248.0 ng/μL; 53.2 ng/μL; 241.3 ng/μL). F110 (K2: FR12904474; K3: FR12904473) and F117 (a: FR12904477; b: FR12904476; CMV/BM40: FR12904475) were sent for sequencing with VF2.
DpnI Digest of mRuby3 QC and Transformation
Investigator: Vivien
Aim: Digest original-sequence plasmid and transform obtained pure quick-changed plasmid
Procedure:
QC was digested with DpnI (40 μL QC, 5 μL 10× CutSmart buffer, 3.5 μL ddH2O, 1.5 μL DpnI = 50 μL) at 37 °C for 2 h
Digest (10 μL) was directly transformed into"
William_and_Mary,2018,Team:William and Mary#Outreach DB#database csv_-_-_TEXT.html," Booth,,,,Secondary School Students,""Educate on Synthetic Biology, Promote Awareness of Synthetic Biology"",""
Set up a fair booth at the annual University of Sydney Open Day
Spoke to prospective students about microbiology, research, genetic engineering, and iGEM
"",,,,,,Hosted an iGEM fair booth at their university's open day to discuss synthetic biology,Right boi,correct boi,correct boi 932,Sydney Australia,Undergraduate,2015, https://2015.igem.org/Team:Sydney_Australia ,""Nominated for Best Integrated Human Practices, Nominated for Best Education and Public Engagement"",Education and Public Engagement,Australian National Science Week,Fair Booth,,,,General Public,""Educate on Synthetic Biology, Promote Awareness of Synthetic Biology"",""
Host a fair booth at the annual science in the swamp event at Centennial Park in Sydney
Host various activities including examining pond water under a microscope, creating paper DNA chains, examining numerous plates containing wild type and genetically modified bacteria, and loading a gel
"",,,,,,Attended a science festival to teach about synthetic and molecular biology,Right boi,correct boi,correct boi 933,Sydney Australia,Undergraduate,2015, https://2015.igem.org/Team:Sydney_Australia ,""Nominated for Best Integrated Human Practices, Nominated for Best Education and Public Engagement"",Education and Public Engagement,Australian Museum Science Festival,Fair Booth,,,,General Public,""Educate on Synthetic Biology, Promote Awareness of Synthetic Biology"",""
Engage with thousands of school students at the Australian Museum in Sydney
Host a fair booth where students can view giant microbes, use a light microscope to view amoebas in pond water, use a hand held microscope, and view numerous agar plates containing normal and genetically engineered bacteria
"",,,,,,Collaborated with a local museum to teach participants at a science festival,Right boi,correct boi,correct boi 934,Sydney Australia,Undergraduate,2016, https://2016.igem.org/Team:Sydney_Australia,Nominated for Best Integrated Human Practices,Integrated Human Practices,Biofoundry,""Open Lab, Consult Experts"",,,,Scientific Community,Gain Information for iGEM Project,""
Attend Biofoundry, Australia’s first community lab that aims to make scientific research more accessible by subsidizing costs and also aims to make science education more accessible to all
Give presentation at Biofoundry’s August meeting held at the ATP Innovations Centre
"",Qualitative,""At the presentation, there were many things still not considered"
Oxford,2015,Team:Oxford#Blog_-_-_TEXT.html," project. The DNA order can be made after ensuring that the constructs are suitable for DNA synthesis by a company such as IDT.
This is the stage we are at with our project. Most of the Easter vacation was spent finalising our project and the last few weeks have involved sorting our DNA sequences and playin around with SnapGene. Currently, we're making sure that our constructs comply with IDT DNA synthesis rules and double checking that everything is in the right place and right order to put into plasmids when the DNA arrives. After adding the final touches to our constructs, we should be ready to order by the end of next week.
THE POLYMERASE CHAIN REACTION - IMPLICATIONS OF DNA AMPLIFICATION
Introduction
During our time in the lab, we have been getting to grips with several important biochemical techniques, one of which is the Polymerase Chain Reaction, or PCR. This is a technique which is used to amplify the DNA in a sample, copying it many times so that you end up with a quantity of DNA that can be used for other techniques and analysis. As I'm sure you can imagine, this is very helpful in the lab, but it also has many implications for the outside world.
What do you need?
DNA template: the template is essentially the thing you want to amplify. The reaction can't make new DNA by itself, but it can copy existing DNA to make more of it. You also need to know the base sequence either side of the section you want to copy because you need to design primers.
Primers: In addition to not being able to make new DNA, the reaction needs a small stretch of DNA to latch on to to start the copying process. These small stretches are called primers. They need to be designed so that they have a complementary sequence to the template, so that they can stick, and be extended according to the sequence of the template.
dNTPS: These are the building blocks of DNA. They are the individual nucleotide bases (A, T, C, and G) and are added sequentially onto the end of primer in order to extend it.
Enzyme: The enzyme is the thing which performs the reaction. Without it, the reaction would be unable to proceed at any appreciable rate. During our project, we’ve used two different enzymes for PCR: Q5 and Phusion. Due to the characteristics of each enzyme, you need to use different quantities of the other reaction mixture components. For example, the Q5 mix already contains dNTPs, but Phusion doesn’t. Enzymes may also have different optimum"
Newcastle,2013,Team:Newcastle#Team_-_-_TEXT.html," field of synthetic biology and am specifically researching into synthetic quorum peptide mediated communication systems in Bacillus subtilis.
Dr. Jem Stach
Principal research interests include the ecology of marine actinomycetes, (diversity, abundance and biogeography), novel natural products from marine actinomycetes, the application of peptide nucleic acids in species-specific bactericide and the development of antisense-based antibacterial screens
Dr. Martyn Dade-Robertson
The trajectory of my research and teaching to date has been underpinned by a conviction that architectural design theory and practice have a significant contribution to make to contexts beyond the built environment. I have also looked to move past technological speculation in areas such as digital technology and Synthetic Biology to develop and explore experimental prototypes, seeking to ground speculative discourse in practical reality. Through the development of core research programs in technology and scientific areas such as Synthetic Biology, my aim is to develop a rigorous intellectual engagement with new types of material systems and practices.  I have published more than 20 peer reviewed publications including the book The Architecture of Information (Routledge 2011) and received more than £400,000 in research income working on projects which span architectural design and digital technologies. My research group ArchaID is the basis form both my research and teaching and more information can be found here.  I am always keen to talk to promising prospective PhD students in areas of Architectural Design and Computation and Architecture and Synthetic Biology. I have a particular interest in design and emergence through computational and biological systems.
Dr. Jennifer Hallinan
I am a researcher in the School of Computing Science at Newcastle University in the United Kingdom. I have a backgroud in both molecular biology and computing science, and am interested in the interface between the two.  I am particularly interested in the use of computational intelligence techniques to design synthetic genetic circuits. Our group has laboratory space in the Centre for Bacterial Cell Biology, where our designs can be implemented in our favourite organism, Bacillus subtilis.Research Interests include, Systems and synthetic biology,Computational intelligence and machine learning, Molecular biology of Bacillus subtilis
Owen Gilfellon
1st year PhD student, studying Computer Intelligence applied to the engineering of Bacillus subtilis, in association with Microsoft Research, Cambridge.  Current Synthetic Biology designs are generally small scale and produced manually, using large amounts of specific domain knowledge. The development of automated computational tools that utilise Computer Intelligence has the potential to extend the scale of possible designs, providing the framework for genome-scale engineering.  Work on the automated"
ETH_Zurich,2012,Team:ETH Zurich#Modeling#Photoinduction_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:ETH Zurich/Modeling/Photoinduction
From 2012.igem.org
Home
Project
Overview
Motivation
Applications
Lab & Modelling
Parts
Overview
Direct: UVR8-TetRDBD
Indirect: Decoder
Output: PABA
Parts
Modeling
Overview
Photoinduction
UVR8-TetRDBD Circuit
Sun Protection Factor
Decoder Circuit: LovTAP/Cph8
Parameters
Notebook
Overview
Material & Methods
Achievements
Medal Achievements
Project Achievements
Safety
Human practice
Team
Team description
Attributions & Acknowledgements
Official Team Profile
Login
WIKI
View page
Edit page
History of this page
Upload new file
Contents
1 Photoinduction
1.1 Introduction
1.2 Methods
1.2.1 Quantification of light
1.2.2 Photoconversion cross section
1.2.3 Reaction rate constants
1.2.4 Validation of the model
1.3 Results & Discussion
1.3.1 Reaction rate constants
1.3.2 Receptor activation
1.3.3 Actual UV photon flux
1.3.4 Fraction of rate constant due to UV
1.4 References
Photoinduction
Introduction
Photoreceptors are light-sensitive proteins, which are able to perform specific actions (e.g. act as kinases) upon light induction. They typically make use of photopigments (like flavin and bilin), which are structurally changed (photoisomerization) or reduced (photoreduction) as reaction to excitation by photons. Some photoreceptors can be activated and deactivated by light; others follow an exponential decay to a ground state after excitation. The rate constants for this reactions can be computed from the number of induction events, i.e. the number of photons causing such an event.
For E.colipse we needed to know the activation of various receptors (Lov-Tap, BLUF-EAL, Ccas1, Cph8, UVR-8) to predict the behaviour of our system. For each of these receptors we tested several light conditions and computed the effects of visible and UV-light. In particular we analysed the amount of UV radiation detected by the receptors.
Methods
Quantification of light
Figure 1: Irradiation at probe for sun light, room light and a 200 W bulb. The vertical, dotted lines indicate"
