team,year,page,text
UCAS,2017,Team:UCAS#HP#Silver_-_-_TEXT.html," application test.
Offering equipment and reagent
Although we have more than two well equipped laboratories in the Institute of Biophysics (IBP, CAS) where we can carry out our experiments, we have to spend 3 hours commuting between IBP and our campus. Thanks to BNDS_China, who generously provided us with some equipment we do not have on campus, we managed to finish some of our experiment without wasting time on the subway. We also want to thank BIT-China. They generously provided us with 4 liters of Methanol for HPLC-MS testing during National Day vacation when we were out of stock and all our suppliers were off work, which facilitated the progress of our experiments.
Safe Project Design
Aimed at dealing with excessive ammonia in the fish pond, we engineered our bacteria to detect and degrade ammonia. To ensure the safety of our project, we chose E. coli (TOP10 strain for detection, BL21 strain for degradation and DH5α for InterLab) as our project chassis, which is of group 1 risk. Although we introduce resistance genes into our circuits, they are the ones that commonly used in the lab and have been widely confirmed to be safe.
For ammonia detection, we also designed a device to apply our bacteria into practical use, of which safety is of crucial value. We used filter to isolate the component that will contact with bacteria from other components of the device and open environment. Afterwards, we have a complete decontamination protocol to deal with our engineered bacteria and the component of the device that contact the bacteria.
For ammonia degradation, we have successfully expressed all the enzymes we need in E. coli. However, considering the harm E. coli can do to aquatic creatures, our engineered bacteria will not be directly released into fish ponds. Instead, we planned to replace our chassis with other harmless bacteria such as B.subtilis now that our concept has been proved success in E. coli.
Safe Laboratory Work
Lab Safety Rules
We have already completed and submitted the safety form. We guarantee to follow the safety rules provided by iGEM in our lab work. Besides, we have safety rules in our lab as well. We separate the experimenting area and living area apart, no experimental material is allowed in living area and no living item is allowed in experimenting area. When we do experiments, we strictly follow the protocol and are monitored by the lab manager.
Safe Parts
In detection part, we transformed three different promotors and a RFP gene into E. coli and in degradation part, we transformed some enzymes in purine metabolic pathway into our engineered bacteria. Therefore, no toxic"
TU_Munich,2012,Team:TU Munich#Labjournal_-_-_TEXT.html,"U/µl)
1 µl
AgeI (20 U/µl)
13.6 µl
ddH2O
=40 µl
TOTAL
Gelelectorphoresis was performed on a 1% low-melting agarose gel at 70  for 1.5 h.
DNA strand at about 300 bp from P80 was cut out. And the band from P123 at about 2.1 kbp was cut out.
Cut out bands were purified with gel extraction kit from Qiagen after manufacturer's protocol.
P80 digested with EcoRI-HF+AgeI-HF
100 bp ladder DNA ladder
P123 digested with EcoRI-HF+NgoMIV
1 kbp ladder DNA ladder
Gel OK
Gel OK
Ligation of P311+P312
Investigator: Jeff
Aim of the experiment: Ligation of P311+P312
Procuedure: Reaction batch
Substance
Volume
P312
1.92 µl (~100 ng vector DNA)
P311
6.38 µl (~3x of n(vector))
T4 ligase
0.5 
T4 ligase buffer
2 µl
ddH2O
9.2 µl
TOTAL
=20 µl
Picking of received E. coli containing biobricks BBa_K181000, BBa_K365002 and BBa_K365003
Investigator: Jeff
Aim of the experiment: Picking of received E. coli containing biobricks BBa_K181000, BBa_K365002 and BBa_K365003.
Procedure:
For each biobrick 1 coloniy was taken with a pipette tip and transferred into a cell-culture tube with 4  of LB-medium and antibiotics (CamR for BBa_K365002 and BBa_K365003, AmpR for BBa_K181000).
These 3 tubes were put overnight in a 180 rpm cell culture shaker at 37 °C.
Preparative restriction digest of PCR 56,57,58 (lavendula LS) and PCR 42,43 (citrus LS)
Investigator: Lara
Aim: Prepare digested PCR fragments for further ligation into pTUM104 and pSB1C3.
volume
reagent
25 µl
PCR products
5 µl
NEBuffer 4 (10x)
0.5 "
RDFZ-China,2018,Team:RDFZ-China#Notebook_-_-_TEXT.html," user.
For fermentation
The first device we build is for the fermentation; we want to execute any escaped engineered bacteria from the fermenter, whether the escape happened accidentally or intentionally. We used two environment factors to monitor the bacteria’s situation: temperature and population density, thet are both high and tunable in the fermenter, so our device will initiate when temperature and density are both low. We used thermal sensitive regulator (NUS iGEM2017)(Piraner et al.) and quorum sensing regulator (MIT iGEM2004) (Canton et al.)as our sensor, with sRNA(Storz et al.) and tetR family repressor PhlF(Glasgow iGEM2015)(Stanton et al.) as the signal inverter. We added an integrase (Peking iGEM2017) controlled by the thermal sensitive regulator which will enable the promoter of a lethal gene to potentially express when temperature rise in the fermenter so that bacteria can survive at the very beginning. Also, we built a model to stimulate the minimum autoinducer required at the beginning of the fermentation, same as the purpose of integrase. This model is for keeping bacteria alive at the very beginning of fermentation. Together they form a NOR gate that will lead to cell death through genome degradation when both temperature and density decrease.
For Therapy
The second device we build is for therapeutic bacteria. The device can carry out noninvasive tracing through ultrasound imaging of the gas vesicle(Shapiro et al.), release the drug (from SHSBNU 2017) controlled by a thermosensitive regulator at nidus by ultrasound tissue heating, and heat to a higher temperature to release nuclease and kill the bacteria after it finishes its mission.
For Metabolic Stress
We applied capacity monitor (Ceroni et al.) to quantify the expression burden of all our systems, and to reduce the metabolic stress, we designed another device for fermentation which used a LuxR repressive promoter (Peking iGEM2011) and cold-regulated 5’UTR region (Ionis Paris 2017). This device only involves one transcriptional regulator, which will be less energy consuming.
DIY bio and Biosafey
Back to the growing and glowing synthetic biology community, despite the current majority doing it on campus, more and more people are starting it at home, and they call themselves Genehacker or DIY biologists. The lack of sufficient training and efficient surveillance will be a time bomb for which we do know that monstrous harmful bioproducts will be made someday in the future,"
Heidelberg,2017,Team:Heidelberg#Organisms_-_-_TEXT.html,"Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Astroviridae"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Ateline herpesvirus 2 (AtHV-2)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Aura virus (AURAV)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Australian bat lyssavirus (ABLV)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""3""} }, {   ""name"" : ""Avian Bornavirus (ABV)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Avian encephalomyelitis virus"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Avian paramyxovirus 2 (APMV-2)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Avian paramyxovirus 3 (APMV-3)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Avian paramyxovirus 4 (APMV-4)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Avian paramyxovirus 5 (APMV-5)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Avian paramyxovirus 6 (APMV-6)"",   ""rest"" : {""group"" : ""Viren"", ""biosafety_level"" : ""2""} }, {   ""name"" : ""Avian paramyxovirus 7 (APMV"
William_and_Mary,2016,Team:William and Mary#rubik_-_-_TEXT.html,", h4, .h4, h5, .h5, h6, .h6, p, .navbar, .brand, .btn-simple, a, .td-name, td {
-moz-osx-font-smoothing: grayscale;  -webkit-font-smoothing: antialiased;  font-family: ""Helvetica Neue"",""Open Sans"",Arial,sans-serif;
}
.h1WM, .h1, .h2WM, .h2, h3, .h3, h4, .h4 {
font-weight: 400;  margin: 30px 0 15px;
}
.h1WM small, .h2WM small, h3 small, .h1WM .small, .h2WM .small, h3 .small {
font-size: 60%;
}
a:hover, a:focus {
text-decoration: none;
}
a:focus, a:active, button::-moz-focus-inner, input[type=""reset""]::-moz-focus-inner, input[type=""button""]::-moz-focus-inner, input[type=""submit""]::-moz-focus-inner, select::-moz-focus-inner, input[type=""file""] > input[type=""button""]::-moz-focus-inner {
outline: 0;
}
.ui-slider-handle:focus, .navbar-toggle {
outline: 0 !important;
}
/*           Animations              */ .form-control, .input-group-addon, .tagsinput, .navbar, .navbar .alert {
-webkit-transition: all 300ms linear;  -moz-transition: all 300ms linear;  -o-transition: all 300ms linear;  -ms-transition: all 300ms linear;  transition: all 300ms linear;
}
.tagsinput .tag, .tagsinput-remove-link, .filter, .btn-hover, [data-toggle=""collapse""] i, body > .navbar-collapse a {
-webkit-transition: all 150ms linear;  -moz-transition: all 150ms linear;  -o-transition: all 150ms linear;  -ms-transition: all 150ms linear;  transition: all 150ms linear;
}
.btn-morphing .fa, .btn-morphing .circle, .gsdk-collapse {
-webkit-transition: all 370ms linear;  -moz-transition: all 370ms linear;  -o-transition: all 370ms linear;  -ms-transition: all 370ms linear;  transition: all 370ms linear;
}
.fa {
width: 18px;  text-align: center;
}
.margin-top {
margin-top"
Manchester,2017,Team:Manchester#ppk.pdb_-_-_TEXT.html,.443  1.00  0.71           C   ATOM    711  O   ARG A 108      56.679  22.499  64.222  1.00  0.71           O   ATOM    712  CB  ARG A 108      59.701  23.468  64.461  1.00  0.71           C   ATOM    713  CG  ARG A 108      58.937  23.907  65.717  1.00  0.71           C   ATOM    714  CD  ARG A 108      59.674  25.044  66.363  1.00  0.71           C   ATOM    715  NE  ARG A 108      59.094  25.596  67.591  1.00  0.71           N   ATOM    716  CZ  ARG A 108      58.128  26.510  67.580  1.00  0.71           C   ATOM    717  NH1 ARG A 108      57.657  26.959  68.724  1.00  0.71           N   ATOM    718  NH2 ARG A 108      57.630  27.006  66.466  1.00  0.71           N   ATOM    719  N   PHE A 109      57.453  23.088  62.202  1.00  0.77           N   ATOM    720  CA  PHE A 109      56.164  23.491  61.699  1.00  0.77           C   ATOM    721  C   PHE A 109      55.287  22.313  61.430  1.00  0.77           C   ATOM    722  O   PHE A 109      54.143  22.271  61.868  1.00  0.77           O   ATOM    723  CB  PHE A 109      56.307  24.397  60.463  1
Aalto-Helsinki,2015,Team:Aalto-Helsinki#Journal_-_-_TEXT.html," traditionally synthesized.
24th
Took part to IDT webinar on gBlocks
22nd
Particle model about synergy ready!
17th
Registered to iGEM Interlab measurement study. The goal of the study is to obtain fluorescence data for three genetic devices with the same protocols from teams all around the world.
12th
Finished planning primers for PCR and sequences for synthesis services ordered from Genescript, who is supporting us with those! The first versions of our gene constructs are also ready.
10th
Kemianteollisuus is going to sponsor us!
9th
Started to work with our wiki.
9th
Lab safety training given by our instructor Heli Viskari.
5th
Learning how to pitch at Startup Sauna Demo Day.
4th
Learning about modelling. Merja Oja advised us about this.
1st
Presenting our research idea to the Department’s research group in their monthly meeting.
28th
The modeling of our reaction pathway has started.
27th
Meeting with yeast expert Jussi Jäntti. We discussed the possibility of using yeast as a chassis organism and other approaches to propane production with researcher Jussi Jäntti from VTT Technical Research Center of Finland.
26th
Discussion with Merja Penttilä. We talked about our ideas and different ways to approach the theme of propane production with the coordinator of the synthetic biology programme Living Factories.
25th
Webpage ready! The web page is now coded and ready to be used. Some of our members learned a bunch of new stuff of html.
22nd
Learning to build plasmid maps. Our team member Anna showed everyone how to build plasmid maps.
21st
IBC Finland announced that they will sponsor us.
19th
First day in lab.
18th
High school presentation at “Magpie Island”. Telling about iGEM to students from Mäkelänrinne Sports High School.
14th
Propane production in bacteria has been decided as our research topic.
11th
Meeting with our Instructor Heli and a quick tour in the lab.
5th
Professor meeting with Olli Ikkala. What does learning mean? How do machines and bacteria learn? How could we approach learning through synthetic biology?
29th
Meeting with the Aalto University School of Chemical Technology. Meeting Janne Laine, the Dean of Aalto School of Chemical Technology was at least as encouraging as the meeting with School of Science we had had a week ago.
23th
Student Union of the University of Helsinki (HYY) is our"
William_and_Mary,2017,Team:William and Mary#Outreach DB_-_-_TEXT.html," "",1. Invite local synthetic biology and bioengineering professors to speak 2. Invite other experts in the field to speak 3. Dicuss patents and entrepreneurship in bioengineering,,,100,, UFMG_Brazil,Overgraduate,2015,Education and Public Engagement,Best Education and Public Engagement, https://2015.igem.org/Team:UFMG_Brazil,Lectures,Speaker Series,,,,""University Students, Professors"",""Educate on Synthetic Biology, Promote Awareness of Synthetic Biology, Present iGEM Project"",1. Workshop with professors and students to inform people about SynBio,,,600,, UFMG_Brazil,Overgraduate,2015,Education and Public Engagement,Best Education and Public Engagement, https://2015.igem.org/Team:UFMG_Brazil,Interventions,Project Presentation,,,,General Public,""Present iGEM Project, Gain Information for iGEM Project, Learn Public Opinions"",""1. Disclose project idea and investigate its acceptance 2. Investigate whether people would be willing to use their iGEM project 3. Listen to opinions on what people think scientists should research 4. Partner with a blog about Rheumatoid Arthritis to gain publicity and support, as well as get access to equipment that imitates RA for people to try"",Quantitative,Sensitized people to difficulties faced by RA patients,500,, UFMG_Brazil,Overgraduate,2015,Education and Public Engagement,Best Education and Public Engagement, https://2015.igem.org/Team:UFMG_Brazil,Medias,Project Presentation,"" https://www.youtube.com/watch?v=5Rct6f2Mpfc , https://www.youtube.com/watch?v=DQOJjUiQsZQ , http://www.otempo.com.br/interessa/ci%C3%AAncia-usa-biologia-sint%C3%A9tica-para-criar-m%C3%A1quinas-org%C3%A2nicas-1.1080197 , https://www.ufmg.br/online/radio/arquivos/anexos/TIAGO%20MENDES%20-%20IGEM%20UFMG%20-%2029-06-2015.mp3 "",,,""General Public, Scientific Community"",""Present iGEM Project, Promote Awareness of Synthetic Biology"",1. Gain publicity for their project 2. Propagate SynBio in the community,,,""317,300"",, UFSCar-Brasil,,2015,,,,,,,,,,,,,,,, UGA-Georgia,,2015,,,,,,,,,,,,,,,,"
British_Columbia,2012,Team:British Columbia#Industry_-_-_TEXT.html,"-scale desulfurization is massive. The diesel hydrotreater at Chevron Burnaby treats 18000 barrels of diesel fuel every day, removing 99.5% of the sulfur and taking it from around 500 ppm to less than 15 ppm sulfur at a cost of about $2 per barrel.
Sulfur content in fuel is regulated by governments because sulfur-containing fuels lead to acid rain. As time has gone on, the permitted sulfur content has decreased. The kinetics of conventional hydrotreatment cause the cost of treating 100 ppm sulfur fuel down to 15 ppm to require more extreme process conditions and thus be substantially more expensive than treating 500 ppm sulfur fuel to 100 ppm.
From our correspondence with AITF-OSLI, we learned:
In Alberta, upgrading and refining processes aim to reduce viscosity and desulfurize crude oil to facilitate transport by pipeline.
Presently, the industry does not possess infrastructure for the utilization of biological systems such as bioreactors or emulsifiers. However, this is an area of interest for them and could be implemented in a time span of approximately 5 years. There is also an interest in screening tailings ponds for new organisms or genes encoding parts capable of refining crude oil.
Our AITF and OSLI collaborators are currently looking into the economic and environmental costs of refining oil, as well as our project's potential impact on industry and applications other than desulfurization. They will get in touch with us within a few weeks once they have this information.
Biocatalytic desulfurization of dibenzothiophene: Hypothetical Bioreactor Design After talking with our industrial collaborators we had a good idea about what the industry was looking for in terms of bio-desulfurization. The next step was to devise a hypothetical design for a small scale bio-desulfurization plant. The general schematic of this plant can be found below (Diagram 1):
Diagram 1. General layout and flow of a bio-desulfurization unit.
Retrieved from "" http://2012.igem.org/Team:British_Columbia/Human_Practices/Industry ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
UCLA,2015,Team:UCLA#Notebook#Spider Silk Genetics#26 July 2015_-_-_TEXT.html,"Team:UCLA/Notebook/Spider Silk Genetics/26 July 2015
iGEM UCLA
Home
Team
Meet the Team
Attributions
Collaborations
Projects
Programming Spider Silk
Functionalizing Silk
Honeybee Silk
Materials Processing
Protein Cages
Human Practices
Interlab Study
Parts
Team Parts
Basic Parts
Composite Parts
Part Collection
Notebook
Programming Spider Silk
Functionalizing Silk
Honeybee Silk
Materials Processing
Protein Cages
Interlab Study
Safety
Judging
7/26/2015
Transformation
Transformed 2 uL of M2-12(1C3) ligation into DH5(alpha) electrocompetent cells.
Used leftover ligation from 7/20/2015 to transform
Dialyzed DNA first against ultra pure water.
Glycerol Stock Reconstitution
Streaked out M1-AB, BC, CA onto chloramphenicol plates from glycerol stock for large scale prep tomorrow."
