team,year,page,text
SDU-Denmark,2017,Team:SDU-Denmark#test_-_-_TEXT.html,". The bacterial toxin RelE displays codon-specific cleavage of mRNAs in the ribosomal A site. Cell. 2003;112(1):131-40.
Rae BD, Long BM, Badger MR, Price GD. Functions, Compositions, and Evolution of the Two Types of Carboxysomes: Polyhedral Microcompartments That Facilitate CO(2) Fixation in Cyanobacteria and Some Proteobacteria. Microbiology and Molecular Biology Reviews : MMBR. 2013;77(3):357-79.
Ragsdale SW, Pierce E. Acetogenesis and the Wood-Ljungdahl Pathway of CO(2) Fixation. Biochimica et biophysica acta. 2008;1784(12):1873-98.
Rangel G. From Corgis to Corn: A Brief Look at the Long History of GMO Technology. Genetically Modified Organisms and Our Food. August 2015.
Raser JM, O'Shea EK. Noise in gene expression: origins, consequences, and control. Science (New York, NY). 2005;309(5743):2010-3.
Richter LV, Sandler SJ, Weis RM. Two Isoforms of Geobacter sulfurreducens PilA Have Distinct Roles in Pilus Biogenesis, Cytochrome Localization, Extracellular Electron Transfer, and Biofilm Formation. Journal of Bacteriology. 2012;194(10):2551-63.
Sekar R, Shin HD, Chen R. Engineering Escherichia coli Cells for Cellobiose Assimilation through a Phosphorolytic Mechanism. Applied and Environmental Microbiology. 2012;78(5):1611-4.
Sinnott-Armstrong W. Consequentialism. Stanford Encyclopedia of Philosophy. 2003.
Sneppen K ZG. Physics in Molecular Biology. . Cambridge, UK: Cambridge University Press. 2005.
Su L, Chen S, Yi L, Woodard RW, Chen J, Wu J. Extracellular overexpression of recombinant Thermobifida fusca cutinase by alpha-hemolysin secretion system in E. coli BL21(DE3). Microbial Cell Factories. 2012;11:8.
Tabor JJ. Multichromatic control of gene expression in Escherichia coli. 2011;405(2):315-24.
Tamoi M, Nagaoka M,"
LCG-UNAM-Mexico,2009,Team:LCG-UNAM-Mexico:Population_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:LCG-UNAM-Mexico:Population
From 2009.igem.org
Home
Record
Project
Description>>
Design
Delivery
Defense
Parts
Resources
Safety
Results
Conclusions
Modelling
Wet Lab
Objectives
Team
Team
Acknowledgments
Collaborations
Sponsors
Photos!!!
Site map
Population Scale Modelling
Contents
Summary
Links
Multi-Scale integration using Cellular Automaton
Mathematical Modelling using Delay Differential Equations
Agent Based Simulation Applet
Summary
Population Modelling is concerned with the dynamics in population size  as a consequence of interactions of organisms with the physical environment, with individuals of their own species, and with organisms of other species.
We designed a dynamical population model in which we simulate the behaviour of bacteria.
We want to gain insight into the dynamics of bacteriophage infection, bacteria-phage interaction essentially is a fight for survival between two populations.  By adding a phage invasion in our simulated bacteria population we can simulate the whole infection process. The modelling of infectious processes is a tool which has been used to study the mechanisms by which diseases spread, to predict the future course of an outbreak and to evaluate strategies to control an epidemic (Daley & Gani, 2005). Our kamikaze construction was designed to sabotage the phage lytic cycle, but our final goal is to contend the infection at the Population Scale.
We used 3 different approaches to model the population dynamics:
Multi-Scale integration using Cellular Automata : Using this system we can simulate spatial interactions as movement and biomolecules diffusion. In our model spatial dynamics are of vital importance: Quorum Sensing dynamics is one of the main aspects of the Defense System, infected E.Coli will produce AHL and will warn it’s neighbours. Using the Cellular Automata we can make direct sampling from the distributions generated by the molecular simulations in real time linking the molecular and population scales.
Delay Differential Equations System : Deterministic models can accurately simulate the behaviour of populations when the number of individuals is big. Our experiments consists of big numbers of cells so population dynamics might be approximated using deterministic models. We want to compare the stochastic and deterministic behaviours of the population.
Agent based simulation :Using an agent based model implemented using the | NetLogo ] platform we can see the general behaviour of our system in a nice graphical user interface. Link to Agent based simulation Applet .
References
Daley, D. J. & Gani, J. (2005"
UConn,2018,Team:UConn#Notebook_-_-_TEXT.html,"-1 µL purif. PCR
-4 µL MilliQ DH2O
-1 µL Loading Dye
-1 µL purif. PCR
-4 µL MilliQ DH2O
-1 µL Loading Dye
-1 µL purif. PCR
-4 µL MilliQ DH2O
-1 µL Loading Dye
-1 µL purif. PCR
-4 µL MilliQ DH2O
-1 µL Loading Dye
July 16, 2018
Transformation with RbCl JM109 Cells
Sricharan, Peter
Transforming:
BBa_J04450 (RFP), BBa_B0015 (DoubleTerminator), BBa_K590025 (PetroBrick), BBa_K1433005 (Lambda Red), BBa_I718008 (Inducible Cre-generator), BBa_K1316012 (Mtr + T7 Lac O.), TesA (from ligation), CymA (from ligation), BBa_K917006 (ccmA-H)
Grab 50μL aliquots of RbCl Uber-Competent Cells from -80° C freezer, let thaw on ice for ~3-4 minutes.
Add 1μL of plasmid from iGEM kit (or 2 μL of plasmid from ligation product) to the tube with cells.
Incubate cells on ice for 30 minutes.
Heat shock tubes at 42° C for 45s.
Incubate on ice again for 5 minutes.
Add 450μL SOC media to each tube (9 x volume) and incubate on the shaker at 37° C and 250rpm for 1 hour.
Spin down cells at ~6800rpm for 3 minutes, remove 370μL of supernatant, resuspend cell pellet in the remaining media, and pipet that onto the plate
Use P200 to spread cells across plate
Leave plates upside-down (with agar on top) in incubator (at 37° C) overnight for 16-18 hours.
Notes:
Added 2 μL pf DNA for TesA & CymA because from ligation reaction so not as much DNA as a prepared BioBrick
Heat-shocked ccmA-H (BBa_K917006) in 5 different tubes for 30, 45, 60, 75, and 90 seconds (one time per tube)
Added 900 μL of soc"
Penn,2011,Team:Penn State#HumanPractives_-_-_TEXT.html," being able to hear the video. Other participants talked about how our video did not go too in-depth in the topic. For future projects, a video that looks into the mechanisms and the debate surrounding genetic engineering might be more beneficial in being able to influence more changes in opinion. Furthermore, better organization of the video might have helped to make the video much easier to follow along with, making it more informative to the population. Future projects could look at a variety of populations to get a larger demographic involved in the project. These results could be very interesting.
Institutional Review Board
In order for the Penn State team to conduct research in the form of a survey using human participants, the surveys and recruitment process needed to be approved by the Institutional Review Board (IRB). Three of the students, Alex Bina , Lauren Rossi and Vishal Saini received training through the IRB in conduction sociological and biomedical research. After training, and with the help of Leland Glenna, an associate professor of rural sociology and science, technology, and society at Penn State, the research proposal was reviewed and approved, as proven by the implied consent form .
Retrieved from "" http://2011.igem.org/Team:Penn_State/HumanPractives ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
HKUST-Rice,2015,Team:HKUST-Rice#Safety_-_-_TEXT.html,"Team:HKUST-Rice/Safety
HOME
PROJECT
OVERVIEW
POTASSIUM
PkdpF
MODELING
PHOSPHATE
NITRATE
PdcuS
PyeaR
PARALLEL SENSORS
ParaBAD characterization
APPLICATION
DIY GEL IMAGING
ACHIEVEMENT
PARTS
MEDAL REQUIREMENTS
TEAM
MEMBERS
ADVISORS
INSTRUCTORS
ATTRIBUTIONS
HUMAN PRACTICES
INTRODUCTION
EXPLORATORY RESEARCH
BIOETHICAL DEBATE
WETLAB
NOTEBOOK
PROTOCOL
SAFETY
SAFETY
SAFE ORGANISMS
Species name (including strain)
Risk Group
Source
Human Risks
Aquisition
Use
E. coli
(DH10B)
Group 1
http://tools.thermofisher.com/content/sfs
/msds/2013/500015_MTR-NALT_EN.pdf
013/500015_MTR-NALT_EN.pdf
Potentially harmful when inhaled or swallowed. Can cause eye and skin irritation in rare cases.
We acquired from Professor King Lau Chow's lab in HKUST
As a chassis for experiments and cloning
E. coli
(TK2240)
Group 1
National Institute of Health
Potentially harmful when inhaled or swallowed. Can cause eye and skin irritation in rare cases.
Laermann, V., Ćudić, E., Kipschull, K., Zimmann, P., & Altendorf, K. (2013). The sensor kinase KdpD of Escherichia coli senses external K+. Molecular microbiology, 88(6), 1194-
As a chassis for experiments with PkdpF and its mutant
E. coli
(BL21 Rosetta)
Group 1
National Institute of Health
Potentially harmful when inhaled or swallowed. Can cause eye and skin irritation in rare cases.
Acquired from Professor Minjie Zhang's lab in HKUST
For producing crude cell extract for TX-TL cell free system
E. coli
(S17)
Group 1
U.S. Public Health Service Guidelines
Potentially harmful when inhaled or swallowed. Can cause eye and skin irritation in rare cases.
Acquired from Silberg Lab in Rice University
E. coli used to conjugate with soil bacteria
E. coli
(XL-1 EC)
Group 1
U.S. Public Health Service Guidelines
Potentially harmful when inhaled or swallowed. Can cause eye"
SCU_China,2017,Team:SCU China#HP#Gold Integrated_-_-_TEXT.html,"Team:SCU China/HP/Gold Integrated
Home
Project
Repressilator
Melatonin
InterLab
Parts
Modeling
Overview
Repressilator
Melatonin
RBS Modification
Human Practices
Overview
Survey
Meet-up
Engagement
Collaboration
Attribution
Gold Medal
Integrated HP
Improve
Model
Demonstrate
Notebook
Integrated
Human Practice
Project
Determination
Project
Improvement
Experiments
Integrated Human Practice
In this year, human practices were integrated to the whole                                     process of our project as the following flowchart (Fig.1).
Fig.1
01.  Project Determination
      Our team has always focused                                     on                                     solving the existing issue seen in the society, and we value our connection with the                                     vast public as well as our counterparts. For the year of 2017, we picked up two                                     candidate projects – both of which were trying to provide possible solutions to                                     present-day issues – one was “Rabies Vaccine Taken by Mouth” and the other was                                     “Rhythmic Production of Melatonin in E. coli”. We always want to be of help of our world; so before making the final choice, we looked carefully into the potential                                     social and scientific value of both projects, by means of initiating field survey,                                     interview professors and experts from universities and authorities as well as                                     collaborating with other iGEM teams.
      Our team has always focused on solving the                                     existing                                     issue seen in the society, and                                     we value our connection with the vast public as well as our counterparts. For the                                     year of 2017, we picked up two candidate projects – both of which were trying to                                     provide possible solutions to present-day issues – one was “Rabies Vaccine Taken by                                     Mouth” and the other was “Rhythmic Production of Melatonin in E. coli”. We always                                     want to be of help of our world; so before making the final choice, we looked                                     carefully into the potential social and scientific value of both projects, by means                                     of initiating field survey, interview professors and experts from universities and                                     authorities as well as collaborating with other iGEM teams.
      We initiated a field survey on the sleeping                                     quality and solutions Human Practice-Survey-Questionnairs to sleeping issues on the                                     streets and via the Web. The questionnaire used in the survey contains questions considering sleeping quality of both groups having regular timetable and working at                                     night, respectively, and the questions on solving sleeping problems and views on                                     using medicine to improve"
ETH_Zurich,2016,Team:ETH Zurich#Description_-_-_TEXT.html,"•, this domain is blocked and transcription initiation is prevented. Upon binding of NO• a conformational change in NorR frees the AAA+ domain which allows for transcription initiation. 10 . Based on these considerations, we included in our detection system the promoter element 'PnorV', which is resposive to NO-activated norR, allowing us to sense the presence of nitric oxide.
N-ACYL HOMOSERINE LACTONES
Figure 2: DNA- and 3-oxo-C6-HSL bound, dimeric form of TraR, a close homolog of EsaR (PDB: 1L3L , edited with UCSF Chimera 11 )
Our goal is to not only detect a general inflammation biomarker, but also specific molecules secreted by the microbiota, which would allow us to gain insights into microbiome composition. One well-known class of molecules secreted by many bacterial species belongs to the quorum sensing (QS) system. QS molecules act as bacterial hormones allowing intra- and interspecies communication. Among other things, they control biofilm formation and growth behaviour. Furthermore, manipulation of QS signals has been found to affect the gut microbiota and its composition 12 . The best known subclass of QS molecules are the N-acyl homoserine lactones (AHL). Previous findings have shown abnormal levels of a number of AHL species in IBD patients. One of the AHLs that has been found to be upregulated in IBD is 3-hydroxy-hexanoyl-HSL (3-OH-C6-HSL) 13 . A well characterized regulatory protein that senses a very similar HSL (3-oxo-C6-HSL) is EsaR from Erwinia stewartii that was used by a former iGEM team . The special feature of EsaR is its regulatory behaviour: while most HSL-responsive elements are inducible activators, EsaR is a repressor that dissociates from the DNA in the presence of HSL. This is important when designing a genetic circuit as a repressor is thought to be less leaky than an activator. Based on all these considerations, we chose HSL (3-oxo-C6-HSL) as the microbiome-associated target to be detected by our genetically engineered E. coli. As our target HSL is not the natural ligand for EsaR, we designed and commenced experiments for the directed evolution of EsaR in order to change its specificity.
ASSOCIATIVE LEARNING CIRCUIT
"
Marburg,2018,Team:Marburg#Public Engagement_-_-_TEXT.html,"ionic acid, our metabolic engineering target, as both an alcohol and an organic acid. We familiarized the students with the physical and chemical properties of acids.
Figure 5: Our pupils test their titration experiment with an optophone that translates colour to sound.
Together, we observed the change in conductivity during a titration and tracked the color change of indicators. The optometer was then used to determine the pH of the solution and if the equivalence point was already met. To investigate exemplary esterifications, a commonly used reaction in the food and pharmaceutical industry, but also an easy method in the follow-up chemistry of 3HPA. Displaying a distinctive and often pleasant smell, many esters can be identified by adding such an olfactory dimension to the experiments. This aided the acoustic output of the chemophone and optophone.
After this chemical introduction we moved on to the synthesis of aspirin one of the most common pharmaceuticals of the world. We taught the pupils how they can identify their own product by breaking it apart again. A complexation reaction was utilized to react to chemical changes of the target molecule, leaving us with color response that could once more be translated to sound.
Excerpt: Study Perspective for the Visually Impaired.
After our Open Laboratory Days, it didn't feel right to us to just give the pupils a taste of how much fun it can be to experiment without giving them a perspective on how to get there themselves. At first, we to had no idea how a student with poor to no vision should be able to study biology or chemistry, subjects that are still very much like artisan work, where seeing what you do is so important.
So, we decided to find out! Click here to head over to our Human Practices section for more information on university politics for the visually impaired!
Global accessibility - A Look beyond Marburg
The World-Wide-Web has the power to remove barriers in communication and interaction that many people with disabilities face in the physical world if programmed properly. Unbiased web design provides access to all people independent of ability or interface. At this point in time, a lot people with vision impairment still need to adjust web pages themselves to make them accessible to them.
Experiencing the scientific hunger of the visually impaired during our Open Laboratory Days we questioned:
Why should the visually impaired be excluded from the amazing results iGEM teams achieve each year? As a part of our Integrated Human Practices project, we asked iGEM teams to design their wiki in ways accessible to people with disabilities. Through this, we aim to make the results of the iGEM competition accessible to everyone. For more"
UCL,2018,Team:UCLouvain#Part Collection_-_-_TEXT.html,"Team:UCLouvain/Part Collection
Our project
Context Description Design
Experiments Results Demonstrate
Perspectives
In the lab
Notebook Attributions InterLab
Parts
Overview Basic parts Composite parts
Safety
Human practices
Integrated Human Practices Education & Engagement
Awards
Best therapeutic project Entrepreneurship Public Engagement Integrated Human Practices
About us
Our Team Our University iGEM Collaborations Our Sponsors Our Partners
Judging form
★  ALERT!
This page is used by the judges to evaluate your team for the medal criterion or award listed below .
Delete this box in order to be evaluated for this medal criterion and/or award. See more information at Instructions for Pages for awards ."
SHSBNU_China,2017,Team:SHSBNU China#Part Collection_-_-_TEXT.html,"Team:SHSBNU China/Part Collection
MENU
HOME
TEAM
Team
Collaborations
PROJECT
Description
Design
Experiments
Notebook
InterLab
Contribution
Model
Results
Demonstrate
Improve
Attributions
PARTS
Parts
Basic Parts
Composite Parts
Part Collection
SAFETY
HUMAN PRACTICES
Silver HP
Integrated and Gold
Public Engagement
AWARDS
Applied Design
Entrepreneurship
Hardware
Measurement
Model
Plant
Software
JUDGING FORM
SHSBNU_China
★  ALERT!
This page is used by the judges to evaluate your team for the medal criterion or award listed above .
Delete this box in order to be evaluated for this medal criterion and/or award. See more information at Instructions for Pages for awards .
Part Collection
Did your team make a lot of great parts? Is there a theme that ties all your parts together? Do you have more than 10 parts in this collection? Did you make a CRISPR collection, a MoClo collection, or a collection of awesome pigment parts? Describe your parts collection on this page, so the judges can evaluate you for the Best Part Collection award.
While you should put all the characterization information for your parts on the Registry, you are encouraged to explain how all your parts form a collection on this page.
Best Part Collection Special Prize
Did your team make a lot of great parts? Is there a team that ties all your parts together? Do you have more than 10 parts in this collection? Did you make a CRISPR collection, a MoClo collection or a collection of awesome pigment parts? Tell the judges you should be evaluated for the Best Parts Collection award! To be eligible for this award, these parts must adhere to Registry sample submission guidelines and have been sent to the Registry of Standard Biological Parts.
If you have a collection of parts you wish to nominate your team for this special prize , make sure you add your part numbers to your judging form and delete the box at the top of this page.
Note
This page should list all the parts in the collection your team made during your project. You must add all characterization information for your parts on the Registry. You should not put characterization information on this page."
