team,year,page,text
Hangzhou-H14Z,2015,Team:Hangzhou-H14Z#Practices_-_-_TEXT.html,"t)/0.1)         f(t) = 1.937/(1+18.37*e^(-0.55t))
    After that, we assumed that there will be x% of bacteria can present the property we need. Then we can get population of expressed bacteria:
        fex(t) = x%*1.937/(1+18.37*e^(-0.55t))
    Because we need the oxalic acid-time function, we assume the speed of oxalic acid secretion of per unit of bacteria is v. So the total speed should be:
        V(t) = v*x%*1.937/(1+18.37*e^(-0.55t))
    Since the secretion of oxalic acid should be accumulated, we take the integration of total speed of time. We used WolframAlpha program to find out this integration.
        ∫1.937/(1+18.37*e^(-0.55t)) dt=3.522*log(18.37+e^(0.55t))+C0
        ∫V(t) dt=v*x%*3.522*log(18.37+e^(0.55t))+C
    Because the function should began at (0,0) point, we can find out constant C in function.
        0=v*x%*3.522*log(18.37+e^(0.55*0))+C         C=-3.522*log(19.37)*v*x%         C=-10.438*v*x%         Substitute C=-10.438*v*x%
        Soa(t)=v*x%*(3.522*log(18.37+e^(0.55t))-10.438)
    This is oxalic acid-time function.
    We also need to find out lipid-time function. Obviously, it’s more complicated than last function, since the decomposition speed cannot be a constant.
    The fex(t) function should be also available in this part. Starting constructing process, we assumed that initial total lipid is N, lipid that decomposed is n, and the decomposing speed is relate to following factors:
    k: a constant representing efficiency of lipase     (N-n): remain amount of lipid     fex(t): quantity of expressed bacteria
    And there should be a function meaning that decomposing speed is proportional to the remain amount of lipid and quantity of expressed bacteria"
LZU-China,2015,Team:LZU-China#chz project_-_-_TEXT.html," riboflavin to determine the concentration of F- and even apply into our ‘Micro Holmes’ system.
3.1.3  Results
We transformed BBa_K1755024 into E.coli BL-21. Then we detected the concentration of riboflavin through measuring the absorbance under 444nm. However, we didn't find regular change relationship between riboflavin production and Hg2+ concentration. The result showed that BBa_K1755024 can not work as we anticipated.
1.  Hao, Z., et al., The multiple antibiotic resistance regulator MarR is a copper sensor in Escherichia coli. Nat Chem Biol, 2014. 10(1): p. 21-8.
2.  R., C.X.H.Z.C.P., Protein photocrosslinking reveals dimer of dimers formation on MarR protein in Escherichia coli.China Science： Chemistry, 2012. 42(2): p. 223-225.
3.  Yamamoto, K. and A. Ishihama, Transcriptional response of Escherichia coli to external copper. Mol Microbiol, 2005. 56(1): p. 215-27.
4.  Stoyanov, J.V., J.L. Hobman, and N.L. Brown, CueR (YbbI) of Escherichia coli is a MerR family regulator controlling expression of the copper exporter CopA. Molecular Microbiology, 2001. 39(2): p. 502-512.
Our MFC
1.Microbial Fuel Cells (MFC) are a promising technology for electricity production from a variety of materials, such as natural organic matter, complex organic waste or renewable biomass, and can be advantageously combined with applications in waste water treatment[1]. However, MFC have not achieved commercialization yet on account of low power output, which is mainly due to the low efficiency of extracellular electron transfer without the help of redox mediators added manually into the reactor, such as neutral red, thionin[2].
The E. coli K12 was cultivated and then inoculated, and the E.coli thus obtained is referred to as ‘original bacteria’ which was subjected to a fuel cell discharge process until the cell voltage was below 0.05 V. The bacteria suspension that underwent fuel cell discharge was inoculated into a fresh medium and cultivated. The resulting E. coli is referred to as ‘electrochemical bacteria of generation I’, which was again subjected to fuel"
Northwestern,2016,Team:Northwestern#libraries#fontawesome_-_-_TEXT.html,":before {  content: ""\f1ca"" } .fa-codepen:before {  content: ""\f1cb"" } .fa-jsfiddle:before {  content: ""\f1cc"" } .fa-life-bouy:before, .fa-life-buoy:before, .fa-life-saver:before, .fa-support:before, .fa-life-ring:before {  content: ""\f1cd"" } .fa-circle-o-notch:before {  content: ""\f1ce"" } .fa-ra:before, .fa-resistance:before, .fa-rebel:before {  content: ""\f1d0"" } .fa-ge:before, .fa-empire:before {  content: ""\f1d1"" } .fa-git-square:before {  content: ""\f1d2"" } .fa-git:before {  content: ""\f1d3"" } .fa-y-combinator-square:before, .fa-yc-square:before, .fa-hacker- news:before {  content: ""\f1d4"" } .fa-tencent-weibo:before {  content: ""\f1d5"" } .fa-qq:before {  content: ""\f1d6"" } .fa-wechat:before, .fa-weixin:before {  content: ""\f1d7"" } .fa-send:before, .fa-paper-plane:before {  content: ""\f1d8"" } .fa-send-o:before, .fa-paper-plane-o:before {  content: ""\f1d9"" } .fa-history:before {  content: ""\f1da"" } .fa-circle-thin:before {  content: ""\f1db"" } .fa-header:before {  content: ""\f1dc"" } .fa-paragraph:before {  content: ""\f1dd"" } .fa-sliders:before {  content: ""\f1de"" } .fa-share-alt:before {  content: ""\f1e0"" } .fa-share-alt-square:before {  content: ""\f1e1"" } .fa-bomb:before {  content: ""\f1e2"" } .fa-soccer-ball-o:before, .fa-futbol-o:before {  content: ""\f1e3"" } .fa-tty:before {  content: ""\f1e4"" } .fa-binoculars:before {  content: ""\f1e5"" } .fa-plug:before {  content: ""\f1e6"" } .fa-slideshare:before {  content: ""\f1e7"""
INSA-UPS_France,2017,Team:INSA-UPS France#Entrepreneurship_-_-_TEXT.html," treat water. According to Alama Keita (UNICEF), the quantity of water to purify for one week for a whole village is about 11,000 liters.
F. Strength
The device has to be built with robust materials (refer to paragraph “Spreading of the GMMs”).
G. Water taste
Water treatment must not modify its taste so that the product can be easily accepted.
4. Economical
The retail price of our device must be adapted to similar options offered on the market.
Chloramine tablets are often used to treat water. In order to be competitive on the market, it is necessary to bring our price in line with our competitors. Therefore, to give us a general idea, the cost of chloramine tablets to treat the same volume of water as our device can be calculated.
The product “Chloramine 60 Tablets from SANOFI AVENTIS BELGIUM”6 contains 60 tablets of chloramine and costs 3.69€. According to the instructions, 1 to 4 tablets must be dissolved in 25L of water, depending on the water pollution degree. One tablet costs 3.69/60=0.0615€. Thus, treating 25 L of water costs up to 24.6cts (4 tablets) and up to 0.98cts for 1 L.
To conclude, treating water with our system should not cost more than 1ct per L.
Note: our system uses a more advanced technology than chloramine tablets. It allows not only to treat but also to detect the presence of V. cholerae. It appears justifiable to take into account a higher water treatment price with our device.
Conclusion about the scope statement
To conclude, the system must be able to detect V. cholerae and release AMPs from a threshold concentration in water. The water treatment aspect using AMPs is essential.
The device that we have to create must respond to technical criteria from environmental, safety, material and economic points of view that we have listed in the scope statement. These specifications were defined taking into account the advice we received from the people we met throughout our project.
The design of the device will have to best fit these constraints to be accepted by our future customers.
References
Baron, S. (Ed.). (1996). Medical Microbiology (4th ed.). Galveston (TX): University of Texas Medical Branch at Galveston.
Nelson et al. (2009). Modeling multiple ecosystem services, biodiversity conservation, commodity production, and tradeoffs at landscape scales. Front"
TU_Munich,2012,Team:TU Munich#Human Practice_-_-_TEXT.html," another one to present our team and our project.
Radio Interview
On August 19th, three of us gave an interview at a local radio station. Nadine, Fabian and David talked about synthetic biology, iGEM and our project.
Survey
In cooperation with ""TUM:Junge Akademie"", a collegiate association of our university, we got the chance to take a look at the results of a survey about ""genetic engineering"". The survey helped us to get a picture of the attitude of the German population towards genetic engineering in food. Read more and see the results of the survey.
References
[1] http://www.youtube.com/watch?v=UqRbziwzVkk&feature=plcp
[2] http://www.leopoldina.org/uploads/tx_leopublication/200910_NatEmpf_Gruene_Gentechnik-EN_01.pdf
[3] http://www.globalissues.org/issue/188/genetically-engineered-food
Additional information:
http://www.universityworldnews.com/article.php?story=20090528173643889
http://www.study-in.de/en/community/tandem-reporters/--16453
http://oneco.biofach.de/en/news/?focus=ce188f4d-46b2-4f0c-9b55-64cc1ecadf40
http://www.care2.com/greenliving/germany-decides-genetically-modified-foods-are-not-welcome.html
http://expertlywrapped.wordpress.com/2012/01/25/basf-plant-science-leaves-europe-for-us/
http://insight.kellogg.northwestern.edu/index.php/Kellogg/article/the_fall_of_german_biotech
http://www.bvl.bund.de/EN/06_Genetic_Engineering/genetic_engineering_node.html
http://www.gmo-compass.org/eng/news/546.german_constitutional_court_confirms_biotech_law.html
http://www.bfn.de/0301_gentechnik+M52087573ab0.html
File:TUM biotech in Germany.pdf
Retrieved from "" http://2012.igem.org/Team:TU_Munich/Human_Practice/Overview ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Manchester-Graz,2015,Team:Manchester-Graz#Collaborations#NRP-UEA-Norwich_-_-_TEXT.html,"Team:Manchester-Graz/Collaborations/NRP-UEA-Norwich
iGEM Manchester Header
iGEM Manchester - Norwich
Tweets by @iGEMMancGraz
NRP-UEA-Norwich
In collaboration with the iGEM Team NRP-UEA-Norwich we modeled the Butyrate pathway expressed by our expression system:
Butyrate
Butyrate is a short chain fatty acid (SCFA) produced by bacterial fermentation of dietary fibers in the colon lumen which severely affects the proliferation of colon cancer cells in in vitro experiments. Butyrate is able to interfere with numerous cellular targets including cell cycle regulator expression [1].
Figure 1 Schematic representation of pathways for carbohydrate fermentation in the large intestine. 1 = Methanogenesis, 2 = reductive acetogenesis, 3 = butyryl CoA:acetate CoA transferase, 4 = phosphotransbutyrylase/butyrate kinase, 5 = phosphotransacetylase/acetate kinase, 6 = lactate dehydrogenase, 7 = acrylate pathway, 8 = succinate decarboxylation [2].
Butyrate is central in the cell metabolism (Fig. 1). It is converted starting from two Acetyl CoAs over several steps to Butyryl CoA. In the last step the Coenzyme A is transferred on a Acetate, producing Acetyl CoA and Butyrate.
For easier modeling the pathway was reduced to some essential parts and steps. Acetate is converted to Acetyl CoA. The steps to Butyryl CoA are reduced to one step. Coenzyme A is recycled in the last step to Butyrate and can be reused to produce Acetyl CoA (Fig 4).
Figure 2 Overview of the reduced pathway. Coenzyme A (Co A) is recycled in the pathway by the butyryl CoA-acetyl CoA-tranferase.
To simulate the butyryl pathway controlled by the iGEM Manchester-Graz expression system (https://2015.igem.org/Team:Manchester-Graz/Modeling ) the system had to be adjusted and several new species and parameters had to be introduced to the model (Fig. 3).
Figure 3 Overview of the Simbiology model. For simplification the model was reduced to essential compnents.
The pathway is controlled by three enzymes (and not 7) whose expression is controlled by the two quorum sensing systems.
"
Tsinghua-A,2014,Team:Tsinghua-A#Attributions_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Tsinghua-A/Attributions
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
iGEM Team attributions page
Each team must clearly attribute work done by the student team members on this page.  The team must distinguish work done by the students from work done by others, including the host labs, advisors, instructors, and individuals not on the team roster.
Why do we have this requirement?
Attribution Template
We have this requirement to help the judges know what you did yourselves and what you had help with. We don't mind if you get help with difficult or complex techniques, just be sure to report the work your team did and the work that was done by others.
For example, you might choose to work with an animal model during your project. Working with animals requires getting a license and applying far in advance to conduct certain experiments in many countries. This is something that is difficult to achieve during the course of a summer, but much easier if you can work with a postdoc or PI who has the right licenses.
A great example of complete attribution comes from the Imperial College London 2011 team (scroll down to the bottom of their team page to see attributions).
Here are some of the fields we recommend you have on this page. If there are other areas not listed below, but applicable to your team/project, please feel free to also list them on your attributions page. Please feel free to remove any areas not applicable to your project.
General Support
Project support and advice
Fundraising help and advice
Lab support
Difficult technique support
Project advisor support
Wiki support
Presentation coaching
Policy & Practices support
Thanks and acknowledgements for all other people involved in helping make a successful iGEM team.
Retrieved from "" http://2014.igem.org/Team:Tsinghua-A/Attributions ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Sumbawagen,2014,Team:Sumbawagen#interlabstudy#results_-_-_TEXT.html," GFP measurement or not, we use BBa_I13522 for convenient reason.
Figure 1. Vector maps of BBa_I13522 (left) and BBa_I20260 (right)
In Figure 2, it is showed that medium from 4 tubes showed similar color, although tube no. 3 has more green. Tube no. 1 and 2 are negative controls because they contain E. coli BL21(DE3) only, and E. coli BL21(DE3) / BBa_I13522 without expression reagent to induce GFP production, respectively. Tube no. 3 contains E. coli BL21(DE3) / BBa_I13522 with GFP was over expressed due to addition of auto induction reagent. On the other hand, glucose was added to tube no. 4 to repress possible leaky expression of GFP through the mechanism of catabolite repression.
Figure 2. Color of an overnight LB medium grew with E. coli under different condition.
1) E. coli BL21/DE3; 2) E. coli BL21 (DE3)/Bba_I13522; 3) E. coli BL21(DE3)/BBa_I13522 + autoinduction reagent; 4) E. coli BL21(DE3) + glucose 200 mM.
ColorMeter program installed in mobile phone, detected RGB values, we then converted the values to luminance value to obtain only the brightness of color (http://www.scantips.com/lumin.html; accessed on Sep. 24th, 2014). The formula used is:
Luminance value = (R x 0.30) + (G x 0.59) + (B x 0.11)
Two measurements of RGB values of the tubes from different angles to correct possible lighting differences, and the calculation of luminance values are given in Table 1 and Figure 3 below.
Table 1. RGB and Luminance value obtained by ColorMeter program
Figure 3. Luminance values of an overnight LB medium grew with E. coli under different condition.
1) E. coli BL21/DE3; 2) E. coli BL21 (DE3)/Bba_I13522; 3)E. coli BL21(DE3)/BBa_I13522 + autoinduction reagent; 4)E. coli BL21(DE3) + glucose 200 mM.
Expression of GFP in theory should make the color of medium brighter thus luminance value will be lower compared to E. coli which did"
Hawaii,2018,Team:Hawaii#Experiments_-_-_TEXT.html,"1 hour at 220 rpm. For inductions that are 100+ mL it is recommended to allow to growth for 2 hours at 175 rpm.)
Since the induction culture does not receive antibiotics, aseptic techniques are crucial for the following steps. 100 μL of each culture was pipetted into a clean 1.5 mL microcentrifuge tube and spun at 400 rpm for 5 minutes. The supernatant was discarded and the pellet was resuspended in 20 μL of 1X SDS-PAGE Loading Buffer + 5% B-ME. The tubes were then heated at 95°C for 5 minutes to help with the resuspension. To the induction culture, between 0.2-1 mM of IPTG was added and incubated at the optimized temperature for 2-10 hours. To determine the optimized conditions for induction, 100 μL of culture was collected every hour and then analyzed using an SDS-PAGE.
Results and Discussion: In this experiment we optimized the conditions for the induction of the  CR2 Gag-Prot-RT Construct. The full size CR2 Gag-Prot-RT will appear on a gel at ~90 kDa. Putative degradation products occur at ~75 kDa and ~50 kDa. We predict that these bands correspond with the full-size Gag (~52-54 kDa) and Gag-Protease (54-75 kDa). Since the protease appears to be active at these temperatures, we will perform additional inductions at other temperatures (20°C - 28°C). To see if the number or intensity of putative degradation products changes. Under these induction parameters at 35°C a significant quantity of the full-sized construct is expressed. We then used these parameters to induce and purify this CR2 Gag-Prot-RT fragment.
Figure 1. CR2 Gag-Prot-RT Induction at 32℃ and 35℃. Induction performed with 05 mM IPTG for 6 hours at a temperature of 32℃ or 35℃. (1) Marker [Precision Plus Protein Dual COlor Standard] (2) 32℃ Uninduced at 0 hours (3) 32℃ Induced at 6 hours (4) 32℃ Induced at 2 hours (5) 32℃ Induced at 6 hours (6) 35℃ Uninduced at 0 hours (7) 35℃ Uninduced at 6 hours (8)"
Newcastle,2013,Team:Newcastle#Team_-_-_TEXT.html," immersed himself in the labwork. Matts main computing interests are game design and bio-informatics. Outside academia, Matt enjoys playing and coaching basketball and is president of the University basketball club.
Vivian Wong
Vivian studies Pharmacology and is from Hong Kong. She’s a dedicated member of the team, often working late into the evening. As well as her competence with practical lab work, she is quietly confident in many aspects of the project such as navigating the wiki and having design input. Although first seen as a little shy, Vivian quickly came out of her shell, giving excellent advice and listening and responding to problems or concerns. In her spare time she enjoys playing the piano, eating out and enjoying a good cup of tea.
Christopher Wall
Studying in the first Synthetic Biology Masters in the country (alongside Rob), Chris completed a BSc in Biology at the University of Sheffield before moving to Newcastle.  As one of the more experienced members of the team, Chris' extensive lab skills and resourcefulness have made him the first person other members turn to when an experiment goes wrong or a protocol needs adjusting. Found in the lab at weekends and late into the night, Chris' enthusiasm and maturity have enabled him to successfully juggle iGEM with the end of his Masters project. When not in the lab, Chris can be found playing or watching football, and is also something of a movie aficionado.
Justas Miknys
Justas is one of our computer scientists in the team and provides a lot of help with the computing and modelling parts of our project. Even though he doesn’t have much background in biology, he contributed a lot in biological modelling. Justas has a signature laugh which cheers everyone up after a long day. Throughout the day, he also likes to share haribos and cookies with everyone on the team to keep everyone full. Justas suggested that our iGEM team be called Newcastle Mafia. This name was luckily voted out but he was devastated.
Alina Tamciuc
Alina is our only architect in the team but has thrown herself into the lab work with lots of enthusiasm. Her strengths are in her strong eye for design (as seen in the team logo), her straight talking attitude and supportive and friendly nature. She also enjoys hikes, cheese, wine, watching Miss Marple, cherry tea, trips to the cinema and photography.
Robert McKiernan
Rob is one of the first two people in the UK to study Synthetic Biology and prior to this he studied Cellular and Molecular Biology. He has a love of travelling, having visited 22 countries so far"
