team,year,page,text
UT-Knoxville,2017,Team:UT-Knoxville#Project_-_-_TEXT.html,"vents, preservatives, and various other applications [13].
Toluene -> o-cresol, m-cresol, and p-cresol -> 3-methylcatechol and 4-methylcatechol
o-xylene -> 2,3-dimethylphenol and 3,4-dimethylphenol -> dimethylcatechols
Also able to oxidize benzene, ethylbenzene, m and p-xylene, styrene and naphthalene
The benzyl alcohol dehydrogenase (xylB) enzyme homologue was found from the organism Acinetobacter calcoaceticus. The most effective substrate for the xylB homologue was benzyl alcohol [14]. Also, para-substituted substrates were more effective substrates for the enzyme [14]. Thus, this enzyme homologue was directed towards increasing the conversion of benzyl alcohol (and other related aromatic alcohols used in last year’s project) into their respective products.
The constructs designed for the enzymatic homologues project are shown below. A “mix and match” strategy was used and new enzyme homologues were going to be incorporated with the genes from last year and vice versa to observe which combination of genes yielded the largest amount of product.
Figure 16: Intended constructs for enzyme homologues
Many challenges were encountered with cloning of these genes into the pSB1C3 backbone. All enzyme homologues were synthesized by IDT. The touABCDEF cluster had to be broken down into two segments because of the ~4.5 kb length. During synthesis, the touABC gBlock failed IDT quality control standards, and thus created troubles with cloning the gene. The xylB gene was cloned multiple times with positive results with colony PCR, but negative results when the gene was sequenced each time. Thus, due to the cloning challenges, and the large amount of time spent troubleshooting with no success, the enzymatic homologues project was unsuccessful.
References
Kulakova, A. N., Kulakov, L. A., McGrath, J. W. and Quinn, J. P. (2009), The construction of a whole-cell biosensor for phosphonoacetate, based on the LysR-like transcriptional regulator PhnR from Pseudomonas fluorescens 23F. Microbial Biotechnology, 2: 234–240. doi:10.1111/j.1751-7915.2008.00082.x
Bertoni, G., Fuj"
Tianjin,2015,Team:Tianjin#Description_-_-_TEXT.html," chose are more representative and easier to purchase.
Figure 7. The principle of super protein chip
Based on Double Antibody Sandwich Method, we built a biosensor system which is suitable for the measurement of a wide range of biomarkers. Though the specific binding of antigen (tumor marker) and their polyclonal antibody, we can use the fluorescence microscope to detect the signal and analyze so as to get the test results, then, we can judge the type of tumor.
Figure 8. Double Antibody Sandwich Method
Our project fully takes advantage of the high-throughput of the protein microarray, the high-specificity of the Double Antibody Sandwich Method [6], the hypersensitivity of the fluorescence labeling, in order to detect tumor markers rapidly and precisely, and discover patients’ condition in time, having quite vast potential for future medicinal development.
References:
[1] Knoll W,Liley M,Piscevic D,et a1.Supramolecular architectures for the functionalization of solid SUrfaces[J].Adv Biophys,1997,34
[2] Wessels JG: Hydrophobins: proteins that change the nature of the fungal surface. Adv Microb Physiol 1997, 38:1-45.
[3] Chunwang Peng, Jie Liu, Daohui Zhao, and Jian Zhou : Adsorption of Hydrophobin on Different Self-Assembled Monolayers: The Role of the Hydrophobic Dipole and the Electric Dipole. School of Chemistry and Chemical Engineering, Guangdong Provincial Key Lab for Green Chemical Product Technology, South China University of Technology, Guangzhou, Guangdong 510640, P. R. China.
[4] Bayry J, Aimanianda V, Guijarro JI, Sunde M, Latge'JP (2012) Hydrophobins—Unique Fungal Proteins. PLoS Pathog 8(5): e1002700. doi:10.1371/journal.ppat.1002700
[5] Miao, X., Zou, S., Zhang, H., Ling, L., 2014. Sens. Actuators B 191, 396–400.
[6] Markus F. Templin, Dieter Stoll, Monika Schrenk, Petra C. Traub, Christian F. Vöhringer and Thomas O. Joos: Protein microarray technology.TRENDS in Biotechnology Vol.20 No.4 April 2002
 
Stimulated Plastic Enzymolysis
Background
Since completely"
Tokyo_Tech,2012,Team:Tokyo Tech#Projects#rose pattern#index.htm_-_-_TEXT.html," the igem format vector coming，we actually synthesized PHA by using the vector PSB1C3 on E.coli JM109.We synthesized PHA by following steps. 1.Take the right gene phaC1-A-B from R.eutropha, and increase it by PCR 2.Insert the gene into the PSB1C3 vector by using a series of genetic operation including ligation and ethanol precipitation  3. Put the plasmid into E.coli JM109 by using the technique of transformation and plant it on LBmedium with Cm and Nile-Red then culture it overnight. 4. Check whether colonies are stained orange under UV 5. Produce PHAs by quantity by main culture the E.coli 6. Collect the strains and freeze dry it. 7. Stain the product and Measure the weight
Assay In order to check whether the product is PHA or not ,we used several ways of assay. 1. Read the gene sequence of the gene 2. See whether the product can be stained by Nile-Red or Nile-Blue 3. Make sure the product under microscope 9/4
Production of PHB main culture
Protocol
1 Wash Erlenmeyer flasks with mild detergent then rinse with distilled water.
2 Measure 4% LB medium and add it to each Erlenmeyer flask inside clean bench.
3 Add 96% distilled water to each Erlenmeyer flask and cover the flasks with four-folded aluminum foil.
4 Set all flasks into autoclave
5 Clear the clean bench
6 Add 1/1000 Chloramphenicol and 4% Glucose solution (50%) after the medium is completely cooled.
7 Add 2% preculture solution into each flasks and shaking culture at 37 ° C for 72 hours.
Collection of PHBs in JM109
1 Weigh empty 50ml falcon tube without lid and make a record.
2 Add some culture solution into each tube.
3 Set the tubes into centrifuge and make sure that the label faces outside.
4  4 ° C ,5000G ,10min in centrifuge.
5 Remove the supernatant with electric pipettor then add culture solution and set in centrifuge again.
6 After adding all the culture solution and setting in centrifuge, remove the supernatant and add water, set in centrifuge again.
7 Remove the supernatant and add a little amount of water.
8 Cover the tubes with double layers of parafilms and fully freeze them.
Freeze drying
"
NCTU_Formosa,2012,Team:NCTU Formosa#Project-sub5_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:NCTU Formosa/Project-sub5
From 2012.igem.org
Team:NCTU Formosa - 2012.igem.org
iGEM 2012
Official Team Profile
NCTU_Formosa
Home
Project
Introduction
Project Details
Conclusion
Optimization
Future Works
Modeling
Team
Members & Advisors
Host Lab
Gallery
Notes
Parts Submitted
Safety
Human Practice
Bio-camp
iGEM Cooperation
Popularization on Campus
Popular Science Creation
Surveys
L-shaped Folders
Gallery
Back to Top
Introduction
Introduction
Enzyme for Isobutanol
Enzyme for Isobutanol
Temperature Control System
Temperature Control System
Zinc Finger
Zinc Finger
Instrument
Instrument
Conclusion
Conclusion
Optimization
Optimization
Future Works
Future Works
Future works
Cellulase experiment
In order to realize our idea of changing agricultural waste into biofuel, we figured that we could try to obtain glucose from cellulose by cellulase. This simple idea could be carried out by several procedures. First, we did a pre-experiment by using quantitative filter paper (Advantec) as cellulose source which was made with highest quality alpha cotton cellulose, and was ashless(<0.1%). We cut the filter paper into the size of 0.5 cm square. Next, we weighed and put 3 grams of the filter paper chips in a 50ml centrifuge tube filled up to 50ml with 0.1M Na-citrate (ph5.3). We then added 375mg cellulase, which came from Trichoderma reesei (Sigma-Aldrich) and put it in 40℃ incubation(200rpm) for 96 hours. After that, we could get milk-like filter paper mash. Finally, 3.6% of glucose was measured by doing DNS assay!
The next challenge would be use E. coli we modified to yield isobutanol with the glucose medium made by cellulose. We filtered and transferred the glucose medium to another flask, and added our M9T9 formula except of adding glucose into it. Then we inoculated E. coli in it for 24 to 42 hours, 42℃, 200rpm. The GC result of the isobutanol yield was 25ppm. Though it wasn’t prominent, it proved that the whole procedures (from"
UCSF,2015,Team:UCSF#Notebook#StanleeQuach.html_-_-_TEXT.html,"         -30 Cycles             -Denaturation       95'C    45s             -Annealing          55'C    30s             -Extension          72'C    1m         -Final Extension        72'C    10m         -Hold                   4'C     Forever -Gel Loading:     -1.5% Agarose Gel           35mL     -SyberSafe                  3.5uL      -2-Log DNA Ladder           10.0uL  Lane #1     -yGEM136 + pGEM48 #1        5.0uL   Lane #2     -yGEM136 + pGEM48 #2        5.0uL   Lane #3     -yGEM136 + pGEM48 #3        5.0uL   Lane #4     -yGEM136 + pGEM48 #4        5.0uL   Lane #5     -yGEM136 + pGEM48 #5        5.0uL   Lane #6     -yGEM136 + pGEM48 #6        5.0uL   Lane #7     -2-Log DNA Ladder           10.0uL Lane #8     -yGEM133 + pGEM48 #1        5.0uL   Lane #9     -yGEM133 + pGEM48 #2        5.0uL   Lane #10     -yGEM133 + pGEM48 #3        5.0uL   Lane #11     -yGEM137 + pGEM48 #4        5.0uL   Lane #12     -yGEM137 + pGEM48 #5        5.0uL   Lane #13     -2-Log DNA Ladder           10.0uL  Lane #14      -Ran at 100 volts for 30 mins -Gel Results:     -See Gel Folder for gel labeled ""Yeast Colony PCR yGEM136 & 133 & 137 + pGEM48"" -Some bands are correct     -Need new colony PCR for yGEM137 + pGEM48
[]Yeast Colony PCR yGEM137 + pGEM48 #2
-Yeast Colony PCR yGEM137 + pGEM48 #2:     -3 colonies for yGEM137 + pGEM48 plate"
NAU-CHINA,2016,Team:NAU-CHINA#Experiment_-_-_TEXT.html," and discard the supernatant ./li>
Gently resuspend the cells with 1.2mL CaCl2 solution and 0.8 mL glycerin(50%).
Aliquote the cells to 100uL at 1.5mL centrifuge tube(these tubes should be precooled on ice or liquid nitrogen) and place them into liquid nitrogen immediately. Then they can be used for transformation or stored at -70°C.
Colony PCR
Colony PCR can be used after a transformation to screen colonies with desired plasmid. Primers are used to generate a PCR product of known size. Thus, any colony that gives rise to an amplification product of the expected size is likely to contain the correct DNA sequence. Choose a forward primer from plasmid and a reverse primer in the insert fragment separately.
10ul:
Components (10uL)
Volume(uL)
Taq Mix(2×)
5
Primer-F(10uM)
0.5
Primer-R(10uM)
0.5
ddH2O
4
In-fusion biobrick assembly
Introduction: This method describes an alternative assembly method that allows for BioBricks to be assembled via fusion of PCR products. One PCR-amplified BioBrick has homology on each end with the second PCR-amplified BioBrick (vector amplified with the BioBrick) to allow for the fragments to be fused together in the In-Fusion reaction. This method can be adapted to fuse more than two BioBricks together and four fragments have been successfully fused. The advantages of In-Fusion BioBrick assembly over standard assembly are that it is faster, does not require restriction digestions or ligations or DNA extraction from a gel.
Step one: Select a base vector and identify the insertion site. Linearize the vector by restriction enzyme digestion
Step two: Design PCR primers for your gene of interest with 15 bp extensions (5’) that are complementary to the ends of the linearized vector.
Step three: Amplify your gene of interest through PCR
Step four: Purify your PCR product
Step five: Set up your In-Fusion cloning reaction: (10ul)
2 ul of 5X In-Fusion HD Enzyme Premix
X ul of Linearized Vector
X ul of Insert
X ul of dH2O to a Total Reaction Volume of 10 ul. Mix well.
Step six: Incubate the reaction for 15 min at 50°C, then place on ice.
Step seven: Transform competent cells with"
Penn_State,2011,Team:Penn State#Home#Project_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Penn State/Home/Project
From 2011.igem.org
Abstract
     Ionizing radiation and radiation pollution is an important environmental problem that not only affects those working around radiation facilities, but those dealing with the aftermath of widespread nuclear disasters such as those at the Fukushima Daiichi nuclear reactor or the Chernobyl reactor. Penn State’s team project will focus on using a genetic circuit introduced into E. coli bacterial cells, in order to rapidly detect and report the presence of harmful ionizing radiation. We are working to develop a robust and reliable biosensor which utilizes the lambda phage lytic-lysogenic switch coupled with a fast-acting reporter capable of producing an easily visible effect. We believe that the final construct may have the potential to rival current radiation detection methods, such as digital dosimeters.
     Our hope is that the basis of our biological dosimeter system will prove to be an effective genetic system capable of detecting harmful levels of radiation and relaying it to those working in the field or affected area. We envision our system not only being useful in such applications, but also being capable of further expansion and evolution through the expanding field of synthetic biology.
Overall project: Bacterial Dosimeter
Radiation of one form or another is a constant presence throughout our every day lives. Radiation, or the transmission and absorption of energy over a given distance, has proven an invaluable technology useful in applications for everything from heating our food to diagnosing and treating diseases. Some forms of radiation, however, can be detrimental to the human body, as they are a common cause of such diseases as radiation poisoning and cancer.
All types of radiation can be divided into two categories: non-ionizing and ionizing. Non-ionizing radiation (consisting of radio, micro, infrared, and visible electromagnetic waves) contains less energy and has a relatively small effect on living organisms that has only recently been studied. Ionizing radiation, however, contains a much greater amount of energy capable of ionizing atoms which can lead to harmful effects on living tissue. This category of radiation encompasses alpha and beta decay as well as neutron, X-ray, and gamma radiation.
Our project focuses on detecting the degradation and damage of DNA associated with ionizing radiation. The initial proposed design is shown below. It consists of two parts: a sensor based on a lambda phage bistable switch, and a fast-acting reporter similar to the reporter designed by the Imperial College of London 2010 iGEM team.
Home
Team
Penn State Official Team Profile
Project
Parts Submitted"
Cambridge,2008,Team:Cambridge#Improved GFP_-_-_TEXT.html," The GFP variants chosen were superfolder GFP, developed and described by Pédelacq et al (2006) [5], which was engineered for improved fluorescence in fusion proteins and P7 GFP (“superfast GFP”) which was engineered by Fisher et al (2008) [4] and selected on the basis of its property of very rapid folding.
Methods
Cloning of GFP variants
mut3 GFP was obtained from the 2007 parts distribution of the Registry of Standard Biological Parts [1] as part number E0400. P7 GFP [4] plasmid DNA was a kind gift by Dr Adam C. Fisher from Cornell University, New York. Superfolder GFP [5] was created by de novo DNA synthesis (Geneart) and its codon bias was changed as a compromise for optimum expression in E. coli and B. subtilis. The full sequence is listed in the Registry of Standard Biological parts: part number <a href="" http://partsregistry.org/Part:BBa_I746916 "">I746916</a>.
For in vivo and in vitro studies, all three GFP variants (superfolder, P7 and mut3) were cloned into 2 basic constructs residing in the same standard vector (pSB1A2):
</html>
And
Additionally, all GFP variants were 6-his tagged by PCR and again assembled to comply with the above schemes. The resulting new BioBricks were added to the registry of standard biological parts.
The table below depicts the BioBrick numbers in the parts registry for all three variants of GFP in their 6-his tagged and non tagged format driven by the pBAD and T7 promoters:
mut3
mut3 - 6his
superfolder
superfolder - 6his
P7
P7 - his
pBAD (I0500)
I13540; from registry
I746902
I746908
I746914
I746904
I746905
T7 (I719005)
I719015; from registry
I746906
I746909
I746915
I746906
I746907
All constructs were sequenced after assembly to confirm sequence identity with the GFP variants in the original papers [2,3]. Below is an overview of the mutations of P7 GFP and superfolder GFP in comparison to mut3 GFP:
In vivo fluorescence analysis
Overnight cultures of E.coli BW27783 carrying the one of the GFP constructs (see table above) on pSB1A2 were diluted 1:10 into fresh LB with 100ug/ml"
UNSW_Australia,2016,Team:UNSW Australia#Notebook_-_-_TEXT.html," and this time performed a Western Blot, with the primary antibody targeting g3p's and tolR's His-tag. Unfortunately, while the positive control sample worked, we couldn't detect either g3p or tolR, implying that they weren't being expressed.
And, to cap off a busy week, we transformed J04450 (RFP), J23119 (a promoter), B0034 (RBS), and B0017 (double terminator) into our cloning strain, for later BioBrick assembly.
Week 13: August 22 - August 28
CRISPR Team
While still figuring out how to accelerate our cells' growth (or, at least, return it to a normal rate for E. coli), we remade the sgRNA-tolA plasmid (see Week 6), and transformed it into our cloning strain. We miniprepped a few of the transformants, and verified them by running on a gel and submitting for sequencing. By Friday, though, our cells started growing at a normal rate, the result of much retransforming, restreaking, and reculturing, and so we activated the Cas9 plasmid to knockout DegS and DegP.
Overexpression Team
From the overnight cultures of last week, we made minipreps. Each of the J04450s were digested with EcoRI and PstI, to give us an empty backbone into which we could pop our inserts, as if it were to self-ligate the transformants would grow as red.
Then, on Wednesday, taking our 3 recently-synthesised GBLOCKs (for alMGS and g3p) from IDT, we PCR amplified, digested, ligated into a the J04450-derived backbone, and transformed into the cloning strain.
On Thursday we then re-extracted separate total and soluble protein fractions from our cloning and expressions strains purportedly expressing g3p and tolR. Coming in on Sunday, these were run on an SDS-PAGE, but the negative control lane we ran wound up as a smear, making it tough to see if we had an extra band present. We also ran a separate SDS-PAGE to transfer to a Western Blot, but again we were unable to detect our proteins.
Week 14: August 29 - September 4
CRIPSR Team
On Tuesday we redid our activation of Cas9 in all three cell lines, for knocking out degS or degP (i.e., six knockouts in total). Unfortunately, when we plated these out, no serial"
DTU-Denmark,2013,Team:DTU-Denmark#Notebook#2 July 2013_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:DTU-Denmark/Notebook/2 July 2013
From 2013.igem.org
Home
Team
Project
Description
Parts
Timeline
Notebook
pBAD SPL
Experiments
Modeling
Protocols
Hello World Pilot Project
Safety
Outreach
Overview
High School Outreach
IP and Synthetic Biology
BioBrick Workshop
Helping Other Teams
Attributions
iGEM
02 July 2013
Navigate to the Previous or the Next Entry
Contents
1 208 lab
1.1 Main purposes today
1.2 Who was in the lab
1.3 Procedure
2 208 lab afternoon
2.1 Main purposes today
2.2 Who was in the lab
2.3 Procedure
208 lab
Main purposes today
Create dilution series for biolector experiment.
Who was in the lab
Helen, Natalia, Ariadni
Procedure
Weighed:
2.3187g Ammonium acetate
0.2557g Sodium nitrate
0.2080g Sodium nitrite
Diluted each in 10mL M9 medium.
Created dilution series as in https://docs.google.com/spreadsheet/ccc?key=0AkM9Z7voM1otdFZ5SWstOWpURGs2S3M5bElMMllkenc
Each solution was diluted with media.
Salt
mM
Sodium Nitrate
300
Sodium Nitrate
30
Sodium Nitrate
3
Sodium Nitrate
0.3
Sodium Nitrite
300 (Master)
Sodium Nitrite
30
Sodium Nitrite
3
Sodium Nitrite
0.3
Sodium Nitrite
0.03
Ammonium Acetate
3000
Ammonium Acetate
300
Ammonium Acetate
30
Ammonium Acetate
3
208 lab afternoon
Main purposes today
Performing Colony PCR to verify if transformants contain proper construct (signal peptide, GFP, RFP - in plazmid pZA21).
Who was in the lab
Gosia, Ariadni
Procedure
Among colonies which grew after transformation 11 colonies were chosen to be verified by colony PCR.  Plates with transformants and colonies checked by colony PCR are signed:
T2 U2 Sec  - colonies 01, 02, 03
"
