team,year,page,text
UNOTT,2017,Team:UNOTT#Notebook_-_-_TEXT.html," around, so we used a new strategy - using various amounts of template with duplicates placed at different annealing temperatures. One was placed in a touchdown setting as before but with annealing temperatures dropping from 60 to 50oC followed by 25 cycles at 65oC. The other was placed at 55oC for all cycles. We also didn't get good amplification of P1, P2, P3, P4, T1 or T2 so we repeated their PCR using touchdown from 70 to 60 as before but with 5 more cycles.
In the optimised PCR, we managed to get P1, P2, P3, P4 amplified, and T1 and T2 amplified but there were far too many bands to be certain we were amplifying the right thing. So we re-amplified T1 and T2 using PCR with touchdown 60-50oC as above. T1 was successfully amplified using this approach, however we got really strange bands for T2 so we went back to the samples from the previous PCR to see whether we could use those instead for T2. Our optimised PCR showed dCas9 was successfully amplified in all conditions - yay! The low copy backbone only amplified at 55oC using 1ng template so we repeated this PCR using those settings to generate enough DNA for later. This PCR was successful.
Now that we had most of the components, we could digest them. P1-5 + PE, the strong and weak RBS linked GFPs, and T2 were digested with BsaI. For the gRNA plasmid, J23119, gRNA 1-5 and gRNA0 as well as Tfdx were digested with BsaI. We digested 1ug for all of the components except the GFPs. 2ug of both backbones were digested too. The gRNA backbone was digested with SalI and AscI, whereas the low copy backbone was digested with SalI and BsteII. For the dCas9 brick, we digested dCas9 with Bsa1, T1 with BsaI and SalI, and PdCas9 with BsteII and BsaI. We PCR purified all of the digested before ligating together the bricks using T4 DNA ligase. We had problems digesting gRNA 4 as the DNA concentration dropped to 2ng/ul on two separate occasions, so the whole process was repeated for gRNA 4. 50ng of each brick was used for the"
TUDelft,2017,Team:TUDelft#Model#Lattice Model_-_-_TEXT.html," of five amino acids per unit.
As it is not straightforward to manually derive a protein model using protein structure files, we wrote a program that converts the commonly used ""protein database"" file extension (.pdb) for Cas13a into a 'LEGO-block' model (in the form of a matrix) (Figure 1). The hydrophobicity and charge (isoelectric point) scales applied ( Biro, 2006 ) can be easily adapted.
Figure 1: LEGO-block model of Cas13a to input into the lattice model. A) Model of Cas13a hydrophobicity distribution. For visualization purposes, a colour threshold was applied: red areas are hydrophobic while grey areas are not. B) Model for Cas13a charge (isoelectric point) distribution. For visualization purposes, a colour threshold was applied: blue patches are positively charged while gray patches are not charged or negatively charged.
We provide the Matlab script , enabling anyone with basic Matlab knowledge to import a structure, which can be converted to a coarse-grained 'LEGO-block' model with a resolution that can be set by the user. In addition, the code intuitively includes the desired hydrophobicity and charge scales to consider, which can be adapted as desired.
However, since TDPs are intrinsically disordered proteins, this method could not be applied to them. Thus, we simply settled on averaging the properties of five neighbouring amino acids in the sequence, instead of in space. Similar to protein folding, there are two main driving forces behind protein-protein interactions which are electrostatic and hydrophobic interactions ( Vagedes et al. 2002 ). To be able to calculate the interaction energies between different protein units, the hydrophobic moment and isoelectric point ( Biro 2006 ) of each amino acid were averaged for each unit during the discretization.
Generating the simulation environment
Besides the discretizations of the proteins used in the lattice model, several other aspects were simplified. In the model, we wanted to observe the interaction of a single Cas13a protein with TDPs at a certain concentration. To realize this, we fixed Cas13a at a specific point in the simulation environment and employed periodic boundary conditions, emulating a larger volume occupied by Cas13a and TDPs.
To generate the simulation environment, the concentration of Cas13a was set to 0.5 g/L, the concentration of Cas13a isolated with our protein purification protocol . For the planned Cas13a drying assays, 4 µL Cas13a would be dried in a final volume"
Weimar-Heidelberg_Arts,2010,Team:Weimar-Heidelberg Arts#Project#Odeur Cuisine_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Weimar-Heidelberg Arts/Project/Odeur Cuisine
From 2010.igem.org
Supercell
Project
Team
Collaboration
Diary
sponsors
""The fart as a social tabu is becoming a dining ritual, an example for decadence and a way to disguise your body scent. By being plain and trivial, the topic of Synthetic Biology becomes more tangible for the consumer in a grotesque way.""
Product Description
'Odeur Cuisine' is the newest hype from Europe, allowing you to extend the experience of a delicious meal to a rich bouquet of combined fragrances in the form of gastrointestinal olfactory output, be it enhanced flatulence, enriched eructation, or both.  The Starter-Kit is based on a cookbook giving you insight into the various techniques of 'Odeur Cuisine' and their appliance in the recipes of world-leading chefs. Additional background information is also provided, such as the historical and cultural background of flatulence, up-and-coming dining rituals, and scientific illustration. Also included in the kit are accessories for cooking and savoring odeur meals, a strain of modified gastrointestinal bacteria and a set of smell triggers - indispensable and varying with your chosen package.  Everything you need to prepare the finest emission-cultivating dishes in combination with gastrointestinal activated odors!
Technical Description
The idea of Odeur Cuisine is based on modified E. coli bacteria that are able to secrete molecules with different smells (ethereal, camphoracceous, musky, floral, minty, pungent, putrid). The variation of smells can be triggered to be synthesized in different concentrations by flavorless substances mixed into your ordinary meal.
Retrieved from "" http://2010.igem.org/Team:Weimar-Heidelberg_Arts/Project/Odeur_Cuisine ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
HFLS_ZhejiangUnited,2018,Team:HFLS ZhejiangUnited#Description_-_-_TEXT.html,"Team:HFLS ZhejiangUnited/Description
Toggle navigation
HFLS_ZhejiangUnited
Home
Project
Description
Background
Design
Applied Design
Experiments
Results
Future Work
Improved
Protocol
Safety
InterLab
HUMAN PRACTICES
HP
Collaborations
Education & Engagement
Parts
Modeling
Team
Team Members
Attributions
Achivement
Project Description
Formaldehyde, the simplest aldehyde of high reactivity and polymerizing stability, is widespread used in construction and decoration industries. Formaldehyde in glues and resins are then gradually, naturally and slowly released into the ambient environments by decades of years. The colorless but pungent gaseous formaldehyde brings different degrees of harmful symptoms to us humans, such as eye, throat and skin irritation, and even carcinogenicity. Since 1971, the International Agency for Research on Cancer (IARC) has published a series of Monographs on the Evaluation of Carcinogenic Risks to Human. In 2012, IARC formally listed formaldehyde as a member of the Group 1 of carcinogens, which means definitely carcinogenic to human.
We plan to construct a E. coli-based in vivo system for detecting and further degrading formaldehyde in environments. In fact, formaldehyde is such an ideal substance to work on in an iGEM project that several previous iGEM teams (like TMU-Tokyo in 2012, WHU-China in 2014 and Jilin_China in 2015) have been working repeatedly. The problems are: 1) the present sensing threshold of formaldehyde concentration (~ 10 ppm) is far upper beyond the environment-protecting standard (~ 0.1 ppm); 2) the degrading system seems to work instably, although some survival or duration after formaldehyde addition was observed.
As a high-school competitor, we do not expect to establish a de novo more effective system. We plan to make modifications based on current systems (already registered as BioBrick parts); if possible, we want to introduce new genes to improve the performance. At least some of the following goals will be achieved during our iGEM project: 1) more sensitive detectability, 2) more effective degradability, and the most important 3) invaluable experience of problem-solving and team-working.
HFLS Zhejiang United
Schools: Peking University Experimental School(Jiaxing), Hangzhou Foreign Language School, etc."
USTC,2010,Team:USTC Software#Students_-_-_TEXT.html,"C Hefei, Anhui 230026, China.  Email: xqqixp@mail.ustc.edu.cn;wangzhen.ustc@gmail.com;
Hi, I'm Zhen Wang, I mainly work on MoDeL and Database of iGAME. As a member of Lixin He's research group, I focus mainly on calculation of quantum information, quantum correlation and entanglement.
You might have noticed that my address is same as Liao's. Yes, we are from the same Research Group, and the same department, too. It will be boring if I repeat all the information again, so I am going to write some experience of myself participating iGEM2010.
As a student majoring physics, it is hard for me to believe that I can participate in a biology project. Luckily, to my great surprise, these two areas are not so far apart. Modeling and analyzing skills of physics can also be used in biology, and dry project always means a lot of coding task, I can handle that, too. Of course, there is plenty of biology I need to learn, but with the help of our instructor and wet team members, I learn it fast. So I want to tell everyone that there's no limit in iGEM, join in and unleash your power!
Kun Jiang
Email: jkdirac@mail.ustc.edu.cn
I am Kun Jiang, the cheif software developer in iGem 2010 USTC_Software team, responsible for designing the global architecture of our software and  developing the ODE Solver module, Berkley database interface module and several simple tools for teammates.
It is my second year of studying in computer applied technology lab of Institute of Plasma Physics Chinese Academy of Sciences as a master candidate. I am interesting in software engineering and Computer Sicence.  Last year I noticed the recruit advertisement of iGem 2010 USTC_Software team in school BBS website. I make the decision to apply immediately. It's really happy for me during those past server months working with our team.
I play Ping Pong most during my spare time, because Ping Pong is a sport emphasizes on speed, skill and acting harmony ability rather than brute force. And I go jogging every day, which i think is a good way to relieve  pressure and keep me in health!
I want to be a brilliant software engineer developing some brilliant works. I gain strong knowledge in software engineering and computer algorithms. IGEM 2010 is one step to my ambitions, it is a important project but not the last project of my engineering life"
KIT-Kyoto,2011,Team:KIT-Kyoto#GFP-MLF実験９月_-_-_TEXT.html," µl
Cycle条件
Pre-Denature
94°C
2min
 
Denature
94°C
15sec
35 Cycle
Anneling
55°C
30sec
Extension
68°C
1min 20sec
End
4°C
keep
 
各サンプルを回収し、-20゜Cで保存した。
【結果】
アガロースゲル電気泳動に続く
9/13(火)
吉村
アガロースゲル電気泳動
【目的】
PCRで目的のDNAが増幅しているかを調べる。
【実験方法】
ゲル1枚当たりの組成
SeaKemRGTGR-agar
0.2 g
1 x TAE
20 ml
↓上記の組成に従い、試薬を三角フラスコで混ぜてレンジで加熱し、専用容器に入れて固めた
↓制限酵素処理した反応液50 µlに対して6 x loading dye を10 µl加えた
↓サンプルとDNA maker をコーム穴に入れた
↓サンプルをセット後、100 V 30minで電気泳動した
↓電気泳動後、EtBrで10minゲルを染色した
↓染色後、MilliQでゲルを数回洗ってプレートにのせた
↓UVを照射してDNAのバンドを可視化した
【結果】
泳動後の写真
PCR条件(1)の方が少しバンドが濃くなっていた。
マーカーが流れてしまった。
【考察】
次回からPCR条件(1)の条件でPCRを行う。
マーカーが流れてしまったので、次回からは泳動時間を短くして電気泳動を行う。
Flag-tag dMLFの制限酵素処"
BNU-China,2017,Team:BNU-China#HP#Silver_-_-_TEXT.html," the chance to attend the event. During the conference, we introduced our project to other teams.
Photo of all participants at CciC
Our iGEMer explaining our project to other iGEMers
Our iGEMer explaining our project to other iGEMers
In the conference, in-depth communication and ideas exchange occurred between each team. The attendees reaped substantial benefits from the inspiring sparks collided by thoughts and innovation among teams. After fast-paced preparation, we dissected our project into following parts, background, project, design, modeling and human practice. Meantime, we also held an open attitude towards the suggestions and comments from other teams.
In the conference, not only did we strengthen the collaboration with FAFU-CHINA, but we established new bonds with other teams as well. And the communication and mutual learning among the teams provided us with the opportunity to broaden our horizon and help us acquaint more people with our project.
Other Conferences
Other than the CCiC conferences, we've also participated in some other academic events, including 2017 National Academic Conference for Cell Biology(Chinese Society For Cell Biology, CSCB), 2017 Synthetic Biology Summer Camp(Center for Synthetic Biology Engineering Research, CSynBER), BTGEM Summit(University of Chinese Academy of Sciences), meet-up with Team Tsinghua and Team Tsinghua-A .We took every chance to have our project scrutinized by experts, researchers, and other iGEMers. At the same time, we've deepened our understandings on synthetic biology and areas related to our project.
Our iGEMer at 2017 Synthetic Biology Summer Camp:Center for Synthetic Biology Engineering Research, CSynBER
Our iGEMer at 2017 National Academic Conference for Cell Biology:Chinese Society For Cell Biology, CSCB
Meet-up with Team Tsinghua & Team Tsinghua-A
Copyright © 2017 BNU-China  All rights reserved.
If you like this page, you can contact us: bnu_igem@163.com"
Gifu,2018,Team:Gifu#Collaborations_-_-_TEXT.html," Paris Bettencourt
iGEM Thessaloniki
Take a look at iGEM Thessaloniki's wiki to know this collaboration.
Go to the wiki page of iGEM Thessaloniki"
Stockholm,2016,Team:Stockholm#Results-nuc_-_-_TEXT.html," lysing the cells through sonication and collecting the cell debris with centrifugation, both the supernatant and the resuspended pellet are analyzed using SDS-PAGE.
Expression, extraction & SDS-PAGE [✔️]
Figure 5. Expected size: 20.7 kDa. Result of the SDS-PAGE run at 200 V, 3.00 A. (1) Protein ladder (2) Nuc 1.0 mM supernatant (3) Nuc 0.5 mM supernatant (4) Nuc 0.5 mM supernatant (5) Nuc 1.0 mM pellet (6) Nuc 0.5 mM pellet (7) Nuc 0 mM pellet.
The visible band at the expected size, corresponding to nuclease, in well 2 is not present in the wells (3 and 4) with the samples with lower IPTG induction concentrations. This indicates that the plasmid of interest is functional and that nuclease is expressed when inducing with IPTG. Since the same band is also visible in well 5 (pellet resuspension sample), and increasingly faint in well 6 and 7 as the IPTG concentration decreases, it is difficult to draw any conclusions whether nuclease is soluble or not.
Demonstrating efficient biofilm inhibition by Nuc
A crystal assay is conducted to evaluate how Nuc inhibits biofilm growth by P. aeruginosa and S. aureus, respectively. Induced BL21(DE3) cell lysate samples (both debris pellet resuspension and supernatant) are used for the experiment.
S. aureus was cultured in BHI media and P. aeruginosa PAO in LB media. After an overnight incubation, the cell density is measured at OD 600. Also, 200 µl of the liquid culture is added into each well and treated with Nuc of four different volumes; 1, 5, 10 and 20 µl. The biofilm is allowed to develop for 48 hours with subsequent staining. Absorbance is then measured at 595 nm. Cell lysates of BL21(DE3) cells are used as negative control. Differences between the negative control and Nuc is evaluated using the Student’s t-test. A p-value <0.05 is considered statistically significant.
Biofilm assay: First Attempt [❌]
The samples from supernatants and pellet are labelled ""Nuc S"" and ""Nuc P"", respectively.
Figure 6. Absorbance measured for different treatments"
Wageningen_UR,2014,Team:Wageningen UR_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Wageningen UR
From 2014.igem.org
Wageningen UR iGEM 2014
 
 
 
Overview
Background
Solution
Results
Achievements
BioBricks
Project
Fungal Sensing
Fungal Inhibition
Wetlab
Greenhouse
Kill-Switch
Kill-Switch
Characterization
Gene Transfer
Gene Transfer
Low Copy Plasmids
Model
Promoter Design
System Cost
System Stability
Interlab Study
Outreach
Policy
Collaboration
Synenergene
Interviews
National Meetup
Media
Team
Members
Students
Supervisors
Gallery
Attributions
Acknowledgements
Contact
Safety
Environment
Laboratory
Notebook
Journals
Protocols
Interesting Links
visits
Saving the bananas
Every time you go to the supermarket or to the local market to buy bananas you take for granted that there will be bananas readily available for you to enjoy and savour. However, banana plants are under threat and a world without bananas is more plausible than we all might imagine. Banana plants are threatened by Fusarium oxysporum. This pathogenic soil fungus enters plants through their root systems and lives off of them until they die. This fungus currently threatens all banana plants worldwide. Bananas, apart from being a delicious fruit, have economic importance in many tropical regions and are an important part of the diet. These are the reasons why the iGEM team Wageningen 2014 has designed and created BananaGuard, a genetic system in Pseudomonas putida that detects the presence of F. oxysporum in the soil and produces a combination of antifungals to remove the fungal threat. If you want to read more about the system and our work during the last six months, the iGEM team Wageningen 2014 invites you to continue surfing around our Wiki.
Your browser does not support this video. Please watch it on YouTube or upgrade your browser.
Visualisation of BananaGuard. Watch this video on youtube.
Going for Gold
As an iGEM team we worked very hard for the past couple of months with the medal requirements in mind. Below is a list of why we deserve gold this year.
Bronze
Registered for iGEM
Completed judging form
Have a team Wiki
Present a poster and talk at the iGEM jamboree
Documented attributions
Documented and submitted 27 parts to the iGEM"
