team,year,page,text
DTU-Denmark-2,2011,Team:DTU-Denmark-2#Team#Protocols_-_-_TEXT.html,"
Complete DMEM medium
0.05 % EDTA-trypsin
6-well plate
Cover slips
Procedure
The filter of a 1 ml pipette is broken off, and the pipette is attached to the vacuum suction maschine. The medium is removed, and the pipette is put in a 50 ml vial for later use.
1,5 ml 0,05% EDTA-trypsin/PBS is added to wash the cells. Tilt the flask quickly, so the EDTA-trypsin covers the cells. Remove the liquid quickly.
1,5 ml 0.05% trypsin-EDTA/PBS is added and the flask is incubated for 3 min at 37°C and 5 % CO2.
9 ml complete medium is added to inactivate the EDTA-trypsin and to wash the cells of the surface. Make sure the cells are well resuspended, before you transfer them.
Calculate the concentration of cells you want in the wells
Cover slips are placed in the bottom of a 6-well plate (2 cover slips/well). 2 ml cell suspension is added gently to each well.
The plate is placed in the incubator at 37°C and 5% CO2 O/N.
Transfection of cells
Materials
Optimem
FuGENE transfection reagent
Plasmid DNA
Procedure
The LAF bench and gloves is disinfected with ethanol before and after working in the LAF bench.
46μl optimem per is transferred to a 1,5 ml eppendorf tube per tranfection.
3 μl of Fugene is mixed well with the optimem.
The tube is flicked gently to make sure that the solution is properly mixed. Incubation for 5 min at room temperature
1 μl of plasmid DNA is mixed well with the optimem/Fugene mix.
The tube is flicked gently to make sure the mixture is properly mixed.
If there is any liquid remaining on the side of the tube, the tube is centrifuged shortly.
The plasmid mixture is incubated for 15 min at 37°C.
The  dish with U-2OS cells from the incubator.
The 50 μl transfection mixture is added dropwise to the 6 cm2 dish containg the coverslips.
The mixture is gently mixed by rocking motion and the dish is placed back in the incubator.
Coverslips for microscopy
Materialer
PBS
MilliQ water
Formaldehyde
lint"
Sydney_Australia,2016,Team:Sydney Australia#KeepFresh_-_-_TEXT.html," proximity to fresh produce.
Whilst this does seem like a mountainous flaw in the objective of our project, it need not be. Rather, it provides our team with the chance to explore and design some novel, groundbreaking techniques in biosensor design to circumvent this “problem.”
Furthermore, viewing our project in this way neglects the crucial engineering phase in the development of any new technology. E.coli is the host for our biocircuit in the context of the lab, and is essential in proving the fundamental scientific function of the isolated Mycobacterium NBB4 genes EtnR1 and EtnR2. That’s not to say, however, that E.coli must play a part in the transition of this biotechnology from lab to market. One of the biggest potential areas for further research, and what our team envisions for this technology in the future is the development of a cell-free biosensor.
Technology Review
When assessing currently available and emerging technologies, there are many ways to potentially immobilise whole cells such that a functional biosensor can be developed with a much lower, if not completely negligible, biosafety risk. This is a realistic and reasonable phase of development before advancing to a cell-free model.
Polymer anchoring
A simple and established method of enclosing cells, enzymes and proteins into sensing devices is through anchoring of these molecules into various polymers. There are many examples of these, including polyacrimide, agar, agarose and chistosan (Close et. al., 2009). Immobilisation occurs due to affinity interactions (Cosnier and Holzinger, 2010), however reaction times are often slow because of diffusion through the polymer (Close et. al., 2009).
Sol-gels
Sol-gel is the name given to a class of materials that are formed when a three-dimensional network is formed out of solid particles that are suspended in a liquid as a colloid (Brinker and Scherer, 2013). These gels are most commonly silica-based, and can be described as ‘porous glass gels’ (Close et. al., 2009). Bakul et. al. (1994) presented that silicon sol-gels can effectively trap and immobilize proteins in their matrix with minimal impact on the function, specificity or selectivity of the protein. However, Kuncova et al. (2004) emphasises that the encapsulation process is not optimal for whole cell as the silicon content can result in cell toxicity, while Flinkinger et. al. (2007) attributed increased cell death to alcohol toxicity when"
ZJU-China,2015,Team:ZJU-China#Practices#Public Promotion#Syn-bio Share 2_-_-_TEXT.html," say POLY PAUSE.
What is gene? (explain in a simple way)
What is GMO? (a short video from the Internet)
Oskari, Martina and Minttu excited in the lab.
Sharer
What is synthetic biology? What is biobrick? How to assemble biobricks and make them a device or a system?
From the point of Lego, sharer tells basic understanding of synthetic biology. Then, with the help of our Basic Poly Cards, sharer can easily explain what are biobricks and how to make biobricks to become a device or a system.
Game time: Snowball
In the process of introduction of the basic cards repeatedly, participants could remember biobricks easier and thus develop a deeper understanding of synthetic biology.
Take N cards (N=group members):Each one takes one card as your new name. Introduce your name and function to others in the group.
The first member:I'm promoter, I'm here to start the circle to function.
The second member:I'm terminator next to the promoter.
The third member:I'm xx next to the terminator next to the promoter.
Our Story
Introduction of iGEM and share iGEM story and daily laboratory story.
These years, synthetic biology tried to make a better world.
With the help of Project Poly Cards, share classic iGEM projects in the past few years. In the process of share, participants can develop a deeper understanding about how synthetic biology develop into an application and how they bring positive changes to different areas of the world.
2015, ZJU-CHINA has brought you with TERMITE TERMINATOR.
Introduce our project in a simple way, making every audience understand what problem do we what to solve, how could we solve the problem and how to apply them into the world is our mission and goal as always.
Show your crazy idea!
In this link, we tried to provoke member's fantasy and ideas about future changes synthetic biology might be brought to the world. Through group's discussion and cooperation, they brainstorm, discuss, choose final idea, perfect the idea and decide the presentation plan.
From nature, for nature.
In this link, we shared recent safety issues and our thought about syn-bio safety (as poster shows below), from nature, for nature. And then, inspired participants to think deeply and exchange ideas with each other.
Final share among groups.
When
August 22th, 2015
Am 10:00-12:00
Who
Organizer: iGEM ZJU-CHINA 2015
Sponsor: Zhe"
Marburg,2018,Team:Marburg#Design_-_-_TEXT.html," with 4 transcriptional units. For the ori we chose ColEI, which has a broad host range and a high copy number in V. natriegens and E. coli ( link to ori characterization of the part collection ) (Jain et al. 2013) ).   We decided for that one, because V. natriegens shall be a chassis for testing pathway variants, which then maybe will be transferred into other strains, therefore a broad host range vector is reasonable.   For accBC and accD we chose the promoter J23106 and for mcr the promoter J23109 according to the model. For birA we also chose J23109 as promoter, because BirA is only relevant for activation of
Acc
and not for direct reaction catalysis. For ribosome binding sites and terminators, we used the same for each coding region, because otherwise we would have fluctuations which weren’t considered in the model.   An illustration of the plasmid is shown in figure 5.
Figure 5: Composition of our rationally designed pathway plasmid with the Marburg Collection
The scheme shows the composition of the level 2 plasmid, containing four transcriptional units for accBC, accD, birA and mcr. We chose the promoters according to the metabolic link to model section to achieve optimized expression strengths.
Pathway library
For the second approach of pathway design, where we build a whole library, we also used the Marburg to combine different promoters, ribosome binding sites and coding regions.   In theory, the toolbox enables the plasmid assembly of 21780 different part combinations per transcriptional unit (22 promoters x 5 rbs
RBS
x 6 terminators x 3 oris x  11 resistance cassettes; connectors weren’t considered).   For a plasmid containing accBC, accD, birA and mcr that would make 6 x 1012 possible constructs, but assembly of so many versions is irrational. The better way is to select a few parts which are combined and then for the most promising versions one can think of more combinations.   Therefore, we focused on eight promoters and three ribosome binding sites with different strengths. Our idea was to build pathway plasmids containing the whole pathway, as well as plasmids containing only the acetyl-CoA carboxylase genes or only the mcr gene, which can then be cotransformed (Table 1).   To enable cotransformation, we used the oris ColEI and p15a, which are compatible"
SDU-Denmark,2016,Team:SDU-Denmark#HP#Gold_-_-_TEXT.html,"Team:SDU-Denmark/HP/Gold
Bacto-Aid
Human Practices Gold Criterion
The information compiled in this site originates from multiple sites on our wiki. If you wish to see them in their native context please visit them via the following links.
Integrated practices
Interviews with experts
Introduction
Human practice has been a cornerstone in our iGEM project right from the start. We have spent a great deal of time educating others about our project. We have been able to use the feedback to improve our presentation and get ideas for new future perspectives, as well as avoiding any potential pitfalls. We have also been reaching out to companies and experts in different fields to get a more qualified view on our work. The information they gave, helped and gave us new goals and expanded our knowledge about the different sub elements. By interviewing all these experts and companies, we have gained insight into today's market and we can observe that there is a demand for developing new solutions to old problems, of which our sub elements have great potential.
Projects
Evaluation from KOLD College
We finished our visit at KOLD College with an evaluation in order to get a better idea of our performance and project. We received constructive feedback on Bacto-Aid. The students showed awareness abou the problems antimicrobial resistance. It was rewarding to see, that we are trying to solve an issue that society worries about. We reflected on the comments and have integrated the feedback into our future presentations. Some examples of feedback were: ""There is a lot of potential in these areas"". The future potential for the different parts of the project tended to give a positive response. Therefore, we added a slideshow exclusively for the potentials of the sub projects. ""It lacks focus on problematics"". We took this comment into consideration and decided to start the presentation with an explanation of why this area still needs a solution. The feedback helped us especially with finding a fixed focal point throughout the presentation.
Interviewing Laura Jakobsen
We interviewed the nurse Laura Jakobsen who is working at the plastic surgery department at the University Hospital of Odense (OUH). In Denmark, burn patients are mainly sent to OUH and Rigshospitalet (another major hospital unit in our country). She helped us understand what kind of issues the hospitals are facing when treating wounds, and the requirements needed for a functional Bacto-Aid. At OUH, they have encountered resistant bacterial infections, which required special care and extra awareness. This confirms the problem of resistance and proving how actual the problem is.
One of the main issues there was with our product, according to"
Worldshaper-Wuhan,2017,Team:Worldshaper-Wuhan#parts_-_-_TEXT.html,"Team:Worldshaper-Wuhan/parts
About Us
Project
Background
Procedure
Notebook
Safety
Outside Support
InterLab
Parts
Collaboration
Attribution
Citation
Results/Proof
WeChat Posts
Menu
Street Address
City, State, Zip
Phone Number
Your Custom Text Here
About Us
Project
Background
Procedure
Notebook
Safety
Outside Support
InterLab
Parts
Collaboration
Attribution
Citation
Results/Proof
WeChat Posts
Parts
eGFP
eGFP is short for Enhanced Glowing Fluorescent Protein which is used as a reporter gene. In our experiment, the plasmid is attached to the sponge RNA through ligation to make the binding of miR-21 and the inserted sponge observable, and thus enable us to determine the presence of miR-21 in the sample. 
Wuhan, China .   New York, USA"
ZJU-China,2016,Team:ZJU-China#Notebook_-_-_TEXT.html,"ature
94
180
/
tempalte
0.5
Denature
95
30
30
10X Taq buffer
5
Annealing
55
30
30
primer-forward(10μM)
2
Extension
72
180/45/45
30
primer-reverse(10μM)
2
Final Extension
72
300
/
dNTP(2.5mM)
4
storage
4
/
/
ddH2O
36
/
/
/
/
        Result:         The result of gel electrophoresis showed that we managed to get the pcr product of Cph8 and PompC but failed in getting double terminator. After we changed the annealing temperature, we finally made it. When sorting out data, we accidently deleted the picture of the gel.
7.16
        1.Measuring and modeling of promoter pluxR         Participant: Jinshi Ran, Hongya Zhu         For better description of single oscillation system, we measured the response intensity of pluxR to AHL. First, we mutated pTD103luxI-sfGFP with knocking gene luxI out with PCR. We named the new plasmid pTD103sfGFP. We transformed MG1655 strain of E•coil with pTD103sfGFP, inoculated positive colony in 5ml LB with antibiotic 100μg/ml kanamycin and cultured it over night. We inoculated over night culture with a 1:1000 dilution in 1ml LB and added AHL according a concentration range:10-6~10-11M when the bacteria solution reached an A600nm 0.1. Cultured it in 37℃ for 8h. We spun it down and concentrated in PBS (pH=7.2), then measured the fluorescence intensity.         2.pick colonies and shake         Participant：Zhanyu Wang, Han Wan
Liquid Culture
Name
Medium
Volume/ml
BBa_K28001(pSB1C3) colony_1
LB
10
BBa_K28001(pSB1C3) colony_2
LB
10
BBa_K28001(pSB1C3) colony_3
LB
10
BBa_K28000(pSB1C3) colony_1
LB
10
BBa_K28000(pSB1C3) colony_2
LB
10
BBa_K1321338(p"
KIT-Kyoto,2011,Team:KIT-Kyoto#去年の1回目締切り時点_-_-_TEXT.html," and yeast. In this case, amoeba cells can move about freely, behave like animal cells, so to speak, and has been living as a unicellular organism. (2nd stage)However by eliminating the food around, they go into starvation, some cells cell secrete a certain chemical substance, one making a collection of 100,000 cells gather around the cell toward.This assembly is not just a collection of cells, because it has most of the features of multicellular organisms,therefore they can be said multicellular organisms. (3rd stage)The aggregate forms moving body (slug structure) and moves to search the good place of the condition.(4th stage)Then they stop moving in some places ,creating a structure called a fruiting body. The structure of the fruiting body is sporangia containing a lot of spores on the cells called stalk. The stalk is made of dead cells which have a vacuole developed and secrete cellulose. (5th stage)  Slime mold is repeats this lifecycle.
We have focused on these characteristic morphological changes of slime mold, and hope to develop a multi-step adjustment course by using morphological changes in the slime mold. As a concrete plan, at this stage, we produce a pigment to a slime mold and to change the color of the slime mold in each stage of the form change.The above-mentioned items are the current plans of team KIT-Kyoto. There were many points that did not become clear and conceptual things because we haven’t tried experiments yet. I showed tentative directionality.
Retrieved from "" http://2011.igem.org/Team:KIT-Kyoto/%E5%8E%BB%E5%B9%B4%E3%81%AE1%E5%9B%9E%E7%9B%AE%E7%B7%A0%E5%88%87%E3%82%8A%E6%99%82%E7%82%B9 ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Vilnius-Lithuania,2018,Team:Vilnius-Lithuania-OG#Parts_-_-_TEXT.html," (Ready for Expression - Toehold 2 and Trigger 2)
Ignas Maželis
2013
6
BBa_K2621041
Composite
CAT-Seq Esterase (Ready for Expression - Toehold 2 and Trigger 3)
Ignas Maželis
2013
7
BBa_K2621042
Composite
CAT-Seq Esterase (Ready for Expression - Toehold 3 and Trigger 1)
Ignas Maželis
2013
8
BBa_K2621043
Composite
CAT-Seq Esterase (Ready for Expression - Toehold 3 and Trigger 2)
Ignas Maželis
2013
9
BBa_K2621044
Composite
CAT-Seq Esterase (Ready for Expression - Toehold 3 and Trigger 3)
Ignas Maželis
2013
10
BBa_K2621045
Composite
CAT-Seq Esterase Mutant (Deletion P348-H356, Ready for Expression)
Irmantas Rokaitis
1665
11
BBa_K2621046
Composite
CAT-Seq Esterase Mutant (E430D, Ready for Expression)
Irmantas Rokaitis
1692
12
BBa_K2621047
Composite
CAT-Seq Esterase Mutant (G194A, Ready for Expression)
Irmantas Rokaitis
1692
13
BBa_K2621048
Composite
CAT-Seq Esterase Mutant (K227R, Ready for Expression)
Irmantas Rokaitis
1692
14
BBa_K2621049
Composite
CAT-Seq Esterase Mutant (K230R, Ready for Expression)
Irmantas Rokaitis
1691
15
BBa_K2621050
Composite
CAT-Seq Esterase Mutant (M431L, Ready for Expression)
Irmantas Rokaitis
1692
16
BBa_K2621051
Composite
CAT-Seq Esterase Mutant (N107D, Ready for Expression)
Irmantas Rokaitis
1692
17
BBa_K2621052
Composite
CAT-Seq Esterase Mutant (E509K, Ready for Expression)
Irmantas Rokaitis
1692
18
BBa_K2621053
Composite
CAT-Seq Esterase Mutant (W224"
Michigan,2018,Team:MichiganState#References_-_-_TEXT.html,"Team:MichiganState/References
Project
Project Home
Overview
Design
Experiments
Results
Demonstrate
Safety
Improve
References
Modeling
Parts
Overview
Basic Parts
Composite Parts
Human Practices
Overview
Site Visit
Expert Interviews
Survey
Public Engagement
Education
Team
Team
Collaborations
Attributions
Notebook
Notebook
InterLab Study
Judging Form
References
Endophyte Club wouldn't have been able to make much progress without the gift of accessible scientific publications. We recognize the following sources as inspirations or assistances for our project:
Ando A, Sumida Y, Negoro H, Suroto DA, Ogawa J, Sakuradani E, Shimizu S. Establishment of Agrobacterium tumefaciens-mediated transformation of an oleaginous fungus, Mortierella alpina 1S-4, and its application for eicosapentaenoic acid producer breeding. Applied and Environmental Microbiology. 2009 Sep 1;75(17):5529-35.
Argueso CT, Hansen M, Kieber JJ. Regulation of ethylene biosynthesis. Journal of Plant Growth Regulation. 2007 Jun 1;26(2):92-105.
Bienick MS, Young KW, Klesmith JR, Detwiler EE, Tomek KJ, Whitehead TA. The interrelationship between promoter strength, gene expression, and growth rate. PLoS One. 2014 Oct 6;9(10):e109105.
Dasgupta, Susmita, et al. “Climate change and soil salinity: The case of coastal Bangladesh.” Ambio, vol. 44, no. 8, Aug. 2015, pp. 815-826.
Honma M, Shimomura T. Metabolism of 1-aminocyclopropane-1-carboxylic acid. Agricultural and Biological Chemistry. 1978;42(10):1825-31.
Kleczewski NM, Bauer JT, Bever JD, Clay K, Reynolds HL. A survey of endophytic fungi of switchgrass (Panicum virgatum) in the Midwest, and their putative roles in plant growth. Fungal ecology. 2012 Oct 1;5(5):521-9.
Kovalchuk A, Weber SS, Nijland JG, Bovenberg RA, Driessen AJ. Fungal ABC transporter deletion and localization analysis. InPlant Fungal"
