team,year,page,text
TU-Munich,2013,Team:TU-Munich#Notebook#Labjournal_-_-_TEXT.html," competent cells and gently mixed
30 min incubation on ice
5 min. heat shock at 37 °C
Adding of 1 ml LB-medium to each tube.
Incubation for 90 min at 37 °C in the 180 rpm cell-culture shaker.
The cell suspensions were centrifuged for 1 min at 13000 rpm and the supernatant was dicarded.
The pellet was resuspended in 100 µl of LB-medium and this concentrated cell suspension was plated on new chlorampenicol plates.
Sunday, September 1st
Preparative digestion of P624 (GST) and P645 (Banana) + Preparative Gelelectrophoresis + Gelextraction
Investigator: Andi
Aim of the experiment: Preparative digestion of P624 (GST) and P645 (Banana) + Preparative Gelelectrophoresis + Gelextraction.
Procedure:
Reaction batch for P624:
volume
reagent
20 µl
P624
4 µl
Cut Smart Buffer
1 µl
XbaI (20 U/µl)
1 µl
PstI (20 U/µl)
14 µl
ddH2O
=40 µl
TOTAL
Reaction batch for P645:
volume
reagent
20 µl
P645
4 µl
Cut Smart Buffer
1 µl
XbaI (20 U/µl)
1 µl
PstI (20 U/µl)
14 µl
ddH2O
=40 µl
TOTAL
Reaction batches were incubated at 37 °C for 2.5 h.
Preparative gelelectrophoresis was performed at 90 V for 1 h in an 1% agarose gel.
Lane
1kB DNA ladder
Digestion of P624 with XbaI and PstI
Digestion of P645 with XbaI and PstI
Results
as expected; lower band was cut out
as expected; lower band was cut out
Gelextraction was performed after preparative Gelelectrophoresis
The resulting fragments were named F289 (GST) and F290 (BANANE)
PCR, purification and analytical geleletrophoresis of P634 (pActin) and P800 (pAct_MCS)
Investigator: Rosario
A"
Newcastle,2017,Team:Newcastle#MedalRequirements_-_-_TEXT.html,"isation with the naked eye
Added RhlI CDS on the reverse strand upstream of the flipable promoter to allow modular addition of secondary reporter CDSs (can be added within same cell, or in a different cell of a multicellular communiuty)
Provides a 'dual reporter' which produces eforRed in its 'default' state (i.e. no signal detected), and a protein of choice in its 'on' state (i.e. when a signal is detected)
3
Model your project – Convince the judges your project's design and/or implementation is based on insight you have gained from modelling.
For our project, we built three types of models. The first was an agent-based model which simulated our multicellular biosensor framework. This model gave insight into the optimal ratio of cell-types to have in the system. This information was used during experimental characterisation to optimise our system. Our second model was a statistical, multifactorial Design of Experiments (DoE) approach towards optimising Cell-Free Protein Synthesis (CFPS) systems. This statistical model was used to generate an experimental design to gather data on the importance of certain supplements in CFPS systems, and then use the experimental data to optimise CFPS systems. Find out more about our models here .
4
Demonstrate your work – Convince the judges that your project works.
We have produced a functional multicellular biosensor based on bacterial quorum sensing. Each part has been tested and characterised singularly. The co-culture of the 3 bacterial types are proved to form a working biosensing device. More details can be found here ."
TUDelft,2017,Team:TUDelft#Main-Coacervation_-_-_TEXT.html," decreasing polymer length. The spinodal curve shifts into the direction of positive σ when the polymers in coacervates are chopped up into smaller pieces. Here plots of $\sigma(\phi)$ are shown for polymer lengths $400$ (A) and $100$ (B). Where a solution at point P would be in the coacervate region for polymers of length $400$, it would not in the case those polymers would be chopped up into a length of $100$.
So there we have the coacervation method qualitatively explained. It can easily be shown that this explanation is general for any values $N$, and that we did not conveniently choose $N=400$ and $N=100$ to meet our statement. We saw in Figure 2 that the coacervate region in the $\sigma(\phi)$ plot “moved upwards” as we chopped up the polymers. First we rephrase the statement that $\sigma(\phi)$ “moved upwards” with decreasing $N$ as: for a fixed $\phi$, the point $\sigma(\phi)$ will be higher if $N$ is lower. This is equivalent to saying that for arbitrary $N>0$, $$\left(\frac{\partial \sigma}{\partial N}\right)_\phi <0 $$ The subscript ""$\phi$"" means that $\phi$ is held constant. This reduces our proof to the exercise of proving that the derivative of $\sigma$ with respect to $N$ is always negative. After some basic calculus, we find $$\frac{\partial \sigma}{\partial N}=- \frac{2}{3}\cdot \left(\frac{4\sqrt{\phi}}{3\alpha\phi}\right)^{2/3}\cdot N^{-2}\cdot \left(\frac{1}{N}+\frac{\phi}{1-\phi}\right)^{-1/3}<0$$ Although the expression in the middle of the above inequality looks complicated, the important result is that it is the product of positive terms with a minus sign in front, and thus we conclude that any point on the curve $\sigma(\phi)$ “moves up” (that is, in the positive $\sigma$-direction) with decreasing $N$ as it did in Figure 2.
The theory presented so far has another important implication. Opposite to what you might expect, coacervates form only within a range of polymer concentrations. More polymers does, after some point, decrease the amount of coacervates. This may sound very counterintuitive, but as"
SCUT,2013,Team:SCUT#Project#Odorant sensing_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SCUT/Project/Odorant sensing
From 2013.igem.org
Home
Team
Members
Our University
Attributions
Notebook
Team Profile
Gallery
Project
Overview
Oscillating Odorant
Odorant Sensing
Future Work
Safety
Protocol
Data Page
Parts
Achievements
Modeling
Overview
Diacetyl Producer
Oscillation
Odr-10 Pathway
Human Practice
Overview
IGEM everywhere
Overview
Oscillating odorant
Odorant sensing
Safety
Protocol
Project
Introduction
We aim to reconstruct and model the simplest communication in nature, like a flow of information between eukaryotes and prokaryotes through odorant. To accomplish this mission that S.cerecisiae communicate with E.coli, we require to fabricate a kind of dedicated biomimetic nose for our yeast and single out a special and adapted volatile to serve as their “language”.
After a long discussion, argument and selection, finally we decided to select a complex and 7-transmembrane receptors, GPCR, Odr-10, as nose and specific odorant, diacetyl, as the language. In order to construct the system precisely and efficiently, we constructed the Odr-10 expression system and modified the downstream pathway, deleting Gpa1 and Far1 gene then reconstructing and expressing chimeric Gpa1.
Introduce..
Pathway overview
Reconstruct
Optimize
Result
Reference
Pathway Overview
S.cerevisiae is selected as the protagonist of our system owing to the clear genetic background and its natural advantages to express G protein family. The endogenous receptors, Step2, a G protein coupled receptors (GPCRs), will be activated when they sense a/αpheromone, as description of figure 1.
In yeast, the pheromones are bonds to a GPCR, Sted2, and active downstream pathway. It is composed of Gpa1p (Gα), Ste4p (Gβ) and Ste18p (Gγ) subunits. The GPCR induces the complex of Gα and Gβγ, resulting in the separation of Gα and Gβγ. The Gβγ particle subsequently transmits the signal to a MAP kinase pathway, comprising Ste11p, Ste7p, and Fus3p held in a complex with the Ste5 protein. Fus3p then activates the cyclin-dependent kinase"
UESTC-Software,2018,Team:UESTC-Software#Human Practices_-_-_TEXT.html," the start of our project, we need to know clearly what problems we are facing and what our users’ needs are. Only in this way will we make sure that our project is adaptable and user-friendly. We designed an online questionnaire ‘Investigation of situation about the use of iGEM parts’ and spread it to over 16 districts and nearly 100 iGEMers and synthetic biologists.
Of course, questionnaire cannot live without analysis. We spent some time analyzing the results and used the method of binary-crossover analysis. Surprised results were found and it inspired us for the next step.
Our analysis results
We used binary-crossover analysis to the question ‘How do you feel about searching information in iGEM Registry? ’ and ‘What difficulties or problems you would encounter when constructing a gene circuit? ’. The former is the independent variable X and the latter is the dependent variable Y. Through this method, we were surprised to get a message that was easily ignored before. From the initial statistical results, the ratio of option A ‘I don't know which part to use’ is the smallest. However, after analysis, we could see that most dissatisfied people chose ’I don’t know which part to use’. In other words, in our project we should focuses more on this issue. According to this, we are more determined to added more accurate information to the database as much as possible.
Fig.1.Satisfaction
Fig.2.Cross analysis table
Fig.3.Cross analysis chart
A visit with iGEM team
We went to UESTC-China and communicated with them about their opinions. First, we asked the problems they may want to avoid and what they think is a user-friendly database. Their opinions are important for us to design the database.
“If we can search for biobricks by keywords and functions will be more than goodness. Also, if a database can provide information such as judging form would be better.” — Leader of UESTC-China Changyu Li
Consulting the lawyer and Our statement
Considered that BioMaster may involve with intellectual property issues and issues for users, we deliberately visited Mr. Zheng Yonggang, Senior Partner and Director of Sichuan Shangsheng Law Firm who has handled many related events and has rich experience in this field. He indicated that since these databases are open resources and there’s no confirmation on these databases that we are able to use it. No intellectual property issues are involved. We checked carefully on every database we integrated to avoid any missing possible regulation on the property of database. At the same time, we made a statement mentioned clearly what"
Kyoto,2016,Team:Kyoto#Description_-_-_TEXT.html," and enveloped within a capsule, then orally administered to patients.
2) Noro-catcher binds to NoVs multiplying within the small intestine.
3) Binding Noro-catcher to indigestible cellulose for swift removal of the NoV-bound Noro-catcher.
2-3 Surface Display
For this Noro-catcher to function, it is essential to express a functional antibody and CBD on the bacterial cell surface. We thus undertook the method commonly called surface display (Fig5).
Fig5 Structural model of surface display.
Fusing passenger protein to anchoring protein anchored in lipid bilayer (the outer membrane of E. coli) with a linker peptide. Passenger will physically be anchored to the cell surface of E. coli.
Surface display is a method to fix passenger proteins to the cell surface using anchoring domain. We selected INPNC and BclA proteins as the anchor to fix passenger proteins. INPNC is a domain of a surface expressing protein derived from Pseudomonas Syringae [6]. BclA is a hair-like protein derived from Bacillus anthracis(34F2) that covers the B. anthracis' spores. Despite its surprisingly compact size of 21 amino acid long chain, BclA is known to display passenger proteins on bacterial outer membrane [10]. When INPNC and BclA's original proteins are surface expressed, their N-terminal domains (NTD) faces the inner cell, C-terminal domains (CTD) faces outwards, and internal repeating domains fill the gap between NTD and CTD.
Although most anchoring domains are limited in its ability to carry large passenger proteins, INPNC and BclA are unique in that they can carry up to 120 kDa [10]. As the groundwork for our Noro-catcher, we considered the highly versatile INPNC and BclA as suitable anchors.
2-4 Anti-NoV Antibody and NoVLP
We used single-chain variable fragment (scFv) of anti-NoV antibody. scFv is a fusion protein consisting of VH and VL, a variable region of the antibody. VH and VL is fused by a linker peptide. (shown in Fig6).
Fig6 Structure of scFv.
To test scFv's functionality, we decided to use NoV-like particles (NoVLP) instead of NoV particles, which are highly infectious                     (<20 copies to be infected) and too dangerous to be used in our lab. NoVLP consists only of capsid proteins of NoV, and does not include the viral RNA"
Austin_LASA,2018,Team:Austin LASA#team team members2.html_-_-_TEXT.html,rZWQ/Yi5jaGVja2VkOmIuZGVmYXVsdENoZWNrZWQ7Yz1JYyhudWxsIT1iLnZhbHVlP2IudmFsdWU6Yyk7YS5fd3JhcHBlclN0YXRlPXtpbml0aWFsQ2hlY2tlZDpkLGluaXRpYWxWYWx1ZTpjLGNvbnRyb2xsZWQ6XCJjaGVja2JveFwiPT09Yi50eXBlfHxcInJhZGlvXCI9PT1iLnR5cGU/bnVsbCE9Yi5jaGVja2VkOm51bGwhPWIudmFsdWV9fWZ1bmN0aW9uIEpjKGEsYil7Yj1iLmNoZWNrZWQ7bnVsbCE9YiYmRmMoYSxcImNoZWNrZWRcIixiLCExKX1cbmZ1bmN0aW9uIEtjKGEsYil7SmMoYSxiKTt2YXIgYz1JYyhiLnZhbHVlKTtpZihudWxsIT1jKWlmKFwibnVtYmVyXCI9PT1iLnR5cGUpe2lmKDA9PT1jJiZcIlwiPT09YS52YWx1ZXx8YS52YWx1ZSE9YylhLnZhbHVlPVwiXCIrY31lbHNlIGEudmFsdWUhPT1cIlwiK2MmJihhLnZhbHVlPVwiXCIrYyk7Yi5oYXNPd25Qcm9wZXJ0eShcInZhbHVlXCIpP0xjKGEsYi50eXBlLGMpOmIuaGFzT3duUHJvcGVydHkoXCJkZWZhdWx0VmFsdWVcIikmJkxjKGEsYi50eXBlLEljKGIuZGVmYXVsdFZhbHVlKSk7bnVsbD09Yi5jaGVja2VkJiZudWxsIT
UNIPV-Pavia,2009,Team:UNIPV-Pavia#Notebook#Week3Oct_-_-_TEXT.html,"B5new2-3(X-P-ClaI)
B3(X-P)
B4(X-P)
A19-1(S-P)
Unfortunately we had a very low DNA yield for almost all of them: A19-1(S-P) and F2620(S-P) could not be used :'(
We decided not to repeat A19-1 extraction (and then the A21 re-cloning) and to assay our A21 construct for ethanol production.
F2620 DNA was over, so we inoculated 8 ul of F2620MIT1 glycerol stock in 7 ml of LB + Amp. We incubated this inoculum overnight (37°C, 220 rpm).
We inoculated 12 of our assemblies in 3 ml of LB + Amp in order to prepare the DNA to send to iGEM HQ:
A1
A2
A3
A4
A5
A6
A7
A8pg
A9pg
A11-3
A12-2
A15-3
We ordered a gas chromatography for a sample of the supernatants (taken the previous day).
Top
October, 13th
Miniprep for the 12 inocula to be sent.
Miniprep, cut S-P, gel run/cut/purification for F2620MIT1. This time we had a good yield;)
Ligations:
B14 = F2620(S-P) + B3(X-P) in pSB1A2
B15 = F2620(S-P) + B4(X-P) in pSB1A2
We incubated them at 16°C overnight.
Top
October, 14th
We transformed the two ligations (after 1:20 dilution) and incubated the plated bacteria overnight (37°C).
We inoculated all the remaining assemblies (12) in order to send purified DNA to iGEM HQ (3 ml of LB + Amp).
We inoculated 8 ul of B5new2-3, F2620TOP10 and B0015 glycerol stocks in 8 ml of LB + Amp + 2% glucose. We incubated them at 37°C, 220 rpm in the morning.
Team meeting
Top
October, 15th
We diluted 25 ul of A14S-3 in 3 ml of LB + Amp and in 3 ml of LB + Amp + 1mM IPTG. We incubated the two cultures at 37°C, 220 rpm for "
Hong_Kong_HKUST,2014,Team:Hong Kong HKUST#human practice#start-up kit#database#data_-_-_TEXT.html," impact with worldwide applications.\"""",medal: ""\""Grand Prize\"""",advancement: ""\""Championship\"""",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""Edinburgh\"""",type: ""\""Visit\"""",description: ""\""Visited a Scottish whisky area, which has a significant impact on the Scottish economy through exports and tourism\"""",medal: ""\""Gold\"""",advancement: ""N/A"",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""Edinburgh\"""",type: ""\""Investigation\"""",description: ""\""Created a system which was competitive and hopefully better than the existing waste water treatment technologies\"""",medal: ""\""Gold\"""",advancement: ""N/A"",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""Edinburgh\"""",type: ""\""Interview\"""",description: ""\""Interviewed a member of Scottish Parliament on how independence would affect Scotland\u0092s Life Sciences industries\"""",medal: ""\""Gold\"""",advancement: ""N/A"",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""Edinburgh\"""",type: ""\""Talk\"""",description: ""\""Attended a student conference in Poland to present synthetic biology\"""",medal: ""\""Gold\"""",advancement: ""N/A"",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""Edinburgh\"""",type: ""\""Art\"""",description: ""\""Produced a piece of artwork on the theme of synthetic biology.\"""",medal: ""\""Gold\"""",advancement: ""N/A"",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""EPF Lausanne\"""",type: ""\""Workshop\"""",description: ""\""Introduced the Swiss high schools to synthetic biology by providing a protocol to transform competent E.coli and make them express green fluorescence.\"""",medal: ""\""Silver\"""",advancement: ""\""Championship\"""",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""EPF Lausanne\"""",type: ""\""Collaboration\"""",description: ""\""Helped the teachers by providing them with all the experimental and teaching material they would need to teach properly.\"""",medal: ""\""Silver\"""",advancement: ""\""Championship\"""",medalForHP: ""N/A""},{year: ""2013"",region: ""\""Europe\"""",name: ""\""EPF Lausanne\"""",type:"
HokkaidoU_Japan,2015,Team:HokkaidoU Japan#Collaborations_-_-_TEXT.html,"Team:HokkaidoU Japan/Collaborations
HOME
MICROBUSTERS
Project Description
Ag43 Secretion System
Other Systems
Future Work
Modeling
PARTS
Team Parts
Composite Part
NOTEBOOK
Protocol
E. coli
L. casei
HUMAN PRACTICES
ABOUT US
Team
Attributions
Collaborations
Safety
About Us
Team
Attributions
Collaborations
Safety
Collaborations
Exchange Meeting with LZU-China
On July 16, 2015, we had exchange meeting with iGEM Team from Lanzhou University, LZU-China, at Hokkaido University. We each had a presentation on what project we were going to work on through the summer.
After that, we held a ""nomikai"", Japanese casual style party.
Synthetic Biology Regulation and Rights by Tec-Monterrey
Introduction
The effect of GMO to the enviroment has been raising a concern, since they disturb the biodiversity of our nature. To solve this, Cartagena protocol was adopted in 2000, Montreal.  Cartagena protocol was adopted for that, ”In accordance with the precautionary approach contained in  Principle 15 of the Rio Declaration on Environment and Development, the objective of this Protocol is to  contribute to ensuring an adequate level of protection in the field of the safe transfer, handling and use  of living modified organisms resulting from modern biotechnology that may have adverse effects on the  conservation and sustainable use of biological diversity, taking also into account risks to human health,  and specifically focusing on transboundary movements.” and Japan aceceded into it in 2003.
This regulation about gene recombination is very important for us iGEMers,  since we handle GMO in our daily experiments. Also, the yield of GMO crops has been increasing  and the GMO crops are becoming more familiar to us. Therefore, futher understanding and discussion of the protocol is needed.
So we, Hokkaido University team, participated in online forum held by Tec_Guadalajara in Mexico.
Purpose of this forum
This online forum was held by Tec_Guadalajara in Mexico and for shaping policy for our discipline of biotechnology/synthetic biology. This online forum imitates the real discussion from parties and observers to the Convention of Biological Diversity (CBD, part of United Nations). Next conference and meeting of the Parties of the Cartagena Protocol will be taken place in Mexico, so they held this online forum like their government. Hokkaido University team"
