team,year,page,text
Paris_Bettencourt,2014,Team:Paris Bettencourt#Newsletter3_-_-_TEXT.html," eat that.” Fortunately, we’ve been able to overcome minor difficulties like these and find snacks we can all enjoy, such as popcorn, pretzels, and hummus. Pretty much only popcorn, pretzels, and hummus.
@ iGEM_UCSF
UCSF iGEM
jchsueh@berkeley.edu
Newsletter n°3
from August 25th to September 7th
Warsaw
OUR TEAM
We are a group of students mostly from Faculty of Biology at Warsaw University, though we also have members from other faculties and universities of Warsaw. Our group is the oldest one in Poland – this will be our 7th time in iGEM. So far we managed to win 6 medals: 2 bronze, 2 silver and 2 gold – the last one in last year’s European competition finals in Lyon for our FluoSafe project. Although we love to spend all our free time in the lab, we also like to talk about science, Doctor Who and upload silly things on facebook.
OUR PROJECT
Our project consists of utilization of two-component system (PmrA-PmrB) from Salmonella enterica, which we used to detect and bind lanthanide ions. Lanthanides is a group of fourteen elements in f block of the periodic table, which unique electronic properties make them irreplaceable in modern industry, such as electronic devices, catalysts and rocket science. Their deposits on Earth are limited, expensive to mine and difficult do refine. Based on work of prof. He’s group from University of Chicago we were able to use mutated version of PmrA-PmrB system, where FeBT (iron-binding tag) was replaced by LBT (lanthanide-binding tag).
igem team warsaw
igemteamwarsaw@gmail.com
Newsletter n°3
from August 25th to September 7th
NJU-QiBEBt
OUR TEAM
NJU-QIBEBT team is an iGEM team established on the basis of the cooperation between M3 Laboratory, School of Life Science, Nanjing University and Qingdao Institute of Bioenergy and Bioprocess Technology, Chinese Academy of Sciences. The whole team includes 20 members and all of them are the sophomore and junior students from School of Life Science, Nanjing University. Advisers of the team are from Nanjing University and the Qingdao Institute ofB ioenergy and Bioprocess Technology.
INTERVIEW OF A TEAM MEMBER
Hello iGEMers, I’m Zhou Yu from NJU-QIBEBT and you can call"
Bielefeld-CeBiTec,2017,Team:Bielefeld-CeBiTec#Hardware_-_-_TEXT.html," a higher number of smaller glass slides and assemble them to a column. As we were sure that this would be a practical way to bind, irradiate, and elute our protein of interest, we thought about ways to design a purification column with many parallel glass slides instead of a hollow cylindrical one. This lead to a purification concept in which the surface of the column is crucial for the yield instead of the volume compared to conventional purification techniques.
EluX prototype one. First flow model of a purification column with parallel biotinylated glass slides inside and UV-permeable acrylic glass plates in front and back to enable the radiation with light of 365 nm wave length.
We designed our first flow model of the column by stacking eleven biotinylated microscope slides parallelly above each other separated by blocks of acrylic glass. Two big blocks on top and at the bottom of the column close the system. There are also holes to implement a pump system. To irradiate the slides properly, we used our self-designed LED-panel where a row of LEDs fits precisely between two slides for the front. On the front and back side of the column scaffold, we have adjusted two UV permeable acrylic glass slides to let the light through and seal the column. On the back side, there is an aluminum plate that will reflect the light and thus ensure an evenly irradiation. The individual parts of the column are sealed through rubber. To improve our first model, we talked to some lecturers of protein purification and related fields in order to get some feedback and ideas of how we could increase the efficiency of our column. We were advised to round up the inner sides of the acrylic glass blocks to grant a more evenly flow-through between the glass slides. We got also the required information to choose a matching port that is connectable to the pumps that are used in our labs to make the column compatible to the inventory.
EluX prototype two. Second flow model of a purification column as basis for a workshop and a 3D-printed model to test, evaluate and improve the concept of light induced elution.
Implementing the feedback of the experts mentioned above, we designed our second column version, which we wanted to build and test in a protein purification experiment. The second model contains the rounded inner sides of the scaffold blocks, and holes for threaded rods to tighten and seal the column up. We were able to build this version of our purification column as a self-made 3D-printed model. We also invented the hard- and software of an LED-panel to irradiate the column properly and control the elution process. With this test column,"
FSU,2018,Team:FSU#References_-_-_TEXT.html,"://onlinelibrary.wiley.com/doi/full/10.1046/j.1365-2958.1999.01664.x [Accessed 10 Oct. 2018].
Booth, I. (2014). Bacterial mechanosensitive channels: progress towards an understanding of their roles in cell physiology. Current Opinion in Microbiology, 18, pp.16-22. Available at: https://www.ncbi.nlm.nih.gov/pubmed/24607989 [Accessed 10 Oct. 2018].
Brissette, J., Weiner, L., Ripmaster, T. and Model, P. (1991). Characterization and sequence of the Escherichia coli stress-induced psp operon. Journal of Molecular Biology, [online] 220(1), pp.35-48. Available at: https://www.ncbi.nlm.nih.gov/pubmed/1712397 [Accessed 16 Oct. 2018].
Brocklehurst, K., Hobman, J., Lawley, B., Blank, L., Marshall, S., Brown, N. and Morby, A. (1999). ZntR is a Zn(II)-responsive MerR-like transcriptional regulator of zntA in Escherichia coli. Molecular Microbiology, [online] 31(3), pp.893-902. Available at: http://ZntR is a Zn(II)-responsive MerR-like transcriptional regulator of zntA in Escherichia coli. [Accessed 8 Oct. 2018].
Chaigne-Delalande, B. and Lenardo, M. (2014). Divalent cation signaling in immune cells. Trends in Immunology, [online] 35(7), pp.332-344. Available at: https://www.sciencedirect.com/science/article/pii/S1471490614000891?via%3Dihub [Accessed 15 Oct. 2018].
Choi, B., Ghosh, R., Gururani, M., Shanmugam, G., Jeon, J., Kim, J., Park, S., Jeong, M., Han, K., Bae, D. and Bae, H. (2017). Positive regulatory role of sound vibration treatment in Arabidopsis thaliana against Botrytis cinerea infection. 7th ed. [ebook] Scientific Reports, pp.1-14. Available at: https://www.nature.com/articles/s41598"
TU_Munich,2012,Team:TU Munich#Notebook#Meetings_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:TU Munich/Notebook/Meetings
From 2012.igem.org
Project
Results
Safety
Vector Design
Limonene
Thaumatin
Caffeine
Xanthohumol
Constitutive Promoter
Light-Switchable Promoter
Ethanol-Inducible Promoter
Genome Integration
Brewing
BioBricks
Data Page
RFC
Modeling
Methods
Priors
Gal1 Promoter
Yeast Growth
Human Practice
Overview
School Visit
Public Relations
Comic
Action Day
Politics
Movie
Radio Interview
Survey
Notebook
Methods
Labjournal
Meetings
Attributions
Team
Members
Activities
Collaborations
Contents
1Meetings
1.1Tuesday March 6th
1.1.1Presentation of Research Results in our internal Wiki
1.1.1.1General Remarks
1.1.2Promoters
1.1.2.1Ethanol-inducible Promoters
1.1.2.2Inducible Yeast Promoters
1.1.3Biosynthesis of small molecules
1.1.3.1Resveratrol
1.1.3.2Xanthohumol
1.1.3.3Raspberry Ketone
1.1.3.4Caffeine
1.1.3.5Aspirin
1.1.3.6Nicotine
1.1.3.7Strawberry flavor
1.1.3.8Colors and pigments
1.1.4Beneficial Peptides and Proteins
1.1.4.1Knottins
1.1.4.2Thaumatin
1.1.4.3Lactoglobulin
1.1.5Discussion & Next steps
1.1.5.1Decision on structure of project
1.1.5.2Next Steps
1.1.5.2.1I) Detailed literature research
1.1.5.2.2II) ""Taskforce Vector Design""
1.1.5.3Interviews
1.1.5.4Miscellaneous
1.2Tuesday March 20th
1.2.1Overview
1.2.2Interviews
1.2.2.11. Dr. Zankow, Beverage Oriented Biotechnology
1."
KIT-Kyoto,2014,Team:KIT-Kyoto#Notebook#Labnote_-_-_TEXT.html,"-TEF
CuMTSE1
pGEX6P-2F2, pGEX6P-2R
Sac1
11
p427-TEF
CuMTSE1
Spe1, Xho1
12
p427-TEF
CuMTSE1
pGEX6P-2F1, pGEX6P-2R
Spe1, Xho1
13
p427-TEF
CuMTSE1
pGEX6P-2F2, pGEX6P-2R
Spe1, Xho1
July 3, 2014
OKAMOTO
PCR
Sample
DNA Polymerase
Vector
Insert
Primer
pGEX6P-2
CuMTSE2
pGEX6P-2F1, pGEX6P-2R
KOD-FX-NEO
pGEX6P-2
CuMTSE2
pGEX6P-2F2, pGEX6P-2R
KOD-FX-NEO
pGEX6P-2
CuMTS3
pGEX6P-2F1, pGEX6P-2R
KOD-FX-NEO
pGEX6P-2
CuMTS3
pGEX6P-2F2, pGEX6P-2R
KOD-FX-NEO
pGEX6P-2
CuMTS62
pGEX6P-2F1, pGEX6P-2R
KOD-FX-NEO
pGEX6P-2
CuMTS62
pGEX6P-2F2, pGEX6P-2R
KOD-FX-NEO
Protein Extraction (S. cerevisiae)
Host
Sample
Vector
Insert
Primer
BY4247
p427-TEF
A
p427-TEF
CuMTSE1
pGEX6P-2F1, pGEX6P-2R
六
p427-TEF
CuMTSE1
pGEX6P-2F2, pGEX6P-2R
July 4, 2014
SHIMADA
AGE
Lane
Sample/Marker
Marker
Vector
Insert
Primer
1
1kb Ladder
2
"
Shanghaitech,2017,Team:Shanghaitech#Library_-_-_TEXT.html," cadherin, resulting in the formation of pre-pore oligomer，Then the oligomer binds to a GPI-anchored APN or ALP. Secondly, the previous binding induces the oligomer insertion into the lipid rafts membrane. A formation of ion permeable pore is followed by the insertion which allows small molecules to pass through the membrane. The membrane potential inevitably changes greatly, causing the swelling of cell and finally breaking down. When the cell lysis reaches to a certain degree, the midgut necrosis and epithelial denaturation follow. Then, the alkaline hypertonic inclusions in midgut enters into hemocoel and the pH of haemolymph rises causing paralysis of larvae and finally death. To increase the express level in Chlamydomonas reintmrdtii, we synthesis Chlamydomonas reintmrdtii codon optimized Cyt1. Meanwhile, we added 2A peptide sequence at the end of 5’ According to the published paper and the result of Swiss-model, there is no effect to the toxicity of Cry or Cyt. Users can use infusion technology to link the express vector to express toxins.
Part:BBa_K2074024
cyt2
FAFU-China
jacarandasmile@163.com
Cyt2 is cloned from Bacillus thuringiensis BRC-LLP29. It shows specific toxicity to Culex and Aedes by bioassay.Cyt proteins have a single α-β domain which do not bind to receptors but can directly insert into the cell membrane and then form a pore causing cell death. Although Cry and Cyt proteins are two big families of δ-endotoxins, they are far related.Cyt1 and Cyt2 are two types of Cyt proteins found in Bti.. Generally, Cry proteins are believed to exert toxicity by interacting with the proteins on the brush border membrane and then insert into the membrane which takes multiple steps. At the beginning in mosquitoes' gut, the crystalline inclusions are cleaved at the disulfide bond to release the Cry pre-toxin. Then the soluble proteins are activated by being cleaved again by intestinal protease. When toxins reach to the brush border membrane microvilli, they bind to the proteins, or known as receptors on the membrane. The binding process takes two step. Firstly, the monomeric Cry toxin binds to cadherin, resulting in the formation of pre-pore oligomer
Part:BBa_K2074025"
Heidelberg,2013,Team:Heidelberg#Project#Indigoidine_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Heidelberg/Project/Indigoidine
From 2013.igem.org
Team
Team Members
Attributions
Sponsors
Collaborations
Gallery
Project
Background
Overview
Synthetic Peptides
Indigoidine-Tag
Tag Optimization
Gold Recycling
Achievements
Notebook
Synthetic Peptides
Indigoidine-Tag
Tag Optimization
Gold Recycling
NRPSDesigner
Methods
Materials
Parts
Submitted Parts
Favorite Parts
Our RFCs
Software
Project
NRPSDesigner
iGEM42
Open Source
Achievements
Human Practice
Overview
Broad Public
Survey
Young Generation
Arts and Science
Beyond Science
Experts
Safety
Safety
Modeling
Gold Recycling
ind-Production
HOME
Indigoidine. Proving Modularity of NRPS by Shuffling Domains.
Highlights
Endogenous PPTase of E. coli was proven sufficient for activation of the P. lumninescens derived indigoidine synthetase indC
Production of Indigoidine is improved by co-transformation of host strain with supplementary PPTases
Synthetic T-Domains generated by consensus and guided random design yield functional indigoidine synthetases
Domain shuffling works across modules derived from different pathways and host organisms
Strong influence on the yield of indigoidine production was proven for the interaction of PPTase and T-domains
Abstract
An integral characteristic of synthetic biology yet often undermined is the ability to learn fundamental knowledge by systematically perturbing a biological system. Non-ribosomal peptide synthetases (NRPS) are predestinated for such a trial and error approach. Their hierarchical organization into modules and domains offer a unique opportunity to spin around their inherent logical assembly and observe if their functionality is preserved.                             Following this idea, we prove the interchangeability of NRPS domains at the example of indC from Photorhabdus luminescens laumondii TT01 (DSM15139). The native NRPS domains have been replaced with domains from other bacterial organisms and fully synthetic domains. To quantify the NRPS efficiency we established an indigoidine assay based on OD measurement of the blue-colored pigment. Interestingly, we find that our data points out the dependence on the T-domain and the 4'-Phosphopanthetheinyl-transferases (PPTases), resulting in different levels of indigoidine synthesis. Furthermore, we introduce HiCT"
Austin_LASA,2018,Team:Austin LASA#project description.html_-_-_TEXT.html,"OiIifQ==\n//# sourceURL=webpack-internal:///50\n"")},function(module,exports,__webpack_require__){""use strict"";eval('/** @license React v16.4.2\n * react.production.min.js\n *\n * Copyright (c) 2013-present, Facebook, Inc.\n *\n * This source code is licensed under the MIT license found in the\n * LICENSE file in the root directory of this source tree.\n */\n\nvar k=__webpack_require__(18),n=__webpack_require__(17),p=__webpack_require__(16),q=__webpack_require__(15),r=""function""===typeof Symbol&&Symbol.for,t=r?Symbol.for(""react.element""):60103,u=r?Symbol.for(""react.portal""):60106,v=r?Symbol.for(""react.fragment""):60107,w=r?Symbol.for(""react.strict_mode""):60108,x=r?Symbol.for(""react.profiler""):60114,y=r?Symbol.for(""react.provider""):60109,z=r?Symbol.for(""react.context""):60110,A=r?Symbol.for(""react.async_mode""):60111,B=\nr?Symbol.for(""react.forward_ref""):60112;r&&Symbol.for(""react.timeout"");var C=""function""===typeof Symbol&&Symbol.iterator;function D(a){for(var b=arguments.length-1,e=""https://reactjs.org/docs/error-decoder.html?invariant=""+a,c=0;c<b;c++)e+=""&args[]=""+encodeURIComponent(arguments[c+1]);n(!1,""Minified React error #""+a+""; visit %s for the full message or use the non-minified dev environment for full errors and additional helpful warnings. "",e)}\nvar E={isMounted:function(){return!1},enqueueForceUpdate:function(){},enqueueReplaceState:function(){},enqueueSetState:function(){}};function F(a,b,e){this.props=a;this.context=b;this.refs=p;this.updater=e||E}F.prototype.isReactComponent={};F.prototype.setState=function(a,b){""object""!==typeof a&&""function""!==typeof a&&null!=a?D(""85""):void 0;this.updater.enqueueSetState(this,a,b,""setState"")};F.prototype.forceUpdate=function(a){this.updater.enqueueForceUpdate(this,a,""forceUpdate"")};function G(){}\nG.prototype=F.prototype;function H(a,b,e){this.props=a;this.context=b;this.refs=p;this.updater=e||E}var I=H.prototype=new G;I.constructor=H;k(I,F.prototype"
GDSYZX-United,2016,Team:GDSYZX-United#HP#Gold_-_-_TEXT.html," plan.
OTHERS
During the discussion, both of the two teams came up with some great ideas on human practice, such as activities on the Associations Opening day and building up an official account on WeChat.
Team members of SCAU-China suggested us to make a short funny video to explain our project or to introduce our team.
Associations Opening Day
We applied for a booth at Associations Opening Day, which is held by Guangdong Experimental high school and available to visitors all over Guangzhou, to enrich high school students' knowledge about iGEM and synthetic biology.
Through our posters and leaflets designed and manufactured before Associations Opening Day, people could be introduced to our project. A great many students are filled with curiosity and interests about our project after reading them.
A wide range of special activities are offered by us during the Associations Opening Day, including being introduced about our team, using optical microscopes, and asking questions that would be responded to as well as answered immediately. For introduction of our team, we produced posters of two kinds. One was descriptions about iGEM, synthetic biology and our project, the other was mainly constituted by some photos showing our presentation and experiment. Two of our teammates were standing close to the posters to explain the details and answer the questions.
Optical microscope is one of the most common apparatus in biology experiments. We borrowed some mountings from Sun Yat-Sen University ,and took advantage of optical microscopes from Guangdong Experimental high school.
Moreover, we prepare some simple questions about biology. If students was able to answer two of them correctly, they can get a postcard designed by our teammates.
Through the Associations Opening Day, we enable students to have some standard concepts about iGEM and a bit primary knowledge about synthetic biology.  Last but no least, we acquaint them with our project and our potential contributions.
Some legal questions
According to insiders in specific fields, there are explicit safety management laws about agricultural genetically modified organisms. Forestry somehow lacks of specific regulations because of special reasons, such as the growing cycle of woods. However, forestry problems may refer to agricultural regulations.
1.May our project refer to some legal questions?
It can be referring to genetically modified organisms safety multi-system management. There are specific safety management laws such as regulations on Administration of Agricultural Genetically Modified Organisms Safety, Measures for the administration of Agricultural Genetically Modified Organisms Safety, Agricultural Genetically Modified Organisms Safety evaluation management approach, Implementation Regulations on the Safety of Import of Agricultural Genetically Modified Organisms, Measures for the management of Agricultural Genetically Modified Organisms processing, etc.
2.Would the application of"
USTC-Software,2013,Team:USTC-Software#team_-_-_TEXT.html," joined in with passion and persistence. She is participating in the later stage of the genetic network application, such as calculating for an optimal solution of the gene. In her job, she combined classical algorithms and our networks’ features, in order to optimize the codes and results. In her eyes, it is a happy and enjoyable process with excellent partners.
Instructors
name:Haiyan Liu
Professor, School of Life Sciences University of Science & Technology of China
Email: hyliu@ustc.edu.cn
Brief Intro
Haiyan Liu was born in Sichuan Province, China. He received his BS degree in Biology in 1990 and PhD degree in Biochemistry and Molecular Biology in 1996, both from USTC. Between 1993 and 1995 he was a visiting graduate student in Laboratory of Physical Chemistry of ETH, Zurich (Switzerland). From 1998 to 2000 he was post-doctoral research associate at Department of Chemistry, Duke University (USA) and Department of Biochemistry and Biophysics UNC-Chapel Hill (USA). Since 2001, he has been a professor of computational biology at School of Life Sciences, USTC.
name:Jiong Hong
Professor, School of Life Sciences University of Science & Technology of China
Email: hjiong@ustc.edu.cn
Brief Intro:
Jiong Hong was born in Anhui Province, China. He received his BS degree in 1993 from Anhui Normal University, MSc degree in 1996 from Beijing Normal University, and Ph.D degree in 2003 from Kyoto University, all in Life Sciences. From 2006 to 2008, he did post-doctoral research in Virginia Tech University, USA. Since 2008, he has been introduced to the USTC as talented.
name:Zhi Liang
Email:liangzhi@ustc.edu.cn
Brief Intro:
Liang Zhi, Ph.D., Associate Professor Extraordinary . 2000 graduated from the school of Life Sciences in the University of Science and Technology of China, received bachelor's degree in biology and electronics and information engineering dual degree. 2006 graduated from the school of Life Sciences in the University of Science and Technology of China protein crystallography laboratory , PhD. From 2007 to 2012 in the school of Life Sciences in the University of Science and Technology of China Systems Biology Laboratory in systems biology postdoctoral research. Postdoctoral period has won China Postdoctoral Science Foundation funded second and Natural Science Foundation funding. 201"
