team,year,page,text
UConn,2018,Team:UConn#Notebook_-_-_TEXT.html,"Poured into grad cylinder to finish Q/s to 500 mL
Poured back into bottle and stirred for ~ a minute
Autoclaved on S03 setting for 30 minutes (autoclaving less than a liter of liquid)
Added 0.5 mL of chloramphenicol (1000x, 35 mg/mL) to solution
Put them in the hood with the plates half open w/ agar side on the bottom to get rid of condensation
July 19, 2018
Miniprep and glycerol stocks of cymA ligation and B0015
Shannon
Used Zyppy Miniprep Kit and instructions from the manufacturer’s website
Add 600µL of each bacterial culture to separate 1.5mL tubes
Add 100µL 7x lysis buffer, mix by inverting
Add 350µL cold neutralization buffer (yellow), mix by inverting
Centrifuge at 13,000g for 3 min
Transfer supernatant (about 900µL) into column, place column in collection tube
Centrifuge for 15 seconds
Discard flow-through, put column back into the same collection tube
Add 200µL endo wash buffer, centrifuge 20 seconds
Add 400µL Zippy wash buffer to column. Centrifuge 1 min
Transfer the column to clean 1.5 mL tube, add 30µL elution buffer directly to column. Let stand for 1 min
Centrifuge 30 seconds to elute DNA
Made glycerol stocks by combining 0.75mL of 40% glycerol and 0.75mL overnight culture, stored at -80C
July 19, 2018
PCR Purification of fadD and fadK
Shannon
Using Lambda Biotech Column Pure PCR Cleanup Kit
Mix 20µL PCR reaction with 100µL binding buffer
Load onto spin column, centrifuge at full speed (16,100g) for 1 min
Discard flow-through
Add 700µL wash buffer, centrifuge 1 min
Discard flow-through, centrifuge again 1 min
Transfer column to clean 1.5mL tube
Add 30µL elution buffer, let sit 1 min, centrifuge 1 min to elute DNA
July 19, 2018
Restriction Digest of CymA and B0015
Peter
B0015 (Terminator):
"
Potsdam_Bioware,2011,Team:Potsdam Bioware#Labjournal#June_-_-_TEXT.html,"2011-06-21
Error prone PCR (varied MnCl
2
and MgCl
2
concentration) of mdnA
Investigators: Nadine, Steffi, Nicole
Time: 2011-06-21,9:00-14:00
Aim: Random mutation of mdnA gene based on increased MnCl
2
and MgCl
2
concentration
Materials:
Marcus Schicklberger's (trainee, August 2005) protocol performing several error prone PCRs
Manual Supplement of Cadwell and Joyce 2009 [[Media:
Genaxxon Bioscience Taq S Polymerase, manufacturer's protocol Media: UP_Genaxxon_Taq_Polymerase_Protocol.pdf
Genaxxon Bioscience taq Polymerase
10x Genaxxon Bioscience taq Polymerase buffer containing 15 mM MgCl
2
dNTPs (10 mM)
forward primer: sf_mdnA_1 (10 µM)
reverse primer: r_mdnA_1 (10 µM)
template DNA pARW089 (857,3 ng/ µl measured by nanotrop a second time)
Genaxxon Bioscience MgCl
2
stock solution (50 mM)
Manganese(II) chloride (Merck)
MnCl
2
sterile filter
Eppendorf Mastercycler personal, program IGMDNA1
Method:
Production of 50 mM Manganese(II) chloride stock solution
M
MnCl
2
= 161.81 g/ mol
50 mM in 1 ml needed --> m
MnCl
2
= 8.1 mg
sterile filtration: pore size of filter: 0.2 µm
Error prone PCR of mdnA
increasing MnCl
2
concentration beginning with 0 mM in 0.05 mM steps, ending with 0.15 mM (--> sample 1-4)
increasing MgCl
2
concentration beginning with 1.5 mM, in 5 mM steps, ending with 15 mM (--> sample 5-8)
1. Mix for error prone PCR with increasing MnCl
2
concentration
Component
Stock concentration
Volume in µl
Final concentration
Genaxxon Bioscience Taq Polymerase buffer containing MgCl
2
)
15 mM (MgCl
2
)
5
1.5 mM MgCL
2
MgCl
2
"
Austin_LASA,2018,Team:Austin LASA#team team members2.html_-_-_TEXT.html,NC44MWwyMi44NTctMTI4aDc5LjA5NmExMiAxMiAwIDAgMCAxMS44MTMtOS44OTF6TTI2MS44ODkgMzIwaC05OC42MzRsMjIuODU3LTEyOGg5OC42MzRsLTIyLjg1NyAxMjh6XCJdIH07XG52YXIgZmFIZGQgPSB7IHByZWZpeDogJ2ZhcycsIGljb25OYW1lOiAnaGRkJywgaWNvbjogWzU3NiwgNTEyLCBbXSwgXCJmMGEwXCIsIFwiTTU3NiAzMDR2OTZjMCAyNi41MS0yMS40OSA0OC00OCA0OEg0OGMtMjYuNTEgMC00OC0yMS40OS00OC00OHYtOTZjMC0yNi41MSAyMS40OS00OCA0OC00OGg0ODBjMjYuNTEgMCA0OCAyMS40OSA0OCA0OHptLTQ4LTgwYTc5LjU1NyA3OS41NTcgMCAwIDEgMzAuNzc3IDYuMTY1TDQ2Mi4yNSA4NS4zNzRBNDguMDAzIDQ4LjAwMyAwIDAgMCA0MjIuMzExIDY0SDE1My42ODlhNDggNDggMCAwIDAtMzkuOTM4IDIxLjM3NEwxNy4yMjMgMjMwLjE2NUE3OS41NTcgNzkuNTU3IDAgMCAxIDQ4IDIyNGg0ODB6bS00OCA5NmMtMTcuNjczIDAtMzIgMTQuMzI3LTMyIDMyczE0LjMyNyAzMiAzMiAzMiAzMi0xNC4zMjcgMzItMzItMTQuMzI3LTMyLTMyLTMyem0tOTYgMGMtMTcuNjczIDAtMzIgMTQuMzI3LTMyIDMyczE0LjMyNyAzMiAzMiAzMiAzMi0xNC
UCC_Ireland,2017,Team:UCC Ireland#Attributions_-_-_TEXT.html,"Team:UCC Ireland/Attributions
Home
Project
Description Biosensors Demonstrate Engagement Entrepreneurship Applied Design
Labwork
Experiments Cell Free Protocols Interlab Notebook Measurement
Modelling
Modelling Overview Hardware Software
Collaboration
Hardware
Human Practices
Silver Gold
Attributions
The Team
UCC iGEM 2017
Principal Investigator: Mark Tangney
Principal Investigator, Cork Cancer Research Centre
Secondary Investigator: Dr. Cormac Gahan
Senior Lecturer, School of Microbiology & School of Pharmacy UCC
Secondary Investigator: Dr. Paul Young
Senior Lecturer, School of Biochemistry and Cell Biology UCC
Instructor: Yensi Flores Bueso
PhD candidate, Cork Cancer Research Centre
Instructor: Venkata Vamsi Bharadwaj Yallapragada
PhD candidate, Cork Cancer Research Centre
Instructor: Ciarán Devoy
PhD candidate, Cork Cancer Research Centre
Instructor: Dr. Amber Hilliard
Cork Cancer Research Centre
Hardware Developer: Chinna Devarapu
Post doc, CIT & Tyndall & St Andrews
Hardware Developer: Uday Bangavadi
PhD, CIT & Tyndall
Student Team leader: Brandon Malone
Project design
Worked with CELL EXPLORERS science outreach programme
Team member: Chloë Darragh-Hickey
Conducted laboratory work (cloning, PCR, ligation, digests etc)
Planned and developed subprojects
Constructed the constitutively producing AmilCP part
Carried out 3A and Standard Assemblies
Gave an informative talks about iGEM
Organised the collaboration with EFPL iGEM team
Worked with CELL EXPLORERS science outreach programme
Team member: Ellen Byrne
Conducted laboratory work
Outreach: Made contact with Farmers and Microbreweries
Carried out the Interlab study
Worked with CELL EXPLORERS science outreach programme
Gave an informative talk about iGEM
Team member: Sumitha Grace Pandiaraja
Conducted laboratory work
Presented at the Giant Jamboree in Boston
Protocol design
Brainstorming public engagement and outreach opportunities for team
Primer design
Team member: Daniel Moore
Conducted laboratory work
Plate reader experiments
Involved in DNA sequencing
Gave informative talks about iGEM
Primer design
Team member: Eoin Hurley
Conducted laboratory work
Poster design
Presented at the Giant Jamb"
Lethbridge,2013,Team:Lethbridge Entrepreneurs#neweststyleten_-_-_TEXT.html,": none;  background: #000000;  height: 450px;  width: 1000px;  padding-bottom: 25px; }
slides .slidesjs-navigation {
margin-top:5px;  margin-top:5px; }
a.slidesjs-next, a.slidesjs-previous, a.slidesjs-play, a.slidesjs-stop {  background-image: url(img/btns-next-prev.png);  background-repeat: no-repeat;  display:block;  width:12px;  height:18px;  overflow: hidden;  text-indent: -9999px;  float: left;  margin-right:5px; }
a.slidesjs-next {  margin-right:10px;  background-position: -12px 0; }
a:hover.slidesjs-next {  background-position: -12px -18px; }
a.slidesjs-previous {  background-position: 0 0; }
a:hover.slidesjs-previous {  background-position: 0 -18px; }
a.slidesjs-play {  width:15px;  background-position: -25px 0;
}
a:hover.slidesjs-play {  background-position: -25px -18px; }
a.slidesjs-stop {  width:18px;  background-position: -41px 0;
}
a:hover.slidesjs-stop {  background-position: -41px -18px; }
.slidesjs-pagination {  margin: 7px 0 0;  float: right;  list-style: none; }
.slidesjs-pagination li {  float: left;  margin: 0 1px; }
.slidesjs-pagination li a {  display: block;  width: 13px;  height: 0;  padding-top: 13px;  background-image: url(img/pagination.png);  background-position: 0 0;  float: left;  overflow: hidden; }
.slidesjs-pagination li a.active, .slidesjs-pagination li a:hover.active {  background-position: 0 -13px; }
.slidesjs-pagination li a:hover {  background-position: 0 -26px; }
slides a:link,
slides a:visited {
color: #333 }
slides a:hover,
slides a:active {
color: #9e2020; }
.navbar {  overflow: hidden; }
slides {
display: none; }
.container {  margin: 0 auto; }
platinum_sponsors_AG img{
width: 990px;  max-width: 990px; }
/**********"
Tsinghua-A,2017,Team:Tsinghua-A#Results_-_-_TEXT.html,"Team:Tsinghua-A/Results
MENU
HOME
TEAM
Team
Collaborations
PROJECT
Description
Design
Experiments
Notebook
InterLab
Contribution
Model
Results
Demonstrate
Improve
Attributions
PARTS
Parts
Basic Parts
Composite Parts
Part Collection
SAFETY
HUMAN PRACTICES
Silver HP
Integrated and Gold
Public Engagement
AWARDS
Applied Design
Entrepreneurship
Hardware
Measurement
Model
Plant
Software
JUDGING FORM
TSINGHUA-A
Project
Experiment
Design of characters
Invertase assay
Orthogonality test
Killing test
Model
Overview
Fluid model
Improved gene circuit
Regulation of killing ability
Solid model
Game
Overview
Discovery
Fluid game
Solid game
Human practice
Integrated human practice
Education and public engagement
 More
Team
Attribution
Collaboration
Safety
Results
Here you can describe the results of your project and your future plans.
What should this page contain?
Clearly and objectively describe the results of your work.
Future plans for the project.
Considerations for replicating the experiments.
You should also describe what your results mean:
Interpretation of the results obtained during your project. Don't just show a plot/figure/graph/other, tell us what you think the data means. This is an important part of your project that the judges will look for.
Show data, but remember all measurement and characterization data must be on part pages in the Registry.
Consider including an analysis summary section to discuss what your results mean. Judges like to read what you think your data means, beyond all the data you have acquired during your project.
Project Achievements
You can also include a list of bullet points (and links) of the successes and failures you have had over your summer. It is a quick reference page for the judges to see what you achieved during your summer.
A list of linked bullet points of the successful results during your project
A list of linked bullet points of the unsuccessful results during your project. This is about being scientifically honest. If you worked on an area for a long time with no success, tell us so we know where you put your effort.
Inspiration
See how other teams presented their results.
2014 TU Darmstadt
2014 Imperial
2014 Paris Bettencourt"
Stanford-Brown-RISD,2018,Team:Stanford-Brown-RISD#Safety_-_-_TEXT.html,"Team:Stanford-Brown-RISD/Safety
HOME
TEAM
Team Members
Collaborations
PROJECT
Description
Design
Experiments
Results
Notebook
Mission Architecture
InterLab
Model
Demonstrate
Improve
Attributions
PARTS
Parts Overview
Basic Parts
Composite Parts
Part Collection
SAFETY
HUMAN PRACTICES
Human Practices
Education & Engagement
AWARDS
Applied Design
Measurement
Model
Software
JUDGING FORM ⇗
The Organisms We Worked With
Escherichia coli (Main chassis organism) Strains used: NEB5alpha High efficiency DH5alpha derivative strain K12. T7 express BL21 derivative, strain B.
Ganoderma lucidum
Arthrospira platensis
Anabaena variabilis
Mucor circinelloides
Bacillus subtilis
These are all common widespread species without serious health effects. They are all generally regarded as safe (GRAS), Biosafety Level 1, and are found commonly in the natural environment.
What risks could arise from our experiments?
A possible risk is the release of fungal spores into the lab. However, none of the strains of fungi we worked with are known to produce spores hazardous to human health, and we have tailored the growth conditions so that the growing fungi should remain in the non spore-forming mycelial stage. Even so, we wrapped or sealed all growing mycelium into separate containers, and sequestered all of said containers into one environmental growth chamber to limit the possibility of spore release. Any fungal samples we suspected would send out contaminating spores if opened were worked on under a sterilized laminar flow hood. After adequate mycelial growth has occurred, we also baked the mycelium to dry and inactivate it and prevent further growth while keeping it out of wet or damp conditions that could restart growth.
What risk might our project pose outside of the lab?
More than likely, little to no risk. The strains we are working with are regarded as safe and are will not have any toxic or virulent modifications. No modifications will be made beyond the overexpression of adhesive proteins, which should not affect the environment, our colleagues, the community at large, or us even if they escape the lab. Also overexpressed protein production would stop or drop to near negligible levels after the cells run out of the induction molecules arabinose or IPTG, the latter of which is not very common in nature.  For housing applications, it is important that our my"
Hong_Kong_HKU,2013,Team:Hong Kong HKUST#notebook#mod4_-_-_TEXT.html," characterization: Pef-1alpha – GFP – polyadenylation sequence – pSB1C3
Improvement of existing Biobrick: J176171 primer designs to extract GFP with engineered complementary sequence of J176171
 
Week 3
 
Extract GFP in RFC10 and RFC25 format
Heat sensitivity test of J176171 at temperatures range from 40 to 50 degrees Celsius for Gibson Assembly
 
Week 4
Content 1
Week 5
Content 1
Retrieved from "" http://2013.igem.org/Team:Hong_Kong_HKUST/notebook/mod4 ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Cornell,2014,Team:Cornell#project#hprac#humans_-_-_TEXT.html," problems, it is hard for us to see that line too. It bothers me that whenever people see: ""GMO"" they immediately pass it off as something bad or unnatural. There are many reasons why GMOs are used in agriculture-there are too many mouths to feed on this planet - and if it were a choice between starvation and GMO food on the table, which would you choose? If people are so concerned about GMOs being used in farming, then they should encourage small farms and the next generation to pick up farming. It is hands down the most important job in the world-I wish people could understand that.""
Ithaca, NY | by Carpenter Hall, Cornell University
""Humans have always used animals to do experiments. Like rats, mice, and monkeys...so I wouldn't say that it is a problem. I mean you have to use it with conscience. For me it is fine if you can follow the ethical rules.""
""I agree with using animals to studies because I think it is important to improve the area - the scientific area - and I think that if you follow the ethical rules to use the animals then everything is fine and we can keep on using animals for science.""
""Yeah. You have to care about the animals because they are helping you-you are not just using them, they are not your property so you have to treat them well. You have to respect another life.""
If you could make any animal do something with biological engineering, what would you do?
""Well I personally would like to fly so if there is a way to make humans fly, like frogs have that -- to breath under water... I would really like that.""
Ithaca, NY | Wegman's
""I think there is definitely a limitation for where we're going, but for something like this where it improves pollution, I don't see how it is going past that limitation yet.""
What limitation are you talking about?
""Um, I guess in terms of ethics, something that directly effects some type of life, like if it is harming a certain organism, but in this case I just feel like it is benefiting society in general.""
Do you think that line is hard to define? If it is harming the organism, but benefiting society a lot is that still okay?
""Definitely because people have different ideas of what life is in general so there are definitely different perspectives of what is right or wrong so I guess it's important to communicate and try to find a good compromise.""
Joseph, OR | Wallowa Lake
""I believe that synthetic biology holds promise for either solving or reducing the impact of many of humanities greatest challenges ranging from disease"
BU_Wellesley_Software,2011,Team:BU Wellesley Software#Notebook#CraigNotebook_-_-_TEXT.html,"  I think it was a very productive day.  Jenhan helped with the primer designer while Michelle, Mikey, and I designed the surface version of trumpet which will be hooked up to my back end.  We also discussed making a sexier Simulation Tool for visualizing a sequence of invertase inputs on a user-defined construct.  I think this would allow other people interested in this problem to develop other algorithms.  I also think it would help us explain the invertase problem more clearly at our final presentation.  Mikey mentioned that this might be easy to implement in javascript.  If we do that, then we could simply add it to the final version of Trumpet so that the tool can allow people to design both plasmids and algorithms.
Going forward, I want to spend one more day fixing up the Trumpet GUI and implementing most of the little things I have mentioned (and many more!).  Then I will either work on the javascript representation, or I'll get to work on the algorithms again! :)
7/21/11
Since there are lots of little features I would like to add to the current version of Trumpet, I have compiled the following list of tasks.  Today I will work on these tasks and hopefully move away from the GUI design very soon.
1. Implement format filter on parts/invertases.  Include dialog boxes that tell the user what is happening when they switch formats.
2. Fix up the construct summary in the results tabs.
3. Be able to close results tabs!
4. Fix up the tree visualization.  Add different colored nodes.
5. Fix two tree bugs.  The first is some background infinite loop, the second is the key rings problem.
6.  Renumber invertases for the tailored design construct.
7.  Inform the user that there are not enough invertases available if the design requires that many.  Also, create a dialog box tells the user to assign different invertases for each required invertase.
8. Create a status bar to let the user know when and what is happening during load times.
7/29/11
I finally got Pancake working.  Now I am trying to work out any last minute bugs and also allow the user to define a new design from a generated design by right clicking a node.
8/11/11
This will be my last entry since I am leaving for Duke soon.  I have finished writing up a help html embedded in Trumpet.  I have also implemented the right-click method for cutting a tree at a node, and making that subtree it's own design.
Using the"
