team,year,page,text
BrownTwo,2008,Team:BrownTwo#Implementation#construction_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:BrownTwo/Implementation/construction
From 2008.igem.org
Home
Team
About Us The Duo Advisors Acknowledgements
The Limiter
Introduction Utility Our Network Alternative Design Modeling
Implementation
Synthetic Transcription Factors Advantages of Yeast Construction Testing
Protocols
Moving Biobrick Parts onto Yeast Chromosomes Making Ultracompetent Cells
Parts
Lab Notebook
Contents
1 A Modular Approach to Constructing the Circuit
2 Regulatory Regions
2.1 Minimal Promoters
2.2 Constitutive Promoters
2.3 Repressable Promoters
3 Fluorescent Tagging of Transcription Factors
4 Yeast Integration
A Modular Approach to Constructing the Circuit
The general layout of our limiter circuit is very amenable to variation.  Each of the logical roles can be filled by a number of different parts, possibly resulting in different behavior.  This process was made especially straightforward by the modular transcriptional control elements at our disposal.  Work with these transcription factors in the Silver Lab at Harvard showed that they show efficacy in regulating a variety of promoters, including the minimal mCYC1 and the inducible pGAL1.  To extend this work further, we have constructed a library of regulable promoters for use in our network, ligating binding sites for the synthetic transcription factors onto a variety of yeast promoters.
Regulatory Regions
Minimal Promoters
mCYC was used as a minimal promoter, with all transcriptional induction and repression coming from transcription factors binding to sites ligated upstream.  We generated a variety of minimal promoters for use in the limiter system, with mCYC ligated to each of the four sets of binding sites, and three variations on mCYC ligated to two different sets of binding sites.  These will allow for construction of multiple variations on the limiter circuit.
Constitutive Promoters
In a limiter circuit with a static threshold, the Thresh. promoter above is constitutive, but also requires regulation from alpha.  To investigate the effect of changing the threshold, we ligated binding sites onto two constitutive promoters: the high-level TEF2, and the low-level ADH1.
Repressable Promoters
Work in the Silver Lab has shown success in using binding sites to regulate inducible promoters.  We have constructed two versions of the MET25 repressable promoter with binding sites, hoping to construct a limiter circuit in which we can set the threshold by varying the input concentration of"
Oxford,2015,Team:Oxford#Test#Notebook7_-_-_TEXT.html,"Team:Oxford/Test/Notebook7
OXFORD
PROJECT
Description
Design
Safety
Parts
Collaborations
Achievements
PRACTICES
Human Practices
Questionnaire Results
Urinary Biome Study
Lab To Clinic
WET LAB
Overview & Results
Notebook
Protocols
AlgiBeads Notebook
Chemicals
Synbiota
Interlab Study
DRY LAB
Modelling
Tutorials
PEOPLE
Team
Attributions
Contact
BLOG
Notebook
Key
*
A - pSB-1C3 LasR Holin
B - pSB-1C3 LasR sfGFP
C - pSB-1C3 Lsr sfGFP
D - pSB-1C3 Lsr Holin
E - pSB-1C3 DNase DsbA
F - pSB-1C3 DspB YebF
G - pSB-1C3 DspB
H - pSB-1C3 MccS
I - pSB-1C3 DspB Fla
J - pSB-1C3 DspB DsbA
K - pSB-1C3 Art-175 DsbA
L - pSB-1C3 Art-175 YebF
M - pSB-1C3 Art-E
N - pSB-1C3 Art-175 Fla
#
A - pBAD 33 LasR Holin
B - pBAD 33 LasR sfGFP
C - pBAD 33 Lsr sfGFP
D - pBAD 33 Lsr Holin
E - pBAD HisB DNase DsbA
F - pBAD HisB QC DspB YebF
G - pBAD HisB QC DspB
H - pBAD HisB MccS
I - pBAD HisB QC DspB Fla
J - pBAD HisB QC DspB DsbA
K - pBAD HisB Art-175 DsbA
L - pBAD HisB Art-175 YebF
M - pBAD HisB Art-E
N - pBAD HisB Art-175 Fla
O - pBAD HisB Art-175
P - pBAD HisB DNase
Cloning
Week 1
Day 1
Preparation of Stock Solutions
1. gBlocks
The gBlocks ordered from IDT arrived in the form of vials of 200µg solid DNA"
Georgia_State,2015,Team:Georgia State#Style_-_-_TEXT.html," opacity: 1;     -webkit-transform: translate3d(0, -20px, 0);             transform: translate3d(0, -20px, 0);   }    75% {     -webkit-transform: translate3d(0, 10px, 0);             transform: translate3d(0, 10px, 0);   }    90% {     -webkit-transform: translate3d(0, -5px, 0);             transform: translate3d(0, -5px, 0);   }    100% {     -webkit-transform: translate3d(0, 0, 0);             transform: translate3d(0, 0, 0);   } }  .bounceInUp {   -webkit-animation-name: bounceInUp;           animation-name: bounceInUp; }  @-webkit-keyframes bounceOut {   20% {     -webkit-transform: scale3d(.9, .9, .9);             transform: scale3d(.9, .9, .9);   }    50%, 55% {     opacity: 1;     -webkit-transform: scale3d(1.1, 1.1, 1.1);             transform: scale3d(1.1, 1.1, 1.1);   }    100% {     opacity: 0;     -webkit-transform: scale3d(.3, .3, .3);             transform: scale3d(.3, .3, .3);   } }  @keyframes bounceOut {   20% {     -webkit-transform: scale3d(.9, .9, .9);             transform: scale3d(.9, .9, .9);   }    50%, 55% {     opacity: 1;     -webkit-transform: scale3d(1.1, 1.1, 1.1);             transform: scale3d(1.1, 1.1, 1.1);   }    100% {     opacity: 0;     -webkit-transform: scale3d(.3, .3, .3);             transform: scale3d(.3, .3, .3);   } }  .bounceOut {   -webkit-animation-name: bounceOut;           animation-name: bounceOut;   -webkit-animation-duration: .75s;           animation-duration: ."
Newcastle,2009,Team:Newcastle#TShirts_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Newcastle/TShirts
From 2009.igem.org
Home
Team
Project
Parts
Modelling
Sponsors
Lab Book
Project
Overview
Choices Rationale
Characterisation
Safety
Judging Comments
Sub-projects
Metal Intake/Efflux
Metal Sensing
Sporulation Tuning
Population Dynamics
Stochastic Switch
Metal Sequester
Chassis
Promoter Library
Wet Lab
Lab Book
Protocols
Meetings
Meetings Calendar
Planning
Timeline
Ideas
Links
Helping other teams
Ethics
T-Shirts
iGEM Meetup
Our City
Fun and Games
Sponsors
Useful Links
Contact Us
Press Coverage
Contents
1 T-Shirts
1.1 Design
1.1.1 Front
1.1.2 Back
1.2 T-shirt shopping trip
T-Shirts
The Front of our Tshirt.
The Back of our Tshirt.
Team Newcastle have created their t-shirts. You should be able to recognise us easily at the Jamboree.
Design
Initial iterations of the design were being created throughout the summer. During July we decided on purple shirts. Our designs were in part influenced by Football (""Soccer"") shirts. We have had 15 shirts made, with most of them being personalised with our names on the reverse side.
Front
The front of our t-shirt contains a large version of our team logo in the centre. Traditionally on a football shirt this is where a sponsor logo would go, but as we have more than one sponsor, we decided to collect the sponsor logos together and put them at the bottom of the front of our shirt. Like a football shirt, we have put our university crest at the top on the right.
Back
On the back of our t-shirt contains the number '09' in the place that a football shirt would have a squad number. 09 represents the year, 2009. At the top of the back of our t-shirt we will each have our name; making our shirts personalised. This again is a football reference. Surrounding the number 09 is a representation of an imaginary plasmid, which contains the names of all of the genes that we have been using in our project.
T-shirt shopping trip
On the morning of 10 September, the students took some time out of the lab to visit t-shirt printing companies. The first company which we visited was located in Newcastle city centre,"
Hamburg,2018,Team:Hamburg#Notebook_-_-_TEXT.html,"93.537
1.040081557
LeuC
Part 6
630
109.97
0.3952738135
LeuD
Buffer
 
 
2
 
Mix
 
 
1
 
pGGA
 
 
1
 
H2Odest
 
 
9.552716824
 
 
B
Calculation
Length [bp]
Density [ng/µL]
Volume [µL]
Toxin
 
Promotor
161
99.724
0.1113930013
pBAD
Part 1
290
127.138
0.1573817398
BjaIT
Part 2
210
39.76
0.3644220428
HlyA
Buffer
 
 
2
 
Mix
 
 
1
 
pGGA
 
 
1
 
H2Odest
 
 
15.36680322
 
 
C
Calculation
Length [bp]
Density [ng/µL]
Volume [µL]
Excretion 1
 
Promotor
161
99.724
0.1113930013
pBAD
Part 1
5164
207.123
1.72024231
HlyB+HlyD+TolC
Part 2
975
48.8
1.378530924
ompT
Buffer
 
 
2
 
Mix
 
 
1
 
pGGA
 
 
1
 
H2Odest
 
 
12.78983376
 
D
Calculation
Length [bp]
Density [ng/µL]
Volume [µL]
Excretion 2
 
Promotor
161
99.724
0.1113930013
pBAD
Part 1
3872
205.409
1.30061153
HlyB+HlyD
Part 2
1296
207.256
0.4314491411
TolC
Part 3
975
48.8
1.378530924
ompT
Buffer
 
 
2
 
Mix
 
 
1
 
pGGA
 
 
1
 
H2Odest
 
 
12.7780154
 
 
 
 
 
 
 
 
 
 
 
 
 
3MB, Toxin, Excretion
37°C
1 min
16°C
1 min
Go to step 1 30x
55°C
5 min
 
Excretion 1
37"
IIT_Delhi,2016,Team:IIT Delhi#Workshop_-_-_TEXT.html,"Team:IIT Delhi/Workshop
This year, iGEM IIT Delhi went a step further in its quest to promote collaboration among the diverse enthusiasts of synthetic biology and to spread awareness about the emerging field of biological engineering and genetics.
We participated in iBEC, a competition organised by the Department of Biotechnology, Govt. of India, and emerged as the winners with a reward of 10 lakh rupees. The foundation for this mini-iGEM competition was laid by iGEM IIT Delhi.
We underwent collaboration with iGEM IIT Kharagpur on their project. The 2016 kit plates had not yet arrived and they needed certain parts which were available with us in previous year’s kit plates. We sent them these parts so that they could begin working on their project. This proved to be a crucial headstart for them and they have attributed us for the same on their Wikipedia Page.
We also collaborated with iGEM Glasgow on their project wherein they needed reports and findings on deficiency of Vitamin A. A survey (https://goo.gl/forms/xg9LuUXzCtD5iN8g1) on Vitamin A intake was conducted and publicised through social media platforms, messengers and circulars. This survey was conducted on a very large scale and invited responses from over 700 Indians. Their responses were evaluated and analysed and we reached the conclusion that Indian people mainly suffer from deficiency of Vitamin A due to insufficient consumption of carrots, fish and meat. After the survey, we came up with a message on IITD On Air describing the benefits of Vitamin A. All the findings and our analysis was reported to iGEM Glasgow and we hope it helped them in their project.
A PhD student, Mr. Mahendra Sahare, doing a humanities project under a Supreme Court lawyer, Dr. Naveen Thayyil, has been in collaboration with iGEM IIT Delhi for the past two years. Together, we have worked on the aspect of ‘Ethical Scientific Practices’. Also, on his recent visit to IISER Mohali, he came back with a collaborative offer for iGEM IIT Delhi to mentor IISER Mohali and help in the establishment of iGEM club there. On our return from the Giant Jamboree, we have a presentation scheduled there. Below is the screenshot of the e-mail showing the confirmation of the visit.
Loreal India also approached us for expert consultation regarding drug synthesis (production of opiods).
Our last year’s project, which involved a meeting with the Delhi Govt., has been turned"
Penn_State,2013,Team:Penn State#Team_-_-_TEXT.html,".D.
Penn State Agricultural and Biological Engineering Department
Howard Salis, Ph.D.
Penn State Biological and Chemical Engineering Department
Charlie Anderson, Ph.D.
Penn State Biology Department
Manish Kushwaha, Post Doc.
Penn State Biology Department
Jyotsna Lavanya, Graduate Assistant, Ph.D.
Penn State Agricultural and Biological Engineering Department
Thomas McCarthy, Ph.D. Student
Penn State Agricultural and Biological Engineering Department
Nikki Kapp, Master's Student
Penn State Biology Department
Home
Team
Notebook
Promoter
Project
Cas9
Project
CesA
Project
Butanol
Project
Vanillin
Project
Parts
Human Practices
Attributions
Retrieved from "" http://2013.igem.org/Team:Penn_State/Team ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Carnegie_Mellon,2014,Team:Carnegie Mellon#SynBio_-_-_TEXT.html," Charter School Classroom Visit: 60 students from Pittsburgh; (12-13 years old)
Franklin Camp: 7 students from across Pennsylvania; (12-18 years old)
Mellon Scavenger Hunt: 45 students from across the United States; (17-18 years old)
YCC Chemistry Carnival Booth: 50 kids and adults visited CMU iGEM Booth from across Pennsylvania; (5-22 years old)
Scheduled: October 17, 2014, Fall Festival Booth for the Montgomery iGEM Team in Montgomery, NJ with ~50 kids at booth (~200 in event attendance)
Scheduled: October 25, 2014, Bolivia ~40 kids from Nuestros Pequeños Hermanos International orphanage; no demographic information due to the kids being wards of the country
Scheduled: December 17, 2014, ~370 students from Miami, FL; (12-13 years old at Lamar Louise Curry Middle School)
Scheduled: December 16, 2014, ~200 students from Miami, FL; (17-19 years old at the School for Advanced Studies-Kendall Campus
Totals: 197 labs completed; 660 labs scheduled and confirmed
Wheat Germ DNA Extraction
Cynthia Morton, the associate curator at the Carnegie Museum of Natural History, brought The Wheat Germ DNA extraction to our attention due to her routine usage of the lab. Seeing it as an experiment that can be done with a younger crowd, the CMU iGEM team worked on improving this lab using dyes to better see the DNA that precipitates into the isopropyl alcohol. The IvyTech iGEM team from Indiana, USA helped us achieve this by beta testing and figuring out the exact concentration needed for the optimal result. Thanks to their collaboration, this experiment was able to prosper and receive its own spot in the SynBio Educational Series, along with its routine usage in the Carnegie Museum of Natural History at outreach events.
Future Impact: The wheat germ DNA extraction allows for a younger group to perform the experiment without getting too messy. Cynthia Morton regularly guides this lab at the Carnegie Museum for Natural History with a crowd of about 500 community members (mainly kids) every other month. The iGEM- improved experiment will start to be used by November at the museum and we hope that it reaches a large crowd at its colorful debut and every other month afterwards. Once again, DNAZone will be offering the wheat germ DNA extraction as an alternative kit to the strawberry DNA extraction for teachers to borrow. With the iGEM team alone, 78 labs been conducted of this"
Goettingen,2012,Team:Goettingen#Notebook#Results_-_-_TEXT.html," harbor higher efficiencies or use other ions for torque generation.
yhjH
This gene codes for a phosphodiesterase which reduces the levels of c-di-GMP that are involved in cell motility (Ko and Park, 2000). The protein YcgR is able to bind c-di-GMP and act as a flagellar brake which consequently reduces motility (Paul et al. 2010). The mechanism that we would like to exploit is illustrated in Figure 5. Overexpression of yhjH should therefore result in lower levels of c-di-GMP and increase E. coli's speed by diminishing the ability of YcgR to act as a brake on the flagellum. The second messenger c-di-GMP furthermore plays a role in the regulation of biofilm development. Expression of yhjH on the other hand represses biofilm formation (Suzuki et al. 2006) which could also serve our purposes and induce swimming motility.
Fig. 5: The yhjH gene encodes for a c-di-GMP phosphodiesterase. The substrate, c-di-GMP, is a second messenger that binds to YcgR, a protein that functions as a flagellar brake and thus down-regulates the motor (A). We suggest that the overexpression of yhjH results in increased c-di-GMP degradation and hence in narrowed braking force. Due to a stronger rotation of the flagellum higher motility could be achieved (B).
References:
http://www.uniprot.org/uniprot/P37646 ; http://www.uniprot.org/uniprot/P76010
Fig. 6: BL21 E. coli carrying different constructs on Tryptone swimming agar after 12h incubation at 33°C. Cells expressing yhjH in puc18 under the natural promoter travelled approximately 0.5cm (radius) whereas no swimming could be detected for the control plasmid carrying K777125 .
Results:
Expression of yhjH under its natural promoter in puc18 increased motility in almost all of our assays on LB or Tryptone swimming agar (Fig. 4 & Fig. 6). Not only were the yhjH expressing strains among the fastest on these swimming agar plates but also usually the first colonies to start swimming. This might be an indicator that indeed biofilm formation was inhibited and the E. coli were able to spread faster. Compared to our other tested constructs we got the most reliable results for yhjH. However the positive effect on motility was"
SHSBNU_China,2018,Team:SHSBNU China#InterLab_-_-_TEXT.html,"arioskan Flash
d. Software
Microsoft Excel 2016
e. Results
OD600 Reference Point
Table 1. OD600 Reference Point.
Fluorescein Standard Curve
Table2. Original data of Fluorescein standard curve
Figure1. Fluorescein Standard Curve
Particle Standard Curve
Figure 2. Particle Standard Curve.
Table 3. Original data of Particle Standard Curve
Figure 3. Particle Standard Curve (log scale).
Cell measurement
Table 4. Fluorescence Intensity of E.coli transformed with Device 1 to 6 and two control groups. Intensities was measured under OD600 using Plate Reader for 6 hours.
As shown in Table.4, the combination of RBS and promoter in Device exhibited the strongest fluorescent intensity in 6h. Among these six devices, Device 3 almost had no fluorescent intensity.
Original data link:
Table 5. Bacterial concentration of E.coli transformed with Device1-6, Negative Control & Positive Control. Intensities were measured under OD600 using plate for 6 hours.
As shown in Table.5, except Device 1, the concentrations of E.coli transformed with another five devices were almost the same.
Normalizing
Counting colony-forming units
Figure 5. Counted by Promega Colony Counter, bacterial concentration of E.coli transformed with Positive Control & Negative Control.
As shown in Figure.5, bacterial colonies were counted in order to determine whether absolute cell count or colony-forming units (CFUs) can reduce lab-to-lab variability in fluorescence measurements.
It is evident that the promoter of the Device 1 is strongest followed by the promoter of the Device 2 and Device 3. Additionally, CFUs could not replace the lab measurement because bacterial colonies was so crowded that it was impossible to count precisely by Promega Colony Counter.
SHSBNU_China 2018, Created by Azir"
