team,year,page,text
UFMG_Brazil,2014,Team:UFMG Brazil_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:UFMG Brazil
From 2014.igem.org
Home UFMG Team
Home
Team
Safety
Project
Introduction
Parts
Protocols and results
Modelling
Policy and practices
Notebook
Thanks to
Sponsors
Attributions
- Team UFMG Brazil presents -
How to stop a war
before it starts?
Come closer and discover
The Colon Yeast
The hemiCherry in the (FAECAL) Cake
So, how to stop a war before it started?
Colorectal cancer includes tumors affecting a segment of the large intestine (colon) and rectum. It is treatable and, in most cases, curable when detected early, before it hasn't spread to other organs.
However, the diagnosis requires a biopsy, made ​​by handset introduced via rectum. Noticeably, this procedure is highly invasive and often inhibits patients to submit to this practice, hampering the discovery of cancer at an early stage and thereby reducing the chances of effective treatment and cure. On our institution, a modified probiotic strain of Saccharomyces cerevisiae was isolated from local beverage.
Our objective is to introduce this strain as a new probiotic chassis on iGEM, and also to develop a gene circuit that allows it to detect one or more stool biomarkers for colorectal cancer on the intestine and report with a color change on the feces. We chose L-DNA (long DNA molecules) as biomarker, and designed a chimeric protein using TALE DNA-Binding Domains and a split version of mCherry.
This protein can detect certain repetitive sequences on DNA and emit red fluorescence, which when measured serve as proxy for the DNA size. Since RFP emission falls on the visible spectrum, it can also be used for staining the feces, allowing for a patient consuming the probiotic to become aware of the possibility of the developing problem just by checking on the color of their stool.
We are from Brazil!
aaa aaa
 © | Team UFMG Brazil
Retrieved from "" http://2014.igem.org/Team:UFMG_Brazil ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
KU_Leuven,2017,Team:KU Leuven#Engagement_-_-_TEXT.html,", we were contacted by a PhD student, completing his degree in philosophy. He found about iGEM through our Facebook account and has contacted via Facebook. He was extremely interested in our iGEM journey and asked to follow us for a couple of days, documenting our work; something that we felt extremely honored about!
At the end of the day, we could safely say that it was indeed an excellent choice to use social media as a tool for reaching out and public engagement. The accounts racked up over 1500 followers, people who were interested to know what were up to, and it was in return a pleasure to share our hard work with all those interested in reading about it.
Sponsors and Partners:
Facebook
Twitter
Youtube
Instagram"
TU_Delft-Leiden,2014,Team:TU Delft-Leiden#Modeling#Techniques_-_-_TEXT.html," are steps that take a lot of time and therefore have a big influence on the time behavior of your system. Another class of important processes are processes in which new compounds are formed. However, not every reaction step in such a process should be described as a separate reaction, since this will result in too many equations to conveniently handle.  For example if you have A turns to B, and B turns to C, and C turns to D (\(A \rightarrow B \rightarrow C \rightarrow D\)), this can be summarized as \(A \rightarrow D\) immediately.  The reaction rate of this summarized reaction can be estimated to be the lowest rate in the process (the rate-limiting step).
Once you have decided which processes are important enough to include in your model, you should write down reaction equations for the processes. An generic example of a  reaction equation looks like this:   $$ A + B \ \xrightarrow{k} \ C \tag{1} $$  This reaction equation tells us that compound A and B react at a reaction rate k to form compound C. Writing down such equations from the information you found during research is the most important step of modeling. This is where you write down what you think is an accurate description of how the system works in real life.
After establishing a system of reaction equations, the next step is to convert this system to a system of coupled Ordinary Differential Equations (ODEs). ODEs are a broad class of differential equations, which have in common that they contain a function of one dependent unknown variable and its derivatives. In the case of the deterministic modeling of biological systems, this means that for every compound (the dependent variable), you write down how its concentration changes in time (the time derivative of the dependent variable). To make this more clear, we will write down the system of ODEs describing reaction (1) step-by-step.
We will first consider the concentration of the compound A ([A]) as the dependent variable. A reacts with B to form C; this means A will be removed from the system due to this reaction. To have this reaction occurring, at least one A and one B is needed. The rate at which this reaction occurs is proportional to both the concentration of A and B, and of course the reaction rate k. The reaction rate is a parameter which defines how fast or slow a reaction happens. Written down as an ODE, you have this:  $$  \frac{d}{dt} [A] = \ -k[A][B] $$  For compound B, exactly the same happens, so the differential equation is similar"
University_College_London,2012,Team:University College London#HumanPractice#MOYM_-_-_TEXT.html," future’, deals with the issues posed by our crisis scenario, looking at issues of liability and at how such a crisis might affect the future of synthetic biology.
We hope to see you there!
For more information, please see https://2012.igem.org/Regions/Europe/MeetingofYoungMinds
Retrieved from "" http://2012.igem.org/Team:University_College_London/HumanPractice/MOYM ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Hong_Kong_HKUST,2013,Team:Hong Kong HKUST#test10_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Hong Kong HKUST/test10
From 2013.igem.org
<!DOCTYPE html PUBLIC ""-//W3C//DTD XHTML 1.1//EN""
"" http://www.w3.org/TR/xhtml11/DTD/xhtml11.dtd "">
© Copyright HKUST iGEM Team 2013, All Rights Reserved
Click here to
see our project
video
click here to see our project description!
Retrieved from "" http://2013.igem.org/Team:Hong_Kong_HKUST/test10 ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
TUDelft,2018,Team:TUDelft#Results_-_-_TEXT.html," in vivo and in vitro. We were able to show targeted integration by our fusion protein in vitro and sequence verified the integration products.
3.1 Strain Construction
Design: We constructed a fusion protein by linking dxCas9 cDNA to Tn5 cDNA with a linker coding for glycine helical peptide.
Results and interpretation: The sequences encoding the dxCas9 (3.7) and Tn5 were obtained via Addgene with plasmid numbers #60240 from Picelli et al. (2014) and #108383 from Liu et al (2018) respectively. First, we introduced a linker coding for glycine helical peptide to Tn5 cDNA and cloned it to pACYCDuet. We screened colonies with the correct insert by colony PCR, followed by visualization of amplified insert on a 0.8% TAE agarose gel (figure 9). Plasmid was isolated from colony 8 and sequence verified.
Figure 9. Colony PCR of Linker-Tn5 in pACYCDuet-1 (1508 bp). The ladder represents the size of DNA in bps.
Next, we introduce dxCas9 into pACYCDuet-1_Lin-Tn5. We screened colonies with the correct insert by colony PCR, followed by visualization of amplified insert on a 0.8% TAE agarose gel (figure 10, 11, 12). After plasmid isolation from positive colony 2, we sequence verified plasmid pACYCDuet-1_dxCas9-Lin-Tn5 (figure 10).
Figure 10. Colony PCR of dxCas9-Tn5 in pACYCDuet-1_dxCas9-Lin-Tn5, expected size 5924 bp. The ladder represents the size of DNA in bps.
Figure 11. Colony PCR of dxCas9 in pACYCDuet-1_dxCas9-Lin-Tn5, expected size 4172bp. The ladder represents the size of DNA in bps.
Figure 12. Colony PCR of Lin-Tn5 in pACYCDuet-1_dxCas9-Lin-Tn5, expected size 1452bp. The ladder represents the size of DNA in bps.
Figure 13. The alignment of the sequencing results of the plasmid dxCas9-Lin-Tn5. This image shows the alignment of the sequencing results of plasmids from colony 2 with the original insert design in SnapGene.
3.2 Fusion Protein Expression and"
Tec-Chihuahua,2018,Team:Tec-Chihuahua#prueba_-_-_TEXT.html," related to their clinical picture:
Severely compromised colonies: In this case, the approach is the same as the one for AFB and it lies in destroying both the colony and the hive and in disinfecting and sterilizing the beekeeper’s instruments.
Not compromised colonies but with clinical signs: In this case, the “swarming technique” is carried out to overcome the disease. It consists of:
Removing the infected combs from the hive.
Replacing the queen bee.
Adding adult bees from external healthy colonies.
Feeding bees with an appropriate nutrition.
Further practices suggested by the veterinarian in charge.
The apiary will be seized for at least 9 days and until the positive outcome of the treatment, in order to assess the efficacy of the “swarming technique”. Anyway, also, in this case, the beekeeper can ask the destruction of all the affected colonies to the veterinarian authority.
In both the cases AFB and EFB, the use of antibiotics is not allowed in Italy because of its ineffectiveness and to prevent the spread of antibiotic-resistant bacterial strains.
FAI emphasized a very important point that seems not only to apply in Italy but throughout the whole world: there are no different solutions to AFB and EFB diseases these days and the legislative tools are often perceived as repressive, so many beekeepers don’t notify the infection in their apiary, destroying the infected colonies and concealing the fact. This is one of the most relevant problems for the health and statistical assessment studies.
After Mr. Della Morte learned about our project and the scopes of synthetic biology regarding beekeeping, he considered our proposal as a possibility of prevention method against the diseases. Our product would help beekeepers do not have to lose all their beehives and save money.
After the video call, Mr. Raffaele Cirone and his staff reflected on our project information and kindly sent us their final insights:
The Italian Federation of Beekeepers believes that AMPABEE Project is a new and innovative approach to such incurable diseases as AFB and EFB. Preventing the spread of these bacteria and increasing the immune system of bee larvae is an important goal to achieve in the health bee risk prevent. In particular, nowadays the only preventing tools are the Beekeeping Best Practices (BBP) which depends on the personal application beekeepers carry out. In this respect, FAI considers essential to test this research on the pure Italian Apis mellifera ligustica, as it is the most widespread in the world. In this regard, FAI will collaborate and provide the necessary support, remaining at iGEM team Tec-Ch"
Fudan,2018,Team:Fudan#Heritage_-_-_TEXT.html," Notch receptors to enable cells to respond to different signals across the                         membrane reliably. These signals, individually amplified intracellularly by                         transcription, are further combined for computing. Our engineered zinc finger-based                         transcription factors perform binary computation and output designed products.                         In summary, we have combined spatially different signals in mammalian cells,                         and revealed new potentials for biological oscillators, tissue engineering,                         cancer treatments, bio-computing, etc. ENABLE is a toolbox for constructing                         contact-dependent signaling networks in mammals. The 3-layer design principle                         underlying ENABLE empowers any future development of transmembrane logic circuits,                         thus contributes a foundational advance to Synthetic Biology.
ENABLE: making cells even smarter
Project
Demonstration
Antigen, Receptors
Transmembrane logic
2017.iGEM
Dry lab
Addon: ribo
Addon: TALE
Addon: T2
Model: transcriptional amplifer
Model: Notch-ligand kinetics
Software
Wet lab
iGEM interLab
Our notebook
Primers used
Protocols
Safety
Toolbox
Basic parts
Composite parts
Optimization
Parts collection
Parts improvement
Quantification
Outreach
Bio-Art display
Collaborations
Design intention
Human practices
Public engagement
Team
Acknowledgement
Attributions
Heritage
Members
Sponsors
Life Sci Bldg E301, 2005 Songhu Rd, Shanghai
+86-21-31246727
igem@fudan.edu.cn
Fudan_iGEM"
Austin_LASA,2018,Team:Austin LASA#team team members2.html_-_-_TEXT.html,8vLi9ub2RlX21vZHVsZXMvZmJqcy9saWIvY29udGFpbnNOb2RlLmpzPzRkNmEiXSwic291cmNlc0NvbnRlbnQiOlsiJ3VzZSBzdHJpY3QnO1xuXG4vKipcbiAqIENvcHlyaWdodCAoYykgMjAxMy1wcmVzZW50LCBGYWNlYm9vaywgSW5jLlxuICpcbiAqIFRoaXMgc291cmNlIGNvZGUgaXMgbGljZW5zZWQgdW5kZXIgdGhlIE1JVCBsaWNlbnNlIGZvdW5kIGluIHRoZVxuICogTElDRU5TRSBmaWxlIGluIHRoZSByb290IGRpcmVjdG9yeSBvZiB0aGlzIHNvdXJjZSB0cmVlLlxuICpcbiAqIFxuICovXG5cbnZhciBpc1RleHROb2RlID0gcmVxdWlyZSgnLi9pc1RleHROb2RlJyk7XG5cbi8qZXNsaW50LWRpc2FibGUgbm8tYml0d2lzZSAqL1xuXG4vKipcbiAqIENoZWNrcyBpZiBhIGdpdmVuIERPTSBub2RlIGNvbnRhaW5zIG9yIGlzIGFub3RoZXIgRE9NIG5vZGUuXG4gKi9cbmZ1bmN0aW9uIGNvbnRhaW5zTm9kZShvdXRlck5vZGUsIGlubmVyTm9kZSkge1xuICBpZiAoIW91dGVyTm9kZSB8fCAhaW5uZXJOb2RlKSB7XG4gICAgcmV0dXJuIGZhbHNlO1xuICB9IGVsc2UgaWYgKG91dGVyTm
Hong_Kong_HKU,2014,Team:Hong Kong HKUST#team#members_-_-_TEXT.html,"omedical Sciences
Jihwan is one of the two senior members of our iGEM team. This is his second year of participation, and he devotes much of his time and efforts into bringing the riboregulator project to a success. He kindly provides help and advice to us as an experienced senior. Being all-rounded in both academic and non-academic pursuits, he is the role model for inspiring the younger minds of our team to strive for excellence.
CHEUNG Ming Fung Eric
2nd year, BSc in Biochemistry and Cell Biology
Ming Fung, or Eric, is not only a second year student majoring in Biochemistry and Cell Biology, but also a computer guru who helps in coding our wiki page. Being calm and serious are two of his conspicuous traits. He is a diligent, responsible and obliging person and you will find him very comfortable to work with once you get to know him. Although he looks serious, sometimes he gives hilarious one-liners that makes everyone in the lab laugh out loud.
PARK Hojeong Bonnie
2nd year, BSc in Biochemistry and Cell Biology
Hojeong, or Bonnie, is a sophomore in Biochemistry and Cell Biology, and Chemistry (YES, she majors in BOTH). She loves cats, and she is simply the most artistic person in the whole team. She often takes her passion regarding cats and art to another level, and overwhelms people with her perks and quirkiness. Sometimes, she even labels herself as a 'cat'. She meows constantly in the lab for 'luck'.
This gallery was based on Trent Foley's code
© 2009 Trent Foley
Advisors
Instructors
Home
Pneumosensor
Riboregulator
Data
Human Practice
Team
WetLab
Achievements
Pneumosensor
Modules description
Parts
Characterization
Results
Future Work
Riboregulator
Parts
Characterization
Feature Page
Future Work
Catalog Page
Human Practice
Start-up Kit
Handbook
Report
Search Engine
Interview
Outreach
Safety and Ethics
Team
Members
Advisors
Instructors
Attributions
Acknowledgement
Official Team Profile
WetLab
Notebook
Protocols
Safety
Achievement
Medal Requirements
Retrieved from "" http://2014.igem.org/Team:Hong_Kong_HKUST/team/members ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
