team,year,page,text
Dundee,2015,Team:Dundee#Attributions_-_-_TEXT.html,"Team:Dundee/Attributions
Attributions
Supervisors
Tracy Palmer: Professor of Molecular Microbiology and Head of the Division of Molecular Microbiology
Frank Sargent: Professor of Bacterial Physiology
Fordyce Davidson: Professor of Mathematics and Dean of the School of Science and Engineering
Advisors
Fatima Ulhuq: PhD Research Student at MMB
Lucas J. Morales Moya: PhD Research Student at CDB/CLS and EPM
Division of Molecular Microbiology (MMB)
Grant Buchanan: Research Assistant in MMB: Grant provided us with various lab equipment such as plates, competent cells, etc. He also helped us to purify our proteins.
Marta Albareda: Marta showed us how to carry out a bacterial two hybrid system  assay which would be used to investigate interactions between our proteins.
Lucia Licandro Lado: Lucia provided us with SDS gels and on occasion, generously allowed us to use her bench space and equipment.
Dundee DNA Sequencing Services: Thank you for providing us with the much needed free sequencing.
Thank you to Dr Jackie Heillbron (MMB manager), Erin Stanbridge (MMB secretary) and to Anna Vainikka (MMB technician) and a general thank you to the whole of MMB for helping us orientate ourselves in the labs, for answering our questions and helping with various lab techniques.
Here are a few of the people from MMB who have helped us out and provided us with great banter!
Centre of Anatomy and Human Identification (CAHID)
Niamh Nic Daéid: Professor of Forensic Science and Director of Research: Niamh has supported our project from the very start, sharing all her expertise in the area as well as her very long list of invaluable contacts.
Sue Black: Professor of Anatomy and Forensic Anthropology:
Lucina Hackman: Lecturer in Human Identification: Dr Hackman provided valuable information on bone cut investigations as well as advice and equipment for the bone incision experiment.
Laura Daly: PhD Research Student and Laboratory Technical Assistant: Laura assisted with the bone incision experiments.
Sam Goodchild: Greenhouse Anatomy Demonstrator / PhD Scholarship: Sam provided training for the Kodak Pro X-ray machine and assisted with the bone incision experiments.
School of Engineering, Physics and Mathematics
Gary Callon: Technical Manager: Gary assisted with the bone incision experiments and provided access to the Instron 4204 compression tester.
University of York
James Moir: He kindly provided us with genomic DNA for N. meningitidis MC"
DTU-Denmark,2013,Team:DTU-Denmark#Human Practices_-_-_TEXT.html," provides a free means for teams to exchange DNA sequences, and iGEM encourages teams to build on and improve existing sequences that have been submitted, while at the same time not preventing a team from patenting their ideas.
To explore the ideas around patents and IP law, we attended an event hosted by BioPeople called ""The Basics and the Best"".
IP and Synthetic Biology
Education
To share the technology of synthetic biology, we conducted a workshop for the other iGEM teams within Denmark (SDU and KU) on how to construct and work with Biobricks.
Biobrick Workshop
Further, we conducted workshops for high school students to introduce them to the ideas of synthetic biology.
High School Outreach
Finally, we spent some time helping other teams.
Helping Other Teams
Safety
As we are working with GMO organisms, we necessarily consider the safety implications of our work.
Safety
References
[1] Richard Stallman ""Why free software is more important now than ever before""
Sponsors
Retrieved from "" http://2013.igem.org/Team:DTU-Denmark/Human_Practices ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
REC-CHENNAI,2017,Team:REC-CHENNAI#Collaborations_-_-_TEXT.html,"Team:REC-CHENNAI/Collaborations
Project
Description
Result
Safety
Parts
Insilico work
Human Practices
Integrated Practices
Public Engagement
Interlab
Notebook
Lab Journal
Protocol
Team
Members
Attributions
Mentors
Collaboration
Collaboration
SVCE_CHENNAI
Participating in iGEM for the first time, we had Team SVCE_CHENNAI mentor us. Being practically neighbours, they were with us every step of the way, right from troubleshooting our protocols to ordering our g-blocks. Ramit, the student leader of their team had earlier designed a quorum sensing mechanism which we modified and incorporated into our project to overcome the lethal effects of our peptide of interest, latarcin, on the chassis itself.
Biofair
Biofair was an event we conducted in collaboration with SVCE CHENNAI in the month of August, 2017.
To know more about the event, click here.
COPENHAGEN COLLABORATION
UCopenhagen came up with an innovative idea for creating quality awareness about synthetic biology. ""Science out of lab"" by UCopenhagen is a podcast series where science was brought into a social, ethical and environmental context by interviewing people from different walks of science. We joined forces with them and interviewed postgraduate students and professors in our city, adding a small value to the podcast series.
ALL INDIA iGEM MEET, PUNE
The All India iGEM Meet was held at IISER, Pune on the 15th and 16th of July,2017. Various iGEM teams from across the country participated in this Meet. The main agenda of this gathering was to allow teams to share their projects, for other teams to put forth suggestions on how to better the team’s project and thus, to basically encourage exchange of ideas between the different teams.
Eminent speakers from various fields of Science were also invited to speak to us. We were allowed to glimpse into some of their astounding work and encouraged to raise questions. IISER Pune was an excellent host in making sure our stay was a memorable one.
This year, two members of our team represented the team’s idea at the All India iGEM Meet in front of an audience of the other Indian iGEM teams. After the presentation, lots of valuable suggestions and feedback was given by the members of the different teams.
We have taken these ideas into consideration and tried to customize our project accordingly.      Being our first iGEM venture, this Meet helped us not just in"
Stanford-Brown,2015,Team:Stanford-Brown#Parts_-_-_TEXT.html," in ubiquinone biosynthesis in E. coli. UbiX transfers a prenyl group from dimethylallyl monophosphate (DMAP) to flavin mononucleotide (FMN), thereby creating a cofactor that happens to be essential to the functionality of FDC. This part is contains the protein-coding UbiX sequence from E. coli. Additionally, this part includes a T7 promoter, allowing for inducible expression.
Biobrick: BBa_K1692007
UbiX with T7 promoter and FLAG tag UbiX is a flavin prenyltransferase that normally plays a role in ubiquinone biosynthesis in E. coli. UbiX transfers a prenyl group from dimethylallyl monophosphate (DMAP) to flavin mononucleotide (FMN), thereby creating a cofactor that happens to be essential to the functionality of FDC. Our genetic construct includes the UbiX coding sequence, a T7 inducible promoter, a ribosome binding site, and a FLAG-tag peptide sequence for easy and efficient protein purification. We have sequenced our construct and verified that all these components are indeed present.
Biobrick: BBa_K1692008
Styrene Synthesis Operon This operon is a composite of three enzymes in the following order: FDC, UbiX, and PAL.  PAL converts phenylalanine to cinnamic acid.  FDC converts cinnamic acid to styrene.  UbiX modifies flavin mononucleotide to produce a cofactor that is required for FDC activity. The entire operon is controlled via an inducible T7 promoter. Each protein-coding sequence is preceded by a ribosome binding site and followed by a FLAG-tag peptide, enabling easy and efficient extraction.
P(3HB) Synthesis BioBricks
Biobrick: BBa_K1692020
S. aureus type II PanK (CoaA) Type II pantothenate kinase from Staphylococcus aureus, not sensitive to feedback inhibition from CoA.
Biobrick: BBa_K1692034
Pank + hybrid phaCAB + lysis Construct that was cloned to have P(3HB) producing E. coli cells lyse when induced with Arabinose. This would greatly facilitate P(3HB) extraction. We are currently still testing and characterizing this part.
Biobrick: BBa_K1692023
Ptet + Luxl Construct that was cloned to have"
ETH_Zurich,2015,Team:ETH Zurich#Experiments_-_-_TEXT.html," signal which will be integrated by our bacteria is the elevated lactate production by cancer cells when compared to non-cancer cells. The main part of the lactate sensor we implemented in our system consists of synthetically designed promoters that is regulated by LldR and lactate, as well as by LacI. We characterized the sensitivity of these promoters to lactate and IPTG to find the best solution to fit our model with a good ON/OFF-ratio. Going one step further, we also probed our E. coli cells for their reaction to the actual lactate output of mammalian cells, the protocol of which you can find in the section of experiments combining mammalian cells with bacteria .
Antibody staining for Annexin V
To find out whether or not our INP-Annexin V construct leads to proper exposition of Annexin V on the outer membrane of our E. coli we performed an antibody assay where we stained the strains listed below with a primary antibody against Annexin V and YFP, respectively. Using flow cytometry and confocal microscopy we would then detect binding of this antibody by staining with a secondary antibody (antimouse) which is coupled to Alexa488.
strain
expected staining?
INP-Annexin
yes
INP-Annexin + rfp
yes
INP-Annexin (high copy)
yes
Annexin
no
INP-YFP
yes
no construct
no
Table 1. Six strains were tested. We expect staining only for the strains expressing an INP-AnnexinV or INP-YFP construct, respectively, since without INP, Annexin should not be visible on the surface of our bacteria. Negative controls therefore include cells without any construct as well as cells expressing Annexin V but lacking INP. As a positive control we used an existing BioBrick (BBa_K523013) as well as our construct expressed on a high copy plasmid. One construct includes red fluorescent protein which will make it possible to probe our cells for colocalization of RFP and Alexa488, as well as colocalization of RFP-expressing E. coli with CTCs.
Dilute overnight cultures (biological triplicates) to an OD600 of 0.5 in a final volume of 20 µL.
Add primary antibody to a final concentration of 5 µg/mL and incubate for 2 h at 37 ºC.
Centrifuge at low speed for 2 min to precipitate cells. Discard supernatant to remove excess primary"
Georgia_State,2017,Team:Georgia State#Engagement_-_-_TEXT.html," and teaching, and a leader of the Emory Tibet Science Initiative, which has been working over the last decade with the Dalai Lama to educate Tibetan monks and nuns in science. Dr. Eisen received his undergraduate degree in 1985 in biology with honors from UNC-Chapel Hill and his PhD in Biochemistry from UW-Seattle in 1990. He has been teaching at Emory since then and joined the Center in the late 90’s where his main responsibilities now include teaching in the Center&'s Master of Arts in Bioethics and in Emory's Master of Science in Clinical Research programs. Dr. Eisen publishes in the peer-reviewed literature in science, science education, and bioethics, as well as in the popular literature. His most recent book is The Enlightened Gene: Biology, Buddhism and the Convergence that Explains the World. Dr. Eisen spoke about CRISPR technology and the future of creating human babies without certain medical conditions and specific preferred traits.
Our Synthetic Biology Club hosted a speaker series on campus during the spring semester.
Learn to Engineer Bacterial Biosensors!
The primary focus of Dr. Styczynski research is the experimental and computational study of the dynamics and regulation of metabolism, with ultimate applications in metabolic engineering, biotechnology, and biosensors/diagnostics. He spoke of the importance of micronutrient deficiencies and the importance of having an accessible and affordable way to measure deficiencies. Micronutrient deficiencies are a significant healthcare concern across the globe. Significant even in some developed nations, micronutrient deficiencies are more severe in the developing world and locally in the wake of major disasters. These conditions, though easily treated, remain a problem because they are often difficult to recognize and diagnose, requiring lab tests that are prohibitively expensive in both material and human resources for those in developing or remote areas. As obligate consumers of the same micronutrients, bacteria possess cellular machinery to control intracellular micronutrient levels and have corresponding regulatory mechanisms to respond to varying concentrations in their environment. His lab is developing a novel medical test based on bacterial sensors using designed genetic circuitry to direct existing or minimally engineered cellular machinery to trigger specific changes in color in response to defined micronutrient levels. Such a test would be cheap, requiring no complex equipment and minimal medical training to administer and interpret. This would obviate the logistical problem of laboratory access and sample transport in remote and low-resource environments, allowing on-site diagnosis of micronutrient deficiencies in the populations most at risk.
Copyright(c) GSUiGEM / Original Design by: www.alltemplateneeds.com"
OUC-China,2012,Team:OUC-China#Project#GVP#DesignandResult_-_-_TEXT.html,"00x4-4726000x3+30515000x2-7.7444000x+70902000. In the picture X axis representative distance test tube bottom every centimeter liquid column and ordinate for cell number.
After getting the plasmids of constitutive GvpA and GFP generator, constitutive GvpC and GFP generator, we transform the two plasmids into E.Coli to see if they can float. As expected, they float! It shows that the gvpA and gvpC genes work. In other word, only two genes (about 700bp) can make bacteria floating.
Figure 22.Floating bacteria with double plasmids.
Gas vesicle protein and Expressive inspection
We cloned the gvp gene cluster and gvp coding gene form Planktothrix rubescens, which can make the protein GvpA and GvpC-20.The two types of gas vesicle structure protein can be assembled into an empty bubble structure of the Protein polymers which can be in the electron microscope observation under.
After successfully transform the BBa_K737010 into the Expression strains JM109, the experiment results show that gas vesicle gene can be expressed in E.coli when gas vesicle gene expression in cells it can make floating bacteria in nutrient solution layer surface. The results showed that some of our speculations include that the gvp genes in prokaryotes of generality.
Figure 23. Gas vesicles in a freeze-fractured cell of Prosthecomicrobium Pneumaticum showing the straight –sided cone (Micrograph by D. Branton and A.E. Walsby) Magnification 210000x)
Figure 24.Gas vesicles in E.coli protoplasts (BBa_K190033). The cells were treated with Lysozyme and SDS to create the protoplasts, uranyl acetate was used for staining. Magnification: 11500x.(2009 Groningen iGEM )
Figure 25.The gvp gene cluster in 1% agarose gel form 1 to 4 1 and 2 representative gvp gene cluster + B0015 + R0082 + B0034 3 and 4 gvp representing gene cluster + B0015 and gvp gene cluster
To check whether gas vesicles really were present in the cells we did some electron microscopy. In Figure 28 a picture of gas vesicles in a protoplast can be seen. This protoplast comes from an E. coli cell that contained a plasmid with"
Hong_Kong_HKUST,2017,Team:Hong Kong HKUST#bootstrap.min4_-_-_TEXT.html,"color:#636c72;cursor:not-allowed;background-color:transparent}.show>.dropdown-menu{display:block}.show>a{outline:0}.dropdown-menu-right{right:0;left:auto}.dropdown-menu-left{right:auto;left:0}.dropdown-header{display:block;padding:.5rem 1.5rem;margin-bottom:0;font-size:.875rem;color:#636c72;white-space:nowrap}.dropdown-backdrop{position:fixed;top:0;right:0;bottom:0;left:0;z-index:990}.dropup .dropdown-menu{top:auto;bottom:100%;margin-bottom:.125rem}.btn-group,.btn-group-vertical{position:relative;display:-webkit-inline-box;display:-webkit-inline-flex;display:-ms-inline-flexbox;display:inline-flex;vertical-align:middle}.btn-group-vertical>.btn,.btn-group>.btn{position:relative;-webkit-box-flex:0;-webkit-flex:0 1 auto;-ms-flex:0 1 auto;flex:0 1 auto}.btn-group-vertical>.btn:hover,.btn-group>.btn:hover{z-index:2}.btn-group-vertical>.btn.active,.btn-group-vertical>.btn:active,.btn-group-vertical>.btn:focus,.btn-group>.btn.active,.btn-group>.btn:active,.btn-group>.btn:focus{z-index:2}.btn-group .btn+.btn,.btn-group .btn+.btn-group,.btn-group .btn-group+.btn,.btn-group .btn-group+.btn-group,.btn-group-vertical .btn+.btn,.btn-group-vertical .btn+.btn-group,.btn-group-vertical .btn-group+.btn,.btn-group-vertical .btn-group+.btn-group{margin-left:-1px}.btn-toolbar{display:-webkit-box;display:-webkit-flex;display:-ms-flexbox;display:flex;-webkit-box-pack:start;-webkit-justify-content:flex-start;-ms-flex-pack:start;justify-content:flex-start}.btn-toolbar .input-group{width:auto}.btn-group>.btn:not(:first-child):not(:last-child):not(.dropdown-toggle){border-radius:0}.btn-group>.btn:first-child{margin-left:0}.btn-group>.btn:first-child:not(:last-child):not(.dropdown-toggle){border-bottom-right-radius:0;border-top-right-radius:0}.btn-group>.btn:last-child:not(:first-child),.btn-group>.dropdown-toggle:not(:first-child){border-bottom-left-radius:0;border-top-left-radius:0}.btn-group>.btn-group{float:left}.btn-group>.btn-group:not(:first-child):not(:last-child)>.btn{border-radius:0}.btn-group>.btn"
Goettingen,2014,Team:Goettingen#team acknowledges_-_-_TEXT.html," are also very grateful for offering us plasmids and other stuff.
Dr. Oliver Bader
Dr. Oliver Bader is a research group leader in the Department of Medical Microbiology in Universitätsmedizin Göttingen. We appreciate that he provided us the genomic DNA of candida strains.
Prof. Dr. Carsten Lüder
Prof. Dr. Carsten Lüder is a group leader in Göttingen University Medical School. His group is currently working on the host-pathogen interplay during infections with the eukaryotic parasite Toxoplasma gondii. We thank him for providing us with the DNA of Toxoplasma.
Dr. Piotr Neumann
Dr. Piotr Neumann is a staff scientist in Prof. Dr. Ralf Ficner group. He has guided us from the beginning with the homology modeling. He has not only suggested ideas for this part of the project such as templates, bioinformatic databanks and tools in addition to modeller software to code with, but he has also offered us a great guide, answering patiently all our doubts and showing always a supportive attitude to the iGEM Team.
Dr. Ekkehard Willer & Gabriele Zelt
Dr. Ekkehard Willer and Gabriele Zelt are currently working in the Fraunhofer-Institut für Grenzflächen und Bioverfahrenstechnik IGB. We thank them for providing us the Candida strains.
Tej V Pavoor
Tej V Pavoor is working in Department of Chemical and Biological Engineering in University of Wisconsin-Madison, USA. We are very grateful to his group for providing us the GFP scaffold so that we could work on our peptide library.
Gabriele Bartolomaeus
Ms. Gabriele Bartolomaeus is involved with media relations for study and academic affairs as well as with student marketing in the Public Relations Department of the Georg-August-Universität Göttingen. She has been helping us spreading the word within the community of Göttingen by means of the University’s media along with her contact with the local press.
Thanks to her constant support and guidance we have managed to be advertised in the University’s media, get a column about iGEM competition and the team representing the city’s University in a local newpaper, the “Göttinger Tageblatt” and successfully organize the Synthetic Biology Day last August, when StadtRadio Göttingen 107.1 broadcasted a song on the team’s behalf"
Sumbawagen,2014,Team:Sumbawagen_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Sumbawagen
From 2014.igem.org
Team:Dundee/Team - 2013.igem.org
Page
Discussion
View source
History
teams
Log in
 
Team:Sumbawagen/Team
From 2014.igem.org
iGEM Sumbawagen 2014 · Econey
Sumbawagen
Home
Overviews
Econey Project
Project
Econey
Result
Software
Parts
Safety
Attribution
Future Direction
Notebook
Daily Notes
Policy & Practices
Lab
Protocol
Team
Meet the Team
Gallery
Contact
Social Media
Facebook
Blog
Policy & Practices
Policy & Practices
Survey
Biotech Camp
Meet the farmers
Meet US Ambassador
@america
Moyo Festival
Virtual Outreach
Responses and supports
Interlab Study
Results
‹ ›
Project Description
BBa_J04450 has a lac promoter and mRFP gene, thus E. coli harboring this plasmid will give red color when the bacteria were grown with lactose or IPTG. Oppositely, the expression of mRFP will be decreased when glucose was present in medium through a mechanism called catabolite repression. We use this phenomenon to measure the concentration of glucose in honey by calibrating the color of E. coli medium using android-based mobile phone. Creation of novel circuit which consists of constitutive promoter followed by either Adenylate Cyclase or IIAGlc genes, which placed downward lac-mRFP circuit, may affect the sensitivity of catabolite repression. We expect an engineered E. coli, which shows red color expression in different range of glucose concentration. By changing mRFP gene with amilCP, a blue fluorescent protein, we may obtain E. coli expressing either red or blue color when different honey added to the medium due to different glucose concentration.
Home
Policy & Practices
Team
ECONEY Project
Acknowledgment
Sponsors
Retrieved from "" https://2013.igem.org/Team:Dundee ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers
Retrieved from "" https://2014.igem.org/Team:Sumbawagen ""
Recent changes
What links here
Related changes
Upload file
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
BIT-China,2018,Team:BIT-China#Design_-_-_TEXT.html,"FP has 8 amino acid mutations. Point of its sensitivity of redox states is                         two Mets which locate in the surface of protein. Once the cell is in a reduced state, the                         disulfide bond between two methionines will come into been, leading different absorption of                         light at two wavelengths. Specifically, the response of roGFP2 to H2O2 is                         reflected to its excitation spectrum (emission wavelength is 515 nm), which has a max absorbing                         peak at 405 nm and 490 nm. The peak value changes with the oxidation state of environment and                         this change is reversible. Measuring the ratio of the fluorescence intensity of the roGFP at                         two wavelengths can reflect the changes of intracellular redox state in real time. [11]
However, roGFP dosen’t only reacts with H2O2, but also other oxides,                         which means it gets                         oxidized generally, there’s a lot of interference. So according to information about Yap1, we                         found that compared with Yap1 and Grx (Saccharomyces cerevisiae gluten), Orp1 has a                         specificity to H2O2, instead of all kinds of ROS. [12]
Fig. 7 How roGFP works.
Also there is similar transformation of intramolecular disulfide bond in Orp1-roGFP fusion                         protein to intermolecular transformation between Yap1 and Orp1.
Fig.8 Mutation of Aa sequence
With reference to the part designed by Cornell University in 2017: BBa_K229600                         , Constitutive Promoter-RBS-roGFP2-Orp1 C82S, the roGFP2-Orp1 (C82S) fusion protein sensitive                         to the intracellular redox state response was selected as the signal output of our project.
Fig. 9 Codon optimization
We also optimized the codon for roGFP2, making it more suitable for translation system of Saccharomyces                             cerevisiae cells.
Summary
Having established each part of our system, we can achieve our original aim “Detect and measure                         the antioxidant in living cell”. Let’s review how we design the whole gene circuits.
Fig. 10 Final gene circuits.
Firstly, in regulator part, overexpression of two genes, ndi1 and yno1, stimulates ROS                         accumulation in H2O2 form. Through knocking gene yca1, improve the tolerance of yeast cell to                         high level of H2O2 .
Secondly, H2O"
Hong_Kong_HKUST,2013,Team:Hong Kong HKUST#characterization#mls1_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Hong Kong HKUST/characterization/mls1
From 2013.igem.org
BACK TO TOP
Home
Team
Members
Advisors
Instructors
Attribution
Acknowledgement
Project
Abstract
Modules Description
Data Page
Parts
Characterization
Result
Future Work
Wetlab
Experiments
Notebook
Protocols
Safety
Achievement
Medal Requirements
Prizes
Human Practice
Country Profile
Blog
Interviews
Article
Videos
Presentations
Mitochondrial Leader Sequence
Introduction
Result
Conclusion
Reference
Characterization
Mitochondrial Leader Sequence
CMV Promoter
EF1-alpha Promoter
Mitochondrial Leader Sequence
Introduction
Mitochondrial Leader Sequence (MLS) helps direct protein to the mitochondria when this peptide sequence is in front of the N-terminus of the protein of interest. MLS will be removed upon the peptide’s translocation into the mitochondria, but four additional amino acid residues (Ile-His-Ser-Leu) will be left at the N-terminus of the protein. The CDS of MLS was cloned out from pCMV/myc/mito (Invitrogen, Carlsbard, CA) using PCR.   This part is in RFC10 standard but cannot be fused directly to other CDS due to limitations in RFC10. Users who obtained this part can extract the part by PCR and fuse to other domains using Splicing by Overlapping PCR. MLS in RFC25 standard (BBa_K1119001) is also submitted to facilitate fusing with other CDS.
In our characterization, the CDS of MLS was assembled in frame with that of GFP reporter using Freiburg’s RFC25 format(BBa_K648013). The translation unit was driven by CMV promoter (BBa_K1119006) and terminated by hGH polyA signal (BBa_K404108). The MLS-GFP generator (BBa_K1119009) was then transfected into HEK293FT cells. Mitochondria were stained after transfection and co-localization was determined by area of signal that overlapped. To provide a positive control, CDS of EGFP from pEGFP-N1 (Clontech) was inserted downstream and in frame with the CDS of the MLS in the commercial plasmid pCMV/myc/mito, (Invitrogen, Carlsbard, CA). A negative control was made by GFP generator that does not contains the"
Macquarie_Australia,2016,Team:Macquarie Australia#heatshock_-_-_TEXT.html,"Team:Macquarie Australia/heatshock
Home
Project
Description
Results
Interlab study
Protocols/Testing
Notebook
Safety
Parts
Summary Table
Best Composite Part
Part Collection
Proof of Concept
Model
Theoretical
Experimental
Demonstration
Human Practices
Integration
Outreach
Team
Students
Advisors
Sponsors
Achievements
Collaborations
NTU Singapore
Paris Bettencourt
Other
Heat Shock Transformation
Obtain competent cells from -80oC.
Defrost gently on ice. 100µl is sufficient for 2 transformations.
Add 1-10µl of plasmid DNA/ ligation mix to each tube. Incubate on ice for 30 min.
Heat shock in 42oC water bath for 30 seconds, then back on ice for 2 min.
Add 200µl of SOC media to each tube, and incubate in the 37oC shaker for 1h.
For each tube of cells, spread 50µl onto one LB plate with appropriate antibiotic, and 100µl onto a second plate, using aseptic technique. Place your plate upside-down in the 37oC incubator."
