team,year,page,text
Bielefeld-CeBiTec,2016,Team:Bielefeld-CeBiTec#Project#Mutation#Global_-_-_TEXT.html," further decreases the efficiency of DNA mismatch repair (Yang et al. 2004).
Combined overexpression of dam and seqA strongly shifts the methylation state of the DNA. Methylation of the parental strand by SeqA     is reduced while the methylation of the daughter strand via Dam is increased. Both effects abrogate the methylation difference between     parental and daughter strand and prevent effective mismatch repair.
EmrR
As mentioned before, the main factor of replication fidelity is the correct base incorporation during replication.     This is mainly dependent on the α-subunit of DNA polymerase III, but the intracellular concentrations of the     single nucleotidetriphosphates are important too (ref?). A strong imbalance between the single nucleotide-triphosphates or     a high concentration of base analogs can increase the rate of erroneous base incorporation (Gon et al. 2011).
This metabolic imbalance is achieved by the overexpression of emrR. The transcription repressor EmrR reduces the     expression of the repressor of the emrAB operon. This operon encodes an efflux pump, which is linked to multidrug resistance (Lomovskaya et al. 1995).     However, the native function of EmrAB is the export of intermediates of the purine and pyrimidine metabolism.     An overexpression of emrR reduces the concentration of EmrA and EmrB leading to increased concentration of nucleotide     precursors inside the cell. At high concentrations, these nucleotide precursors can act as base analogs. Mutations are     caused either incorporation of the nucleotide precursor or by failure during the repair attempt of an erroneous base incorporation(Gabrovsky et al. 2005).
Uracil glycosylase inhibitor and Pteromyzon marinus cytidin deaminase 1
Cytidin deaminases (cda) are DNA editing enzymes in eukaryotes, which have multiple functions like the generation of antibody diversity,     defence against retroviruses and demethylation during development (Lada et al. 2011).
The main activity of CDAs is the deamination from cytidin to uracil in CG base pairs. The resulting UG base pairs split in replication     in one CG and one UA basepair. Therefore, the main mutations created by CDAs are C → T transitions.
Figure 4: Deamination of cytidin by cytidin deasminases and possible resulting mutations by replication of base excision repair (BER). Cytidin deaminase"
UFAM_Brazil,2014,Team:UFAM Brazil#3-4-2014_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:UFAM Brazil/3-4-2014
From 2014.igem.org
Home
Team
Attributions
Our Journey
Project
Abstract
Background
Modeling
Bidirectional Promoter
Biosensor
Bioaccumulation
Bioremediation
Safety
Judging
Biobricks
Achievement
Results
Notebook
Bioethics
Protocols
Lab Notes
Human practice
03/04/2014
The training has begun ! Sterilization and Biosafety course with professor Spartaco Astolfi!
Back Next
Retrieved from "" http://2014.igem.org/Team:UFAM_Brazil/3-4-2014 ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
BIOSINT_Mexico,2015,Team:BIOSINT Mexico#Project_-_-_TEXT.html,"1 and pcyA), which helps the assembly of this transcription factor.
To this they are joined HO1 (BBa_I15008) pcyA (BBa_I15009) and FixJ (BBa_K592005) with RBS (BBa_J61100) upstream. All these parts are joined together with a strong constitutive promoter (BBa_J23101) and a terminator at the end (BBa_B0030).
Chromoproteins
Chromoproteins Both were linked to a repressible promoter, that is associated with transcription factors, to produce light when there is.  spisPink optimized for E. coli K12 (BBa_K1684000) are joined together to FixK2 promoter (BBa_K592006), an RBS (BBa_J61100), and a terminator (BBa_B0030)
amilGFP optimized for E. coli K12 (BBa_K1684001) and joined together to FixK2 promoter (BBa_K592006), an RBS (BBa_J61100), and a terminator (BBa_B0030)
Light Cannon
A device which meets the needs of the project was designed.
This device consists of a box in which a system for temperature control is implemented also a mechanism in which not to do many things manually is implemented; only you need to move a knob to the figure you want to project in the Petri dish is changed.
The mechanism is commonly known as Geneva mechanism, it is a mechanism steps. The original mechanism consists of a rotary movement in which every time the circular piece rotates one revolution the other piece is moved one step. You can design the mechanism so that it has three or more steps:
The Geneva mechanism that was designed consists of four steps in which each step an image that will not let light pass through it will. In each quarter revolution will move one step design that was given. A knob to make the move from outside the box, if you move the knob one full turn will become the first step and therefore the first figure is attached. This knob is manually moved to allow time for the bacteria to receive wavelengths.
Care in designing the components of the pieces do not collide with each other to perform the rotary movement had:
The box consists of a drawer that he can change the petri dish:
Top box has a hole through which a projector is attached to occur with an RGB combination the desired wavelength:
The projector, the top hole of the box and figure to be projected are aligned.
The material of the box must be insulated, because you do not want"
Harvard,2011,Team:Harvard#Notebook_-_-_TEXT.html," parameters as previously described; His_R and PyrF_F used for sequencing
PCR was successful, as shown by an E gel of several of the reactions.
EcNR2 selection strain plate reader experiment
We want to see how the EcNR2 selection strain works with and without plasmid, especially in the presence of various concentrations of 3-AT and 5-FOA.
Wells 1, 14, 27, 40, 53: LB+kan/spec
Wells 2, 15, 28, 41, 54: NM+his
Wells 3, 16, 29, 42, 55: NM
Wells 4, 17, 30, 43, 56: NM+1mM 3-AT
Wells 5, 18, 31, 44, 57: NM+5mM 3-AT
Wells 6, 19, 32, 45, 58: NM+10mM 3-AT
Wells 7, 20, 33, 46, 59: NM+25mM 3-AT
Wells 8, 21, 34, 47, 60: NM+50mM 3-AT
Wells 9, 22, 35, 48, 61: NM+0.1mM 5-FOA
Wells 10, 23, 36, 49, 62: NM+0.25mM 5-FOA
Wells 11, 24, 37, 50, 63: NM+0.5mM 5-FOA
Wells 12, 26, 38, 51, 64: NM+1mM 5-FOA
Wells 13, 27, 39, 52, 65: NM+2.5mM 5-FOA
Wells 1-13: empty
Wells 14-26: EcNR2∆HisB∆PyrF∆rpoZ+kan-ZFB-wp-his3-ura3 (6)
Wells 27-39: EcNR2∆HisB∆PyrF∆rpoZ+kan-ZFB-wp-his3-ura3 (9)
Wells 40-52: EcNR2∆HisB∆PyrF"
UCLouvain,2017,Team:UCLouvain#OurProject#Overview_-_-_TEXT.html,"Team:UCLouvain/OurProject/Overview
iGEM UCLouvain Team
iGEM UCLouvain Team
Home
our project
overview
auxotrophs
comR/S
badge
Results
Auxotrophs
Com R/S
human practices
safety
in the lab
interlab
Lab Notebook
protocols
Parts
about us
team
attributions
our university
our events
aknowledgement
judging form
Our Project
BactaSun
Overview
the issue
Although sunburns seem  quite ordinary to get tanned, it’s a real disaster for our skin… Indeed, for several years, our exposure  to UV rays has increased and scientists have noticed an upward trend in the risk of developing skin cancers.
Every year in Belgium we count approximately 2.000 new cases of melanoma [1].
Between 2005 and 2015 in Belgium, there has been a 77% increase of new cases of melanoma [2].
According to WHO, there are  globally around 2 to 3 million skin cancers each year, and around 132.000 melanoma [3].
One American out of  five will develop a skin cancer in his lifetime. We are all affected by this dangerous problem, but some people with specific characteristics are much more concerned.
Our solution :
BactaSun
That’s the reason why we, the 2017 UCLouvain iGEM Team, are participating in the international competition of synthetic biology, iGEM.
Our innovative solution is BactaSun, a bio-badge changing color when exposed to UV rays. Its color gradually switches from white to red. In a nutshell, you are quickly warned when you have to protect your skin.
Actually, we have developed two ways to achieve our goal. Both are using a photocaged amino acid, the ONB-Tyrosine. The cage, the ONB group, is cleaved when exposed to UV rays, which releases the tyrosine amino acid, making it available for protein synthesis (see on the figure below).
The photo-uncaging of the ONB-Tyr (https://static.igem.org/mediawiki/2016/2/24/T--Aachen--onbtyrosincleavagereaction.png-modified)
Our Approaches...
1. Auxotrophic
Using the iGEM’s biobricks, we have assembled a plasmid containing a gene coding for a RFP. Arabinose activates this gene, thanks to its pBAD"
KIT-Kyoto,2010,Team:KIT-Kyoto#Parts1_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:KIT-Kyoto/Parts1
From 2010.igem.org
Vector
Name
Resistance
Insert Length
Vector Length
Comment
<partinfo>pSB3k3</partinfo>(<partinfo>BBa_J04450</partinfo>)
Kanamycin
738
2750
promoter(LacI) +RBS+mRFP+T+T
<partinfo>pSB6A1</partinfo>(<partinfo>BBa_J04450</partinfo>)
Ampicillin
738
4032
promoter(LacI) +RBS+mRFP+T+T
<partinfo>pSB1C3</partinfo>(<partinfo>BBa_J04450</partinfo>)
Chloramphenicol
1069
2072
promoter(LacI) +RBS+mRFP+T+T
Insert
Name
Resistance
Insert Length
Vector Length
Comment
<partinfo>pSB1A2</partinfo>(<partinfo>BBa_I3522</partinfo>)
Ampicillin
937
2079
promoter(TetR)+RBS+GFP+T+T
<partinfo>pSB1A2</partinfo>(<partinfo>BBa_R0040</partinfo>)
Ampicillin
54
2079
promoter(TetR)
<partinfo>pSB1A2</partinfo>(<partinfo>BBa_I732019</partinfo>)
Ampicillin
3230
2079
RBS+LacZ+T+T
<partinfo>pSB1AK3</partinfo>(<partinfo>BBa_I732950</partinfo>)
Kanamycin
3230
2079
RBS+LacZ+T+T
<partinfo>pSB4A5</partinfo>(<partinfo>BBa_K193602</partinfo>)
Ampicillin
1896
3395
promoter(Lac)+RBS+melA+T+T
<partinfo>pSB6A1</partinfo>(<partinfo>BBa_K121013</partinfo>)
Ampicillin
883
4022
RBS+GFP+T+T
<partinfo>pSB1A2</partinfo>(<partinfo>BBa_E0240</partinfo>)
Amp"
SHSBNU_China,2017,Team:SHSBNU China#Test_-_-_TEXT.html,"Team:SHSBNU China/Test
SHSBNU-China iGEM 2017 Home Page
Project | Experiment | Model | HP | Safety | Team | Interlab | Achievement
Abstract
Thiosulfate and tetrathionate are two kinds of chemical compound which can be produced in the gut while gut inflammation. Nowadays, people are able to detect gut inflammation using utilized two-system detector gained from marine Shewanella species and at the same time present the result by producing GFP (expressing the gene sfGFP) which would produce green light if exposed to ultraviolet light. Considering this method can be further improved, SHSBNU_China team contributed to change some parts of the two-system detector in order to let the results to be presented more clearly and visibly in normal condition (without specially-produced ultraviolet light). Furthermore, based on the idea of making the detecting system more practical and usable, we focused on developing a kind of pill with a similar thinking of molecule-targeted drugs, where the whole system is stored in a container which can be easily collect and analyzed when it has finished the trip in the digestive system. One more thing is that this system also has a great potential for future research that it could be further modified to do some treatment to the inflammation (once it’s detected).
iGEM 2017
Made by Azir.
The Second High School Attached Beijing Normal University International Division"
EPF_Lausanne,2015,Team:EPF Lausanne#Practices_-_-_TEXT.html," opinion on GMOs (or Genetically Modified Organisms)?”, to which we mostly got “Rather negative” as an answer.
We thought it was interesting to compare the results of these two diagrams, as they seem to reflect the misconception people have about the word GMO. We discussed these results with the experts we interviewed: you can read about it in our main article.
The next thing we wanted to know was whether or not the subject felt that the interaction between the scientific world and the general public was satisfactory. The answers we obtained clearly show that people believe is not the case.
We then asked passerbys whom they believed should take responsibility for the outcomes of scientific research, and control the use of derived technology. The subject could choose several answers.
We were quite surprised by these results, as in Switzerland, direct democracy and referendums allow the entire population to vote on very specific questions, scientific topics included. Research in synthetic biology could have come to an abrupt end had the 1998 had the federal popular initiative - “for the protection of life and the environment against genetic manipulation (initiative for genetic protection)” - been accepted. Indeed, the production, acquisition and handing-over of any genetically modified animal would have been prohibited. From our perspective, seeing the people delegate all responsibilities to researchers is the consequence of a lack of interaction. This subject is further explored in our main article.
In the next part of our survey, we quickly described the purpose of the iGEM competition, and presented the main idea behind our project (building independent transistors in cells). We then introduced examples of organisms that could be designed using our project and other synthetic biology applications. Some were past iGEM projects, some we imagined ourselves. Our examples covered a variety of different domains such as energy, agriculture, medicine and information processing (see list below).
Algae that produce biofuel
Bacteria producing electricity
Wheat strain able to easily adapt to climatic conditions
Bacterium able to detect and degrade pollutants in a lake
Modified human cell able to detect and terminate a cancerous cell
Bacterium able to diagnose (in general)
Modified embryonic cell in order to cure a genetic disease
Bacterium that produces plastic
A minesweeper game made with bacteria
Piece of art made with multicolored bacteria
The only organism that gathered a vast majority of negative answers was the “Wheat strain capable of adapting to climatic conditions”. This result further underlines the broad misconception surrounding the acronym GMO.
We also tried to pinpoint which applications of synthetic biology worry the general public. We asked the subject to pick his/her main"
TUDelft,2018,Team:TUDelft#Notebook_-_-_TEXT.html,"
5
pACYCDuet-1_Lin-Tn5
41 (2000 ng)
Fragment (dxCas9)
41 (2000 ng)
Enzyme (NotI)
2
Enzyme (NotI)
2
Enzyme (FseI)
2
Enzyme (FseI)
2
MilliQ
0
MilliQ
0
The samples were incubated overnight at 37 °C and followed by 20 minute heat inactivation (65 °C) of the restriction enzymes.
Date
10/07/2018
Operator
Nicole Bennis
PCR Clean-Up
20 μL of each restriction reaction mixture was subjected to PCR Clean-Up, according to the protocol . Elution was done in 30 µL Milli-Q.
Date
10/07/2018
Operator
Nicole Bennis
Nanodrop DNA Quantification
The following isolates were quantified according to the Nanodrop DNA Quantification protocol . The concentration and purity of the DNA (260/280 and 260/230 ratios) were measured.
Isolate
Concentration (ng/uL)
260/280 ratio
260/230 ratio
Tn5-Lin cut with EcoRI and NotI
36.3
1.80
0.09
pACYCDuet-1 cut with EcoRI and NotI
53.6
1.88
0.17
dxCas9 cut with NotI and FseI
59.5
1.87
0.49
pACYCDuet-1_Lin-Tn5 cut with FseI and NotI
50.0
2.00
0.47
Date
10/07/2018
Operator
Nicole Bennis
Ligation
In order to assemble cut fragments pACYCDuet-1 with Tn-Linker and pACYCDuet-1_Lin-Tn5 with dxCas9 ligation was performed. This table gives an overview of which fragments were cut with which enzymes.
DNA
Size (bp)
Cut with enzymes
Vector pACYCDuet-1
3970
EcoRI and NotI
Fragment Tn5-Linker
1490
EcoRI and NotI
DNA
Size (bp)
Cut with enzymes
Vector pACYCDuet-1_Lin-Tn5
5299
FseI and NotI
Fragment dxCas9
4150
FseI and NotI
A 20 μ"
BIT,2015,Team:BIT-China#project Fine-regulation circuits.html_-_-_TEXT.html,"binase System
○ Introduction
Recombinase, most of which come from bacteria and fungus, is a kind of enzyme that can make gene recombine [27][28]. It’s usually used to change the structure of genome, regulate the expression of gene and so on. A special sign site in genome (30-40bp) can be recognized by DNA recombinase, and the DNA recombinase will catalyze the recombination of the gene between two sign sites [29]. This ability allows the recombinase four basic functions: gene excision and insert, inversion, translocation and cassette exchange. These functions can be applied to edit the structure of genome, and also to regulate the expression of gene directly [30][31]. There are many kinds of recombinase, such as Cre, Flp, RecA/RAD51, Tre, Hin and others. Different kinds recombinase have different recognized site, so they wouldn’t interfere with other recombinases’ function.
○ Design
In order to fine regulate the pH of environment, we introduce the recombinase system here. We have two libraries of acid and alkali, when the different assembles of acid and alkali is used in our whole system, we need to use different methods to regulate it. So we designed three gene circuits using different kinds of recombinase to achieve the fine-regulation function.
1)Cre-LoxP and Flp-FRT circuits
Cre is a kind of Tyrosine recombinase (YR) from P1 bacteriophage. It can catalyze the recombination of the gene between the two specific DNA sign sites (LoxP site). The Cre-LoxP system consists of recombinase Cre and LoxP. When the two LoxP sites are in the same direction, the gene between them would be excised. However, if two sites are in the opposite direction, the gene would be inverted (Fig.7) [32]. Cre does not need ATP or other cofactor to achieve its function [33][34]. The length of LoxP is 34 bp, it contains two inverted repeat sequences (13 bp) and the interval sequence (8 bp). The interval sequence also can define the direction of LoxP(Fig.8).
Fig.7 The function of the recombinase
Fig.8 The sequence of LoxP site
Flp is the other kind of recombinase found in Saccharomyces cerevisiae. It can recognize the FRT sign site. Flp and FRT form"
