team,year,page,text
SUIS_Shanghai,2018,Team:SUIS Shanghai#Human Practices_-_-_TEXT.html," outstanding person to talk to about both the positive effect of teaching engineering and design in biology, and the potential barriers facing educators to its implementation.
As bioengineering and synthetic biology play an ever increasing role in our present and future lives, our team believes education within this field is essential for students like ourselves if we are to be able to comprehend, make decisions about, and even contribute to synthetic biology which will no doubt shape the forthcoming world. During the meeting Dr. Kuldell provided us a basic view of the status quo of bioengineering education in the U.S. We learned that currently not many schools are having related biodesign courses, but she believes that more and more schools will begin to adopt STEM based biology courses/classes by 2020. Additionally, she mentioned that her vision is for the education of synthetic biology to follow a principle of inquiry-based teaching rather than memorization-based. She also described some of her experiences and feedback from teachers who have taken part in BioBuilder training over the years and how she found that most teachers also “love to learn” and “appreciate and feel that there is a new approach to teaching life science”. We agreed with her summation that many people may leave biology because “there are so many things to memorize... that it can become overwhelming” but that if you can teach concepts like genes and operon through engineering and if you can use them as tools, it maybe “helps organize the information in a way that is personally engaging”.
Therefore, following Dr. Kuldell’s valuable suggestions, our team continued in our quest to design a survey to learn about Engineering & Design in International Secondary School classroom instruction. It also gave us motivation to begin thinking about an educational outreach program designed to help more educators access the material and eventually improve the prevalence and quality of utilizing engineering and design skills in biology curriculum. Thus we embarked on a mission aimed to help one of the iGEM foundation’s main dedications - “the advancement of synthetic biology education” right where we believe it matters the most, in High Schools, with teachers and students just like us.
IGEM   |   WANYUAN   |   SUIS
Website: wanyuan.suis.com.cn
Mail Box: suisigem@outlook.com
No.509, Pingji Rd, Minhang District, Shanghai
Copyright Â© 2018 Shanghai United International School. All Rights Reserved.
Academy of Sciences
Euglena
Dr. Kuldell
Footer
Back To Top
Home Page
Contact"
USTC-Software,2011,Team:USTC-Software#model_-_-_TEXT.html," of signal trans- duction based on the interactions of molecular domains. Bioinformatics, 20:3289{3291, 2004.
[2] J.R.Faeder, M.L.Blinov, and W.S.Hlavacek. Rule-based modeling of biochemical systems with bionetgen. Methods in molecular biology, 500:113{167, 2009.
[3] T. Thomson. Rule-based modeling of biobrick parts. http://www.rulebase.org , 2009.
Technology
Detailed technology used by the re-build version of MoDeL is not available for now. Please refer to our previous year's website here . The basic ideas are the same, but the algorithms are re-designed to run hundreds times faster.
Home
Project
Notebook
Team
Human Practice
Download
Welcome to    University of Science and Technology of China  !
Retrieved from "" http://2011.igem.org/Team:USTC-Software/model ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Edinburgh,2012,Team:Edinburgh#Project#Citrobacter-Freundii#5-Genome-sequencing_-_-_TEXT.html," the Citrobacter freundii (Query) and E. coli
K-12 MG1655 (Subject) Lac repressor protein sequence. This result shows that the N-terminus of this protein is well conserved between these two organisms, but there are a few differences in amino acids that may account for this protein not being able to regulate a foreign Lac promoter.
<<Prev __6/7__ Next>>
Retrieved from "" http://2012.igem.org/Team:Edinburgh/Project/Citrobacter-Freundii/5-Genome-sequencing ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SDU-Denmark,2017,Team:SDU-Denmark#core#bootstrap_-_-_TEXT.html," DEFINITION  // =========================
function Plugin(option) {    return this.each(function () {      var $this   = $(this)      var data    = $this.data('bs.tooltip')      var options = typeof option == 'object' && option
if (!data && /destroy|hide/.test(option)) return      if (!data) $this.data('bs.tooltip', (data = new Tooltip(this, options)))      if (typeof option == 'string') data[option]()    })  }
var old = $.fn.tooltip
$.fn.tooltip             = Plugin  $.fn.tooltip.Constructor = Tooltip
// TOOLTIP NO CONFLICT  // ===================
$.fn.tooltip.noConflict = function () {    $.fn.tooltip = old    return this  }
}(jQuery);
/* ========================================================================
* Bootstrap: popover.js v3.3.7 * http://getbootstrap.com/javascript/#popovers * ======================================================================== * Copyright 2011-2016 Twitter, Inc. * Licensed under MIT ( https://github.com/twbs/bootstrap/blob/master/LICENSE ) * ======================================================================== */
+function ($) {
'use strict';
// POPOVER PUBLIC CLASS DEFINITION  // ===============================
var Popover = function (element, options) {    this.init('popover', element, options)  }
if (!$.fn.tooltip) throw new Error('Popover requires tooltip.js')
Popover.VERSION  = '3.3.7'
Popover.DEFAULTS = $.extend({}, $.fn.tooltip.Constructor.DEFAULTS, {    placement: 'right',    trigger: 'click',    content: ,
template: '
'
})
// NOTE: POPOVER EXTENDS tooltip.js  // ================================
Popover.prototype = $.extend({}, $.fn.tooltip.Constructor.prototype)
Popover.prototype.constructor = Popover
Popover.prototype.getDefaults = function () {    return Popover.DEFAULTS  }
Popover.prototype.setContent = function () {    var $tip    = this.tip()    var title   = this.getTitle()    var content = this.getContent()
$tip.find('.popover-title')[this.options.html ? 'html' : 'text'](title)    $tip.find('.popover-content').children().detach().end()[ // we use append for html objects to maintain js events      this.options.html ? (typeof content == 'string' ? 'html' : 'append') : 'text'    ](content)
$tip.removeClass('fade top bottom left right in')
// IE8 doesn't accept hiding via the `:empty` pseudo selector, we have to do    // this manually by checking the contents.    if (!$tip.find"
Michigan,2015,Team:Michigan Software#Notebook_-_-_TEXT.html,"Team:Michigan Software/Notebook
Michigan Software 2015
HOME
PROJECT
Description
Design
Results
OUTREACH
SOFTWARE
Installation
User Guide
Documentation
TEAM
Notebook
Document the dates you worked on your project.
What should this page have?
Chronological notes of what your team is doing.
Brief descriptions of daily important events.
Pictures of your progress.
Mention who participated in what task.
Inspiration
You can see what others teams have done to organize their notes:
2014 ATOMS-Turkiye
2014 Tec Monterrey
2014 Kyoto
2014 Cornell"
Imperial_College,2013,Team:Imperial College#Waste Degradation: SRF_-_-_TEXT.html,"In Module 1: Resourceful Plastic, glucose from the degradation is used as the input for the system that produces P(3HB). The P(3HB) synthetic pathway hence needs to be adapted for this purpose.  To do so, 3HB monomer would no longer be the source input to the engineered system.  So, BDH2 should be removed from the pathway. Acetyl-coA would then become the key resource to produce P(3HB). Also, a metabolic model was needed to show the production of Acetyl-coA from glucose. Furthermore, our synthetic pathway involves several key metabolites from the pathway such as NADPH, NADP+, NADH and NAD+. The initial concentration of those metabolites can be determined from the metabolic model by assuming they are in their steady states. More features and results of the metabolic model can be found in Module 2.
Initial concentrations of metabolites
The model presented in Section 2.0 contains a synthesis pathway that interact metabolic species involved in so many other metabolic reactions elsewhere in the cell.  It was, therefore, difficult to determine how much of these metabolites would be left available for our plastic synthesis pathway to utilise.  So, a simple metabolic model of the cell (more detail in next paragraph) was needed to simulate and show insight into this problem.  We decided to use the steady state levels of these metabolites (without the engineered pathway) and plug the values into the P(3HB) synthesis model in Section 2.0 as the initial concentrations.
The metabolic model involves two pathways - glycolysis pathway and the TCA cycle, where glucose is used as the sole carbon source. The reason is that glucose is directly taken by the glycolysis pathway and there are interactions between Acetyl-coA and TCA cycle. This Simbiology model is based on the one built by Angela Dixon in Predictive Mathematical Model for Polyhydroxybutyrate Synthesis in Escherichia coli. [75] . All reactions and pathways are based on ODEs and kinetics data presented in the original model. It can dynamically predict the concentration of all metabolites involved over a defined simulation time course.
The metabolic model for determining steady state concentrations is shown as below:
Keys:
The initial concentrations of all metabolites and kinetic data are referenced in the paper. [76] The simulation of the metabolites is:
Table of initial and steady-state concentrations of the metabolites:
Substrates
Initial concentration
Steady state concentration
Units
Sources
NADH
200
250
uM
"
Central_Calgary,2015,Team:Central Calgary#three_-_-_TEXT.html,"<e;p++){var t=q[p][l],r=q[p+1][l],s=q[p+1][l+1],u=q[p][l+1],v=g.clone(),x=g.clone(), D=h.clone(),w=h.clone(),y=n[p][l].clone(),A=n[p+1][l].clone(),E=n[p+1][l+1].clone(),G=n[p][l+1].clone();this.faces.push(new THREE.Face3(t,r,u,[v,x,w]));this.faceVertexUvs[0].push([y,A,G]);this.faces.push(new THREE.Face3(r,s,u,[x.clone(),D,w.clone()]));this.faceVertexUvs[0].push([A.clone(),E,G.clone()])}if(!1===f&&0<a)for(this.vertices.push(new THREE.Vector3(0,k,0)),l=0;l<d;l++)t=q[0][l],r=q[0][l+1],s=this.vertices.length-1,v=new THREE.Vector3(0,1,0),x=new THREE.Vector3(0,1,0),D=new THREE.Vector3(0, 1,0),y=n[0][l].clone(),A=n[0][l+1].clone(),E=new THREE.Vector2(A.x,0),this.faces.push(new THREE.Face3(t,r,s,[v,x,D])),this.faceVertexUvs[0].push([y,A,E]);if(!1===f&&0<b)for(this.vertices.push(new THREE.Vector3(0,-k,0)),l=0;l<d;l++)t=q[e][l+1],r=q[e][l],s=this.vertices.length-1,v=new THREE.Vector3(0,-1,0),x=new THREE.Vector3(0,-1,0),D=new THREE.Vector3(0,-1,0),y=n[e][l+1].clone(),A=n[e][l].clone(),E=new THREE.Vector2(A.x,1),this.faces.push(new THREE.Face3(t,r,s,[v,x,D])),this.faceVertexUvs[0].push([y, A,E]);this.computeFaceNormals()};THREE.CylinderGeometry.prototype=Object.create(THREE.Geometry.prototype);THREE.CylinderGeometry.prototype.constructor=THREE.CylinderGeometry;THREE.ExtrudeGeometry=function(a,b){""undefined""!==typeof a&&(THREE.Geometry.call(this),this.type=""ExtrudeGeometry"",a=a instanceof Array?a:[a],this.addShapeList(a,b),this.computeFaceNormals())};THREE"
Illinois-Tools,2009,Team:Illinois-Tools#Safety_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Illinois-Tools/Safety
From 2009.igem.org
Home
The Team
The Project
Demo
Modeling
Safety
Resources
Notebook
When it comes to human practice in synthetic biology there are many issues and precautions that must be considered. At the end of the day you are creating a novel organism in a lab and how it reacts outside of a lab can be very different from what you would expect given the immense number of variables to consider. Our team has created the means to produce theoretical organisms given a desired input and output. While no organism is actually created, we give the information needed to design a novel organism of choice along with the stoichiometry of the reactions going on within it. In this regard we are doing the same thing as the wet lab teams are doing, which is creating new cells; therefore, the same safety measures must be taken.
Certain safety precautions must be taken in order to ensure that an organism does not continue to grow rapidly and multiply exponentially out of control and upset the order of balance in an environment. A safeguard to prevent this scenario could be to analyze the balance of ATP produced in order to see if the energy production is too high, in which the organism would grow out of control, or low enough that the organism would be present for a small while before dying off.
ATP is the energy within a cell and a majority of what it relies on to flourish. By limiting ATP produced we lessen the chances of a cell growing vigorously and being a potential danger to the environment.  The actual means to prevent this is by creating a script that will analyze ATP consumption and production. With this information, you are able to adjust the ATP metabolism in whatever way you want.  You will be able to keep the production low enough so cell processes can still occur and allow the cell to grow to an extent but not high enough that it can potentially grow out of control.
This ATP balance is not hard to do. If you have a stoichiometric matrix of the cell or are able to analyze the ATP processes going on then you have the necessary information to control the cells' growth. By analyzing the ATP you can create a positive-negative balance. If the ATP produced is in a positive range then the cell will potentially have too much energy and will grow wildly. If negative you can assume that your cell will eventually die out.
There are many variables to consider when creating a novel organism and even more when you are talking about integrating a cell into an environment. It is almost impossible to be certain how"
Harvard,2011,Team:Harvard#Notebook_-_-_TEXT.html,"+pKD46
11 cultures from 1μL plate in LB media
12 cultures from 10μL plate in LB media
Program
Anneal at 56°
Elongation for 90 seconds
All else according to standard KAPA protocol
E gel of control and 1µL plate colonies 1-8 to check PCR worked (it was successful)
samples prepared for sequencing tomorrow
MAGE 2 samples for sequencing 7/7/11
Kan-ZFB insert check PCR results:
the overnight cultures grown yesterday were used in a PCR (same KAPA protocol as before) around the 1529620 locus. Not all the cultures grew; 100µL plate cultures 1-5 and 2mL plate cultures 1-12 were used.
Results: some of the reactions, strangely, did not work, but the ones that did showed a short band and thus did not have the insert (see below)
1529620 locus PCR 7/7/11
1529620 locus PCR 7/7/11
HisBNuke3 MAGE round 3:
used same protocol as previously described, using 1.5mL mid-log culture from MAGE round 2
will recover overnight so that we can reinoculate and continue MAGE rounds tomorrow
NM medium:
added 3.9g glucose to 100mL NM medium to bring the glucose concentration up to the correct level.
Because (∆HisB)∆pyrF∆rpoZ+pKD46 did not grow in plain NM, we are curious to see if that was due to low glucose levels. One colony from a plate was put in 3mL NM(gluc) and will be grown overnight.
HisB MAGE2:
In case the sequencing does not show successful MAGE, we will grow overnight 48 more colonies (24 from each plate) in 100µL of NM(gluc) and LB+amp
Team TolC
making culture tubes of ECNR2 and ECNR2delTolC for glycerol stock (no Amp)
making culture tubes of ECNR2 for MAGE to delete rpoZ (one with amp, one without)
dilutions of rpoZ deletion MAGE oligo, 20µM
dilution of rpoZ deletion MAGE oligo, 1µM, for MAGE.
serial dilution of ECNR2 after MAGE round 1, and round 2, with 20µl of 100x dilution of concentrated"
Calgary,2012,Team:Calgary#Notebook#Hydrocarbon_-_-_TEXT.html," contain the pCAR plasmid.
Ring Cleavage
Since we could not obtain any positive colonies from last weeks colony PCRs we began the transformation of each part again.  The transformations were successful and when the colony PCR products were run on a gel there were two positive colonies for each part.  Overnight cultures of the positive colonies were made.   Minipreps were done on the overnight cultures and a restriction digest was performed on the products of the minipreps.  The restriction digest products were run on a gel and  there was one that looked like it had been successful but due to a poor quality ladder on this gel we could not make any final conclusions on the success of the restriction digest.
XylE Restriction Digest Gel (J33204: lanes 2,3 – colonies J2,J4) (K118021: lanes 4,5 – colonies: K3,K5) with a poor 1Kb ladder (L).
Week 12 (July  16 -July 20)
Decarboxylation
It was decided that the decarboxylation team would be split up into three individual components, a) to strictly work with the petrobrick, b) transformation and isolation of the aldehyde decarbonylate (ADC) and c) culturing the Nocardia strain NRRL 5646. With regards to the petrobrick, the sequencing results were once again unsuccessful and yielded a low complementarity rate. As such, it was decided that we would contact the University of Washington, and ask them to send us the petrobrick they composed and were working with in 2011. In addition, we also decided to produce our own biobrick identical to the petrobrick by using the acyl-acp reductase (which we had successfully transformed and isolated previously) with aldehyde decarbonylase (ADC). The ADC was transformed into the E.coli, and colony PCR was done in order to determine whether successful this was successful. This was followed by mini-preparation and restriction digest before gene sequencing occurred.
Ring Cleavage
We began the week by rerunning the restriction digest products on a gel with a good ladder and obtained one positive result with two bands. One band was around 1000 bp for the part and the other was at about 2000 bp for the plasmid backbone. We made a streak plate of the colony that had worked for the restriction digest and sent the miniprep product for sequencing. The colony that worked was from the transformation plate of part K118021. We also repeated a colony"
