team,year,page,text
Hong_Kong_HKUST,2016,Team:Hong Kong HKUST#Modelling_-_-_TEXT.html,"Team:Hong Kong HKUST/Modelling
Home
About
Team
Attributions
Project
Description
phlFp
tetp
lacp
Characterisation Results
Prototype Result
Parts Improvement
Modelling
Model
Stability Analysis
Prediction Model
Further Studies
Potential Improvement
Human Practices
Human Practices
Product Design
Education
Intellectual Property Rights
Difficulties faced by iGEM teams
Insights from Tristable Switch
Achievements
Parts
Medal Requirements
Lab
Protocols & Logbook
Safety
Collaboration
Collaborations
NUS
IIT Madras
Rice University
Interlab
Overview
Home
About
About
Team
Attributions
Project
Project
Description
phlFp
tetp
lacp
Characterisation Results
Prototype Result
Parts Improvement
Modelling
Modelling
Model
Stability Analysis
Prediction Model
Further Studies
Further Studies
Potential Improvement
Human Practices
Human Practices
Human Practices
Product Design
Education
Difficulties faced by iGEM teams
Intellectual Property Rights
Insights from Tristable Switch
Achievements
Achievements
Parts
Medal Requirements
Lab
Lab
Protocols and Logbook
Safety
Collaborations
Collaborations
Collaborations
NUS
IIT Madras
Rice University
Interlab
Sitemap
×
2016 HKUST Troika
   
Home
   
About
   
Project
   
Modelling
   
Further Studies
   
Human Practices
   
Achievements
   
Lab
   
Collaborations
   
Interlab
 
Team
Attributions
Description
phlFp
tetp
lacp
Characterisation Results
Prototype Result
Parts Improvement
Model
Stability Analysis
Prediction Model
Potential Improvement
Human Practices
Product Design
Education
Difficulties faced by iGEM teams
Intellectual Property Rights
Insights from Tristable Switch
Parts
Medal Requirements
Protocols and Logbook
Safety
Collaboration
NUS
IIT Madras
Rice University
2016 Hong Kong HKUST iGEM - Modelling
Modelling
The Tristable Switch functions when a selected promoter is induced, two downstream targets are automatically repressed. Through this alternating activation and repression of promoters, the state of the system can be flipped dependent of the inducers applied. Therefore, focusing on the regulation and the stability of the system, we aim to establish a"
SUSTech_Shenzhen,2016,Team:SUSTech Shenzhen#Composite Part_-_-_TEXT.html,"Strong promoter+ strong RBS+ msfGFP+ terminator
915bp
Made by from the iGEM team SUSTech_Shenzhen.
Licensed under CC BY 4.0 .
©2016 SUSTech_Shenzhen"
DTU-Denmark,2011,Team:DTU-Denmark-2#Team#Protocols_-_-_TEXT.html,"Procedures
Place the appropriate amount of EDTA-trypsin and complete DMEM in the incubator (37°C), before handling the cells (about 1-2 hours before).
The U2OS cells are kept at -80°C until defrosted gently at 37°.
Exactly when defrosted, they are mixed with 12 ml complete DMEM in the pipette.
The cell suspension is transferred to a 15 ml vial and centrifuged at 280 g for 10 minutes. The supernatant is discarded.
The cell pellet is resuspended in 5 ml complete DMEM and transferred to a 25 cm2 culture flask.
The cells are kept at 37°C in a  5% CO2 incubator until the following day, where they are passed on to larger culture flasks.
Passing and maintenance of U2OS cells
Materials
75 cm2 culture flask:
50 ml vial
Complete DMEM medium
0.05 % EDTA-trypsin
Procedure
The appropriate amount of EDTA-trypsin and complete DMEM in the incubator (37°C), before handling the cells.
The filter of a 1 ml pipette is broken off, and the pipette is attached to the vacuum suction maschine. The medium is removed, and the pipette is put in a 50 ml vial for later use.
1 ml 0,05% EDTA-trypsin/PBS is added to wash the cells. Tilt the flask quickly, so the EDTA-trypsin covers the cells. Remove the liquid quickly.
1 ml 0.05% trypsin-EDTA/PBS is added and the flask is incubated for 3 min at 37°C and 5 % CO2.
9 ml complete medium is added to inactivate the EDTA-trypsin and to wash the cells of the surface. Make sure the cells are well resuspended, before you transfer them.
2,5 ml (depends on the concentration of the cells) cell suspension is transferred to a new 75 cm2 culture flask.
The cells are kept at 37°C in a 5% CO2 incubator until they are 80-100% confluent. This takes about 2-3 days. Then they are passed on to a new flask or plate.
Transferring cells to coverslips
Materials
75 cm2 culture flask:
50 ml vial
Complete DMEM medium
0.05 % EDTA-trypsin
6-well plate
Cover slips
Procedure
The filter of a"
Calgary_Wetware,2008,Team:Calgary Wetware#Project_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Calgary Wetware/Project
From 2008.igem.org
Home
The Team
The Project
Notebook
Protocols
Results
Beyond the Lab
Parts
Contents
1 Overall Project
2 System #1 In Detail
3 System #2 In Detail
4 Applications
Overall Project
Microorganisms use pheromones to monitor their own population density as well as to detect and interact with other microbial species in a process known as quorum sensing. For instance, bacteria can disrupt the pheromone signals of other competing bacteria, effectively preventing their proliferation. In a similar sense, we will exploit the natural communication systems involving Autoinducer-1 (AI-1) from Vibrio fischeri and Autoinducer-2 (AI-2) from Vibrio harveyi, to create a model biosensor system in Escherichia coli. We will engineer the genetic circuits necessary for the production of these pheromones into two populations of E. coli (termed Bad guy #1 and Bad guy #2, as per their respective Autoinducer). In addition, our third population of E. coli (termed Champion cell) acts as a biosensor by receiving these signal inputs and subsequently initiating transcription of specific E. coli-targeted bacteriocins (i.e. colicins). The presence of AI-1 induces the Champion to produce a colicin to which Bad guy #1 is susceptible, but to which Bad guy #2 is resistant, and vice-versa for AI-2. An additional aspect of our system is the ability of the Champion cell to report the presence of each specific Bad guy by producing a specific fluorescent protein (i.e. either green or red fluorescent protein) in tandem with the specific colicin as determined by the presence of either AI-1 or AI-2. We constructed this system using the molecular cloning methods utilized in iGEM. While the Vibrio fischeri components of our system were obtained as standardized parts from the iGEM Registry, we plan to clone and standardize all parts of Vibrio harveyi AI-2 quorum sensing system. All of the standardized parts will be flanked by the specific restriction endonuclease sites as required for iGEM BioBricks. This will allow for the simple and iterative directional cloning strategy for the construction of the necessary genetic circuits.
System #1 In Detail
The first half of our system has Bad Guy #1 as the culprit. Bad Guy #1 is"
US_AFRL_CarrollHS,2017,Team:US AFRL CarrollHS#Notebook_-_-_TEXT.html,"
2.421
1.318
1.84
121.1
7
2.072
1.103
1.88
103.6
8
1.764
0.963
1.83
88.3
9
2.287
1.228
1.86
114.4
11
6.402
3.492
1.83
320.1
Blank
0.0003
0.029
0.11
0.2
Table 11: Nanodrop results
Packaging: The RXers learned how to design a restriction digest and created the digests for CsgA, dCBD, and pBAD samples. Later, the team performed the three digests, each with one sample, and left the samples to incubate in a heat block for several hours. In the afternoon, the whole iGEM team met with mentors to review the projects.
Week 6: July 5-6
Wednesday (07/05/17)
“Ring, ring, ring!” came from the laptop as the students huddled around to receive a Skype call from the Singapore iGem team. They were greeted by Wilbert from the Singapore team. They immediately began conversing with Wilbert and exchanged project descriptions and ideas. The team was very intrigued to learn about the Human Practices components of iGem from Wilbert. After a whole hour of video conference, the team learned a lot from the sagacious Wilbert. The conversation was very beneficial to the students as they learned about the different components of iGem. Wilbert even offered to help them with the wiki page!
Sense/Respond: Afterwards, the students arrived back to the lab and received presentation tips from mentors for the upcoming lab presentations the following week.
Packaging: The entire iGEM team convened to hold a Skype call with a representative from the Singapore National College's team. Later on Base, the RXers ran a gel on the results from the previous Friday's digests, which included pBAD, pCRBlunt-CsgA, and pCRBlunt-dCBD. Upon completion, the team members extracted DNA for each sample from the gel using a gel extraction protocol.
Thursday (07/06/16)
Sense/Respond: The next day, the group decided to do the InterLab in order to be considered for medal criteria. They sifted through the kit and found many useful parts that they could use in order to help standardize fluorescence. After reading through the protocols and laying out a plan of attack, the students had the wait since"
Mingdao,2017,Team:Mingdao#Engagement_-_-_TEXT.html," that we weren’t able to elaborate the process of our project to every participant due to the chaos, but, it is sure that we’ve not only increased public’s attention on both our project and IGEM but also successfully introduced more people into the domain of gene engineering. 
Here's the result:
Here are the two opinions after the events :
Student A :
This time, the member of Mingdao iGEM 2017 hold a activity - drink sampling, which done the survey and the endorsement at the same time. I think the activity is great because the main goal of iGEM is to satisfied people's requirements after finding it, and the objective of genetic engineering is to make people's life more convenient. By the way, the drink taste better with sugar in most people's opinion.
Student B :
Although I’m not one of the members of the IGEM team, I still learn a lot from the course concerning this project. During the preparation, I saw some previous souvenir, which makes me wonder what kind of surprise they will bring us this time. First, they asked us to drink some beverages. Some were normal and some were sugar-free. This really confused me. Then, they asked us which one we preferred. I thought that they were doing some research to study the dietary habit of Mingdao students. Though didn’t participate in the game they play later on, I could surely feel the hard work they put into carrying out this project. You guys really did a good job. I sincerely hope that this activity can benefit your experiment. But, I suggest that next time the activity could be more simplified, or you can try walking instead of standing at a particular place! 
 
Food and Drug Administration
Time : 9/27
Location : TFDA Office Building
Participant : Section Manager Zhou
Food Industry Research and Development Institute
Time : 9/29
Location : FIRDI Research Building
Participant : Doctor Zhu Wen-Shen
FDA FDA [Record] FIRDI
(FDA) Food and Drug Administration
Introduction
FDA(Food and Drug Administration) is a govenment institution. They’re responsible for the management and supervision of commercialized food and medicines. They aim to intensify the regulation and risk assessment for food, drugs, emerging technologies and cosmetics. Also, they strive to develop core examining technology to create a safe environment for customers. You can say that FDA is the goalkeeper of people’s dieting.
The first experiment is plasmid DNA extraction. After explaining the concept of it, we divided them into six groups, and chose a leader from our team members for every group. Most"
BNU-China,2017,Team:BNU-China#Experiments_-_-_TEXT.html,".
Clean the brain by tearing off the meninges and blood clots using kim wipes or by hand.
After cleaning, weigh the brains, put the brains in the blender, then add the same volume buffer PEM(with 1 mM DTT) in it accordingly.
Homogenate the brain for 3s, 10 times, time interval between two homogenate is 5s, in order to avoid destroy the tubulin because of high thermos.
Pour the homogenate into a flask, incubate in 4℃ for 30 min to depolymerize microtubules.
Pour the homogenate into tubes for Type 45Ti rotor and balance each tube.
Centrifuge at 8000 rpm for 40min at 4℃. Filter the supernatant with 4 gauzes. Then centrifuge the filtrate at 40000 g for 40min at 4℃.
Add 1/2 volume of warmed glycerol drop-wise with continuous shaking, mix gently but thoroughly. Add GTP (final concentration 0.1 mmol/L), MgCl2 (final concentration 3 mmol/L), and EGTA (final concentration 1 mmol/L). Incubate in a 37℃ water bath for 1h, shake gently and occasionally.
Balance each tube and centrifuge at 100000 g for 40 min at 35℃.Discard supernatant, the pellet is crude extracts. Split charge them into 50 mL centrifuge tubes, each tube contains 5 g. Snap freeze the tubulin in 15 μL aliquots in liquid nitrogen and further stored at -80℃.
When going to do refined depuration, melt the freezing crude extract at 4℃ refrigerator on ice over night. Pop out 1 g of the pellet out of the tubes with a spatula. Put the pellets in the Dounce grinder, then add cold PEM in the tube to wash off residual pellets.
Re-suspend the pellets with grinder, keep the grinder on ice, and grinding occasionally. After 30min, pour out the solution and rinse the grinder with cold PEM. Total re-suspended volume is 5 mL.
Add GTP (final concentration 0.1 mmol/L). Place it on ice for 1h to depolymerize. Shake it occasionally.
Centrifuge the depolymerized tubulin at 100000 g for 40 min at 4℃.
Recover the supernatant and pour it into a flask. Add equal volume of"
UCAS,2017,Team:UCAS#InterLab_-_-_TEXT.html,"RFP1 reporter and a LAA degradation tag
1171
Ruiling Cai
Part number
Name
Type
Description
Length/bp
Designer
BBa_K2287000
sfGFP+LVA
Coding
sfGFP with a LVA degradation tag
753
Ruiling Cai
BBa_K2287001
glnAp2
regulatory
Lack-nitrogen induced promoter
299
Ruiling Cai
BBa_K2287002
glnHp2
regulatory
Lack-nitrogen induced promoter
287
Ruiling Cai
BBa_K2287003
astCp
regulatory
Lack-nitrogen induced promoter
427
Ruiling Cai
BBa_K2287010
glnAp2+sfGFP
regulatory
Lack-nitrogen induced promoter with a sfGFP reporter
1177
Ruiling Cai
BBa_K2287011
glnHp2+sfGFP
regulatory
Lack-nitrogen induced promoter with a sfGFP reporter
1165
Ruiling Cai
BBa_K2287012
astCp+sfGFP
regulatory
Lack-nitrogen induced promoter with a sfGFP reporter
1305
Ruiling Cai
BBa_K2287013
glnAp2+mRFP1+LVA
reporter
Lack-nitrogen induced promoter with a mRFP1 reporter and a LVA degradation tag
1171
Ruiling Cai
BBa_K2287014
glnAp2+mRFP1+DAS
Reporter
Lack-nitrogen induced promoter with a mRFP1 reporter and a DAS degradation tag
1017
Ruiling Cai
BBa_K2287015
glnAp2+Mrfp1+LAA
Reporter
Lack-nitrogen induced promoter with a mRFP1 reporter and a LAA degradation tag
1171
Ruiling Cai
BBa_K2287021
Prs
coding
phosphoribosylpyrophosphate synthase
948
Jianyi Huang
BBa_K2287022
rhXOR
coding
recombinant human xanthine oxidase
4002
Jiang Wu
BBa_K2287023
purF
coding
glutamine phosphoribosylpyrophosphate amidotransferase
1518
Jiang Wu
BBa"
ETH_Zurich,2012,Team:ETH Zurich#Interplay_-_-_TEXT.html," A., Kelly, S. M., et al. (2012). Plant UVR8 photoreceptor senses UV-B by tryptophan-mediated disruption of cross-dimer salt bridges. Science (New York, N.Y.), 335(6075), 1492–6.
Cloix, C., & Jenkins, G. I. (2008). Interaction of the Arabidopsis UV-B-specific signaling component UVR8 with chromatin. Molecular plant, 1(1), 118–28.
Cox, R. S., Surette, M. G., & Elowitz, M. B. (2007). Programming gene expression with combinatorial promoters. Molecular systems biology, 3(145), 145. doi:10.1038/msb4100187
Drepper, T., Eggert, T., Circolone, F., Heck, A., Krauss, U., Guterl, J.-K., Wendorff, M., et al. (2007). Reporter proteins for in vivo fluorescence without oxygen. Nature biotechnology, 25(4), 443–5
Drepper, T., Krauss, U., & Berstenhorst, S. M. zu. (2011). Lights on and action! Controlling microbial gene expression by light. Applied microbiology, 23–40.
EuropeanCommission (2006). SCIENTIFIC COMMITTEE ON CONSUMER PRODUCTS SCCP Opinion on Biological effects of ultraviolet radiation relevant to health with particular reference to sunbeds for cosmetic purposes.
Elvidge, C. D., Keith, D. M., Tuttle, B. T., & Baugh, K. E. (2010). Spectral identification of lighting type and character. Sensors (Basel, Switzerland), 10(4), 3961–88.
GarciaOjalvo, J., Elowitz, M. B., & Strogatz, S. H. (2004). Modeling a synthetic multicellular clock: repressilators coupled by quorum sensing. Proceedings of the National Academy of Sciences of the United States of America, 101(30), 10955–60.
Gao Q, Garcia-Pichel F. (2011). Microbial ultraviolet sunscreens. Nat Rev Microbiol. 9(11):791-802.
Goosen N, Moolenaar GF. (2008) Repair of UV damage in bacteria. DNA Repair (Amst).7(3):353-79.
Heijde, M.,"
FAFU-CHINA,2016,Team:FAFU-CHINA#Experiments3_-_-_TEXT.html," species it never has before.
The Cry protein is consisted of three functional domains. Domain I is a seven α-helices bundle. It can insert itself into a membrane by using its hydrophobic helices α4 and α5 to insert into the phospholipid bilayer. The pore formation occurs on its α3 helix. Domain II and domain III are two β-sheets which are involved in the receptor interactions. Domain II contains extremely variable loops, which are the binding site of the receptor. Domain III has the function of stabilizing the toxin.
Cyt proteins have a single α-β domain which do not bind to receptors but can directly insert into the cell membrane and then form a pore causing cell death. Although Cry and Cyt proteins are two big families of δ-endotoxins, they are far related. Cyt1 and Cyt2 are two types of Cyt proteins found in Bti..
Generally, Cry proteins are believed to exert toxicity by interacting with the proteins on the brush border membrane and then insert into the membrane which takes multiple steps. At the beginning in mosquitoes' gut, the Cry stalline inclusions are cleaved at the disulfide bond to release the Cry pre-toxin. Then the soluble proteins are activated by being cleaved again by intestinal protease. When toxins reach to the brush border membrane microvilli, they bind to the proteins, or known as receptors on the membrane. The binding process takes two step. Firstly, the monomeric Cry toxin binds to cadherin, resulting in the formation of pre-pore oligomer as Figure5. 
 
 
Then the oligomer binds to a GPI-anchored APN or ALP. Secondly, the previous binding induces the oligomer insertion into the lipid rafts membrane. A formation of ion permeable pore is followed by the insertion which allows small molecules to pass through the membrane. The membrane potential inevitably changes greatly, causing the swelling of cell and finally breaking down. When the cell lysis reaches to a certain degree, the midgut necrosis and epithelial denaturation follow. Then, the alkaline hypertonic inclusions in midgut enters into hemocoel and the pH of haemolymph rises causing paralysis of larvae and finally death.
However, there are evidences shown that there is another model of pore formation caused by Cry toxin action in L"
