team,year,page,text
TU-Delft,2012,Team:TU-Delft#test3_-_-_TEXT.html,Haw5j8d TLNmzbyLE/FHmBRVF9fMSERDGMCCTa2CyplADMZsQ4i5UhsisRAkIi6PJKoAkDJkgwO6H/tAztBn qABIFyMRSwPLly/3wcZbt25dVJN5+h5Ieyx5eOewBGbsI/EIMX+1rWYC8nDp0qXy2muv+eOYXHCu Yl7AgEhUC1IICayAciERsRqi37nuuut8bFvea9wPmazwm5GIhqiA1StWtFgGlbsOgQ5PPfDuQrjV NjRKktyZ6WcBWdzDdGcmviJ9XW0sswzlBwhtdISkexnUNMYzvyeGeT7eF0YimpgYiVitFeL69es9 EcBEEDABGDx4sCcHjUQ0RAUmACiGSXd9jHugZzKk5Ea+RGIhYiJSbqwPiel45ZVXegVd+w4sTdes WePLRfB7FSzWuNfmzZvbi1DEYJKHGy/PHjINd3YEMpH2m3ShnBCAkN8IE3DugxV7rJvonyAViRsI KYbVE+MklnYci3C/nKMY7remutDnR5y1q666KicSkQWCGTNm+H3VlRmLRMiI6tyajUQ01BW44NN2 dew0/eF3lWRq7969ffZmzYSeK6ImETmnSiESq0CustCB7kH/E1Y4C0Pp4q233vLvVTGTiLrQgK6S TwxVIxFNTIxErJFEPO200ypJRCYPuEUwITAS0RAVcCVhwmrKf9VB05kgEbsHy6hcEHd2ZvqPefPm yU033STnn3++J2F4rmxHWceai9XPevXqyTHHHFMpJ554ouy6664++yvuryj
SUSTC-Shenzhen-A,2013,Team:SUSTC-Shenzhen-A#Modeling_-_-_TEXT.html,"ote gene (zeo-resistent gene) to protect the cell from the toxic chemical. If A cell is the traitor, it would not produce 3OC12-HSL that could help B cell, and in the meantime prevent production of toxic protein to itself.  We use tetA, a tetracycline transporter which could also transport toxic Nickel ion into cell as the toxic protein. The B cell has the same design except that it expresses enzyme LusI to produce a different AHL (3OC6-HSL) and senses the 3OC12-HSL.  The A cell can sense 3OC6-HSL and produce the antidote to zeo. The cell with more antidote protein and/or less toxic protein will grow faster, which in our system suffer less “jail time”.
The reason to use mathematic modeling
As a whole system, it is the mutual interest for both to cooperate. However if one chooses to cooperate, it may risk that other would enjoy its collaboration but defect it. It’s a complex problem that how our prisoners choose their strategies to ensure their survival. We would like to explore various strategies and the consequences using mathematic models so as to explain experimental data. We also want to find interesting alternative phenomena that do not exist in the classic prisoner’s dilemma.
the model
We model the density dynamics of the two cells over time based on the degree of their collaboration. Our model is consistent of ordinary differential equations for the densities of two cell types and two AHLs.  The detailed description of all the equations and parameters are described here
What's the difference?
Our E coli system does not entirely mimic the classic prisoner’s dilemma. Since a cell population can grow or die off, the AHL it produces could also vary independend of its cooperative spirit. There are some interesting alternative scenario.
So our prisoner have a chance to make a dynamic choice, they can decide to what level the collaboration will be put into effect. The degree of collaboration is also directly related to the well being of the cell, namely its concentration. This adds another level of collaboration without the cells themselves realized it. This important difference makes our system more close to the realistic.
The prisoners will never really die in a classic situation, but in ours there exist some possibility that one type of cell can actually die out which will result in a big crash of the entire population. This is what we should key our eyes on.
Numerical experiments
To confirm whether our simulations can work out a good result, we want test some important parameters to see whether our subsystem can work properly,
1.1.Solitary confinement with toxic"
Austin_LASA,2018,Team:Austin LASA#team team members2.html_-_-_TEXT.html,CAxNi03LjIgMTYtMTZWMTI4aDM2OGM4LjggMCAxNi03LjIgMTYtMTZWODBjMC04LjgtNy4yLTE2LTE2LTE2ek0xNjAgMzg0aDMyMFYxNjBIMTYwdjIyNHpcIl0gfTtcbnZhciBmYVNpZ25JbkFsdCA9IHsgcHJlZml4OiAnZmFzJywgaWNvbk5hbWU6ICdzaWduLWluLWFsdCcsIGljb246IFs1MTIsIDUxMiwgW10sIFwiZjJmNlwiLCBcIk00MTYgNDQ4aC04NGMtNi42IDAtMTItNS40LTEyLTEydi00MGMwLTYuNiA1LjQtMTIgMTItMTJoODRjMTcuNyAwIDMyLTE0LjMgMzItMzJWMTYwYzAtMTcuNy0xNC4zLTMyLTMyLTMyaC04NGMtNi42IDAtMTItNS40LTEyLTEyVjc2YzAtNi42IDUuNC0xMiAxMi0xMmg4NGM1MyAwIDk2IDQzIDk2IDk2djE5MmMwIDUzLTQzIDk2LTk2IDk2em0tNDctMjAxTDIwMSA3OWMtMTUtMTUtNDEtNC41LTQxIDE3djk2SDI0Yy0xMy4zIDAtMjQgMTAuNy0yNCAyNHY5NmMwIDEzLjMgMTAuNyAyNCAyNCAyNGgxMzZ2OTZjMCAyMS41IDI2IDMyIDQxIDE3bDE2OC0xNjhjOS4zLTkuNCA5LjMtMjQuNiAwLTM0elwiXSB9O1xudmFyIGZhU2lnbkxhbmd1YWdlID0geyBwcmVmaXg6ICdmYXMnLCBpY29uTmFtZTogJ3NpZ24tb
William_and_Mary,2018,Team:William and Mary#Outreach DB#database csv_-_-_TEXT.html," project and distributed them to local schools.,Right boi,correct boi,correct boi 12,Aachen,Overgraduate,2016, https://2016.igem.org/Team:Aachen,,Education and Public Engagement,Postcard Project ,Educational Material,""<a href="""" https://2016.igem.org/Team:Aachen/Engagement """"> https://2016.igem.org/Team:Aachen/Engagement </a>"",""A postcard describing their project can be found under the header """"Postcard Project"""""",Education Activity,""iGEM Teams, General Public"",""Educate on Synthetic Biology, Present iGEM Project, Educate on the iGEM program"",
Participate in designing a postcard that promote understanding of synthetic biology
Distribute the postcard to iGEM local teams and areas around
,,,,,Postcard exchange,Created a postcard that explained their project as a collaboration with Team Düsseldorf.,Right boi,correct boi,correct boi 13,Aachen,Overgraduate,2016, https://2016.igem.org/Team:Aachen,,Integrated Human Practices,Dark Bench,Educational Material,""<a href="""" https://2016.igem.org/Team:Aachen/Hardware#db_link """"> https://2016.igem.org/Team:Aachen/Hardware#db_link </a>"",A light source controlled box in which scientific experiment can be conducted,Hardware,Specialized Audience,Science Education,
To assist scientist working with light sensitive materials working and thus design a light source controlled space.
Characterize the product's light filtering property
Calculate hardware cost and make a video about hardware assembly
,Quantitative,The device allows only 0.01% or block 99.99% of incident intensity,,They want to include temperature and humidity sensors to standardize the working environment for adding features in the future,,Created hardware that allows scientists to more easily work with light-sensitive chemicals.,Right boi,correct boi,correct boi 14,Aachen,Overgraduate,2016, https://2016.igem.org/Team:Aachen,,Integrated Human Practices,LIPs-Stick,Educational Material,""<a href="""" https://2016.igem.org/Team:Aachen/Hardware#db_link """"> https://2016.igem.org/Team:Aachen/Hardware#db_link </a>"",""An irradiating device for liquid samples, which allows setting the volume of sample to be activated, radiation intensity and exposure time."",Hardware,""Specialized Audience, Scientific"
BIT,2016,Team:BIT-China#Notebook_-_-_TEXT.html,"Tac-B0032-MazF with PSB1C3;
araC-pBA araC-pBAD-B0034-CI-B0015(reverse consequence) and pR-B0032-MazF with PSB1C3,
araC-pBAD-B0034-TetR-B0015(reverse consequence) and pTet-B0032-MazF with PSB1C3,
and then, transformed into TOP 10 and seeded in LB with chloramphenicol.
5. PCR was carried out on [pTet+B0034+RFP+B0015] circuit using Fast Pfu Fly Program. Extension time was set to 50s and annealing temperature was 67°.
ddH2O
15ul
Buffer
2.5ul
dNTP
2ul
template
1ul
Upstream primer
2ul
Downstream primer
2ul
Enzyme(Pfu)
0.5ul
Target Fragment observed through Gel electrophoresis.
Purification with kit from TIANGEN Biotech.
Digestion and ligation:
6. Restriction digestion of JP1/JP2/JP3/pSB1C3 with EcoRI and PstIat 37℃ for 2h20min. 80°C water bath for 20min to stop the reaction.
7. Ligation of JP1/JP2/JP3 with pSB1C3 by T4 ligase.
10/09/2016 Sep 10th
1. Culture them again. Use Arabinose to induce DH5αbacteria.
2. Make TA colony bacteria and DH5αbacteria into competent cell.
3. Put TA colony bacteria competent cell in the -80℃.
4. Transfer our fragments into competent cell.
5. They were spread on LB agar plates with CHL on at 37℃.
6. colony PCR :
araC-pBAD-B0034-LacIq-B0015(reverse consequence)-pTac-B0032-MazF-PSB1C3,unsuccessful;
araC-pBAD-B0034-CI-B0015(reverse
consequence)-pR-B0032-MazF-PSB1C3,unsuccessful;
araC-pBAD-B0034-TetR-B0015(reverse consequence)-pTet-B0032-MazF-PSB1C3, successful.
7. Cultured bacteria into LB media overnight with chloramphenicol:
araC-pBAD-B0034-TetR-B0015(reverse"
TU-Delft,2012,Team:TU-Delft#test3_-_-_TEXT.html,S0N8LIkSOdd6AnoCSiioqKkogqKkoi3hdHiOTh6dOn 77oLcWWfMRFJNJI0ZLzDI0eO3D0mrPiKJBWURFQ8ieAkmsqupywNwhKSKKNHj/a6q6aSiApPY+PG jeHOgMp+MmTIECdshyLy8agkos20znGMSSmyZs3qLI6ULFnSec4EiUCSilygJFatWoWCBQs6ZAbn KGfPnnUsE+lBwbGIQvKRCz6M0axQeAJsdyS3H7S4EZkLiYMGDXIscj0BJRFVVFSURFRRURLxPkXc xiBy/24JRfc4RZywh6UQEGqJqHhSQUWVVjJhxWHzlNCdk+59tMbxJpREVHijH4Y3uREJfyr1mqU5 ahAZJCLDo5DknTlzJgoXLozu3bujRIkSd58ZLRHpum4JwRUrVqBAgQJ3yQyOA3RZ53eOB9Yyi6Si xkRUeApTp05F3bp1PToHoHcQ+5AnoCSiioqKkogqKkoiRqpw0s5JPhMcvPbaa9iwYYPOKBVPHBYu XOis/vsCiUgyk/EZSfB7E0oiKjwNWplFJEM69+3QoYNjYa+IXERGTMRdu3bdtTocMWKEExeR5yVZ TNCNmdfgWENwkZKWimGRGSQlmbldSUSFJ0BLWiZxoiWiJ+cA7du3d2KaewJKIqqoqCiJqKKiJGKk K/N0iWZMI2Zw9oWssQpFZIOWMp60NAhPvDcmR/ImIkIi2pAHtDyi9YS7FaVN1uTudkqClPvZ4xn/ zFoaUajMEHny5NHszNEI8+fPjxCJa
Valencia_Biocampus,2014,Team:Valencia Biocampus#Modeling_-_-_TEXT.html," same for each DNA molecule.
Figure 7. Plasmid dynamics over a lineage in presence of resistance and plasmid-dependent growth Introduction of a new feature to the system, a plasmid-dependent growth, cells shows loss of synchrony in growth, favouring cells keeping similar levels of both plasmids. Left picture shows the plasmid copy number over time and right picture shows the lineage tree as a chronogram.
This way to tune the plasmid levels is unable to make them equal, as depicted in the following picture. Also, there are variations in their growth rates.
Figure 8. Resistance-induced plasmid levels modulation (left) and doubling cell time (right) Resistance is able to equal the levels of both plasmids, even there was a difference in initial conditions, although there may be a small difference. This is achieved by decreasing the doubling time of cells with similar levels of each plasmid, obtaining a distribution in these times as shown in the right picture.
Approaches for less computational expensive
Although these simulations are powerful and helpful and yield informative results, they are computationally expensive. This could become an important pitfall when dealing with a huge number of cells or long times. We tried to bypass this problem by using an approach if we are working with populations as explained in [16].  We added a degradation process for each plasmid following the equations:
$$ \alpha_{P_i \rightarrow P_i-1} = \frac{log(2)}{\tau} \cdot P_i$$ This approach can be used to study cell dynamics in a population. With the system of equations, we capture the global dynamics for a cell population.  If there is no resistance, we find dynamical examples where a plasmid is lost.
Figure 9. Plasmid levels in cell lineages without resistance modulation using a less computational approach. Simulation of all features are time-consuming and computation expensive. However, simpler approaches can lead to similar results. In this particular example, the drift of a plasmid is shown.
Comparison with wet-lab data
The interaction between two plasmids in the same cell is still an uncharted territory. A relevant example is shown in [15], where the authors obtained an emergent behaviour as result of an unexpected relation between the bacterial physiology and plasmid dynamics. Using models in single plasmid dynamics, we switch between deterministic and stochastic models to learn about the unspecific interaction between two plasmids in a cell. There is an important variability, which drives the system away from orthogonality. Plasmids with"
SCUT-China,2014,Team:SCUT-China#Attributions_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SCUT-China/Attributions
From 2014.igem.org
WELCOME TO iGEM 2014!
Your team has been approved and you are ready to start the iGEM season!
On this page you can document your project, introduce your team members, document your progress
and share your iGEM experience with the rest of the world!
Click here  to edit this page!
Home
Team
Official Team Profile
Project
Parts
Modeling
Notebook
Safety
Attributions
iGEM Team attributions page
Each team must clearly attribute work done by the student team members on this page.  The team must distinguish work done by the students from work done by others, including the host labs, advisors, instructors, and individuals not on the team roster.
Why do we have this requirement?
Attribution Template
We have this requirement to help the judges know what you did yourselves and what you had help with. We don't mind if you get help with difficult or complex techniques, just be sure to report the work your team did and the work that was done by others.
For example, you might choose to work with an animal model during your project. Working with animals requires getting a license and applying far in advance to conduct certain experiments in many countries. This is something that is difficult to achieve during the course of a summer, but much easier if you can work with a postdoc or PI who has the right licenses.
A great example of complete attribution comes from the Imperial College London 2011 team (scroll down to the bottom of their team page to see attributions).
Here are some of the fields we recommend you have on this page. If there are other areas not listed below, but applicable to your team/project, please feel free to also list them on your attributions page. Please feel free to remove any areas not applicable to your project.
General Support
Project support and advice
Fundraising help and advice
Lab support
Difficult technique support
Project advisor support
Wiki support
Presentation coaching
Policy & Practices support
Thanks and acknowledgements for all other people involved in helping make a successful iGEM team.
Retrieved from "" http://2014.igem.org/Team:SCUT-China/Attributions ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
SYSU-China,2014,Team:SYSU-China#file#HumanPractice#Newsletter.html_-_-_TEXT.html,"2. The interview with the glorious team: SYSU-China in 2013
The previous honor in 2013 of SYSU-China is an exhilarating memory, and their experience is interesting and inspiring not only for us, but perhaps all teams. In the Newsletter No.5, XMU-China interviewed the two previous leader and wiki designer of SYSU-China in 2013, who took the team to the finalist and get 2nd Runner Up and best wiki.
<a class=""fancybox"" rel=""group"" href=""
""><img src=""
"" style=""width:450px; heigth:auto;margin-left:125px"" alt="""" /></a> <a class=""fancybox"" rel=""group"" href=""
""><img src=""
"" style=""width:450px; heigth:350px;margin-left:125px"" alt="""" /></a>
<a class=""fancybox"" rel=""group"" href=""
""><img src=""
"" alt="""" /></a>
Fig-2: About the interview of SYSU-China 2013 in Newsletter
<p1> Up-left: Mengyi Sun, one of the previous captains, is giving a lecture; up-right, Yuchen Zhao, one of the previous leader, is perhaps having dinner; down: the home page of SYSU-China wiki last year. </p1>
To some degree, there is a consensus in every team that team-construction is a one of the key points (even maybe most important) to achieve great success in iGEM. Accordingly, XMU-China Designed several questions for Mengyi Sun (see Fig-2), the previous captain, which focus on member selection, team difficulty, and work efficiency.
The Answer, not unexpected for us, is simple but clear: interest of science of synthetic biology and enthusiasm on experimental work lay the foundation of success. Based on such gist, we believe that the member selection (if there is a selection for your school) might first consider whether this person is willing to contribute to the project with interest and enthusiasm, rather than skill and knowledge background. If most members are intrinsically engaged in the project, other problems will not be critical.
To our great surprise, the interview also invited Yuchen Zhao (see Fig-2), another previous captain, who wrote an open letter for current SYSU-China in Newsletter No.5, additional memoir. The letter recalled the memories we went through, and we were still somehow moved deeply by her words, even though one year was past and the team was brand-new.
Additionally, XMU-China released the readme of one of our previous wiki designers, whose brilliant work"
IIT_Delhi,2015,Team:IIT Delhi#try_-_-_TEXT.html," has through numerous surveys carried out in different parts of Delhi. We are implementing our prototype in project ""Aanch"" of Enactus. And finally, we have published a documentation on Pollution to make people aware of the seriousness of the issue.
For Gold:
We are mentoring the iGEM IIT Kharagpur team, participating for the first time in the Giant Jamboree Competition.
We have improved the characterization of our previously existing BioBrick Part.
We have designed a functional prototype of our project.
And finally, we integrated the issues raised during the surveys, through necessary changes in our design.
Acknowledgement
A few months back, it was a dream. Today, it’s a reality. The transition didn't come by our efforts alone. There are people who didn’t hesitate to spend their valuable time on us. And we certainly do owe a lot to them.
We are sincerely thankful to Prof. Shaikh Ziauddin Ahammad and Dr. Stefan Oehler from the Department of Biochemical Engineering and Biotechnology for their constant support. We are grateful to Prof. Biswajit Kundu and Prof. James Gomes from the Kusuma School of Biological Sciences for their valuable advices which helped us a lot to strategise our work plan.
We are thankful to Prof. Anurag Sharma, Dean, IIT Delhi, for allowing us to use the UG lab (Biotech) and Prof. P.V.M Rao for letting us the access to Workshop, IIT Delhi. We are also thankful to Garima Goyal (Protein Engineering Lab) and Anamika (RNA 2 Lab) for allowing us to access to their labs.
We are also thankful to the Rishabh Mathur, Mayank Sahu, Shashank Yadav and Rishabh Verma, previous members of iGEM IIT Delhi, for their valuable advices at different points of time.
OUR SPONSORS
HOME
|
ABSTRACT
|
PROJECT
|
NOTEBOOK
|
RESULTS
|
MODELING
|
TEAM
|
HUMAN PRACTICES
|
ETHICS
|
Copyright © iGEM-IIT Delhi 2015 | Developer: Aparana Gupta & Prakhar Agrawal
""We won a Bronze Medal at the iGEM Giant Jamboree 2014"""
