team,year,page,text
Austin_LASA,2018,Team:Austin LASA#team team members2.html_-_-_TEXT.html,".7 13.4 49.5 24.7l161.5-53.8c8.4-2.8 12.9-11.9 10.1-20.2L454.9 47.2c-2.8-8.4-11.9-12.9-20.2-10.1l-61.1 20.4 33.1 99.4L346 177l-33.1-99.4-61.6 20.5c-8.4 2.8-12.9 11.9-10.1 20.2l53 159.4zm281 48.7L565 296c-2.8-8.4-11.9-12.9-20.2-10.1l-213.5 71.2c-17.2-22-43.6-36.4-73.5-37L158.4 21.9C154 8.8 141.8 0 128 0H16C7.2 0 0 7.2 0 16v32c0 8.8 7.2 16 16 16h88.9l92.2 276.7c-26.1 20.4-41.7 53.6-36 90.5 6.1 39.4 37.9 72.3 77.3 79.2 60.2 10.7 112.3-34.8 113.4-92.6l213.3-71.2c8.3-2.8 12.9-11.8 10.1-20.2zM256 464c-26.5 0-48-21.5-48-48s21.5-48 48-48 48 21.5 48 48-21.5 48-48 48z""] };\nvar faDollyFlatbed = { prefix: \'fas\', iconName: \'dolly-flatbed\', icon: [640, 512, [], ""f474"", ""M208 320h384c8.8 0 16-7.2 16-16V48c0-8.8-7.2-16-16-16H448v128l-48-32-48"
BIT-China,2015,Team:BIT-China#modeling Fine-regulation circuits.html_-_-_TEXT.html," Bxb1 (Fig.9). Bxb1 can invert the constitutive promoter to both sides, thus, the eventual pH level is determined by strength of both acid and alkali.
Fig.9 The gene circuits of Bxb1 regulation system.
The processes of the regulation circuit are described as followed:
(1) At first, because normal fermentation pH tends to be acidic, J23119 is in the direction of GadA production (alkali device).
(2) In alkaline environment (pH＞7.0), P-atp2 is induced and produces Bxb1, which switches the direction of J23119 to generate LdhA (acid device).
(3) Bxb1 will switch J23119 to both sides, and eventually the inversion efficiency of Bxb1 to both sides are the same.
(4) The final environmental pH is determined by strength of acid and alkali produced by LdhA (for acid) and GadA (for alkali).
Here we assumed that Bxb1 had reached stable condition, where the inversion efficiency of Bxb1 to both sides are the same.
Basing on processes above, the reaction equations are described as followed:
Results proved that with the application of Bxb1 regulation circuit, pH Controller could regulate environmental pH to the level determined by the strength of acid and alkali (Fig.10).
Fig.10 pH level change led by Bxb1 regulation circuit. In alkaline environment, p-atp2 is induced, activating downstream Bxb1 to invert the direction of J23119. Bxb1 can invert the constitutive promoter to both sides, thus, the eventual pH level is determined by strength of both acid and alkali.
FimE Regulation Circuit
The last fine-regulation circuit is led by recombinase FimE (Fig.11). This recombinase can only invert the promoter for one time.
Fig.11 The gene circuits of FimE regulation system.
The processes of the circuit are described as followed:
(1) Similar to Bxb1 circuit, the initial direction of J23119 points to GadA.
(2) When pH raises higher than 7.0, P-atp2 is induced and produces recombinase FimE.
(3) FimE will change the direction of J23119 to acid production. The circuit will generate acid till stable condition.
The reaction processes are:
The differential equations are:
Results proved that with the application of FimE regulation circuit, pH Controller could regulate environmental pH to the level determined by the strength of acid (Fig.12)."
Lethbridge,2017,Team:Lethbridge#Engagement_-_-_TEXT.html,") days are defined as a variety of specialized training sessions to help administrators and teachers improve their ability to teach [1]. To better integrate synthetic biology concepts within the existing Alberta curriculum, the teachers we spoke with suggested that PD days would be an effective way to ensure that teachers understand the concepts to effectively teach students. Our team paired up with SynBridge, a makerspace located in the University of Lethbridge, to begin the process of hosting these workshops. Our team will work on designing the workshops to be held on PD days, with SynBridge providing the space to host them and acting as a resource for teachers after our iGEM season has ended.
We met with Emily Wilton, the coordinator for SynBridge, to discuss how we would work on the design of the Professional Development Day workshops. Emily told us that they would like to provide the workshops free of charge or at a subsidized rate for the schools, which help to accommodate the limited teaching budgets. We would also work on the design of experiments to teach, while keeping in contact with teachers to ensure they would meet the curriculum needs.
When we discussed our plans with the Winston Churchill Science Department, the best direction to have the PD days instilled was discussed. They suggested forming a collaborative community. In Alberta, a collaborative community is defined as a group of teachers being able to focus on any one school-related topic and is open for any teacher to join. Moving forward in this direction, this would also allow these PD days to be open to the whole school district in Lethbridge.
The teachers are planning on visiting SynBridge facilities on April 9th and plan on using this visit to move forward with the development of more synthetic biology initiatives in their curriculum. We plan on this being a long-term goal to be continued on after our season has ended.
Media Releases
University of Lethbridge UNews
Canadian iGEM Newsletter
Innovation Anthology
References
[1] Liberty Concepts. Professional Development Definition, 2013. Retrieved August 23, 2017, from http://edglossary.org/professional-development/."
USTC,2009,Team:USTC#Notebook#Meetings#11 February 2009_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:USTC/Notebook/Meetings/11 February 2009
From 2009.igem.org
Home
Team
Project
Modeling
Parts
Standard & Protocol
Software Tool
Human Practice
Notebook
Team:USTC/Notebook/Meetings/11 February 2009
Contents
1 Team:USTC/Notebook/Meetings/11 February 2009
1.1 Team:USTC/Notebook/Meetings/11 February 2009
Meetings are set every Saturday since Feb.15th, then three more discussions (Mon, Wes, Fri) are added when we start to determine our project since Mar 21th.
2009.2.10 – 2009.3.14  reports of the former iGEM works
2009.3.21 – 2009.4.11  broach of candidate projects
cell density control
Reporter and imaging
DNA writing and reading in the cell
Biodegradation of plastics
2009.4.18 – 2009.5.03  further research by small groups on the candidate projects
2009.5.03 sketch map of our final project E.ADEM was set up
2009.5.03 - recent metlab experience began and every progress reported and discussed
All the reports information, slides and audio records of our meetings are arranged here.
December
M
T
W
T
F
S
S
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
January
M
T
W
T
F
S
S
 
 
 
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
22
23
24
25
26
27
28
29
30
31
February
M
T
W
T
F
S
S
 
 
 
 
 
 
1
2
3
4
5
6
7
8
9
10
11
12
13
14
15
16
17
18
19
20
21
"
TU-Delft,2012,Team:TU-Delft#test3_-_-_TEXT.html,lF7+Q7CZTchZc/gnBjhZ29baQn/jnBr AcRduz6/r1cvRE9+vO2Y/E2WyfElxdjftNHKFd52VLYJKV+13kpnEBubU6cs0e8vZFxv3eXvKfc6 dcQilZdcLedOyZJWwUYtlKV/O621oM4DDXH9XOu0L+E00GiARIkSOZ0G6hRYvny5PGsv53yitWqC pimos1gL69auXZsoUaIQOXJk5+enEiFCBIIHD+50aNuwYePLQFfdtS3rp1AHQaBjWfWX6hR1cAoN dHZheXjf6Zfk0ks5TnRi7TowfBrsfO9L32W+RA0s5Key/xhh7q4h/Nm2FCUKS8S0zv92FRH9tov+ L8hJ75BcvmkYvD04G2clZJ9o6l3O+jSdaL6wIXfaGRoej0XV8+W5eyu6DEYuOsiweUlK0fftCeEx gnQX2hDeM42cFZsKhKPxgxJk2DuOli9/IOTR3pgZj+hw3Zsa456Qsbar8xmf4aB6E3/WrpB567C2 WdRV/oeY678QfNFrsi91J0XJZ5gBL6x5451c58gMknrkJhS1aXexAD2OhsO4JiH5s1gc8Q5NB//K xHS0wpyeI8+9lZDe1THPUxHcdwtTuUaNfW6YfXKfl28xq/cQecU65q3IS8ll80h8aiQ5+8nMmEbm oXH3+O6Xx1x85sWUSzBNdLu+cHXca2tLnVeyytzUdwdoUO6JX1vuuglnz8KgQbbTwBZbbPmTnAaB bRB79+7tjCAYJ
Vanderbilt,2016,Team:Vanderbilt Software#Experiments_-_-_TEXT.html,"Team:Vanderbilt Software/Experiments
MENU ▤
HOME
TEAM
Team
★  Collaborations
PROJECT
★  Description
★ Design
Experiments
★ Proof of Concept
★ Demonstrate
Results
Notebook
PARTS
Parts
★ Basic Parts
★ Composite Parts
★ Part Collection
SAFETY
★  ATTRIBUTIONS
HUMAN PRACTICES
Human Practices
★ Silver
★ Gold
★ Integrated Practices
★ Engagement
AWARDS
★ Entrepreneurship
★ Hardware
★ Software
★  Measurement
★ Model
Describe the experiments, research and protocols you used in your iGEM project.
What should this page contain?
Protocols
Experiments
Documentation of the development of your project
Inspiration
2014 Colombia
2014 Imperial
2014 Caltech"
CLSB-UK,2017,Team:CLSB-UK#Medal_-_-_TEXT.html," forever to load, don’t allow you to select text, are inaccessible to the visually-impaired and lack links and citations embedded in the text.
To make navigation as easy as possible, we've used the default iGEM pages and spent a long time thinking about the structure of the rest of our site. The navigation bar was significantly revised four times in efforts to make it as easy to find the relevant pages as possible, and we've tried to avoid using hidden nested subpages. If you do want a full list of pages with subpages you can see our sitemap . We set up several redirects to make it easier to guess links, although we believe they shouldn’t be required with our navigation bar. In addition, we scattered links throughout our text to prevent you having to hunt for the right page when we reference another part of our project.
We believe many teams don't take full advantage of the template system Mediawiki offers. By compartmentalizing all the repeated sections we made our code more readable, allowing members of our team with no coding experience at all to go in and edit sections (unfortunately they won’t now stop talking about how they’re programming geniuses). Templates also makes it easier to update styles - ensuring all our pages have a consistent feel that makes navigating them easier and look better.
We shared a lot of this knowledge with other teams, including Judd School, University of Westminster and Carroll High School. More information about this is available on our collaborations page .
All our code was written by current team members, except the small bits otherwise attributed . All images which we didn't make ourselves are attributed beneath the image. Images without explicit licenses are reproduced with written consent of the rights holders.
Major sponsors
Mr John
Mendez
Contact us"
SDU-Denmark,2017,Team:SDU-Denmark#Attributions_-_-_TEXT.html,"Stud.med, Ida Charlotte Hvam, for helpful discussions on the development of our wiki, helping with last minute figures to the wiki, as well as proofreading its content.
Stud.med, Maria Victoria Mikkelsen, for helpful guidance regarding the composition of experiment pages and proofreading.
Stud.med, Liza Gaardsted Hansen, for proofreading our wiki in the 11th hour.
Ph.D student and current iGEM advisor for the Bielefeld team, Boas Pucker, for providing us with BioBricks created by former iGEM teams from Bielefeld.
Our iGEM HQ Representative, Traci Haddock-Angelli, for her general guidance and assistance in registering our Danish Ethics and Wiki Workshop to the official iGEM meetup page.
iGEM HQ Representative and Lab Technician, Abigail Sison, for her help in registering our Danish Ethics and Wiki Workshop to the official iGEM meetup page.
Stud.polyt, Oliver Klinggaard, for helpful discussions on the implementation of a pan-tilt system and for providing us with his project report on the subject.
DTU BioBuilders, for hosting their 5th Annual Biobrick Workshop and for attending our Danish Ethics and Wiki Workshop.
The UNIK Copenhagen iGEM team, for hosting the Nordic Meetup and for attending our Danish Ethics and Wiki Workshop.
The TU-Delft iGEM team, for hosting the European Meetup.
Mimo Antabi, for adding our adverts to the University of Southern Denmark’s info screens preceding the Danish Science Festival.
Anders Boe, for putting an enormous amount of work into the postproduction of our commercial.
Allan Haurballe Madsen, for helping us with our appearance at the Danish Science Festival.
Outreach Coordinator and PhD, Lise Junker Nielsen, for for helping us with the Danish Science Festival as well as with the visit from the Academy for Talented Youth. We would also like to thank her for providing us with iPads for laboratory use.
The Danish Science Festival, for having us at their annual event. We would also like to thank all the visitors who attended our booth, especially the children who participated in our ‘Draw-a-Bacteria’-contest.
The high schools Odense Technical Gymnasium, Mulernes Legatskole and Academy for Talented Youth, for letting us present our project and to engage in rewarding discussions about synthetic biology.
The UNF Biotech Camp, for having us present our project to the attending students.
The elementary school, Odense Friskole, for letting us present our"
SUSTC-Shenzhen-B,2012,Team:SUSTC-Shenzhen-B#Notebook_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:SUSTC-Shenzhen-B/Notebook
From 2012.igem.org
Home
Team
Official Team Profile
Project
Parts Submitted to the Registry
Modeling
Notebook
Safety
Attributions
You should make use of the calendar feature on the wiki and start a lab notebook.  This may be looked at by the judges to see how your work progressed throughout the summer.  It is a very useful organizational tool as well.
Retrieved from "" http://2012.igem.org/Team:SUSTC-Shenzhen-B/Notebook ""
Recent changes
What links here
Related changes
Special pages
My preferences
Printable version
Permanent link
Privacy policy
Disclaimers"
Edinburgh,2010,Team:Edinburgh#Team#Matt_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Edinburgh/Team/Matt
From 2010.igem.org
home
team - illuminati
official
supervisors
advisors
students
environment
gallery
genomic BRIDGEs
the protocol
submitted parts
results
future work
references
bacterial BRIDGEs
the repressilator
red sensor
red producer
blue sensor
blue producer
green sensor
green producer
submitted parts
results
future work
references
modelling BRIDGEs
the model
results
future work
references
human BRIDGEs
human aspects
results
future work
references
lab notes   
collaboration
BRIDGE
red light
red sensor
blue light
blue sensor
safety
protocols
acknowledgements
Full Name: Matthew James Coombes
Aliases: Coombesie, Gessler, Monk, Rain Man, Loki, Kiwi
Code Name: The Artist
Occupation: Designer (Product, Furniture, Public Engagement, Speculative),
                       Design Researcher, Artist, ...
Gender: Male
Date of Birth: 1978
Weight: Unknown
Blood Type: Unknown
Height: 185cm (6'1)
Handedness: Right
Hair Colour: Brown
Nationality: Kiwi and British
Eye Colour: Blue
Alignment: Off centre
  Appearance: In a book
  Psych. Profile: Dubious
  Personal History: The stories I could tell :)
  Modus Operandi: Psychological
  Witness Comments: Five-dimensional modelling. Five-dimensional modelling. Five-dimensional modelling.
                                        Apparently would benefit from having an Eastern-Polish wife (that isn't Marta).
                                        The majority of the reason not to.
                                        Who ate all the muffins??
  Greatest Obsessions: Understanding, pushing buttons, chocolate
  Annoying Quirks: Why?
  Superpower: Changing people's visual perceptions, apparently
  Favourite Sport: Squash, volleyball, rugby, tennis, capoeira, Argentine tango (if you can call that a sport)((Yeah, 'cause that gives me another
                                 one to claim))
  Favourite Football Team: N/A
  Favourite Phrase: 'Indeed', 'Such is life'
  Favourite Books: Immortality, Unbearable Lightness of Being,"
