team,year,page,text
Goettingen,2016,Team:Goettingen#HP#Silver_-_-_TEXT.html,"Team:Goettingen/HP/Silver
Toggle navigation
Home
Team
Team
Collaborations
Project
Description
Experiments
Proof of Concept
Results
Notebook
Parts
Parts
Basic Parts
Safety
Attributions
Human Practices
Human Practices
HP on the Road
HP on the Web
Engagement
Human Practice on the Road
Survey About Biotechnology
With this survey we intended to get an overview about what people already know about Vitamin B12 and what is their opinion to biotechnology in general.
The responses told us a lot about the knowledge of the people about biotechnology which is still lacking since most people think they rarely use products that are produced biotechnologically. Nevertheless, the majority of people see a high potential in biotechnology and synthetic biology, which includes production of Vitamin B12 .
Moreover, even if many people say they eat meat twice or three times a week, many people do not think they use a product that was produced biotechnolgically daily.
Furthermore, it is to mention that most of the participants of the survey were biologists, which could distort some results. Hence, it is important to mention that most people see a high potential for biotechnology in various fields, like diagnostics, food processing and industrial production. An important point is that most people think that biotechnolgy is a very powerful tool but needs to be carefully handled, hinting towards the awareness of new biologists for the consequneces of their work.
Postcard Campaign
One important goal of the iGEM competition is to get attention by the public, and awake people’s interest in a scientific field which plays a very important role in all our everyday lifes: Synthetic Biology and Biotechnology. In order to achieve this, and to spread our ideas and views regarding this topic, the iGEM Team Düsseldorf initialized a postcard campaign. Besides our team and team Düsseldorf, also the teams from Aachen, Bielefeld, Darmstadt, Erlangen, Hannover and Tübingen took part. The concept of this campaign was that iGEM Teams from all over Germany design postcards with an important aspect of Synthetic Biology and Biotechnology combined with a catchy motif, and exchange them with all the other teams. Now having a large variety of different postcards, the teams distribute them to the public. The aim is to give non-scientists an understanding of Synthetic Biology, what this means, and in which parts of our life it is involved. In order to give an impuls of thinking, we decided to create a postcard with the title “TOP DOWN"
EPF-Lausanne,2011,Team:EPF-Lausanne#Our Project#T7 promoter variants_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:EPF-Lausanne/Our Project/T7 promoter variants
From 2011.igem.org
Introduction
Home
The Team
Photo Gallery
Our Project
Results Summary
Selection System
In-Vitro Characterization
In-Vivo Characterization
Microfluidics
Data
Attributions
Tools
Gibson Assembly
MITOMI
Notebook
Protocols
May
June
July
August
September
October
Considerations
Human Practices
Safety
Acknowledgements
Sponsors
Partners
Lysis Selection System
Lysis selection system Main | Lysis Characterization | DNA Recovery | DNA Selection | T7 Promoter Variants
One major challenge in designing new regulatory parts is to determine which combinations of transcription factors and binding sequences match. From previous research and our own MITOMI experiments, we know which DNA sequences TetR binds to, and which residues of TetR participate in binding, but we do not know how changing these residues will affect either binding affinity or specificity. Molecular dynamics simulations and other theoretical approaches have not come any closer to answering these questions. In short, we know too little about protein-DNA interaction to intelligently design transcription factors. To make up for this lack of knowledge, we present an experimental system to select valid binding pairs from many random tetR and pTet mutants, based on an inducible lysis gene.
The system – in a way a ""survival of the weakest"" – is related to directed evolution. A lysis system based on the K112808 lysis device is indirectly activated by tetR. Therefore, if in a given cell the tetR variant present can bind to the tetR promoter, the cell lyses and releases its DNA into the culture media. From there, DNA can be recovered and amplified, tranformed, or directly sequenced. By design, this DNA codes for a combination of TF and promoter with high mutual affinity, and therefore almost directly yields a valid regulatory part. In this light, it is a useful component of our transcription factor development pipeline.
This is a direct and practical way of solving the problem of selecting high affinity pairs among the millions of possible combinations of transcription factors and promoters. It can be seen as a form of DNA-based information processing, and is therefore also a neat example of a problem more efficiently solved by non-conventional computation.
To develop the system, we began with a simple experiment to check that a lysis cassette in a plasmid could lyse with greater efficiency as a function"
SDU-Denmark,2015,Team:SDU-Denmark#Tour30_-_-_TEXT.html," can be divided into 2 fragments; T18 and T25. When these 2 subunits come together, it enables the production of cAMP. cAMP levels can be monitored by a cAMP-induced promoter expressing a reporter gene; in our case, Red Fluorescent Protein (RFP). RFP can be detected either by eye or quantitativly by flourecense microscopy.  The variable part of the peptide aptamer will be generated through a nucleotide library. The library consist of different sequences generated from 60 random nucleotide basepairs flanked by a suffix and prefix, this can be considered the variable part of the peptide aptamer. This is inserted in a scaffold protein, Human Thioredoxin (hTrx), which can be considered as the constant part of the peptide aptamer.  If the amino acid sequence of the variable part matches the target protein, RFP will be expressed in the cells and we have created a peptide aptamer for the given target protein.
Evaluation of large-scale production will be performed to determine whether it is valid to continue the work after iGEM. A production of 250 [batches/yr] of approximately one liter per batch with a concentration of 2 [g/L] is assumed appropriate on basis of a market analysis. A cost analysis was conducted and showed a profitability in all parameters at a price at 4% that of monoclonal antibodies. Which leads us to conclude, that there are grounds to keep up the good work.
Next chapter
Next chapter
Dig deeper
End of tour
Want more? Go to iGEM.org!
If you want to learn more about Synthetic Biology you should visit iGEM's homepage, which contains loads on the subject. You can even visit other teams' wikis and take a look at what they accomplished. Or maybe join a team yourself?"
Toulouse,2014,Team:Toulouse#Notebook#Calendar_-_-_TEXT.html,"culture and transformation in B. subtilis of BBa_K1364011 in pSBBS4S (BBa_K823022) and cloning of BBa_K1364011 on pSBBS1C (BBa_K823023).
Problem: no clone had the insert on pSBBS1C => the cloning had to be done again
- Miniprep of BBa_K1364011 in BBa_K823023 (pSBBS1C) + Transformation in B. subtilis.
- Cloning of BBA_1364003 (D4E1) , BBA_1364002 (GAFP1) , BBA_1364003 (D4E1) + BBA_1364002 (GAFP1)  on BBa_K823023 (pSBBS1C)
- Transformation BBa_1364004 (in pSBBS4S in E. coli )
- Cloning of BBa_K1364014 (Pveg + RBS SpoVG + EcAMP + GAFP1 + D4E1 + double terminator) in K823022 (pSBBS4S) and in BBa_K823023 (pSBBS1C), miniprep and digestion by restriction enzymes to see the size of the insert on a 1% gel
Problem: no clone had the insert on pSBBS1C => the cloning had to be done again
Collapse
Week 11 (25- 31 August)
Communication and financial support:
- Beginning of the creation and redaction of the different parts of the wiki by the Toulouse iGEM Toulouse
Lab work:
- Cloning of BBa_K1364014 in BBa_K823022 and in BBa_K823023
- Cloning GAFP1 + BBa_K823023 (pSBBS1C) in B. subtilis with a change in the protocol: pre-induction of the culture with 0.125 µg/ml of chloramphenicol one hour after the addition of DNA, and let grow for another hour.
Problem: no colony
- Liquid culture of Bacillus subtilis + BBA_1364002 (GAFP1); Bacillus subtilis + BBA_1364003 (D4E1) + BBA_1364002 (GAFP1) ; Bacillus subtilis + BBA_1364003 (D4E1) for future fungicide tests
- Miniprep of BBa_ K1364011 in BBa_ K"
Groningen,2016,Team:Groningen#Design_-_-_TEXT.html,"Team:Groningen/Design
CryptoGE®M
Team
Members Supervisors Collaborations Achievements Contact
Project
Tour Description Design Results Demonstrate Applications Future Notebook
Biology
Experiments Parts Safety Lab journal
Computing
Modelling Software Encoding Decoding
Human Practices
Human Practices Gold Silver
Support
Sponsors Attributions
Design
We designed a novel and safe data storage and transmission     system by combining digital and biological safety precautions. The system     consists of the data which is to be transmitted or preserved,     further called: the message, and a key to the message. The key     functions as a password to retrieve the message. Whilst the message     is encrypted and thereby protected by the digital key, the key     itself also needs protection. Therefore we developed a system of     different biological safety layers. Our CryptoGErM system is an     unhackable bioencryption system. Even if cyber criminals would     intercept the system, they would not be able to get their hands on     the message because they lack the key. To access the key not only     general knowledge about molecular biology is required. The     recipient has to know specific information about the exact     biological procedure that has to be applied in order to access the     key.
Watch this animation to learn about the CryptoGErM system!
Applications:
CryptoGErM has three main possibilities of application. Short     messages can be encrypted in the genome of Bacillus subtilis as     described in this chapter. The genome of B. subtilis consists of     approximately 4 million base pairs. Two bits are converted into one     base pair. Thus, 1 MB could be stored in the genome of one     bacterium.
For sending of larger datasets it would be possible to send the     encrypted data via conventional methods like email and only send     the key in spores.
Furthermore it is an option to divide the dataset over the     genome of several bacteria. This would also provide a way of long     term storage of large datasets.
Learn more about the applications of CryptoGErM
Encryption and Conversion
The message that is to be sent and stored is encrypted     using the Rijndael algorithm. This     means the message is encoded so only an authorized person can read     it. The plain text is being converted to cipher text. In this state     the message cannot be read. The algorithm requires a key for the     encryption process. This key can be a word just like a password. In     theory it is possible to decrypt the message without the key but a     lot of computing power, knowledge and resources are"
UGA-Georgia,2015,Team:UGA-Georgia#Attributions_-_-_TEXT.html,"Team:UGA-Georgia/Attributions
HOME
TEAM
PROJECT
Description
Experiments & Protocols
Results
Design
PARTS
Team Parts
NOTEBOOK
ATTRIBUTIONS
COLLABORATIONS
HUMAN PRACTICES
SAFETY
MODELING
MEASUREMENT
SOFTWARE
Attributions
The University of Georgia’s iGEM team has worked very hard over the course of the past summer. We have learned much about the field of synthetic biology and have grown significantly as scientists in our attempt to expand the use of Archaea in the field of Synthetic Biology. This would not have been possible without the contributions of the many people and organizations listed below.
Special Thanks to:
The first group that we must thank is the University of Georgia Microbiology Department. They have allowed us to use their equipment and provided us with the lab space needed to conduct our experiments. The Microbiology department has also provided us with essential funding to reach our experimental goals, as well as travel to the Jamboree to present our research. In particular, thank you to all graduate students in Dr. William Whitman’s Lab for equipment handling instruction.
The College of Engineering also played an instrumental role in our success. The graduates students provided us with much needed guidance that to ensure the success of the modeling project. Moreover, Dr. Yan’s lab was useful because of the state of the art equipment, which we were allowed to use. Finally, we are especially grateful for their financial support, which was used to defray the cost of attending the Jamboree.
Thank you to our Archaeal InterLab participants!
MIT
Stony Brook
Carnegie Mellon
William and Mary
Vanderbilt
GenSpace
UCSF
Columbia NYC
We would like to thank the following organizations at the University of Georgia for their generous financial support:
The Department of Biochemistry and Molecular Biology
The Department of Genetics
Franklin College of Arts and Sciences
The University of Georgia Alumni Association
President Venture Fund
Office of the Vice President of Research
Instructors
Dr. Zhe Lyu
We are extremely appreciative of LZ. He has put in a lot of time and effort in teaching us techniques ranging from the cultivation of anaerobes to DNA sequencing. His expertise with methanogens has played a significant role in making sure we achieved our goals
Narendran Sekar
Naren has been an integral member of the iGEM team and has helped with numerous tasks. Specifically Naren's expertise in metabolic modeling was instrumental in making sure the project was completed on time and of quality"
William_and_Mary,2017,Team:William and Mary#Outreach DB#database csv_-_-_TEXT.html,"A*STAR) and JTC, which features leading scientists from different backgrounds showcasing cutting-edge research
Explain to audience about genome editing combined with Cas9-induced double stranded breaks
Design four informative cards explaining the fundamental features of the Cas9 enzyme
Design a poster and brochures to explain how the discovery and development of CRISPR-Cas9
Print models of PI domain, interactive Cas9, and gRNA
Create the dCas9 illustrator, a model that simulates live cell imaging and the Cas9 process (detailed instructions on wiki)
Present teaching materials at the festival
"",Qualitative,Kids enjoyed the 3D models-- many immediately held the models and explored the proteins. ,,Having creative materials helped the public grasp complex difficult topics in synthetic biology. ,Protein 3D Printing for Dummies,Participated in a cutting-edge research festival and introduced to the audience CRISPR-cas9 and gRNA,Right boi,correct boi,correct boi 688,NTU-Singapore,Overgraduate,2015, https://2015.igem.org/Team:NTU-Singapore,,Integrated Human Practices,Interview Policy Advisors,Consult Experts,""<a href="""" https://2015.igem.org/Team:NTU-Singapore/Practices """"> https://2015.igem.org/Team:NTU-Singapore/Practices </a>"",Interview with policy advisors to discuss public opinion on GMOs,""Interview, Policy"",Specialized Audience,Gain Information for iGEM Project,""
Have an interview with a member of the genetic modification committee to discuss the results of a previous survey, and the public's opinion on GMOs.
Discuss why GMOs may have a negative stigma and if they truly are safe, and how to best move forward with public engagement to inform the public of the truth.
"",,,,,,Interviewed a member of the genetic modification committee to discuss the public's opinion of GMOs and how to help relieve the negative stigma surrounding GMOs,Right boi,correct boi,correct boi 689,NTU-Singapore,Overgraduate,2016, https://2016.igem.org/Team:NTU-Singapore,,Education and Public Engagement,Protein 3D Printing for Dummies,Educational Material,""<a href="""" https://2016.igem.org/Team:NTU-Singapore/HP/Gold#3dprint """"> https://2016.igem.org/Team:NTU-Singapore/HP/Gold#3"
ETH_Zurich,2012,Team:ETH Zurich#LovTAP#Design_-_-_TEXT.html," of the blue-light photoreceptor phototropin (nph1): binding sites for the chromophore flavin mononucleotide. Proceedings of the National Academy of Sciences of the United States of America, 96(15), 8779–83.
Christie, J. M., Arvai, A. S., Baxter, K. J., Heilmann, M., Pratt, A. J., O’Hara, A., Kelly, S. M., et al. (2012). Plant UVR8 photoreceptor senses UV-B by tryptophan-mediated disruption of cross-dimer salt bridges. Science (New York, N.Y.), 335(6075), 1492–6.
Cloix, C., & Jenkins, G. I. (2008). Interaction of the Arabidopsis UV-B-specific signaling component UVR8 with chromatin. Molecular plant, 1(1), 118–28.
Cox, R. S., Surette, M. G., & Elowitz, M. B. (2007). Programming gene expression with combinatorial promoters. Molecular systems biology, 3(145), 145. doi:10.1038/msb4100187
Drepper, T., Eggert, T., Circolone, F., Heck, A., Krauss, U., Guterl, J.-K., Wendorff, M., et al. (2007). Reporter proteins for in vivo fluorescence without oxygen. Nature biotechnology, 25(4), 443–5
Drepper, T., Krauss, U., & Berstenhorst, S. M. zu. (2011). Lights on and action! Controlling microbial gene expression by light. Applied microbiology, 23–40.
EuropeanCommission (2006). SCIENTIFIC COMMITTEE ON CONSUMER PRODUCTS SCCP Opinion on Biological effects of ultraviolet radiation relevant to health with particular reference to sunbeds for cosmetic purposes.
Elvidge, C. D., Keith, D. M., Tuttle, B. T., & Baugh, K. E. (2010). Spectral identification of lighting type and character. Sensors (Basel, Switzerland), 10(4), 3961–88.
GarciaOjalvo, J., Elowitz, M. B., & Strogatz, S. H. (2004). Modeling a synthetic multicellular clock: repressilators coupled by quorum sensing. Proceedings of the National Academy of Sciences of"
Dundee,2016,Team:Dundee#Proof_-_-_TEXT.html,". The stomach exerts mechanical stress, amongst other stresses, on the contents of the stomach. To prove that the BactiFeed we designed would survive the harsh mechanical stress we passed samples of BactiFeed through the ACME Stomach Masher. The Stomach masher uses a motorized pulley system to move a zip-lock bag of contents through the rollers taken from recycled printers. All parts of the hardware were taken from recycled or donated materials.
Figure . Includes an image and video of the experiment carried out in our lab. The stomach masher may also be operated manually to save on energy and is therefore environmentally sustainable. In the video we show a combination of motor force and manual utilization.
Figure 2. This shows the hardware sufficiently mashes up our samples, any liquids may be added to the sample such as adjusted pH media to enhance the stomach-simulated environment. The masher may also be applied to other uses, which require mechanical stress testing.
Figure 3: Western blot of experiment carried out by Stomach Masher. No GFP observed when bound by anti-GFP antibody.
The stomach masher experiment was repeated three times, once with total lysate, once with pelleted lysate and then once with clarified lysate. Western blots were then run to see whether we could detect any GFP with the anti-GFP antibody. No GFP was detected, this could be because the conditions were at pH4 and the optimum pH for the promoter was between 5 and 6.
We also used this device to test parts sent to us by UCL 2016 IGEM team, so the hardware has aided in our collaborations!
To find out more about how the ACME Stomach Masher was made please view our Hardware page"
Queens_Canada,2017,Team:Queens Canada#Theory_-_-_TEXT.html,"Team:Queens Canada/Theory
Home
Team
Meet the Team
Collaborations
Attributions
Project
Overview
Protocols / Experiments
Notebook
Results
Parts
Interlab Study
Modelling
Theory / Introduction
Application
Practices
Outreach
Interview Series
Safety
Sponsors
The mathematical modeling theory outlined on this page was integrated in the creation of our application, to ensure reliable results.
Relating Relative Promoter Units to Transcription Rate
Relating Relative Promoter Units to Transcription Rate
Assumption:
The first major assumption, is declaring ""Promoter Activity"" , to be a direct model of transcription rate. ""Promoter Activity"" is the number of RNAP molecules that clear the final base pair of a promoter (with units of [PoPS]  = Polymerase per second).
Thus,
Where,
Thus, through simple substitution:
The modelling can further be simplified through a series of assumptions:
1) GFP expressed from test and standard promoters, have equivalent maturation rates, as they mature under the same conditions:
2) Since both the test and standard promoters are carried on the same plasmid backbone, assume they have the same average copy number:
3) Since promoters have been standardized to have identical transcription initiation sites (predicted) and identical sequences downstream of the site, we expect them to produce the same mRNA sequences.
Therefore,
Expect transcribed mRNA to be identical, implying mRNA degradation rates are equivalent:
Thus, we assume translational rates of immature GFP from some mRNA are equal:
4) Assume that immature GFP is stable. Therefore, protein degradation is negligable compared to dilution due to cell growth.
Thus:
Thus,
and if
Then,
Therefore, we assume the difference between growth rates of cells containing the test promoter construct and cells containing the standard promoter construct, is negligible compared to the maturation rate of GFP.
Thus, for the purposes of QGEM's modelling;
Relating Transcription Rate to Protein Production
Relating Transcription Rate to Proteins Produced
Assumption:
CsgA alone and CsgA-fusions (such as CsgA-AFP8 and CsgA-SpyTag) behave similarly in terms of transcription in the cells.
The transcription rate of the CsgA gene is modeled as follows:
where,
Thus, by the stated assumption, the transcription rate of CsgA-fusions can be modeled with the same equation.
Relating RBS Strength to Translation Rate
RBS Strength to Translation Rate
Altering the RBS strength of the ribosome binding site in a plasmid, can be completed"
