team,year,page,text
Groningen,2012,Team:Groningen#Modeling_-_-_TEXT.html," of time, avoiding the onset of dormancy or sporulation
2. The creation of a succinct explanation of TnrA activation, according to current literature.
3. The creation of a dynamic model for B. subtilis suitable for flux balance analysis which responds to environmental cues.
Quantification of Initial Medium Composition
Purpose
The B. subtilis within the sticker must go through distinct phases under defined time constraints. The only way to control the amount of biomass, and its behavior, is through the initial medium concentration. The containment unit does not contain any time-release capsules for providing a controlled level of nutrients.
Methods
Refresh the page if the presentation does not appear. Alternatively, click here . In compliance with the wiki freeze, Google Drive places an unalterable timestamp on the document.     Access granted upon request as this requires a specific email address.
Yes, you can make this presentation full screen. Click the button between the slide number and the cog.
Constrained FBA Model
The constrained model used for flux balance/variability analysis was developed by adding thermodynamic data from the eQuilibrator     database to iBsu1103 developed by Henry et al.. The article provided the model in SBML format. Subsystem information was    contained in the article's supplementary information. libSBML was used to load the SBML model into MATLAB. Custom functions were    used to (1) assign subsystems to reactions, (2) correlate thermodynamic data with metabolites, (3) to calculate the Gibbs     energies of reaction, and (4) to convert the model to GDX; the format required for running FBA and FVA in GAMS.
The resulting model was composed thusly:
Compartments:
Cytosol and Extracellular
Metabolites:
1138 (852 have listed Gibbs energy of formation)
Reactions:
1681 = 1157 intracompartmental (763 with Gibbs energy of reaction) + 244 exchange with medium + 280 transport between compartments
Reaction Subsystems:
Amino Acids and Derivatives
Biomass
Carbohydrates
Cell Wall and Capsule
Cofactors, Vitamins, Prosthetic Groups, Pigments
Exchange
Fatty Acids and Lipids
Macromolecular Synthesis
Membrane Transport
Metabolism of Aromatic Compounds
Nucleosides and Nucleotides
Sulfur Metabolism
Results
A picture is worth a thousand words. Below you will see the spreadsheet which encapsulates all of the relationships and calculations into a user-friendly format.
But,"
Calgary,2013,Team:Calgary#Notebook#Protocols#RestrictionDigestionAntarcticPhosphataseAndLigation_-_-_TEXT.html,"""
Page
Discussion
View source
History
teams
Log in
 
Team:Calgary/Notebook/Protocols/RestrictionDigestionAntarcticPhosphataseAndLigation
From 2013.igem.org
Restriction Digestion...
Home
Project
Our Sensor
Detector
Reporter
Prussian
Blue Ferritin
β-Lactamase
Linker
Modelling
Spatial
Modelling
Quantitative
Modelling
Prototype
Our Platform
Human Practices
Informed
Design
Safety
Collaboration
SensiGEM
Database
Data Page
Achievements
Final
System
Our Team
Team Members
Our Profile
The
University
Attributions
Sponsors
Notebook
Journal
Detector
Reporter
Linker
Modelling
Protocols
Parts
References
Outreach
Telus
Spark
Consort
Alberta
Beakerhead
Genome
Alberta
Science
Café
iGEM
Restriction Digestion, Antarctic Phosphatase, & Ligation
Determine the order of the two parts you will be putting together; the one in front will be referred to as the insert, while the one behind will be referred to as the vector.  Both the vector and the insert need to have their own separate tube, at least in the beginning.
Restriction Digest
Insert tube
3x molar ratio to vector of DNA
4µL buffer
0.5 µL enzyme 1
0.5µL enzyme 2
1.0µL BSA
ddH2O (deionized water) up to 35µL
Vector tube
1/3 molar ratio to vector of DNA
4µL buffer
0.5 µL enzyme 1
0.5µL enzyme 2
1.0µL BSA
ddH2O up to 35µL
Put both tubes into the 37°C water bath for 2 hours.  After, place them into the 82°C heating block for 20 minutes.  This deactivates any enzymes in the tube (which is ok, because by now they’ve done all they need to). Take the insert out, and put it in a -20°C freezer.
Antarctic Phosphatase Protocol
To the vector tube, add 5 μL of 10x Antarctic Phosphatase Buffer, 9μL of water, and 1 μL of Antarctic Phosphatase.  We do this to"
Austin_UTexas,2016,Team:Austin UTexas#Experiments_-_-_TEXT.html,"Team:Austin UTexas/Experiments
HOME
TEAM ▼
Team
★  Collaborations
PROJECT ▼
★  Description
★ Demonstrate
Results
Protocols
PARTS
SAFETY
★  ATTRIBUTIONS
HUMAN PRACTICES▼
Human Practices
★ Silver
★ Gold
★ Integrated Practices
INTERLAB STUDY
Austin_UTexas
Ongoing Experiments
Sequencing
By plating store-bought kombuchas onto a variety of media plates, we were able to isolate several microbial colonies. These colonies were harvested and made into frozen stocks for future use. Fresh cultures were innoculated with these isolated strains and allowed to grow until turbid. Using a genomic DNA (gDNA) isolation kit (Invitrogen), DNA was extracted from these unknown microbes. Two PCR reactions were performed for each microbe using the appropriate isolated gDNA as a template and bacterial primers (selects for bacteria and targets the 16s rRNA gene) or fungal primers (selects for fungi and targets ITS rRNA gene). The purpose of these reactions was to determine whether each isolated species was bacterial or fungal. The PCR products were run on a 1% agarose gel and those that yielded products in the gel were PCR purified using BioBasic and sent to UT's ICMB Sequencing Core Facility for sequencing (using Sanger sequencing). The resulting sequences were identified using the Ribosomal Database Project.
Conjugation
Ethanol Screening
Different strains of L. fermentati, a yeast isolated from kombucha, were plated onto YPD plates containing bromothymol blue. Additionally, S. cerevisiae with ADH (ethanol producing gene) knocked out was plated using these plates. Bromothymol blue changes color according to acidity, which was used as a proxy for measuring ethanol production by these different strains. This method of ethanol screening was ultimately abandoned because of its imprecise nature and out inexperience with genetically modifying eukaryotes. We are now exploring the possibility of modifying the ADH and ALDH genes in Ga. hansenii to have a higher rate of conversion of ethanol to acetic acid.
Recapitulation
pH Detection
Moving away from the tested BioBrick promoters, the pH angle has changed to focus on the organism Gluconobacter oxydans and how native sequences to this organism may lead to better integration with a pH detector. As detailed in our results section, three upstream regions of three difference loci in G. oxydans have been identified, made to be Golden Gate compatible"
Brown,2008,Team:BrownTwo#Notebook_-_-_TEXT.html," the sites 1st to see if it works, and on which sites, then ligate these to the beginning of the BS+mCYC parts.
CFP repressors (& activators?)
1) digest CFPx2 as insert and NLS+term as vector
Digest with E & S
CFP-CFP
Do this double digest in buffer E. (75-100% EcoRI and 100% SpeI)
Digest with E & X
V0002_Z0038 (NLS+term)
and
V0120_L0101 (term)
Do this double digest in buffer H. (100% EcoRI and 100-125% XbaI)
to yield: BluNucEnd (CFP+CFP+NLS+TERM)
and BluEnd
digest kozak as vector and untagged repressors as insert
Digest with S & P
Z0120_K0001 (kozak)
Do this double digest in Buffer B?  It has 100% efficiency for SpeI and 50-75% efficiency for PstI.
Digest with X & P
323 (LexR-tag)
329 (GliR-tag)
Do this double digest in buffer H. (100% PstI and 100-125% XbaI)
gel all + ligate the right ones.
2) digest untagged repressors as insert and CFPx2+NLS+term as vector
Digest with E & S
323 (LexR-tag)
329 (GliR-tag)
(or these + Kozak if necessary above)
Do this double digest in buffer E. (75-100% EcoRI and 100% SpeI)
Digest with E & X
BLUEND (CFPx2+NLS+term)
Do this double digest in buffer H. (100% EcoRI and 100-125% XbaI)
gel + ligate
Final ligation: add desired promoter and insert into shuttle vector
Switching Repressor shuttle vector
Cut repressor vector and target vector with E & S.
Purify & ligate
*THIS WORKS FOR pRS303 and pRS306, but not pRS305
7/20/08
--------------------------------------------------
Came in and innoculated 8 mL cultures for gly stock and miniprep tomorrow.  In incubator at 9:40 PM, started timer.
Restreaked a part that had only 1 colony.
Wrapped the drying-out gel in plastic wrap and put it in the fridge.
Media for Testing Parts"
Chalmers-Gothenburg,2015,Team:Chalmers-Gothenburg#iGEMCommunity_-_-_TEXT.html," very pleased that we got this opportunity to get in contact with another team! It has been really nice and we are all looking forward to meet the Czech Republic team in Boston!
The Nordic iGEM Conference
An important aspect of the iGEM competition is getting to know new people with whom you can discuss ideas and collaborate as well as make new friends. As a step towards this, the Chalmers-Gothenburg team has participated in the Nordic iGEM Conference, NiC. This was an initiative by the Uppsala and Stockholm iGEM teams who collaborated in the hosting of this event. The conference took place between the 24th and the 26th of July at the Uppsala University, and all ten iGEM teams of the Nordic countries were invited. It was a great weekend with very constructive discussions as well as a lot of fun.
On the day of arrival, a welcoming BBQ was arranged in the evening, allowing all the teams to socialise and get to know each other. The evening offered amazing food and a range of fun games, making for a great start of the conference. The next day was when the main event of the NiC took place, namely the presentations of the projects. All the teams had selected one member who would be part of a NiC jury, which in the end would determine which project and presentation would be crowned the winner of the NiC, and be awarded with the highly sought-after Golden Pipette. However, the main intention behind the presentations was to give the teams some practice for the upcoming presentations in Boston.
All the teams, including the jury, were then allowed to ask questions on each project which also was meant to be as preparation for the Q&A which follows the presentations at the iGEM Giant Jamboree. This part of the NiC was very useful and provided a lot of interesting feedback on our project, and also letting us understand the struggles and successes the other teams faced in a very constructive way.
Later that same day, the next part of the NiC was held, which encompassed different workshops that allowed the teams to compare and reflect on various iGEM experiences. The workshop topics included:
1. Awesome solutions for the lab. This workshop aimed to address solutions to technical problems in the lab, and let the teams share their experiences in this area.
2. The future of iGEM technology. This workshop allowed the participants to speculate on current and future technologies which could be used in the iGEM competition.
3. Unsolved ethics: Is your project suitable for supervillains? In this workshop the participants could"
CLSB-UK,2017,Team:CLSB-UK#Software#SyntheticBiologyBot_-_-_TEXT.html,"Team:CLSB-UK/Software/SynBioBot
CLSB-UK
Project
Design
Parts
Demonstrate
Judging
Contribution
Lab work
Results
Experiments
Safety
Notebook
InterLab
Human Practices
Silver
Engagement
High School Guide
Gold Integrated
Safety
Cost model
Modeling
NUPACK model
Mass action kinetics
Stochastic model
Cost model
Software
Overview
Toehold tools
SynBioBot
Hardware
Overview
Interpreter
Measurement
People
Team
Collaborations
Attributions
Sponsors
We strongly recommend using Google Chrome or Mozilla Firefox to view our wiki.
Synthetic Biology Bot
“Alexa, how do we win best software?”
Synthetic Biology Bot
Synthetic Biology Bot is our most exciting software tool. It’s an app for Amazon Alexa and Google Assistant that helps scientists in the lab by looking up parts, step-by-step protocol instructions and iGEM teams.
Jump to Instructions
Amazon Alexa
Google Assistant
Contents
1 Features
1.1 Hands free
1.2 Integration with existing services
1.3 Testing and feedback
1.4 Future work
2 Instructions
2.1 Start the app
2.2 Part lookup
2.3 Team lookup
2.4 Protocols
3 Privacy
Features
Our app works on both Google Assistant and Amazon Alexa . We recommend trying it out - the usage instructions below detail how to set it up if you're unfamiliar with the platforms or just want more help. Our app can currently lookup parts and iGEM teams or lead you step-by-step through protocols.
One of the most important features is that it makes you feel like you’re in Star Trek .
Hands free
Being hands free eliminates the need to touch surfaces such as phone screens or keyboards. This reduces the contamination risk, especially while handling biologically hazardous materials. This in turn improves biosafety, but also means you’re less likely to  contaminate your own experiment.
Not requiring books or laptops frees up space on the lab bench. This means you are less likely to knock over tubes when leaning over to look something up (trust us, we’ve done it)!
Integration with existing services
It sources parts data from iGEM’s Registry of Standard Biological Parts API, uses Protocat (Michigan Software 2014-2017 iGEM) for protocols and iGEM’s teams API.
It’s very easy to use the software in existing workflows; if your protocols aren’t already on Protocat they simply need to be uploaded and they’d"
Wageningen_UR,2012,Team:Wageningen UR#HumanBody_-_-_TEXT.html," concentration
Figure 4: x-axis: time in minutes, y-axis: concentration in µmol. Concentration over time of medicine within the human body according to the model.
In the human animations you see the difference in concentration for each organ. The tumor is represented as a small piece of the small intestine. The skin represents the slowly perfused tissue and the heart the rapidly perfused tissue. for the veins the left larger veins represents the venous blood, while the right smaller veins represents the arterial blood. On the right you'll see the colour bar with corresponding values in µmol.
Conclusion
The treatment with the medicine packaged VLPs shows promising results. As seen in the figures / movies above, there is an increase in VLP concentration in the tumor. When the VLPs are breaking apart, medicine is released, resulting in a 3-4 times higher concentration compared to the healthy tissues as seen in figure 4.
If we compare the results of our treatment with the conventional treatment figure 2 we see a few things:
The organs get an initial shock of medicine through the body with the conventional treatment, while with our treatment the medicine is released slowly
With our treatment the concentration of the medicine is higher in the tumor according to our model than conventional treatment
The medicine remains longer within the tumor when using our treatment in comparison to the conventional treatment which is due to the slow release of medicine.
Medicine concentration remains low in healthy tissue with our treatment, possibly reducing side effects
We find the comparison promising, this shows that our treatment is superior compared to the conventional method according to this method in multiple areas:
A low concentration of medicine in healthy tissue
Longer exposure of the medicine in the tumor
No initial dosage shock
Explanation of the parameters
C[F]: Concentration of the unbound VLPs in a organ
C[T]: Concentration of all the VLPs in a organ
C[Med]: Concentration of the medicine in a organ
V: Volume of the organ
Q: Flowrate of the organ
Kel: Rate of decay of the VLPs, releasing the medicine
K: Rate of elimination of the VLPs, removal of the blood via the urinal track
RF: Concentration of unbound receptors
Pb: Partition coefficient in a organ
ymedvlp: Packeging capacity of the VLP
General mass balance equations for all the VLPs
The equations below describe the change in concentration of all the VLPs in the different organs. The mass balances for the different organs consist out of multiple parts. Each organ as"
Potsdam,2017,Team:Potsdam#Model_-_-_TEXT.html,"Team:Potsdam/Model
No Sidebar - Escape Velocity by HTML5 UP
IGEM Potsdam
The world's first enzyme dating service
Home
Team
We introduce ourselves
Motivation for participation
Collaborations
Eindhoven
iGem goes green
Skype conversations
Berlin
Postcards
German-Wide Meetup
Our project
Background facts and information
Abstract
Project Design
Modelling
Research work & protocols
lab book
Results
Parts
Outlook
our vision
Safety
Human Practices
Crowdfunding
KLAS
Laboratory exhibition
Potsdam Day of Science
school presentations
March for Science
Judging
Attributions - Bronze
Contribution - Bronze
Collaborations - Silver
Human practices - Silver
Modelling - Gold
Demonstrate - Gold
Human Practices Integrated - Gold
Sponsors
Contact
Modelling - Gold
Simulation for our Team by Eindhoven
Team Eindhoven’s project and our LLPs project have a lot of similarities (see our collaboration for more information). Apart from experimenting with their idea they also used a newly designed and a rule-based model system to simulate their experiments outcome more accurately. Through our collaboration they agreed to helping us modelling our system for a better insight into the protein-protein interactions during LLPs.
The first approximation was the concentration of our protein in the yeast cells. Team Eindhoven found a rough estimation of a range, which was 0.1 - 1.4 μM. They therefore set the initial concentration to be 0.5 μM, which lies somewhere in between. For the association rate, we took the same as team Eindhoven used for their simulation, namely 10-5 as found in the paper of Schlosshauer [1].
The known information of the system includes the molecular weight of the protein, being 60.4 kDa and the droplet size, with an average diameter of 1.19 μm, measured by fluorescence microscopy. The weight of a single molecule can be used to approximate the volume of a single molecule with Protein Volume = 1.21 * Molecular Weight [2].  This leads us to a volume of 73.084 Å3 per molecule. As 10 Å = 1 nm this means that 73.084 Å3 = 73.1*10-3 nm3 per molecule.
Like the formula for the volume of the protein, there is a formula for the volume of spheres, which is more generally known, and defined as Volume Sphere = 4/3π * r3. Using this formula,"
Hong_Kong-CUHK,2017,Team:Hong Kong-CUHK#Collaborations_-_-_TEXT.html," functionality of original biobrick, but able to revert the transformant back to wild-type with time. We helped HKUST team’s progress by providing them a Cython-implemented Python interface. It enables them to use the ViennaRNA package functions(written in C language) in Python interface, so they can easily model the dissociation constant for the antisense mRNA and transcript mRNA. We also help characterizing their biobricks by running an GFP assay, detailed protocol and results attached below. In return, they provided us two Python scripts for our modelling of free energies of opened and closed toehold switches, by plotting ODE-based model and stochastic model using Euler’s method and Gillespie algorithm respectively. This facilitates our screening of optimal toehold switches in our program.
Below showed the test result of the characteriation of 6 biobricks provided by Hong Kong HKUST team. (Detailed interpretation of data is in their wiki )The biobricks were incubated with varying concentrations of AHT and measured the GFP fluorescence with COSTAR plate reader. Only pSB1C3-BBa_F2620-C0261-E0240-R0063-Anti2 shows a positive trend with increasing AHT concentration. In contrast, Hong Kong HKUST team's own results show a positive trend with pSB1C3_BBa_T9002.
Protocols for collaborations:
UCCKE:
Uric acid assay
(The protocol is designed and provided by us)
>Materials:
Detection part in DH5a E coli
LB+ Chloramphenicol
Uric acid
96 well plate+ ClarioSTAR plate reader
>Procedures:
1.Transform 300ng plasmid into Dh5a E coli cell
2.Pick a clone for the 300ng plasmid into 5ml LB with Chloramphenicol
3.Prepare saturated uric acid solution with LB solution and perform 1:1 serial dilution to make 5 different concentrations of uric acid in LB.
4.Inoculate 2ml of LB into 250 ml of LB with Chloramphenicol and varing concentration of uric acid in 37C overnight.
5.Measure the fluorescence of GFP(absoprtion:583nm emittion:607nm) of 200μl of biobrick by ClarioSTAR plate reader.
HKUST:
The protocol is provided by HKUST here .
     
Email: igemcuhk1617@gmail.com"
TUDelft,2018,Team:TUDelft#Model#HBK_-_-_TEXT.html,"loop via EPO
The natural release of EPO from the kidneys depends on the partial pressure of oxygen in the blood. If the partial pressure of oxygen in the blood decreases due to a lack of red blood cells, more EPO is released. This leads to an increase in red blood cell production, leading to a higher population of circulating red blood cells and a higher partial pressure of oxygen. The partial pressure of oxygen and the number of circulating red blood cell are therefore assumed to be proportional.
The amount \(E^{end}_{in}(t)\)  of EPO released by the kidney can be estimated by the use of the total population of red blood cells \(RBCs(t)\), which consist of all circulating red blood cells. The equation that governs the natural release of EPO uses a scaled red blood cell count with TBVbeing the total blood volume, and is shown below:
$$ EPO^{end}_{in}(t) = \bigg(\frac{(a_3 - b_3)}{1+e^{k_3 \times \tilde{M}(t) - c_3}}+b_3\bigg)\ \times \frac{1}{TBV} \tag{37} $$
$$ \tilde{M}(t) = 10^{-8} \times \frac{RBCs(t)}{TBV} \tag{38} $$
Figure 19. The effect of red blood cell population on the release of EPO from the kidneys. The units of EPO released from kidneys is mU per ml per day.
The behavior of the endogenous EPO concentration Eend(t) in plasma is modeled by the following ordinary differential equation:
$$\frac{dEPO_{end}(t)}{dt} = EPO^{end}_{in}(t) - k_{deg\,protein\,extracellular}EPO_{end}(t) \tag{39}$$
When gene doping has been administered, the concentration of gene doping EPO at a given time is given by Equation 19. It is assumed that the degradation of natural EPO and gene doping EPO occurs at the same rate. The overall concentration of EPO in plasma consists of the naturally produced erythropoietin and the administered gene doping EPO:
$$ EPO(t) = EPO_{end}(t) + EPO_{doping}(t) \tag{40}$$
Overview of the constants used in the red blood cell production model
The parameters used in the model are based on the parameters derived in Fu"
