text,source_team,year,chunk
[],Hangzhou-H14Z,2015,0
[],UCL,2015,1
"relationships: [[""Carnegie_Mellon"", ""notified"", ""iGEM""]]",Carnegie_Mellon,2015,2
"relationships: [[""UMaryland"",""met with"",""Grand View Farms""]]",UMaryland,2015,3
[],Dundee,2015,4
[],Queens_Canada,2015,5
"relationships: [[""LZU-China"", ""participating in"", ""iGEM""],[""LZU-China"",""collaborated with"",""Interlab Study""],[""LZU-China"",""constructed devices in"",""E.coli DH5 alpha""],[""LZU-China"",""used equipment"",""flow cytometer (LSRFortessa, BD)""],[""LZU-China"",""processed data with"",""TASEB tools""],[""LZU-China"",""used positive control"",""BBa_I20270""],[""LZU-China"",""used negative control"",""empty plasmid pET-28a""]].",LZU-China,2015,6
[],Central_Calgary,2015,7
"relationships: [[""SF_Bay_Area_DIYBio"", ""collaborated with"", ""BioCurious""],[""SF_Bay_Area_DIYBio"",""collaborated with"",""Zoom""],[""SF_Bay_Area_DIYBio"",""collaborated with"",""CCL""],[""SF_Bay_Area_DIYBio"",""received bronze medal from"",""iGEM""],[""SF_Bay_Area_DIYBio"",""discussed new tracks with"",""iGEM""],[""SF_Bay_Area_DIYBio"",""discussed costs with"",""iGEM""],[""SF_Bay_Area_DIYBio"",""discussed joining Labs Program with"",""iGEM""],[""SF_Bay_Area_DIYBio"",""discussed forming alternative with"",""South American groups""],[""SF_Bay_Area_DIYBio"",""suggested collaboration with"",""Citizen Schools""],[""SF_Bay_Area_DIYBio"",""working with"",""Marc Juul""],[""SF_Bay_Area_DIYBio"",""planning to hand out certificates at"",""CCL and BioC""]]",SF_Bay_Area_DIYBio,2015,8
"relationships: [[""NYMU-Taipei"", ""collaborated"", ""John Tung Foundation""], [""NYMU-Taipei"", ""introduced iGEM to"", ""TGS high school students""], [""NYMU-Taipei"", ""investigated"", ""potato late blight in China""]]",NYMU-Taipei,2015,9
relationships: [],Linkoping_Sweden,2015,10
"relationships: [[""Tianjin"", ""instructor"", ""Zefang Wang""], [""Tianjin"", ""collaborated with"", ""Nankai University's iGEM team""], [""Tianjin"", ""received support from"", ""School of Life Sciences, Tianjin University""], [""Tianjin"", ""received help from"", ""Haitao Yang""], [""Tianjin"", ""received help from"", ""Zefang Wang""], [""Tianjin"", ""received help from"", ""Cheng Chen""], [""Tianjin"", ""received help from"", ""Deping Wang""], [""Tianjin"", ""received help from"", ""Fei Wang""], [""Tianjin"", ""received help from"", ""Xiaoyun Yang""], [""Tianjin"", ""received help from"", ""Yusheng Tan""], [""Tianjin"", ""received help from"", ""Wen Cui""], [""Tianjin"", ""received help from"", ""Shengnan Liu""], [""Tianjin"", ""received help from"", ""Qingbin Shang""], [""Tianjin"", ""received help from"", ""Yuhan Zhang""], [""Tianjin"", ""received help from"", ""Chen Wu""], [""Tianjin"", ""received help from"", ""Agnieszka Przylucka""], [""Tianjin"", ""received help from"", ""Henrik Cordes""], [""Tianjin"", ""received help from"", ""Shoujie Sun""], [""Tianjin"", ""received help from"", ""ETH Zurich""], [""Tianjin"", ""received help from"", ""Birkbeck""]]",Tianjin,2015,11
"relationships: [[""TU Dresden"", ""collaborated with"", ""UCSF Team""], [""TU Dresden"", ""answered survey by"", ""Paris Saclay Team""]]",TU_Dresden,2015,12
[],UC_San_Diego,2015,13
[],Vilnius-Lithuania,2015,14
"relationships: [[""OUC-China"", ""collaborated"", ""Zhuo Pan""],[""OUC-China"",""collaborated"",""Xihan Zhang""],[""OUC-China"",""collaborated"",""Jinyang Liang""],[""OUC-China"",""collaborated"",""Ruipeng Wei""]]",OUC-China,2015,15
