team,context,target,source_team,year,batch_id,chunk_id
UFMG_Brazil,collaborated with,Selvapandiyan et al.,UFMG_Brazil,2015,373,1
UFMG_Brazil,received support from,Tetracycline,UFMG_Brazil,2015,373,1
UFMG_Brazil,proposed use of,visceral Leishmania strain,UFMG_Brazil,2015,373,1
UFMG_Brazil,proposed use of,IFN-β,UFMG_Brazil,2015,373,1
UFMG_Brazil,proposed use of,genetic control of enzyme 3'-nucleotidase/nuclease,UFMG_Brazil,2015,373,1
Manchester-Graz,collaborated,TUEindhoven,Manchester-Graz,2015,373,3
DTU-Denmark,participated in,iGEM competition,DTU-Denmark,2015,373,5
DTU-Denmark,collaborated with,MODEST program,DTU-Denmark,2015,373,5
DTU-Denmark,made,Bacillus subtilis 168 WT MAGE compatible,DTU-Denmark,2015,373,5
DTU-Denmark,introduced,Multiplex Automated Genome Engineering (MAGE) in Bacillus subtilis 168,DTU-Denmark,2015,373,5
DTU-Denmark,made,MAGE competent strains,DTU-Denmark,2015,373,5
DTU-Denmark,assembled,four different plasmids to make MAGE ready strains,DTU-Denmark,2015,373,5
DTU-Denmark,inserted,recombinase in amyE,DTU-Denmark,2015,373,5
UNAM-CU,collaborated with,UNAH,UNAM-CU,2015,373,7
UNAM-CU,teaching,UNAH,UNAM-CU,2015,373,7
UNAM-CU,visited,Biotechnology Institute,UNAM-CU,2015,373,7
UNAM-CU,visited,Center for Genomic Sciences,UNAM-CU,2015,373,7
UNAM-CU,visited,Physics Institute,UNAM-CU,2015,373,7
UNAM-CU,inoculated strains,EnvZ -/-,UNAM-CU,2015,373,7
UNAM-CU,inoculated strains,SHuffle,UNAM-CU,2015,373,7
UNAM-CU,inoculated strains,Rosettagami,UNAM-CU,2015,373,7
Tuebingen,peptide provided to,Team Valencia_UPV,Tuebingen,2015,373,8
Tuebingen,helped with,TU Darmstadt,Tuebingen,2015,373,8
Tuebingen,collaborated with,Team Valencia_UPV,Tuebingen,2015,373,8
Fudan University,affiliated with,Bertalanffy Association,Fudan,2015,373,9
Fudan University,participated in iGEM with,iGEM teams,Fudan,2015,373,9
Fudan University,collaborated with,Xuanye,Fudan,2015,373,9
Fudan University,collaborated with,Hongbo,Fudan,2015,373,9
Fudan University,collaborated with,Daru Lu,Fudan,2015,373,9
Fudan University,collaborated with,Ting Ni,Fudan,2015,373,9
Fudan University,collaborated with,Fei Lan,Fudan,2015,373,9
Fudan University,collaborated with,Boxun Lu,Fudan,2015,373,9
Wellesley_TheTech,collaborated,MIT iGEM team,Wellesley_TheTech,2015,373,10
Wellesley_TheTech,collaborated,BU iGEM team,Wellesley_TheTech,2015,373,10
Wellesley_TheTech,possible collaboration,HCI lab,Wellesley_TheTech,2015,373,10
Wellesley_TheTech,possible collaboration,experts in the field,Wellesley_TheTech,2015,373,10
Austin_UTexas,participated in iGEM competition,iGEM,Austin_UTexas,2015,373,11
Austin_UTexas,studied genetic instability,E. coli,Austin_UTexas,2015,373,11
Austin_UTexas,collaborated with other iGEM teams,iGEM teams,Austin_UTexas,2015,373,11
Austin_UTexas,studied fluorescent gene stability,E. coli,Austin_UTexas,2015,373,11
Austin_UTexas,redesigned decaffeination plasmids,unknown team,Austin_UTexas,2015,373,11
Austin_UTexas,participated in interlab study,unknown team,Austin_UTexas,2015,373,11
Austin_UTexas,received plasmids from other teams,unknown team,Austin_UTexas,2015,373,11
Scut-Champion-Park,used,Wechat,Scut-Champion-Park,2015,373,12
Scut-Champion-Park,promoted,iGEM,Scut-Champion-Park,2015,373,12
Scut-Champion-Park,promoted,food safety,Scut-Champion-Park,2015,373,12
Scut-Champion-Park,promoted,synthetic biology,Scut-Champion-Park,2015,373,12
Scut-Champion-Park,introduced,team and project,Scut-Champion-Park,2015,373,12
Scut-Champion-Park,used,Wechat subscription account,Scut-Champion-Park,2015,373,12
Scut-Champion-Park,communicated,important project affairs,Scut-Champion-Park,2015,373,12
Scut-Champion-Park,used,Wechat subscription account as a memo,Scut-Champion-Park,2015,373,12
