text,source_team,year,chunk
"relationships: [[""Oxford"", ""collaborated"", ""iGEM teams""],[""Oxford"",""sent for sequencing"",""iGEM teams""],[""Oxford"",""performed restriction digest with EcoRI-HF + PstI-HF"",""iGEM teams""],[""Oxford"",""performed restriction digest with BspHI + PstI-HF"",""iGEM teams""],[""Oxford"",""performed restriction digest with BamHI"",""iGEM teams""],[""Oxford"",""performed restriction digest with NcoI, PstI"",""iGEM teams""],[""Oxford"",""designed and ordered Quikchange plasmids for DspB"",""iGEM teams""],[""Oxford"",""ordered VF2 and VR plasmids for sequencing"",""iGEM teams""],[""Oxford"",""performed transformation of ligation products"",""iGEM teams""]]",Oxford,2015,0
"relationships: [[""NYMU-Taipei"", ""participated in"", ""iGEM competition""],[""Taiwan Seed Improvement and Propagation Station"", ""responsible for"", ""preparing tissue culture and breeding original seed""],[""Farmers associations"", ""breed"", ""following generations""],[""NYMU-Taipei"", ""collaborated with"", ""potato factories""],[""NYMU-Taipei"", ""advocated for"", ""juristic modification""],[""NYMU-Taipei"", ""abided by"", ""GMO regulations""],[""NYMU-Taipei"", ""checked"", ""environmental regulations""]]",NYMU-Taipei,2015,1
"relationships: [[""NEAU-China"", ""gave lecture about synthetic biology"", ""30 students""],[""NEAU-China"",""collaborated with"",""SCAU""],[""NEAU-China"",""shared experience with"",""SCAU""],[""NEAU-China"",""met teams at Peking University Summit""],[""NEAU-China"",""visited IGEM Headquarters""],[""NEAU-China"",""received help from IGEM experts""],[""NEAU-China"",""helped SCAU build their team""],[""NEAU-China"",""shared lab life and experimental progress with other IGEM teams""]]",NEAU-China,2015,2
"relationships: [[""SKLBC-DGSYZX"", ""communicate with"", ""other iGEM teams""], [""Synsketch"", ""helps iGEMers design"", ""genetic circuits""], [""SKLBC-DGSYZX"", ""cooperated with"", ""Guangdong Experimental High School""], [""SKLBC-DGSYZX"", ""cooperated with"", ""Sunyatsen University""], [""SKLBC-DGSYZX"", ""received investment from"", ""EIC""], [""SKLBC-DGSYZX"", ""received investment from"", ""APP""], [""SKLBC-DGSYZX"", ""cooperated with"", ""SKLBC-China team""], [""SKLBC-DGSYZX"", ""has users who signed in from"", ""WeChat""], [""SKLBC-DGSYZX"", ""attracts investment from"", ""education agencies""], [""SKLBC-DGSYZX"", ""has a business model involving"", ""biology learners""], [""SKLBC-DGSYZX"", ""has a business model involving"", ""sponsors""]]",SKLBC-DGSYZX,2015,3
[],KU_Leuven,2015,4
"relationships: [[""HSNU-TAIPEI"",""cooperation with"",""NCTU""],[""HSNU-TAIPEI"",""cooperation with"",""Mingdao iGEM team""],[""HSNU-TAIPEI"",""meetup with"",""NCTU""],[""HSNU-TAIPEI"",""meetup with"",""Mingdao iGEM team""]]",HSNU-TAIPEI,2015,5
"relationships: [[""IIT Delhi"", ""organized orientation"", ""students from various disciplines""],[""IIT Delhi"",""organized orientation"",""freshmen joining in fall semester 2015""],[""IIT Delhi"",""won Bronze Medal"",""iGEM Giant Jamboree 2014""]]",IIT_Delhi,2015,6
[],SCUT-China,2015,7
relationships: [],Georgia_State,2015,8
There are no relationships between teams mentioned in the text. [],Lethbridge,2015,9
[],BIT-China,2015,10
[],Oxford,2015,11
