text,source_team,year,chunk
[],LZU-China,2015,0
"relationships: [[""Elan_Vital_Korea"", ""organized"", ""Korea Youth Expo""],[""Elan_Vital_Korea"",""invited lecturer"",""Mr. Damon Tighe""],[""Elan_Vital_Korea"",""held introduction session"",""iGEM""],[""Elan_Vital_Korea"",""conducted surveys"",""visitors to our booth""]]",Elan_Vital_Korea,2015,1
"relationships: [[""Oxford"", ""collaborated"", ""iGEM teams""],[""Oxford"",""received support from"",""EZNA gel extraction kit""],[""Oxford"",""received support from"",""Addgene""],[""Oxford"",""received support from"",""Milli-Q""],[""Oxford"",""received support from"",""SpeI""],[""Oxford"",""received support from"",""EcoR1 HF""],[""Oxford"",""received support from"",""Cutsmart""],[""Oxford"",""co-organized event"",""30/06 (Day 7)""],[""Oxford"",""participated in survey"",""EZNA gel extraction protocol""]]",Oxford,2015,2
[],UCL,2015,3
[],Tuebingen,2015,4
"[""Missouri_Rolla"", ""collaborated with"", ""iGEM teams""]
[""Missouri_Rolla"", ""received support from"", ""iGEM teams""]
[""Missouri_Rolla"", ""received materials from"", ""iGEM teams""]",Missouri_Rolla,2015,5
[],Georgia_State,2015,6
"relationships: [[""Chalmers-Gothenburg"", ""cooperated with"", ""Czech Republic""],[""Chalmers-Gothenburg"",""conducted survey with"",""Czech Republic""],[""Chalmers-Gothenburg"",""used media to reach out to"",""general public""],[""Chalmers-Gothenburg"",""handed survey to"",""academics at Chalmers""],[""Chalmers-Gothenburg"",""surveyed people in"",""streets of Gothenburg""],[""Czech Republic"",""answered survey from"",""Chalmers-Gothenburg""],[""Czech Republic"",""asked public and academics to answer survey from"",""Chalmers-Gothenburg""],[""Chalmers-Gothenburg"",""compared survey results with"",""Czech Republic""]]",Chalmers-Gothenburg,2015,7
[],DTU-Denmark,2015,8
[],BIT,2015,9
[],NTU-Singapore,2015,10
