text,source_team,year,chunk
[],USTC,2015,0
[],Tuebingen,2015,1
[],Georgia_State,2015,2
[],Georgia_State,2015,3
[],Dundee,2015,4
"relationships: [[""Exeter"", ""established relationships with"", ""various experts""],[""Exeter"", ""integrated experiences, suggestions, and feedback from"", ""experts""],[""Exeter"", ""collaborated with"", ""vets""],[""Exeter"", ""collaborated with"", ""farmers""],[""Exeter"", ""collaborated with"", ""politicians""],[""Exeter"", ""collaborated with"", ""NFU""],[""Exeter"", ""collaborated with"", ""DEFRA""]]",Exeter,2015,5
"relationships: [[""DTU-Denmark"", ""collaborated with"", ""other iGEM teams""]]",DTU-Denmark,2015,6
[],LZU-China,2015,7
"relationships: [[""Brasil-USP"", ""translated survey for"", ""UCL team""],[""UCL team"", ""shared Thanks Badge with"", ""Brasil-USP""],[""Brasil-USP"", ""shared experiences and technical information with"", ""Aix Marseille team""],[""Brasil-USP"", ""exchanged experiences and discussed team management with"", ""Freiburg team""]]",Brasil-USP,2015,8
"relationships: [[""UCSF"", ""collaborated with"", ""University of Georgia iGEM team""], [""UCSF"", ""provided construct to"", ""iGEM Tuebingen""], [""UCSF iGEM 2007"", ""submitted"", ""Ste2 (BBa_I766204) to Parts Registry""], [""UCSF iGEM 2007"", ""improved"", ""Ste2 (BBa_I766204)""], [""UCSF"", ""improved characterization of"", ""yeast mating display proteins developed by UCSF 2011""]]",UCSF,2015,9
"relationships: [[""NAIT Edmonton"", ""collaborated with"", ""Amoy University""],[""NAIT Edmonton"",""collaborated with"",""Team Amoy China""],[""NAIT Edmonton"",""completed survey for"",""SDU""],[""NAIT Edmonton"",""completed survey for"",""Tianjin University""],[""NAIT Edmonton"",""completed survey for"",""Team Stanford-Brown""],[""NAIT Edmonton"",""connected with"",""Paris_Bettencourt""],[""NAIT Edmonton"",""helped"",""Team Aix-Marseille Université""]]",NAIT_Edmonton,2015,10
[],Georgia_State,2015,11
"relationships: [[""Kent"", ""attended meetup organized by"", ""Birkbeck""], [""Kent"", ""attended meetup organized by"", ""Westminster""], [""Kent"", ""provided feedback to"", ""UNITN""]]",Kent,2015,12
