text,source_team,year,chunk
[],Stanford-Brown,2015,0
[],Goettingen,2015,1
[],LZU-China,2015,2
"Eindhoven in 2019 and has been actively involved in the iGEM community. He provided us with guidance and support throughout our project, sharing his experiences and knowledge.
Relationships:
[[""TU Eindhoven"", ""received support from"", ""Institute for Complex Molecular Systems (ICMS)""]]
[[""TU Eindhoven"", ""received support from"", ""Prof. dr. ir. L. Brunsveld""]]
[[""TU Eindhoven"", ""received support from"", ""dr. Ir. T.F.A. de Greef""]]
[[""TU Eindhoven"", ""received support from"", ""dr. M. Merkx""]]
[[""TU Eindhoven"", ""received support from"", ""Glenn Cremers""]]
[[""TU Eindhoven"", ""received support from"", ""Ir. R. Arts""]]
[[""TU Eindhoven"", ""received support from"", ""Ir. S.J.A. Aper""]]
[[""TU Eindhoven"", ""received support from"", ""Dr. S. Ludwig""]]
[[""TU Eindhoven"", ""received support from"", ""Dr. S.F.R. Leysen""]]
[[""TU Eindhoven"", ""received support from"", ""M. van Rosmalen MSc.""]]
[[""TU Eindhoven"", ""received support from"", ""Wiggert Altenburg""]]",TU_Eindhoven,2015,3
"relationships: [[""Brasil-USP"", ""collaborated with"", ""Paris Bettencourt""],[""Brasil-USP"",""interviewed"",""female graduate students from São Carlos Physics Institute - University of São Paulo""],[""Brasil-USP"",""has"",""female PI and majority female advisors""],[""Brasil-USP"",""mentioned in media"",""professor Marcia""]]",Brasil-USP,2015,4
"relationships: [[""Tsinghua"", ""collaborated with"", ""iGEM""], [""Tsinghua"", ""addressing safety issues with"", ""iGEM""], [""Tsinghua"", ""followed safety procedures in"", ""lab work""], [""Tsinghua"", ""solved safety problems in"", ""sending DNA parts to the Registry""]]",Tsinghua,2015,5
"relationships: [[""NCTU_Formosa"", ""collaborated with"", ""other iGEM teams""],[""NCTU_Formosa"",""constructed biobricks"",""25 biobricks""],[""NCTU_Formosa"",""promoted communication with"",""various professional fields""],[""NCTU_Formosa"",""enhanced measurement technology"",""antigen measurement technique""],[""NCTU_Formosa"",""value on medical diagnosis"",""doctors have more selections""],[""NCTU_Formosa"",""judging criteria"",""expand on silver medal Human Practices activity""],[""NCTU_Formosa"",""judging criteria"",""improve existing BioBrick Part or Device""],[""NCTU_Formosa"",""judging criteria"",""help other iGEM teams""]]",NCTU_Formosa,2015,6
[],WashU_StLouis,2015,7
"relationships: [[""NRP-UEA-Norwich"", ""collaborated with"", ""unknown iGEM teams""],[""NRP-UEA-Norwich"",""received support from"",""unknown iGEM teams""]]",NRP-UEA-Norwich,2015,8
"relationships: [[""Dundee"", ""collaborated"", ""E. coli DH5-alpha""],[""Dundee"",""collaborated"",""E. coli MC1061""]]",Dundee,2015,9
[],Technion_HS_Israel,2015,10
[],Dundee,2015,11
relationships: [],Hangzhou-H14Z,2015,12
relationships: [],Wellesley_TheTech,2015,13
[],Tuebingen,2015,14
