text,source_team,year,chunk
[],UCL,2015,0
[],UCL,2015,1
"relationships: [[""UESTC Software"",""held iGEM Southwest Union of China"",""Sichuan University iGEM experimental team""],[""UESTC Software"",""held iGEM Southwest Union of China"",""University of Electronic Science and Technology of China""]]",UESTC_Software,2015,2
[],Tianjin,2015,3
[],Toronto,2015,4
"relationships: [[""TU_Delft"", ""participated in iGEM competition"", ""other iGEM teams""],[""TU_Delft"",""collaborated with"",""Ultimaker""]]",TU_Delft,2015,5
relationships: [],Dundee,2015,6
relationships: [],SJTU-BioX-Shanghai,2015,7
relationships: [],Cambridge-JIC,2015,8
"relationships: [[""KU Leuven"", ""collaboration with"", ""iGEM Team of Toulouse""]]",KU_Leuven,2015,9
