text,source_team,year,chunk
[],Dundee,2015,0
[],SDU-Denmark,2015,1
"be doing?
Probably writing poetry or exploring the world as a travel blogger.
Biggest pet peeve?
People who are close-minded and unwilling to consider different perspectives.
Do you turn off the light when you leave a room?
Yes, always.
Least favourite film?
I can't think of one off the top of my head, but I generally don't enjoy horror movies.
What do you eat for breakfast?
I usually have a bowl of oatmeal with fruits and nuts.
What did you want to be when you were a child?
I wanted to be an astronaut and explore outer space.
Tea or coffee?
Tea, definitely.
Would you rather have world domination or achieve world peace?
Definitely achieve world peace.",Birkbeck,2015,2
[],Bielefeld-CeBiTec,2015,3
"relationships: [[""Oxford"",""collaborated"",""iGEM teams""],[""Oxford"",""received sequencing support from"",""iGEM teams""],[""Oxford"",""transformed"",""C* into M51655 and RP437""],[""Oxford"",""sent for sequencing"",""F*1, M*2, I*3""],[""Oxford"",""performed PCR on"",""M*""],[""Oxford"",""participated in"",""Synbiota PCR""]]",Oxford,2015,4
"relationships: [[""USTC-Software"", ""collaborated with"", ""other iGEM teams""],[""USTC-Software"",""aims to provide a user-friendly tool for synthetic biologists""],[""USTC-Software"",""plans to build a library of prototype substances for gene circuits""],[""USTC-Software"",""plans to improve the accuracy and predictability of their simulation""],[""USTC-Software"",""hopes to provide a platform for integrating function-related tools""],[""USTC-Software"",""aims to validate their software by comparing simulation results to experimental results""]]",USTC-Software,2015,5
"relationships: [[""Glasgow"", ""participated in iGEM competition"", ""TOP10""],[""Glasgow"", ""participated in iGEM competition"", ""DH5α""],[""Glasgow"", ""participated in iGEM competition"", ""DS941""],[""Glasgow"", ""participated in iGEM competition"", ""MG1655""],[""Glasgow"", ""collaborated with"", ""TOP10""],[""Glasgow"", ""collaborated with"", ""DH5α""],[""Glasgow"", ""collaborated with"", ""DS941""],[""Glasgow"", ""collaborated with"", ""MG1655""]]",Glasgow,2015,6
[],Tuebingen,2015,7
"relationships: [[""SZU_China"", ""cooperative communication"", ""LZU-iGEM""],[""SZU_China"",""visited"",""Shenzhen Cancer Rehabilitation Association""],[""SZU_China"",""made second GFP transfection test"",""unknown team""],[""SZU_China"",""convened cancer patients"",""unknown team""]]",SZU_China,2015,8
relationships: [],Brasil-USP,2015,9
"relationships: [[""USTC"", ""cooperate with"", ""ROSE""],[""USTC"",""cooperate with"",""CACCI""]]",USTC,2015,10
[],LZU-China,2015,11
[],UCLA,2015,12
