team,context,target,source_team,year,batch_id,chunk_id
TU_Eindhoven,collaborated with,other iGEM teams,TU_Eindhoven,2015,916,0
Nanjing-China,cooperating with,SJTU-BioX-Shanghai,Nanjing-China,2015,916,2
Nanjing-China,sent materials to,SJTU-BioX-Shanghai,Nanjing-China,2015,916,2
Stockholm,sponsor,Nucleus Sponsor,Stockholm,2015,916,4
Stockholm,sponsor,Mitochondria Sponsor,Stockholm,2015,916,4
Stockholm,sponsor,Ribosome Sponsor,Stockholm,2015,916,4
Stockholm,sponsor,Vesicle Sponsor,Stockholm,2015,916,4
Bordeaux,contacted,numerous castles,Bordeaux,2015,916,5
Bordeaux,attended,La foire au vin,Bordeaux,2015,916,5
Bordeaux,attended,Vinexpo,Bordeaux,2015,916,5
Bordeaux,searched for sponsors,in the region,Bordeaux,2015,916,5
Edinburgh,participated in iGEM competition,other iGEM teams,Edinburgh,2015,916,7
Edinburgh,collaborated with iGEM10_Washington,iGEM10_Washington,Edinburgh,2015,916,7
ATOMS-Turkiye,collaborated,Bacillus subtilis,ATOMS-Turkiye,2015,916,8
ATOMS-Turkiye,used,TnrA transcription factor,ATOMS-Turkiye,2015,916,8
ATOMS-Turkiye,repressed,glnRA,ATOMS-Turkiye,2015,916,8
ATOMS-Turkiye,repressed,gltAB,ATOMS-Turkiye,2015,916,8
ATOMS-Turkiye,interacted with,Glutamine Synthase,ATOMS-Turkiye,2015,916,8
ATOMS-Turkiye,detected targets,TnrA,ATOMS-Turkiye,2015,916,8
ATOMS-Turkiye,used,Lsr Promoter,ATOMS-Turkiye,2015,916,8
Escherichia Coli,used,Lsr Promoter,ATOMS-Turkiye,2015,916,8
BGU_Israel,collaborated with,Sheba Cancer Research Center,BGU_Israel,2015,916,10
BGU_Israel,collaborated with,Soroka Medical Center,BGU_Israel,2015,916,10
BGU_Israel,advised by,Prof. Gideon Rechavi,BGU_Israel,2015,916,10
BGU_Israel,advised by,Prof. Samuel Ariad,BGU_Israel,2015,916,10
BGU_Israel,advised by,Dr. Ahmi Ben-Yehudah,BGU_Israel,2015,916,10
BGU_Israel,advised by,Dr. Omri Amirav-Drory,BGU_Israel,2015,916,10
BGU_Israel,advised by,Mr. Erez Livneh,BGU_Israel,2015,916,10
BGU_Israel,advised by,Mr. Yossi Shavit,BGU_Israel,2015,916,10
