team,context,target,source_team,year,batch_id,chunk_id
Harvard_BioDesign,worked with,USDA Sugar Beet and Bean research unit at Michigan State University,Harvard_BioDesign,2015,583,2
Harvard_BioDesign,worked with,Cardiovascular and Metabolic Disease group at the Novartis Institutes for Biomedical Research in Cambridge,Harvard_BioDesign,2015,583,2
Harvard_BioDesign,instructor,Neel Joshi,Harvard_BioDesign,2015,583,2
Harvard_BioDesign,advisor,Marika Ziesack,Harvard_BioDesign,2015,583,2
Marika Ziesack,participated in,Heidelberg team,Harvard_BioDesign,2015,583,2
Nankai,publicized,Beijing University,Nankai,2015,583,3
Nankai,surveyed popularity among,iGEM teams,Nankai,2015,583,3
Nankai,supported by,most present teams,Nankai,2015,583,3
Nankai,got information and advice from,iGEM teams,Nankai,2015,583,3
IIT Kharagpur,participating in,iGEM,IIT_Kharagpur,2015,583,4
IIT Kharagpur,team building and motivation,Krishna,IIT_Kharagpur,2015,583,4
IIT Kharagpur,team building and motivation,Madhur,IIT_Kharagpur,2015,583,4
IIT Kharagpur,team building and motivation,Kaustav,IIT_Kharagpur,2015,583,4
IIT Kharagpur,team building and motivation,Ayushman,IIT_Kharagpur,2015,583,4
Technion_HS_Israel,collaborated with,TUDelft,Technion_HS_Israel,2015,583,5
Technion_HS_Israel,collaborated with,Aberdeen Scotland,Technion_HS_Israel,2015,583,5
XJTLU-CHINA,participated in iGEM competition,other iGEM teams,XJTLU-CHINA,2015,583,6
USTC,collaboration with,BIT,USTC,2015,583,7
