text,source_team,year,chunk
"relationships: [[""Aalto-Helsinki"", ""interviewed for radio"", ""unknown team""],[""Aalto-Helsinki"",""held talk and workshops"",""unknown team""],[""Aalto-Helsinki"",""met with Tarja Knuuttila's group"",""University""],[""Aalto-Helsinki"",""met with Tarja Knuuttila and her students"",""University""],[""Aalto-Helsinki"",""Skype meeting with iGEM Stockholm"",""iGEM Stockholm""],[""Aalto-Helsinki"",""Skype meeting about collaboration with Slovenia HS"",""Slovenia HS""]]",Aalto-Helsinki,2015,0
relationships: [],Bielefeld-CeBiTec,2015,1
[],UCLA,2015,2
"relationships: [[""Slovenia_HS"", ""received T-shirts from"", ""Gymnasium Trbovlje""],[""Slovenia_HS"",""presented at"",""Bežigrad Grammar School""],[""Slovenia_HS"",""presented at"",""Diocesan Classical Gymnasium""],[""Slovenia_HS"",""presented at"",""Gymnasium Kranj""],[""Slovenia_HS"",""presented at"",""Gymnasium Trbovlje""],[""Slovenia_HS"",""presented at"",""Jurij Vega Grammar School""],[""Slovenia_HS"",""presented at"",""First Grammar School Celje""],[""Slovenia_HS"",""presented at"",""Novo Mesto Grammar School""],[""Slovenia_HS"",""presented at science festival"",""ZOTKA's talents""],[""Slovenia_HS"",""presented at science festival"",""Hiša eksperimentov (The House of Experiments)""]]",Slovenia_HS,2015,3
[],NJAU_China,2015,4
"relationships: [[""UNIK_Copenhagen"", ""collaborated with"", ""Bárður Fríi Mikladal""], [""UNIK_Copenhagen"", ""collaborated with"", ""Domenic Manganelli""], [""UNIK_Copenhagen"", ""collaborated with"", ""Akhil Sasidharan Pillai""], [""UNIK_Copenhagen"", ""collaborated with"", ""Victoria Sosnovtseva""]]",UNIK_Copenhagen,2015,5
"relationships: [[""Tianjin"", ""participated in iGEM competition"", ""other iGEM teams""],[""Tianjin"",""used RFC 23 principle"",""other teams""],[""Tianjin"",""collaborated with"",""other teams""],[""Tianjin"",""conducted experiments"",""other teams""]]",Tianjin,2015,6
[],Nanjing_NFLS,2015,7
[],Georgia_State,2015,8
"relationships: [[""Stanford-Brown"", ""collaborated with"", ""other iGEM teams""],[""Stanford-Brown"",""received support from"",""Chen et al.""]]",Stanford-Brown,2015,9
"relationships: [[""Exeter"", ""collaborated with"", ""iGEM team""],[""Exeter"",""met with"",""Phil Leighton""],[""Exeter"",""accompanied"",""Phil on a test""],[""Exeter"",""talked to"",""farm worker""],[""Exeter"",""said goodbye to"",""Emilia""],[""Exeter"",""wished luck to"",""Emilia""]]",Exeter,2015,10
relationships: [],XJTLU-CHINA,2015,11
relationships: [],UCL,2015,12
