text,source_team,year,chunk
[],Bielefeld-CeBiTec,2015,0
"relationships: [[""WashU_StLouis"", ""collaborated with"", ""Monsanto""],[""WashU_StLouis"",""worked with"",""Jess""]]",WashU_StLouis,2015,1
"relationships: [[""Freiburg"", ""used by"", ""Rosetta2""],[""Freiburg"", ""collaborated with"", ""Rosetta2""],[""Freiburg"", ""used"", ""pRARE2 plasmid""],[""Freiburg"", ""collaborated with"", ""pRARE2 plasmid""],[""Freiburg"", ""used"", ""T7 RNA polymerase""],[""Freiburg"", ""collaborated with"", ""T7 RNA polymerase""],[""Freiburg"", ""used"", ""IPTG""],[""Freiburg"", ""collaborated with"", ""IPTG""],[""Freiburg"", ""used"", ""Terrific Broth""],[""Freiburg"", ""collaborated with"", ""Terrific Broth""],[""Freiburg"", ""used"", ""buffer A""],[""Freiburg"", ""collaborated with"", ""buffer A""],[""Freiburg"", ""used"", ""buffer B""],[""Freiburg"", ""collaborated with"", ""buffer B""],[""Freiburg"", ""used"", ""french press""],[""Freiburg"", ""collaborated with"", ""french press""],[""Freiburg"", ""used"", ""ultracentrifugation""],[""Freiburg"", ""collaborated with"", ""ultracentrifugation""],[""Freiburg"", ""used"", ""dialysis tubing""],[""Freiburg"", ""collaborated with"", ""dialysis tubing""],[""Freiburg"", ""used"", ""buffer C""],[""Freiburg"", ""collaborated with"", ""buffer C""],[""Freiburg"", ""used"", ""liquid N2""],[""Freiburg"", ""collaborated with"", ""liquid N2""]]",Freiburg,2015,2
[],WashU_StLouis,2015,3
[],Exeter,2015,4
[],Central_Calgary,2015,5
[],ZJU-China,2015,6
[],UCLA,2015,7
"relationships: [[""Lethbridge_HS"", ""collaborated with"", ""beekeeping community in B.C.""], [""Lethbridge_HS"", ""received insight from"", ""Minister Shannon Phillips""], [""Lethbridge_HS"", ""interviewed"", ""plastic surgeon Dr. John Hasell""]]",Lethbridge_HS,2015,8
"relationships: [[""SCUT-China"", ""collaborated with"", ""team Freiburg""],[""SCUT-China"",""referenced"",""Gheorghiade M, Marti CN, Sabbah HN, Roessig L, Greene SJ, Bohm""]]",SCUT-China,2015,9
[],Hangzhou-H14Z,2015,10
