text,source_team,year,chunk
[],LZU-China,2015,0
"relationships: [[""Technion_HS_Israel"", ""collaborated with"", ""ETH Zurich""]]",Technion_HS_Israel,2015,1
[],UCL,2015,2
"[]
There are no relationships between teams mentioned in the text.",Brasil-USP,2015,3
"[""BIT"", ""received gene from"", ""Corynebacterium glutamicum""]
[""BIT"", ""used agarose gel electrophoresis to analyze gene""]
[""BIT"", ""attached P-atp2 to Lac Z alpha""]
[""BIT"", ""used pXMJ19 plasmid to transfer sequence""]
[""BIT"", ""designed experiment with P-atp2-B0034-Lac Z alpha in fermenters""]
[""BIT"", ""controlled pH in fermenters with HCl or NaOH""]
[""BIT"", ""compared experimental group to empty plasmid control group""]
[""BIT"", ""observed that experimental group became bluer with increasing extracellular pH""]
[""BIT"", ""verified that P-atp2 promoter is induced at alkaline pH""]
[""BIT"", ""used error-prone to optimize function of P-atp2""]
[""BIT"", ""mutated and filtrated accurate promoters with activity""]
[""BIT"", ""built a database of promoters""]
[""BIT"", ""established P-atp2 promoters with different efficiency""]
[""BIT"", ""can use P-atp2 in alkaline situations""]",BIT,2015,4
"relationships: [[""Technion_HS_Israel"", ""collaborated with"", ""Danziger High School""],[""Technion_HS_Israel"",""organized activity with"",""Technion's collage team""]]",Technion_HS_Israel,2015,5
relationships: [],Yale,2015,6
[],IIT_Delhi,2015,7
[],BostonU,2015,8
"relationships: [[""William_and_Mary"", ""collaborated with"", ""other iGEM teams""],[""William_and_Mary"",""addressed safety concern with"", ""Registry""],[""William_and_Mary"",""conducted outreach initiatives with"", ""Williamsburg/James City County Public Schools""],[""William_and_Mary"",""conducted workshops throughout"", ""Virginia""],[""William_and_Mary"",""organized exhibit with"", ""Smithsonian National Museum System""],[""William_and_Mary"",""mentored"", ""new iGEM team""]]",William_and_Mary,2015,9
[],Oxford,2015,10
"relationships: [[""Birkbeck"", ""collaborated with"", ""other iGEM teams""],[""Birkbeck"", ""had a skype interview with"", ""Jacob Beal""],[""Birkbeck"", ""visited"", ""William Tyndale Primary School""],[""Birkbeck College"", ""presented with"", ""Birkbeck 2015 iGEM team""]]",Birkbeck,2015,11
