team,context,target,source_team,year,batch_id,chunk_id
Dundee,collaborated with,unknown iGEM team,Dundee,2015,600,1
Dundee,received biobrick,unknown iGEM team,Dundee,2015,600,1
Dundee,purified,unknown iGEM team,Dundee,2015,600,1
Dundee,disassembled,unknown iGEM team,Dundee,2015,600,1
Dundee,PCR-amplification,unknown iGEM team,Dundee,2015,600,1
Groningen,participated in iGEM,other iGEM teams,Groningen,2015,600,2
UCL,collaborated with,iGEM UCLA,UCL,2015,600,6
UCL,used materials from,Instron Wu Lab,UCL,2015,600,6
SYSU_CHINA,participated in newsletter project with,Amoy_China,SYSU_CHINA,2015,600,8
SYSU_CHINA,attended meet up organized by,SKLBC-China,SYSU_CHINA,2015,600,8
SYSU_CHINA,received offer to attend team selection competition at,SCUT,SYSU_CHINA,2015,600,8
SYSU_CHINA,collaborated with,ZJU,SYSU_CHINA,2015,600,8
