text,source_team,year,chunk
"relationships: [[""BIT"", ""communicated with"", ""BIT-China""],[""BIT"", ""shared resources with"", ""BIT-China""],[""BIT"", ""discussed project problems with"", ""BIT-China""],[""BIT"", ""established Human Practice alliance with"", ""other schools around the world""],[""BIT"", ""participated in symposium with"", ""China PLA General Hospital""],[""BIT"", ""received suggestions from"", ""Dr. Duan""]]",BIT,2015,0
"relationships: [[""Harvard_BioDesign"", ""collaborated"", ""iGEM teams""],[""Harvard_BioDesign"",""received support from"",""iGEM teams""],[""Southwestern University"" ,""gifted"",""Harvard_BioDesign""],[""Harvard_BioDesign"",""co-organized meetup"",""iGEM teams""],[""Harvard_BioDesign"",""participated in survey"",""iGEM teams""]]",Harvard_BioDesign,2015,1
[],Georgia_State,2015,2
[],Stanford-Brown,2015,3
"relationships: [[""Aachen"", ""collaborated with"", ""Technik Garage""],[""Aachen"", ""visited"", ""Waag society""]]",Aachen,2015,4
[],Technion_HS_Israel,2015,5
"relationships: [[""Paris_Bettencourt"", ""participated in iGEM competition"", ""other iGEM teams""]]",Paris_Bettencourt,2015,6
[],Georgia_State,2015,7
"[]
There are no relationships mentioned in the text.",Georgia_State,2015,8
[],Georgia_State,2015,9
relationships: [],Oxford,2015,10
