team,context,target,source_team,year,batch_id,chunk_id
ITB INDONESIA,collaborated with,experts,ITB_INDONESIA,2015,129,0
ITB INDONESIA,had a dialogue with,biosafety expert,ITB_INDONESIA,2015,129,0
ITB INDONESIA,reached out to,experts,ITB_INDONESIA,2015,129,0
ITB INDONESIA,integrated advice from,experts,ITB_INDONESIA,2015,129,0
NEAU-China,collaborated with,Peking University,NEAU-China,2015,129,1
NEAU-China,met with,iGEM Headquarters,NEAU-China,2015,129,1
NEAU-China,exchanged ideas with,other iGEM teams,NEAU-China,2015,129,1
NEAU-China,visited,pharmaceutical industrial companies,NEAU-China,2015,129,1
NEAU-China,held a scientific exhibition with,Harbin Pharmaceutical Group Bioengineering Co. Ltd,NEAU-China,2015,129,1
NEAU-China,received recommendations and feedback from,experts of different scientific areas,NEAU-China,2015,129,1
Nagahama,supported by,Tokyo_Tech,Nagahama,2015,129,2
Nagahama,supported by,UGA-Georgia,Nagahama,2015,129,2
Nagahama,supported by,Uniandes_Colombia,Nagahama,2015,129,2
Nagahama,supported by,Paris-Saclay,Nagahama,2015,129,2
Nagahama,supported by,UT-Tokyo,Nagahama,2015,129,2
Nagahama,supported by,Tokyo-NoKoGen,Nagahama,2015,129,2
Nagahama,supported by,UI-Indonesia,Nagahama,2015,129,2
Nagahama,supported by,NEFU_China,Nagahama,2015,129,2
ZJU-China,collaborated with,SynenergeneⅠ,ZJU-China,2015,129,5
ZJU-China,collaborated with,SynenergeneⅡ,ZJU-China,2015,129,5
ZJU-China,collaborated with,Synenergene Ⅲ,ZJU-China,2015,129,5
Dundee,collaborated,iGEM teams,Dundee,2015,129,6
Dundee,received support from,iGEM teams,Dundee,2015,129,6
Dundee,co-organized meetup,iGEM teams,Dundee,2015,129,6
Dundee,participated in survey,iGEM teams,Dundee,2015,129,6
UCLA,participated in iGEM,iGEM teams,UCLA,2015,129,8
