text,source_team,year,chunk
[],Dundee,2015,0
"relationships: [[""Oxford iGEM"", ""collaborated with"", ""other iGEM teams""]]",Oxford,2015,1
"relationships: [[""UCLA"", ""collaborated"", ""iGEM teams""]]",UCLA,2015,2
"relationships: [[""Dundee"", ""collaborated"", ""BTH101 E.coli""],[""Dundee"",""received plasmid from"",""IDT""],[""Dundee"",""transformed"",""MC1061 E.coli""],[""Dundee"",""miniprepped"",""BTH101 E.coli""],[""Dundee"",""miniprepped"",""MC1061 E.coli""],[""Dundee"",""cloned into"",""pSB1C3""]]",Dundee,2015,3
relationships: [],UCLA,2015,4
[],Central_Calgary,2015,5
"relationships: [[""Hangzhou-H14Z"", ""collaborated with"", ""Cultural Relics Department of China""], [""Hangzhou-H14Z"", ""received support from"", ""Zhejiang University of Technology""]]",Hangzhou-H14Z,2015,6
"relationships: [[""Tuebingen"", ""collaborated with"", ""Zhou 2012""], [""Tuebingen"", ""collaborated with"", ""Mizuno 2008""], [""Tuebingen"", ""collaborated with"", ""Mizuno 2010""], [""Tuebingen"", ""collaborated with"", ""Zhou 2012""], [""Tuebingen"", ""collaborated with"", ""Nagy 2000""], [""Tuebingen"", ""collaborated with"", ""Graumann 2000""]]",Tuebingen,2015,7
[],UCLA,2015,8
[],SDU-Denmark,2015,9
"relationships: [[""UCLA"", ""collaborated"", ""Mark Arbing""],[""UCLA"",""received gels from"",""Mark Arbing""]]",UCLA,2015,10
"relationships: [[""Aalto-Helsinki"", ""participated in iGEM"", ""other iGEM teams""]]",Aalto-Helsinki,2015,11
[],UCLA,2015,12
"relationships: [[""ATOMS-Turkiye"", ""collaborated with"", ""HNS""],[""ATOMS-Turkiye"",""collaborated with"",""PotB59/PomA""],[""ATOMS-Turkiye"",""collaborated with"",""HNS-T108I""],[""ATOMS-Turkiye"",""received support from"",""PSB1C3-T7""],[""ATOMS-Turkiye"",""received support from"",""BL21""]]",ATOMS-Turkiye,2015,13
relationships: [],China_Tongji,2015,14
"relationships: [[""Evry"", ""collaborated with"", ""other iGEM teams""],[""Evry"",""selected chassis for"",""DC target""],[""Evry"",""chose to target"",""DCs""],[""Evry"",""considered"",""DCs the best candidate for T-cells activation against cancer""],[""Evry"",""selected bacteria as a vector for"",""in vivo therapy with DCs""],[""Evry"",""designed P. aeruginosa to inject tumor antigen with its type III secretion system in"",""DCs cytosol""],[""Evry"",""conducted a curative assay on mice with melanoma using the vaccine vector from P. aeruginosa""],[""Evry"",""attenuated P. aeruginosa with the killed but metabolically active (KBMA) method""],[""Evry"",""considered Listeria monocytogenes as a natural choice because it has the ability to enter DCs and activate MHC I Pathway""]]",Evry,2015,15
