team,context,target,source_team,year,batch_id,chunk_id
ATOMS-Turkiye,collaborated with,2013 ATOMS IGEM TEAM,ATOMS-Turkiye,2015,909,1
ATOMS-Turkiye,used part designed by,2013 ATOMS IGEM TEAM,ATOMS-Turkiye,2015,909,1
Tianjin,took part in,Chenmao Wang,Tianjin,2015,909,2
Tianjin,took part in,Yuwei Zhang,Tianjin,2015,909,2
Tianjin,took part in,Jinxin Hu,Tianjin,2015,909,2
Tianjin,took part in,Yang Wang,Tianjin,2015,909,2
Tianjin,took part in,Haofeng Wang,Tianjin,2015,909,2
Tianjin,took part in,Dongqi Bao,Tianjin,2015,909,2
Tianjin,took part in,Ketong Shao,Tianjin,2015,909,2
Tianjin,took part in,Hua Wang,Tianjin,2015,909,2
Tianjin,took part in,Zexiang Chen,Tianjin,2015,909,2
Tianjin,took part in,Xiangyu Yin,Tianjin,2015,909,2
Tianjin,took part in,Yige Peng,Tianjin,2015,909,2
Tianjin,took part in,Xuemei Dong,Tianjin,2015,909,2
Tianjin,took part in,Shubin Li,Tianjin,2015,909,2
Tianjin,took part in,Qing Zhao,Tianjin,2015,909,2
Tianjin,took part in,Yifan Zhang,Tianjin,2015,909,2
Tianjin,took part in,Dongqi Bao,Tianjin,2015,909,2
Tianjin,took part in,Nankai University’s iGEM team,Tianjin,2015,909,2
Tianjin,took part in,Haitao Yang,Tianjin,2015,909,2
Tianjin,took part in,Zefang Wang,Tianjin,2015,909,2
Tianjin,took part in,Cheng Chen,Tianjin,2015,909,2
Tianjin,took part in,Deping Wang,Tianjin,2015,909,2
Tianjin,took part in,Fei Wang,Tianjin,2015,909,2
Tianjin,took part in,Xiaoyun Yang,Tianjin,2015,909,2
Tianjin,took part in,Yusheng Tan,Tianjin,2015,909,2
Tianjin,took part in,Wen Cui,Tianjin,2015,909,2
Tianjin,took part in,Shengnan Liu,Tianjin,2015,909,2
Tianjin,took part in,Qingbin Shang,Tianjin,2015,909,2
Tianjin,took part in,Yuhan Zhang,Tianjin,2015,909,2
Tianjin,took part in,Chen Wu,Tianjin,2015,909,2
Tianjin,took part in,Agnieszka Przylucka,Tianjin,2015,909,2
Tianjin,took part in,Henrik Cordes,Tianjin,2015,909,2
Tianjin,took part in,Zefang Wang,Tianjin,2015,909,2
Tianjin,took part in,Shoujie Sun,Tianjin,2015,909,2
Tianjin,supported by,School of Life Sciences,Tianjin,2015,909,2
Tianjin,supported by,Tianjin University,Tianjin,2015,909,2
METU_Turkey,collaborated with,METU_HS_Ankara,METU_Turkey,2015,909,3
METU_Turkey,collaborated with,ATOMS-Turkiye,METU_Turkey,2015,909,3
METU_Turkey,collaborated with,AUC_TURKEY,METU_Turkey,2015,909,3
METU_Turkey,met and presented projects with,METU_HS_Ankara,METU_Turkey,2015,909,3
METU_Turkey,met and presented projects with,ATOMS-Turkiye,METU_Turkey,2015,909,3
METU_Turkey,met and presented projects with,AUC_TURKEY,METU_Turkey,2015,909,3
METU_Turkey,sponsored by,Sentegen,METU_Turkey,2015,909,3
METU_Turkey,advised by,Burak Kızıl,METU_Turkey,2015,909,3
NYMU-Taipei,collaborated,TAS Taipei iGEM team,NYMU-Taipei,2015,909,4
NYMU-Taipei,hosted,TAS Taipei iGEM team,NYMU-Taipei,2015,909,4
NYMU-Taipei,supported,TAS Taipei iGEM team,NYMU-Taipei,2015,909,4
NYMU-Taipei,collaborated,TAS,NYMU-Taipei,2015,909,4
NYMU-Taipei,received LuxR part from,TAS,NYMU-Taipei,2015,909,4
TAS Taipei iGEM team,helped,NYMU-Taipei,NYMU-Taipei,2015,909,4
TAS Taipei iGEM team,provided initial test results to,NYMU-Taipei,NYMU-Taipei,2015,909,4
NYMU-Taipei,collaborated with,NCTU_Formosa iGEM team,NYMU-Taipei,2015,909,4
Hangzhou-H14Z,participated in iGEM competition,other iGEM teams,Hangzhou-H14Z,2015,909,5
LZU-China,cultured,E.coli BL21,LZU-China,2015,909,6
LZU-China,set up control with,original BL21,LZU-China,2015,909,6
LZU-China,measured concentration of,bacteria and riboflavin,LZU-China,2015,909,6
LZU-China,compared concentration of,bacterial strains,LZU-China,2015,909,6
LZU-China,linked bacterial strains with,"K1755005, K1755006, K1755009",LZU-China,2015,909,6
LZU-China,compared concentration of,riboflavin in different bacterial strains,LZU-China,2015,909,6
LZU-China,constructed,"K1755005, K1755009, K1755006",LZU-China,2015,909,6
LZU-China,analyzed ability of riboflavin synthesis in,different bacterial strains,LZU-China,2015,909,6
ATOMS-Turkiye,cloned into,PSB1C3-T7 plasmid,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,ordered,PotB59/PomA gene sequence,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,combined,PotB59/PomA systems,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,designed,PSB1C3-T7 plasmid,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,ordered,gene sequences,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,cloned into,peT-45 vector,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,used,BamHI and XhoI enzymes,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,added,LacI protein attachable Lac operator,ATOMS-Turkiye,2015,909,7
ATOMS-Turkiye,found,peT-45 expression vector,ATOMS-Turkiye,2015,909,7
