text,source_team,year,chunk
"relationships: [[""Tsinghua"", ""collaborated with"", ""Tsinghua-A""]]",Tsinghua,2015,0
"relationships: [[""Bordeaux"", ""hosted French Meet-up with"", ""Aix-Marseille University iGEM team""], [""Bordeaux"", ""hosted French Meet-up with"", ""Paris_Saclay iGEM team""], [""Bordeaux"", ""hosted French Meet-up with"", ""Pasteur_Paris iGEM team""], [""Bordeaux"", ""hosted French Meet-up with"", ""Toulouse iGEM team""], [""Bordeaux"", ""hosted French Meet-up with"", ""KU_Leuven iGEM team""], [""Bordeaux"", ""hosted French Meet-up with"", ""EPF_Lausanne iGEM team""], [""Bordeaux"", ""organized orienteering race with"", ""iGEM teams""], [""Bordeaux"", ""presented projects at Cap Sciences with"", ""iGEM teams""], [""Bordeaux"", ""received feedback from theatre expert for presentations""], [""Bordeaux"", ""had dinner with"", ""iGEM teams""], [""Bordeaux"", ""participated in activities organized by"", ""iGEM Paris_Saclay team""], [""Bordeaux"", ""participated in activities organized by"", ""iGEM Pasteur_Paris team""]]",Bordeaux,2015,1
[],Dundee,2015,2
[],Amsterdam,2015,3
[],Georgia_State,2015,4
"relationships: [[""LZU-China"",""collaborated with"",""T24 bladder cancer cells""],[""LZU-China"",""received support from"",""Educational Administration Office, LZU""],[""LZU-China"",""received support from"",""Cuiying Honors College, LZU""],[""LZU-China"",""received support from"",""School of Life Sciences, LZU""]]",LZU-China,2015,5
"relationships: [[""SZU_China"", ""collaborated with"", ""unknown iGEM team""],[""SZU_China"",""used parts from"",""unknown iGEM team""],[""SZU_China"",""designed"",""BBa_K1722007""],[""SZU_China"",""designed"",""BBa_K1722010""],[""SZU_China"",""designed"",""BBa_K1722012""]]",SZU_China,2015,6
"relationships: [[""Freiburg"", ""participated in iGEM competition"", ""other iGEM teams""]]",Freiburg,2015,7
"relationships: [[""DTU-Denmark"", ""collaborated with"", ""DTU Metabolomics Platform group""],[""DTU-Denmark"",""received assistance from"",""advisor""],[""DTU-Denmark"",""received assistance from"",""DTU Metabolomics Platform group""]]",DTU-Denmark,2015,8
"relationships: [[""Oxford"", ""participated in iGEM competition"", ""other iGEM teams""]]",Oxford,2015,9
[],Paris_Bettencourt,2015,10
