text,source_team,year,chunk
"relationships: [[""NAIT_Edmonton"", ""collaborated"", ""other iGEM teams""],[""NAIT_Edmonton"",""received support from"",""Joe""],[""NAIT_Edmonton"",""received support from"",""Abbie""],[""NAIT_Edmonton"",""received support from"",""Kevin Setzer""],[""NAIT_Edmonton"",""worked with"",""Joe""],[""NAIT_Edmonton"",""worked with"",""Abbie""],[""NAIT_Edmonton"",""worked with"",""Kevin Setzer""]]",NAIT_Edmonton,2015,0
[],Central_Calgary,2015,1
"relationships: [[""TU_Delft"", ""collaborated with"", ""other iGEM teams""],[""TU_Delft"",""received support from"",""Biolinker""],[""TU_Delft"",""measured thickness with"",""microscope""],[""TU_Delft"",""used syringe pump from"",""Harvard Apparatus""],[""TU_Delft"",""engineered bacteria to form"",""patterned biofilm""],[""TU_Delft"",""used CsgA protein monomer from"",""plasmid""],[""TU_Delft"",""used Rhamnose promoter for"",""inducible expression""],[""TU_Delft"",""used CsgA knockout strain for"",""experiments""],[""TU_Delft"",""incorporated GFP or RFP for"",""fluorescence assay""],[""TU_Delft"",""studied CsgB membrane protein for"",""nanowire formation""]]",TU_Delft,2015,2
[],Westminster,2015,3
"relationships: [[""ATOMS-Turkiye"", ""collaborated with"", ""Turgut Ozal University""],[""ATOMS-Turkiye"", ""collaborated with"", ""Sentegen""],[""ATOMS-Turkiye"", ""collaborated with"", ""IDT""],[""ATOMS-Turkiye"", ""collaborated with"", ""Mathworks""],[""ATOMS-Turkiye"", ""collaborated with"", ""SnapGene""],[""ATOMS-Turkiye"", ""collaborated with"", ""Prizma""],[""ATOMS-Turkiye"", ""collaborated with"", ""CeylanMed""]]",ATOMS-Turkiye,2015,4
"relationships: [[""Lethbridge HS"", ""collaborated"", ""iGEM teams""]]",Lethbridge_HS,2015,5
relationships: [],Vilnius-Lithuania,2015,6
"relationships: [[""Carnegie Mellon"", ""collaborated with"", ""University of Pittsburgh""],[""Carnegie Mellon"",""collaborated with"",""University of Georgia""]]",Carnegie_Mellon,2015,7
"relationships: [[""OUC-China"", ""collaborated with"", ""Berlin""],[""OUC-China"",""requested parts from"",""Berlin""]]",OUC-China,2015,8
"relationships: [[""UCLA"", ""participated in iGEM"", ""InterLab Study""],[""UCLA"",""collaborated with"",""Fasih Ahsan""],[""UCLA"",""assisted by"",""Megan Satyadi""]]",UCLA,2015,9
"relationships: [[""SDU-Denmark"", ""collaborated with"", ""UNF""], [""SDU-Denmark"", ""visited"", ""UNF Biotech Summer Camp""], [""SDU-Denmark"", ""gave presentation at"", ""UNF Biotech Summer Camp""], [""SDU-Denmark"", ""authored"", ""children's book""], [""SDU-Denmark"", ""created"", ""children's book""], [""SDU-Denmark"", ""reached out to"", ""children""], [""SDU-Denmark"", ""educating"", ""children in GMOs""]]",SDU-Denmark,2015,10
[],Georgia_State,2015,11
"relationships: [[""SCUT"", ""seminar with"", ""Chang Gung University""],[""SCUT"", ""seminar with"", ""NCTU-Formosa""],[""SCUT"", ""seminar with"", ""SYSU-China""],[""SCUT"", ""seminar with"", ""SYSU-Software""],[""SCUT"", ""seminar with"", ""SKLBC-China""],[""SCUT"", ""seminar with"", ""SKLBC-GDSYZX""],[""SCUT"", ""interviewed by"", ""6th China Cardiovascular Prevention and Rehabilitation Forum""]]",SCUT,2015,12
"[]
There are no relationships mentioned in the text.",UCLA,2015,13
"relationships: [[""Bielefeld-CeBiTec"", ""collaborated with"", ""Airen""],[""Bielefeld-CeBiTec"", ""investigated"", ""Airen""],[""Bielefeld-CeBiTec"", ""recommended"", ""RraA""],[""Bielefeld-CeBiTec"", ""optimized extract by adding"", ""RraA""],[""Bielefeld-CeBiTec"", ""sent coding sequence of RraA to"", ""parts registry""],[""Bielefeld-CeBiTec"", ""established CFPS system in"", ""lab""],[""Bielefeld-CeBiTec"", ""compared CFPS setup with"", ""S30 T7 cell-free expression system""]]",Bielefeld-CeBiTec,2015,14
[],Bielefeld-CeBiTec,2015,15
