team,context,target,source_team,year,batch_id,chunk_id
BGU_Israel,met with,Chief Scientist Office (Ministry of Health),BGU_Israel,2015,923,0
BGU_Israel,met with,Dr. Ami Ben-Yehuda,BGU_Israel,2015,923,0
BGU_Israel,met with,University President,BGU_Israel,2015,923,0
BGU_Israel,met with,Prof. Rivka Carmi,BGU_Israel,2015,923,0
BGU_Israel,met with,Rector,BGU_Israel,2015,923,0
BGU_Israel,met with,Prof. Zvi Hacohen,BGU_Israel,2015,923,0
BGU_Israel,met with,Deans,BGU_Israel,2015,923,0
BGU_Israel,met with,Prof. Samuel Ariad,BGU_Israel,2015,923,0
BGU_Israel,met with,"Director of Oncology Department, Soroka Medical Center",BGU_Israel,2015,923,0
BGU_Israel,met with,Prof. Gidi Rechavi,BGU_Israel,2015,923,0
BGU_Israel,met with,Head of Sheba Cancer Research Center,BGU_Israel,2015,923,0
BGU_Israel,met with,Dr. Omri Amirav-Drori,BGU_Israel,2015,923,0
BGU_Israel,met with,CEO of Genome Compiler,BGU_Israel,2015,923,0
Aalto-Helsinki,collaborated,HS Slovenia,Aalto-Helsinki,2015,923,5
Wellesley_TheTech,collaboration with,BU,Wellesley_TheTech,2015,923,6
Wellesley_TheTech,collaboration with,MIT,Wellesley_TheTech,2015,923,6
Wellesley_TheTech,brainstorming with,Romi and Anja,Wellesley_TheTech,2015,923,6
Wellesley_TheTech,attended NEGEM with,BU and MIT,Wellesley_TheTech,2015,923,6
Manchester-Graz,participated in,CHEM21 conference,Manchester-Graz,2015,923,9
Manchester-Graz,collaborated with,Graz University of Technology,Manchester-Graz,2015,923,9
Manchester-Graz,collaborated with,University of Manchester,Manchester-Graz,2015,923,9
Manchester-Graz,visited,BRG Kepler Highschool,Manchester-Graz,2015,923,9
Manchester-Graz,visited,HLW Deutschlandsberg Highschool,Manchester-Graz,2015,923,9
Tianjin,participated in iGEM competition,Janus team,Tianjin,2015,923,11
Tianjin,collaborated with,Janus team,Tianjin,2015,923,11
Tianjin,received support from,Janus team,Tianjin,2015,923,11
