team,context,target,source_team,year,batch_id,chunk_id
NTU-LIHPAO-Taiwan,shared plasmid with,HSNU-TAIPEI,NTU-LIHPAO-Taiwan,2015,137,0
NTU-LIHPAO-Taiwan,helped with restriction site design for,HSNU-TAIPEI,NTU-LIHPAO-Taiwan,2015,137,0
NTU-LIHPAO-Taiwan,met with,Mingdao,NTU-LIHPAO-Taiwan,2015,137,0
NTU-LIHPAO-Taiwan,improved project with,Mingdao,NTU-LIHPAO-Taiwan,2015,137,0
Groningen,participated in iGEM,other iGEM teams,Groningen,2015,137,1
Netherlands,has a history of research in synthetic biology,Groningen,Groningen,2015,137,1
Groningen,collaborated with other iGEM teams,unknown teams,Groningen,2015,137,1
Groningen,received support from the public in creative thinking,unknown public,Groningen,2015,137,1
Groningen,contributed to the acceptance of GMOs,society,Groningen,2015,137,1
Groningen,contributed to the shift towards renewable resources,society,Groningen,2015,137,1
Groningen,"generated blue energy for 200,000 households",Netherlands,Groningen,2015,137,1
Groningen,contributed to the reduction of CO2 emissions,society,Groningen,2015,137,1
Groningen,received support from the EU regulations,EU,Groningen,2015,137,1
Cornell,worked with,Professor Harley McAdams,Cornell,2015,137,2
Cornell,worked with,Professor Lucy Shapiro,Cornell,2015,137,2
Cornell,worked with,Professor David Dill,Cornell,2015,137,2
Cornell,collaborated with,UC Berkeley,Cornell,2015,137,2
Cornell,collaborated with,Dr. Adam Arkin,Cornell,2015,137,2
Cornell,collaborated with,Dr. Shivaun Archer,Cornell,2015,137,2
Cornell,collaborated with,Dr. Rod Getchell,Cornell,2015,137,2
Dr. Shivaun Archer,teaches at,Cornell University,Cornell,2015,137,2
Dr. Shivaun Archer,received award from,College of Engineering,Cornell,2015,137,2
Dr. Shivaun Archer,worked at,"Lynntech, Inc.",Cornell,2015,137,2
Dr. Shivaun Archer,has joint appointment at,School of Chemical and Biomolecular Engineering,Cornell,2015,137,2
Dr. Shivaun Archer,research interests include,nanobiotechnology and tissue engineering,Cornell,2015,137,2
Dr. Rod Getchell,works at,Cornell's College of Veterinary Medicine,Cornell,2015,137,2
Dr. Rod Getchell,earned M.S. at,Oregon State University,Cornell,2015,137,2
Dr. Rod Getchell,worked in lab of,Paul Bowser,Cornell,2015,137,2
Dr. Rod Getchell,works as Associate Director of,AQUAVET,Cornell,2015,137,2
BIT,collaboration,other iGEM teams,BIT,2015,137,3
BIT,participated in entrepreneurship track,iGEM,BIT,2015,137,3
BIT,removed entrepreneurship track,iGEM,BIT,2015,137,3
BIT,introduced entrepreneurship award,iGEM,BIT,2015,137,3
BIT,eligible for Best Supporting Entrepreneurship award,iGEM,BIT,2015,137,3
BIT,encouraged to build projects around commercializing,iGEM,BIT,2015,137,3
BIT,awarded for exceptional effort in entrepreneurship,iGEM,BIT,2015,137,3
Bielefeld-CeBiTec,collaborated with,Zubay,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Pratt,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Jewett and Swartz,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Calhoun and Swartz,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Spirin and Swartz,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Airen,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Hong et al.,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Kim et al.,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Tokmakov et al.,Bielefeld-CeBiTec,2015,137,5
Bielefeld-CeBiTec,collaborated with,Mavelli et al.,Bielefeld-CeBiTec,2015,137,5
