text,source_team,year,chunk
[],UCL,2015,0
"relationships: [[""OLS Canmore AB CA"", ""participated in iGEM"", ""other iGEM teams""]]",OLS_Canmore_AB_CA,2015,1
[],Carnegie_Mellon,2015,2
[],Bielefeld-CeBiTec,2015,3
"relationships: [[""UCL"", ""entrepreneurship with"", ""unknown team""],[""UCL"",""collaborated with"",""unknown team""],[""UCL"",""participated in interlab study with"",""unknown team""],[""UCL"",""discussed wiki design with"",""unknown team""],[""UCL"",""brainstormed for business model with"",""unknown team""],[""UCL"",""collaborated with"",""unknown team""],[""UCL"",""performed diagnostic gel with"",""unknown team""],[""UCL"",""modeled pathway with"",""unknown team""],[""UCL"",""collaborated with"",""unknown team""],[""UCL"",""subcloned TPH1 biobrick with"",""unknown team""],[""UCL"",""collaborated with"",""unknown team""]]",UCL,2015,4
[],UCLA,2015,5
"relationships: [[""Cornell"", ""collaborated with"", ""other iGEM teams""],[""Cornell"", ""synthesized proteins from"", ""E. coli""],[""Cornell"", ""found that growth rate was impaired due to"", ""toxicity of EcnB""],[""Cornell"", ""engineered plasmids cause cells to be not able to compete in"", ""natural environment""],[""Cornell"", ""limited to working in"", ""laboratory setting""],[""Cornell"", ""designed project in accordance with ethical principles identified by"", ""Presidential Commission for the Study of Bioethical Issues""],[""Cornell"", ""considered environmental implications of"", ""project""],[""Cornell"", ""structured future directions around"", ""risk management""]]",Cornell,2015,6
[],Linkoping_Sweden,2015,7
": We are team ATOMS-Turkiye. The text provided does not contain any information about relationships between teams. Therefore, the relationships list is []",ATOMS-Turkiye,2015,8
[],UESTC_Software,2015,9
"relationships: [[""Hong_Kong-CUHK"", ""collaborated with"", ""Taiwan team""],[""Hong_Kong-CUHK"",""collaborated with"",""Brazil team""],[""Hong_Kong-CUHK"",""collaborated with"",""France team""]]",Hong_Kong-CUHK,2015,10
