text,source_team,year,chunk
"relationships: [[""Bordeaux"", ""participated in iGEM competition"", ""other iGEM teams""],[""European Commission"", ""approved"", ""SYNBIOSAFE project""],[""SYNBIOSAFE project"", ""focused on"", ""ethics and safety of synthetic biology""],[""SYNBIOSAFE project"", ""published article"", ""iGEM competitions""],[""Bordeaux"", ""met with"", ""Mr Jacques Faucher""],[""Mr Jacques Faucher"", ""founder of"", ""Ethics committee""],[""Bordeaux"", ""located at"", ""European Institute of Chemistry and Biology (IECB)""],[""Mr Potter"", ""invented word"", ""ethics""],[""Mr Potter"", ""wrote book"", ""Bioethics: a bridge to the future""],[""Bordeaux"", ""discussed bioethics with"", ""Mr Jacques Faucher""],[""Bordeaux"", ""participated in"", ""human clinical trials""],[""Bordeaux"", ""adheres to"", ""ethical aspects of research""],[""European Union"", ""requires proof of consent"", ""for research""],[""Bordeaux"", ""values"", ""bioethics in research""],[""Bordeaux"", ""considers ethics as a constraint for publication""],[""Bordeaux"", ""has a vision of the world as anthropocentric""],[""Bordeaux"", ""considers ethical aspects of bacteria research""]]",Bordeaux,2015,0
"relationships: [[""Bielefeld-CeBiTec"", ""worked with"", ""Edinburgh team""],[""Bielefeld-CeBiTec"", ""tested"", ""mRFP1 as reporter gene""],[""Bielefeld-CeBiTec"", ""constructed"", ""arsenic biosensor""],[""Bielefeld-CeBiTec"", ""tested"", ""arsenic sensor in vivo""],[""Bielefeld-CeBiTec"", ""characterized"", ""arsenic sensor in vitro""]]",Bielefeld-CeBiTec,2015,1
"relationships: [[""Scut-Champion-Park"",""participated in meetup"",""Nanjing University""],[""Scut-Champion-Park"",""participated in meetup"",""Sun Yat-sen University""],[""Scut-Champion-Park"",""communicated with"",""Shanghai Jiao Tong University""],[""Scut-Champion-Park"",""communicated with"",""New York University Shanghai""],[""Scut-Champion-Park"",""communicated with"",""Tongji University""],[""Scut-Champion-Park"",""participated in fair"",""Innovation & Entrepreneurship Fair for College Students in Shenzhen""]]",Scut-Champion-Park,2015,2
"relationships: [[""TU_Delft"", ""participated in iGEM competition"", ""other iGEM teams""]]",TU_Delft,2015,3
"relationships: [[""OLS_Canmore_AB_CA"", ""worked with"", ""2013 team""],[""OLS_Canmore_AB_CA"",""using"", ""E. coli""],[""OLS_Canmore_AB_CA"",""using"", ""B. subtilis""],[""OLS_Canmore_AB_CA"",""using"", ""Tat and Sec pathways""],[""OLS_Canmore_AB_CA"",""working on"", ""recombinant proteins""],[""OLS_Canmore_AB_CA"",""referenced"", ""http://pubs.acs.org/doi/abs/10.1021/jf100803g""],[""OLS_Canmore_AB_CA"",""expressing"", ""KerA in E. coli""],[""OLS_Canmore_AB_CA"",""expressing"", ""KerA in B. subtilis""],[""OLS_Canmore_AB_CA"",""lysing"", ""E. coli""],[""OLS_Canmore_AB_CA"",""refolding"", ""Keratinase""]]",OLS_Canmore_AB_CA,2015,4
"relationships: [[""Lambert_GA"", ""characterized"", ""iGEM13_Carnegie_Mellon""], [""Lambert_GA"", ""characterized"", ""Antiquity""], [""Lambert_GA"", ""received foldscope from"", ""Stanford Prakash Lab""], [""Lambert_GA"", ""worked with"", ""Next Generation Focus""], [""Lambert_GA"", ""met with"", ""Georgia Tech iGEM team""]]",Lambert_GA,2015,5
[],LZU-China,2015,6
[],NRP-UEA-Norwich,2015,7
[],Gifu,2015,8
[],Bielefeld-CeBiTec,2015,9
"relationships: [[""China_Tongji"", ""collaborated with"", ""other iGEM teams""],[""China_Tongji"",""chose as experimental subject"",""lite1 worm""],[""China_Tongji"",""fostered without ATR"",""pmyo3-ChR2-YFP worm""],[""China_Tongji"",""set up control groups for each strain"",""pmyo3-ChR2-YFP worm""]]",China_Tongji,2015,10
[],Czech_Republic,2015,11
[],ATOMS-Turkiye,2015,12
relationships: [],UCL,2015,13
"relationships: [[""Dundee"", ""collaborated with"", ""unknown iGEM teams""],[""Dundee"",""received support from"",""unknown iGEM teams""],[""Dundee"",""co-organized meetup with"",""unknown iGEM teams""],[""Dundee"",""participated in survey by"",""unknown iGEM teams""]]",Dundee,2015,14
[],UB_Indonesia,2015,15
[],WashU_StLouis,2015,16
