text,source_team,year,chunk
[],KU_Leuven,2015,0
[],Central_Calgary,2015,1
[],UChicago,2015,2
[],Missouri_Rolla,2015,3
[],Groningen,2015,4
[],Central_Calgary,2015,5
"relationships: [[""Scut-Champion-Park"", ""thank"", ""Professor Wen Tan""],[""Scut-Champion-Park"", ""thank"", ""Professor Zhenqiang Wu""],[""Scut-Champion-Park"", ""thank"", ""Dr. Ya Jin""],[""Scut-Champion-Park"", ""thank"", ""Dr. Lei Quan""],[""Scut-Champion-Park"", ""thank"", ""Junjie Zhang""],[""Scut-Champion-Park"", ""thank"", ""Yabin Jin""],[""Scut-Champion-Park"", ""thank"", ""Wei Lin""],[""Scut-Champion-Park"", ""thank"", ""Shenzhen_SFLS""],[""Scut-Champion-Park"", ""thank"", ""Scient(China) Infant Nutrition Co., LTD""],[""Scut-Champion-Park"", ""thank"", ""Jin Jia""],[""Scut-Champion-Park"", ""thank"", ""Tao Deng""],[""Scut-Champion-Park"", ""thank"", ""Haonan Qi""],[""Scut-Champion-Park"", ""thank"", ""Jun Zhu""],[""Scut-Champion-Park"", ""thank"", ""Lehua Jia""],[""Scut-Champion-Park"", ""thank"", ""Shen Jin""],[""Scut-Champion-Park"", ""thank"", ""Yuanfang Lu""],[""Scut-Champion-Park"", ""thank"", ""Dailin Chen""],[""Scut-Champion-Park"", ""thank"", ""Liying Wu""],[""Scut-Champion-Park"", ""thank"", ""Silu Liu""],[""Scut-Champion-Park"", ""thank"", ""Yuyu Tang""],[""Scut-Champion-Park"", ""thank"", ""Lei Li""],[""Scut-Champion-Park"", ""thank"", ""Xinying Kong""],[""Scut-Champion-Park"", ""thank"", ""Guang Xu""],[""Scut-Champion-Park"", ""thank"", ""Siyao Xu""]]",Scut-Champion-Park,2015,6
"relationships: [[""Toulouse"", ""participated in"", ""iGEM competition""]]",Toulouse,2015,7
relationships: [],DTU-Denmark,2015,8
[],TU_Darmstadt,2015,9
"Based on the given text, there are no explicit relationships mentioned between Team Stockholm and other teams. Therefore, the list of relationships is [].",Stockholm,2015,10
[],Central_Calgary,2015,11
[],Georgia_State,2015,12
relationships: [],IIT_Delhi,2015,13
"relationships: [[""Hong Kong-CUHK"", ""collaborated"", ""City University of Hong Kong""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Technische Universität Berlin""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Beijing Institute of Technology""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Universidade de São Paulo""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Chang Gung University""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""University of Leicester""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Université de Toulouse""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Tianjin University""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Kungliga Tekniska högskolan""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""Karolinska Institutet""], [""Hong Kong-CUHK"", ""conducted questionnaire with"", ""University College London""]]",Hong_Kong-CUHK,2015,14
[],Minnesota,2015,15
"relationships: [[""OLS_Canmore_AB_CA"", ""collaborated"", ""Consort iGEM Team""],[""OLS_Canmore_AB_CA"",""presented to"",""Consort iGEM Team""],[""OLS_Canmore_AB_CA"",""shared information with"",""Consort iGEM Team""],[""Consort iGEM Team"",""contacted"",""OLS_Canmore_AB_CA""],[""Consort iGEM Team"",""requested report from"",""OLS_Canmore_AB_CA""]]",OLS_Canmore_AB_CA,2015,16
