text,source_team,year,chunk
[],TU_Eindhoven,2015,0
[],UCLA,2015,1
"relationships: [[""SF_Bay_Area_DIYBio"", ""participated in iGEM competition"", ""other iGEM teams""],[""SF_Bay_Area_DIYBio"",""identified homologous genes"",""shinorine producing cyanobacteria""],[""SF_Bay_Area_DIYBio"",""performed Directed Evolution"",""UV resistance""],[""SF_Bay_Area_DIYBio"",""used Rolling Circle Amplification"",""introduce mutations""],[""SF_Bay_Area_DIYBio"",""used error-prone Rolling Circle Amplification"",""amplify DNA with mutations""],[""SF_Bay_Area_DIYBio"",""performed UV Kill Curve experiments"",""E. coli cells""]]",SF_Bay_Area_DIYBio,2015,2
"relationships: [[""London Biohackspace"", ""collaborated with"", ""other iGEM teams""],[""London Biohackspace"",""tested efficacy of"",""SLiCE for assembly of parts""],[""London Biohackspace"",""tested approach by ligating"",""J04450 RFP generator to pSB1C3""]]",London_Biohackspace,2015,3
[],UCLA,2015,4
[],Tianjin,2015,5
"relationships: [[""TU_Delft"", ""collaborated with"", ""DIY Biologists""],[""TU_Delft"",""received opinions from"",""key people in biofilm-related fields""],[""TU_Delft"",""developed a Biolink policy and practice tool""],[""TU_Delft"",""received responses from"",""experts in biofilm-related fields""]]",TU_Delft,2015,6
"relationships: [[""Lethbridge_HS"", ""recultured"", ""July 6 Biofilms""], [""Lethbridge_HS"", ""degraded"", ""July 7 Biofilms""], [""Lethbridge_HS"", ""prepared"", ""New Biofilms""], [""Lethbridge_HS"", ""collaborated with"", ""Kieran""]]",Lethbridge_HS,2015,7
[],UFMG_Brazil,2015,8
"relationships: [[""NTNU Trondheim"", ""collaborated"", ""iGEM teams""],[""NTNU Trondheim"",""participated in InterLab study"",""iGEM teams""]]",NTNU_Trondheim,2015,9
"relationships: [[""Elan_Vital_Korea"", ""participated in iGEM competition"", ""other iGEM teams""]]",Elan_Vital_Korea,2015,10
[],Freiburg,2015,11
[],Georgia_State,2015,12
