text,source_team,year,chunk
[],LZU-China,2015,0
[],Slovenia_HS,2015,1
[],TCU_Taiwan,2015,2
"relationships: [[""NAIT_Edmonton"", ""collaborated with"", ""Abbie Gottert""],[""NAIT_Edmonton"", ""collaborated with"", ""Kevin Setzer""],[""NAIT_Edmonton"", ""collaborated with"", ""Chris Meintzer""],[""NAIT_Edmonton"", ""collaborated with"", ""Elena Atrazheva""],[""NAIT_Edmonton"", ""collaborated with"", ""Len Force""]]",NAIT_Edmonton,2015,3
"relationships: [[""Stanford-Brown"", ""collaborated with"", ""University of Edinburgh iGEM team""],[""Stanford-Brown"",""improved characterization of"",""Imperial College 2013 team""],[""Stanford-Brown"",""validated"",""new BioBrick Part of Device""],[""Stanford-Brown"",""submitted"",""new part to iGEM Parts Registry""]]",Stanford-Brown,2015,4
"relationships: [[""Peking"", ""collaborated"", ""other iGEM teams""]]",Peking,2015,5
[],Colegio_EmelinaU,2015,6
relationships: [],Kent,2015,7
"relationships: [[""Toulouse"", ""collaborated with"", ""KU Leuven team""], [""Toulouse"", ""collaborated with"", ""METU HS Ankara team""], [""Toulouse"", ""collaborated with"", ""TU Eindhoven team""], [""Toulouse"", ""collaborated with"", ""CGU_Taiwan team""], [""Toulouse"", ""collaborated with"", ""Bordeaux team""], [""KU Leuven team"", ""collaborated with"", ""Toulouse""], [""METU HS Ankara team"", ""collaborated with"", ""Toulouse""]]",Toulouse,2015,8
"relationships: [[""Uppsala"",""visited"",""high school in Uppsala""],[""Uppsala"",""visited"",""power plant""],[""Uppsala"",""made surveys for"",""public""],[""Uppsala"",""collaborated with"",""Stockholm iGEM team""],[""Uppsala"",""helped"",""Indian team SVCE Chennai""],[""Uppsala"",""collaborated with"",""SDU Denmark""]]",Uppsala,2015,9
"relationships: [[""Oxford"", ""collaborated"", ""Warwick iGEM""], [""Oxford"", ""collaborated"", ""iGEM Bordeaux""], [""Oxford"", ""collaborated"", ""National Chiau Tung University Formosa""], [""Oxford"", ""collaborated"", ""National Taiwan University""], [""Oxford"", ""collaborated"", ""ITB Indonesia""], [""Oxford"", ""collaborated"", ""Trinity College Dublin""], [""Oxford"", ""collaborated"", ""UCL""]]",Oxford,2015,10
[],BIT,2015,11
"relationships: [[""Consort_Alberta"", ""collaborated"", ""Lethbridge Workshop""],[""Consort_Alberta"",""transformed DNA into"",""JM109 cells""],[""Consort_Alberta"",""miniprepped"",""AmilCP and ECOS in JM109""],[""Consort_Alberta"",""restriction digest of"",""ECOS and AmilCP""],[""Consort_Alberta"",""ligated parts together and transformed into"",""JM109""],[""Consort_Alberta"",""ran a gel to see results""],[""Consort_Alberta"",""uncertain about colored and uncolored culture""],[""Consort_Alberta"",""started from the beginning and grew overnight cultures of"",""AmilCP and JM109""],[""Consort_Alberta"",""miniprepped"",""Amil CP""],[""Consort_Alberta"",""transformed new ECOS into"",""JM109 cells""],[""Consort_Alberta"",""made alginate plates""]]

Note: The relationships are inferred based on the activities described in the text.",Consort_Alberta,2015,12
