team,context,target,source_team,year,batch_id,chunk_id
BNU-CHINA,participated in iGEM competition,other iGEM teams,BNU-CHINA,2015,986,0
BNU-CHINA,failed to detect proteins,BIT-China,BNU-CHINA,2015,986,0
BNU-CHINA,gave opinions to,BIT-China,BNU-CHINA,2015,986,0
ZJU-China,collaborated with,other iGEM teams,ZJU-China,2015,986,1
ZJU-China,received support from,other iGEM teams,ZJU-China,2015,986,1
UCLA,used as chassis,E. coli BL21(DE3) laboratory strains,UCLA,2015,986,3
UCLA,constructed devices using,IDT gBlocks gene fragment synthesis scheme,UCLA,2015,986,3
UCLA,preserved Biobrick scar sites,between promoter and GFP generator sequence,UCLA,2015,986,3
UCLA,prepared chemically competent cells using,Zymo Mix & Go Transformation Kit and Buffer Set,UCLA,2015,986,3
UCLA,isolated plasmid DNA using,Promega PureYield MiniPrep System,UCLA,2015,986,3
UCLA,double digested plasmid DNA using,EcoRI and PstI restriction exonucleases,UCLA,2015,986,3
UCLA,ligated and subcloned gBlocks double digests into,pSB1C3 vector backbone using T4 ligase,UCLA,2015,986,3
UCLA,recovered and purified DNA following gel electrophoresis using,Zymoclean Gel DNA recovery and purification,UCLA,2015,986,3
UCLA,"cleaned up PCR, Digestion, and Ligation products using",Zymo DNA Clean and Concentrator-5,UCLA,2015,986,3
Czech_Republic,collaborated with,Chalmers Gothenburg,Czech_Republic,2015,986,6
Czech_Republic,acknowledged by,Biomedical Center of Faculty of Medicine in Pilsen,Czech_Republic,2015,986,6
Czech_Republic,acknowledged by,Department of Cybernetics of the Faculty of Applied Sciences at the University of West Bohemia,Czech_Republic,2015,986,6
Czech_Republic,acknowledged by,Faculty of Science Charles University in Prague,Czech_Republic,2015,986,6
Czech_Republic,linked with,Georgiev Lab,Czech_Republic,2015,986,6
Czech_Republic,linked with,Department of Cybernetics NTIS Research centre Faculty of Applied Sciences University of West Bohemia,Czech_Republic,2015,986,6
Hong_Kong_HKU,collaborated with,other iGEM teams,Hong_Kong_HKU,2015,986,9
Hong_Kong_HKU,borrowed,CM30 plates from DH5β competent cells,Hong_Kong_HKU,2015,986,9
Hong_Kong_HKU,requested,BBa_K1218011 from Headquarter,Hong_Kong_HKU,2015,986,9
Hong_Kong_HKU,requested,BBa_I13973 from Headquarter,Hong_Kong_HKU,2015,986,9
Hong_Kong_HKU,requested,BBa_Q04510 from Headquarter,Hong_Kong_HKU,2015,986,9
METU Turkey,collaborated with,Aix-Marseille Team,METU_Turkey,2015,986,12
METU Turkey,mentored,METU_HS_Ankara Team,METU_Turkey,2015,986,12
METU Turkey,collaborated with,Team Paris_Saclay,METU_Turkey,2015,986,12
METU Turkey,collaborated with,Team Pasteur_Paris,METU_Turkey,2015,986,12
METU Turkey,collaborated with,Team Universitas Indonesia,METU_Turkey,2015,986,12
METU Turkey,filled questionnaire of,Team Tianjin,METU_Turkey,2015,986,12
METU Turkey,filled survey of,Team Korea_U_Seoul,METU_Turkey,2015,986,12
METU Turkey,filled survey of,Team NEFU_China,METU_Turkey,2015,986,12
METU Turkey,filled survey of,Team Nankai,METU_Turkey,2015,986,12
