text,source_team,year,chunk
"relationships: [[""Tec-Chihuahua"", ""collaborated"", ""CIMAV""], [""CIMAV"", ""funded"", ""Tec-Chihuahua""], [""CIMAV"", ""provided equipment for"", ""Tec-Chihuahua""], [""CIMAV"", ""provided access to"", ""Tec-Chihuahua""], [""CIMAV"", ""characterized nanoparticles for"", ""Tec-Chihuahua""], [""Tec-Chihuahua"", ""sponsored by"", ""UACH""], [""UACH"", ""provided reagents for"", ""Tec-Chihuahua""], [""UACH"", ""provided equipment for"", ""Tec-Chihuahua""], [""UACH"", ""provided space for"", ""Tec-Chihuahua""], [""UACH"", ""provided training for"", ""Tec-Chihuahua""], [""Tec-Chihuahua"", ""collaborated with"", ""Aix-Marseille Université""], [""Aix-Marseille Université"", ""collaborated with"", ""Tec-Chihuahua""]]",Tec-Chihuahua,2015,0
[],HokkaidoU_Japan,2015,1
"relationships: [[""TAS Taipei"", ""participating in"", ""iGEM competition""],[""TAS Taipei"",""collaborated with"", ""other iGEM teams""],[""TAS Taipei"",""attended"", ""jamboree in MIT""],[""TAS Taipei"",""affiliated with"", ""Taipei American School""],[""TAS Taipei"",""located in"", ""Taipei City""],[""TAS Taipei"",""represents the application of"", ""engineering beyond robotics""]]",TAS_Taipei,2015,2
"relationships: [[""Czech_Republic"", ""submitted parts to"", ""iGEM Registry""], [""Czech_Republic"", ""documented parts at"", ""Registry""], [""Czech_Republic"", ""documented parts at"", ""wiki""], [""Czech_Republic"", ""achieved specific goals in"", ""IOD band project""], [""Czech_Republic"", ""divided project with"", ""specific goals""], [""Czech_Republic"", ""affiliated with"", ""Georgiev Lab""], [""Czech_Republic"", ""affiliated with"", ""Department of Cybernetics NTIS Research centre Faculty of Applied Sciences University of West Bohemia""], [""Czech_Republic"", ""contacted at"", ""Faculty of Applied Sciences, Technicka 8, Pilsen 306 14, Czech Republic""], [""Czech_Republic"", ""contacted at"", ""georgiev@kky.zcu.cz""]]",Czech_Republic,2015,3
[],Bielefeld-CeBiTec,2015,4
"relationships: [[""XJTLU-CHINA"", ""collaborated"", ""NYU-Shanghai""]]",XJTLU-CHINA,2015,5
"relationships: [[""TU_Eindhoven"", ""participated in iGEM"", ""other iGEM teams""]]",TU_Eindhoven,2015,6
"relationships: [[""UCLA"", ""collaborated with"", ""other iGEM teams""]]",UCLA,2015,7
"relationships: [[""Dundee"", ""collaborated with"", ""Bielefeld""],[""Dundee"", ""received support from"", ""University of Dundee""]]",Dundee,2015,8
[],Oxford,2015,9
