team,context,target,source_team,year,batch_id,chunk_id
Birkbeck,collaborated with,Pinheiro Lab,Birkbeck,2015,64,1
Birkbeck,received support from,UCL team,Birkbeck,2015,64,1
Birkbeck,received gfp part from,UCL team,Birkbeck,2015,64,1
UCLA,collaborated,Zymo Plasmid Miniprep Kit,UCLA,2015,64,2
UCLA,sent samples for sequencing,Zymo Plasmid Miniprep Kit,UCLA,2015,64,2
UCLA,used primer 3 and 4,Biobrick,UCLA,2015,64,2
UCLA,used Honeybee G-block as template,Honeybee Silk,UCLA,2015,64,2
UCLA,used Q5 High Fidelity DNA Polymerase,Biobrick,UCLA,2015,64,2
UCLA,used Qiagen Gel Purification kit,Qiagen,UCLA,2015,64,2
UCL,collaborated with,iGEM teams,UCL,2015,64,3
UCL,participated in,UCLA Measurement Interlab Study,UCL,2015,64,3
UCL,inoculated,Tamura Colony,UCL,2015,64,3
WHU-China,experience sharing with,UST-China,WHU-China,2015,64,6
WHU-China,experience sharing with,HZAU-China,WHU-China,2015,64,6
WHU-China,seeking help from,College of Life Sciences,WHU-China,2015,64,6
WHU-China,seeking help from,senior students in the lab,WHU-China,2015,64,6
WHU-China,cooperate with,local science museums,WHU-China,2015,64,6
Bordeaux,collaborated with,MIT 2006 iGEM team,Bordeaux,2015,64,9
Bordeaux,used OsmY promoter characterized by,MIT 2006 iGEM team,Bordeaux,2015,64,9
Bordeaux,worked on M63 medium mentioned in literature by,Dae-Young J and Young-Su C,Bordeaux,2015,64,9
NTNU_Trondheim,collaborated with,Warwick,NTNU_Trondheim,2015,64,10
NTNU_Trondheim,received support from,Brixells,NTNU_Trondheim,2015,64,10
