text,source_team,year,chunk
"relationships: [[""UCL"", ""collaborated with"", ""other iGEM teams""]]",UCL,2015,0
"relationships: [[""ATOMS-Turkiye"", ""researched"", ""pexiganan""],[""ATOMS-Turkiye"",""collaborated with"",""E.coli""],[""ATOMS-Turkiye"",""collaborated with"",""H. Pylori""],[""ATOMS-Turkiye"",""collaborated with"",""TEV Protease""],[""ATOMS-Turkiye"",""collaborated with"",""AND GATE""],[""ATOMS-Turkiye"",""collaborated with"",""DAMP""],[""ATOMS-Turkiye"",""collaborated with"",""PEX""],[""ATOMS-Turkiye"",""collaborated with"",""AMPs""],[""ATOMS-Turkiye"",""collaborated with"",""Xiao-Lin Zhang""],[""ATOMS-Turkiye"",""collaborated with"",""Ge, Y; MacDonald, D,L""]]",ATOMS-Turkiye,2015,1
"relationships: [[""UI_Indonesia"", ""collaborated with"", ""other iGEM teams""]]",UI_Indonesia,2015,2
relationships: [],Georgia_State,2015,3
[],Oxford,2015,4
"relationships: [[""UCL"", ""collaborated with"", ""Yeate’s lab""]]",UCL,2015,5
[],Tianjin,2015,6
[],Oxford,2015,7
[],Vanderbilt,2015,8
"relationships: [[""SDU-Denmark"", ""participated in"", ""iGEM competition""],[""SDU-Denmark"", ""collaborated with"", ""other iGEM teams""]]",SDU-Denmark,2015,9
"relationships: [[""SKLBC-China"", ""collaborated with"", ""iGEM community""], [""SKLBC-China"", ""chose"", ""WeChat as the platform of our project""], [""SKLBC-China"", ""developed"", ""WEiGEM 1.0""], [""SKLBC-China"", ""developed"", ""WEiGEM 2.0""], [""SKLBC-China"", ""established a connection among"", ""iGEMers, mobile phone, and personal computer""], [""SKLBC-China"", ""developed a bio-brick searching engine based on"", ""the large bio-brick database from iGEM website""]]",SKLBC-China,2015,10
