team,context,target,source_team,year,batch_id,chunk_id
Cork Ireland,collaborated,Trinity College Dublin,Cork_Ireland,2015,715,0
Cork Ireland,collaborated,University College London,Cork_Ireland,2015,715,0
Peking,collaborated with,Chinese Academy of Sciences,Peking,2015,715,2
Peking,received support from,Prof. LIU Cuihua,Peking,2015,715,2
Peking,tested PC reporter with,TB NAD toolkit,Peking,2015,715,2
Peking,tested PC reporter with,PCR amplification,Peking,2015,715,2
Peking,performed dilution on,MTB genome,Peking,2015,715,2
DTU-Denmark,participated in iGEM,et al.,DTU-Denmark,2015,715,3
DTU-Denmark,collaborated with,et al.,DTU-Denmark,2015,715,3
DTU-Denmark,collaborated with,M2P-Labs,DTU-Denmark,2015,715,3
Aachen,collaborated with,other iGEM teams,Aachen,2015,715,4
USTC,collaborated with,other iGEM teams,USTC,2015,715,6
USTC,received support from,electrical engineering discipline,USTC,2015,715,6
USTC,implemented,stochastic time evolution modelling,USTC,2015,715,6
USTC,used,"S-score, robustness and sensitivity analysis",USTC,2015,715,6
USTC,developed,highly integrated software,USTC,2015,715,6
USTC,exploited concepts and algorithms from,electrical engineering,USTC,2015,715,6
USTC,employed,Espresso algorithms,USTC,2015,715,6
USTC,has a library of,well-characterized Boolean gates,USTC,2015,715,6
ZJU-China,collaborated with,SynenergeneⅠ,ZJU-China,2015,715,7
ZJU-China,collaborated with,SynenergeneⅡ,ZJU-China,2015,715,7
ZJU-China,collaborated with,Synenergene Ⅲ,ZJU-China,2015,715,7
ZJU-China,held,Syn-Bio Share Salon,ZJU-China,2015,715,7
ZJU-China,cooperated with,Zhejiang China Association for Science and Technology,ZJU-China,2015,715,7
ZJU-China,promoted synthetic biology to,the public,ZJU-China,2015,715,7
ZJU-China,shared iGEM projects with,the public,ZJU-China,2015,715,7
ZJU-China,discussed safety issues about,the future,ZJU-China,2015,715,7
BIT-China,collaboration,iGEM teams,BIT-China,2015,715,8
OUC-China,received support from,"Yunxiang Mao, College of Marine Life Science, Ocean University of China",OUC-China,2015,715,10
OUC-China,received support from,"Zuowu Zheng, College of Information Science and Engineering, Ocean University of China",OUC-China,2015,715,10
OUC-China,received support from,"Zhiwei Chen, School of Mathematical Sciences, Ocean University of China",OUC-China,2015,715,10
OUC-China,received support from,"Shuyuan Xu, School of Mathematical Sciences, Ocean University of China",OUC-China,2015,715,10
OUC-China,received support from,"Association for Science and Technology of College of Marine Life Science, Ocean University of China",OUC-China,2015,715,10
OUC-China,received support from,Qingdao Municipal Health and Family Planning Commission,OUC-China,2015,715,10
OUC-China,received support from,Qingdao Custom District,OUC-China,2015,715,10
OUC-China,received support from,Shandong Entry-Exit Inspection and Quarantine Bureau,OUC-China,2015,715,10
OUC-China,received support from,"Prof. Zhenghong Sui, College of Marine Life Science, Ocean University of China",OUC-China,2015,715,10
Nagahama,supported by,Tokyo_Tech,Nagahama,2015,715,11
Nagahama,collaborated,UGA-Georgia,Nagahama,2015,715,11
Nagahama,collaborated,Uniandes_Colombia,Nagahama,2015,715,11
Nagahama,collaborated,Paris-Saclay,Nagahama,2015,715,11
Nagahama,collaborated,UT-Tokyo,Nagahama,2015,715,11
Nagahama,collaborated,Tokyo-NoKoGen,Nagahama,2015,715,11
Nagahama,collaborated,UI-Indonesia,Nagahama,2015,715,11
Nagahama,collaborated,NEFU_China,Nagahama,2015,715,11
Waterloo,participated in,iGEM 2006,Waterloo,2015,715,12
Waterloo,participated in,iGEM 2007,Waterloo,2015,715,12
Waterloo,received funding from,university faculties and departments,Waterloo,2015,715,12
Waterloo,received funding from,organizations and fundraising efforts,Waterloo,2015,715,12
Waterloo,collaborated with,Heidelberg team,Waterloo,2015,715,12
Heidelberg team,won,best undergraduate project,Waterloo,2015,715,12
Queen's team,discovered issues with,CRAUT software,Waterloo,2015,715,12
