text,source_team,year,chunk
[],TU_Delft,2015,0
"relationships: [[""Toulouse"", ""received plasmids from"", ""Laboratoire de Microbiologie et Génétique Moléculaires""],[""Toulouse"",""received support from"",""Florence Bordes""],[""Toulouse"",""received advice from"",""Thomas Lautier""],[""Toulouse"",""received help from"",""Fayza Daboussi""],[""Toulouse"",""received material and advice from"",""Yves Dutruy and Sylvie Cancel""],[""Toulouse"",""advised by"",""Brice Enjalbert""],[""Toulouse"",""advised by"",""Gilles Truan""],[""Toulouse"",""advised by"",""Florence Bordes""],[""Toulouse"",""advised by"",""Mathilde Beraud""],[""Toulouse"",""supported by"",""Mélany Tanchon""],[""Toulouse"",""supported by"",""Louise Gody""],[""Toulouse"",""received coaching from"",""Stéphanie Heux""],[""Toulouse"",""received coaching from"",""Eliane Meilhoc""],[""Toulouse"",""received coaching from"",""César Aceves""],[""Toulouse"",""received coaching from"",""Kaymeuang Cam""]]",Toulouse,2015,1
[],Georgia_State,2015,2
[],Georgia_State,2015,3
"relationships: [[""OUC-China"", ""collaborated"", ""NYU Shanghai""]]",OUC-China,2015,4
"relationships: [[""Lethbridge"", ""distributed seed bombs to"", ""members of the public""],[""Lethbridge"",""informed"",""members of the public about their project""],[""Lethbridge"",""received support from"",""members of the public""],[""Lethbridge"",""received signed petition from"",""members of the public""],[""Lethbridge"",""supported by"",""members of the public""],[""Lethbridge"",""visited by"",""Beekeepers""],[""Lethbridge"",""interviewed by"",""Beekeepers""],[""Lethbridge"",""engaged in outreach with"",""members of the public""],[""Lethbridge"",""presented at"",""schools""]]",Lethbridge,2015,5
relationships: [],NEFU_China,2015,6
[],Slovenia_HS,2015,7
"relationships: [[""Vilnius-Lithuania"",""meetup with"",""SDU""],[""SDU"",""helped"",""Vilnius-Lithuania""],[""Vilnius-Lithuania"",""collaborated"",""Toulouse""],[""Vilnius-Lithuania"",""visited"",""Paris Bettencourt""],[""Vilnius-Lithuania"",""shared data with"",""Tec-Monterrey""],[""Vilnius-Lithuania"",""shared data with"",""Vanderbilt iGEM""],[""Vilnius-Lithuania"",""shared data with"",""Oxford iGEM""]]",Vilnius-Lithuania,2015,8
[],Georgia_State,2015,9
"relationships: [[""WashU StLouis"",""worked closely with"",""Vanderbilt University""],[""Vanderbilt University"",""had issues with"",""part K314100""],[""Vanderbilt University"",""asked WashU StLouis to test"",""part R0010""],[""WashU StLouis"",""tested parts"",""Vanderbilt University""],[""WashU StLouis"",""used their lab's induction protocol""],[""Vanderbilt University"",""used WashU StLouis's induction protocol""]]",WashU_StLouis,2015,10
"relationships: [[""Tianjin"", ""participated in iGEM competition"", ""Janus team""],[""Janus team"", ""produced by"", ""filamentous fungi""],[""Janus team"", ""thought to play a role in"", ""formation of aerial hyphae and fruiting bodies""],[""Janus team"", ""able to assemble spontaneously into"", ""amphipathic monolayers""],[""Janus team"", ""two classes of Janus can be distinguished based on"", ""occurrence of hydrophilic and hydrophobic amino acid residues""],[""Janus team"", ""generate very insoluble assemblies, which can only be dissolved in"", ""strong acids such as trifluoroacetic acid or formic acid""],[""Janus team"", ""assemblies can be dissolved in"", ""ethanol or sodium dodecyl sulfate or through the application of pressure or lowering of the temperature""]]",Tianjin,2015,11
"relationships: [[""Toulouse"", ""participated in meetup with"", ""Bordeaux Team""],[""Toulouse"",""cloned ccr-butyrate together""],[""Toulouse"",""cloned PcyA-tesB""],[""DRAAF"",""supports"",""Toulouse""],[""Toulouse"",""met Felix from"",""Stockholm Team""],[""Toulouse"",""cloned cph8""],[""Toulouse"",""received support from"",""Ulule""],[""Toulouse"",""cloned ccr-butyrate, PL-LacI-ccr-Butyrate genes, and POmpC-lacI box-CI-Formate genes into pSB1C3""],[""Toulouse"",""prepared and sent Biobricks to be sequenced""],[""Toulouse"",""sent Biobrick to iGEM""],[""Toulouse"",""created website""]].",Toulouse,2015,12
"relationships: [[""BIT"", ""constructed"", ""BMTOP10""], [""BIT"", ""selected strain with"", ""J100071""], [""BIT"", ""sequenced"", ""LdhA""], [""BIT"", ""transformed plasmid into"", ""BL21(DE3)""], [""BIT"", ""constructed device"", ""J23119+B0034+glsA""], [""BIT"", ""constructed device"", ""J100071+B0034+E1010""], [""BIT"", ""constructed"", ""PflB""], [""BIT"", ""constructed"", ""Pta""], [""BIT"", ""constructed"", ""AckA""], [""BIT"", ""tested acid resistance ability of strain with"", ""JBG""], [""BIT"", ""verified"", ""LdhA""], [""BIT"", ""verified"", ""PflB""], [""BIT"", ""verified"", ""Pta""], [""BIT"", ""verified"", ""AckA""], [""BIT"", ""measured intensity of red florescence to test function of"", ""J10071 promoter""], [""BIT"", ""verified"", ""DhaB""], [""BIT"", ""verified"", ""PhaC""], [""BIT"", ""verified"", ""PhaA""], [""BIT"", ""verified"", ""PhaB""], [""BIT"", ""constructed standard part with"", ""glsA""]]",BIT,2015,13
