team,context,target,source_team,year,batch_id,chunk_id
UESTC_Software,conducted,human practices,UESTC_Software,2015,411,0
UESTC_Software,gathered information from,public,UESTC_Software,2015,411,0
UESTC_Software,attracted,professors,UESTC_Software,2015,411,0
UESTC_Software,attracted,entrepreneurs,UESTC_Software,2015,411,0
UESTC_Software,attracted,students,UESTC_Software,2015,411,0
UESTC_Software,attracted,Bioinformatics majors,UESTC_Software,2015,411,0
UESTC_Software,attracted,Qt developers,UESTC_Software,2015,411,0
UESTC_Software,designed and developed,software,UESTC_Software,2015,411,0
Dundee,collaborated with,MC1061 E.coli,Dundee,2015,411,1
Dundee,amplified,hHBA,Dundee,2015,411,1
Dundee,amplified,hHBB,Dundee,2015,411,1
Dundee,cloned into,pQE80-L,Dundee,2015,411,1
Dundee,miniiprepped,BTH101 E.coli,Dundee,2015,411,1
Dundee,digested and ligated,pQE80-L,Dundee,2015,411,1
Dundee,miniprepped,BTH101 E.coli,Dundee,2015,411,1
Dundee,transformed into,M15[pREP4] E.coli,Dundee,2015,411,1
Dundee,cloned,hHBN,Dundee,2015,411,1
Cornell iGEM,conducted research in lab of,Dr. Shivaun Archer,Cornell,2015,411,4
Cornell iGEM,received guidance from,Dr. Rod Getchell,Cornell,2015,411,4
Cornell iGEM,received feedback from,Fish Disease Control Unit of the New York State Department of Environmental Conservation,Cornell,2015,411,4
Cornell iGEM,received feedback from,Cornell University Biological Field Station,Cornell,2015,411,4
Cornell iGEM,received troubleshooting procedures from,DeLisa Lab,Cornell,2015,411,4
Cornell iGEM,received Escherichia Coli strain from,Zipfel lab,Cornell,2015,411,4
Cornell iGEM,received advice from,Dr. Xiling Shen,Cornell,2015,411,4
Cornell iGEM,received sequencing support from,Cornell's Biotechnology Resource Center,Cornell,2015,411,4
Cornell iGEM,received assistance from,Rebecca Macdonald,Cornell,2015,411,4
Cornell iGEM,received assistance from,Sue Bulkley,Cornell,2015,411,4
Cornell iGEM,received assistance from,Emily Tompkins,Cornell,2015,411,4
uOttawa,collaborated with,Waterloo iGEM,uOttawa,2015,411,5
Waterloo iGEM,helped,uOttawa,uOttawa,2015,411,5
uOttawa,improved DNA assembly workflow for,Waterloo iGEM,uOttawa,2015,411,5
uOttawa,assisted,Waterloo iGEM,uOttawa,2015,411,5
uOttawa,part of,Ontario iGEM (oGEM),uOttawa,2015,411,5
uOttawa,contributed experience to,other oGEM teams,uOttawa,2015,411,5
uOttawa,mentored,McMaster iGEM,uOttawa,2015,411,5
uOttawa,mentored,other oGEM teams,uOttawa,2015,411,5
SKLBC-China,received feedback from,SYSU_CHINA,SKLBC-China,2015,411,6
SKLBC-China,received suggestions from,SYSU_CHINA,SKLBC-China,2015,411,6
SKLBC-China,sponsored by,Sun Yat-Sen University,SKLBC-China,2015,411,6
SKLBC-China,uses groupwork space provided by,Sun Yat-Sen University,SKLBC-China,2015,411,6
