team,context,target,source_team,year,batch_id,chunk_id
Oxford,collaborated,iGEM teams,Oxford,2015,443,0
Oxford,sent for sequencing,iGEM teams,Oxford,2015,443,0
Oxford,performed restriction digest with EcoRI-HF + PstI-HF,iGEM teams,Oxford,2015,443,0
Oxford,performed restriction digest with BspHI + PstI-HF,iGEM teams,Oxford,2015,443,0
Oxford,performed restriction digest with BamHI,iGEM teams,Oxford,2015,443,0
Oxford,"performed restriction digest with NcoI, PstI",iGEM teams,Oxford,2015,443,0
Oxford,designed and ordered Quikchange plasmids for DspB,iGEM teams,Oxford,2015,443,0
Oxford,ordered VF2 and VR plasmids for sequencing,iGEM teams,Oxford,2015,443,0
Oxford,performed transformation of ligation products,iGEM teams,Oxford,2015,443,0
NYMU-Taipei,participated in,iGEM competition,NYMU-Taipei,2015,443,1
Taiwan Seed Improvement and Propagation Station,responsible for,preparing tissue culture and breeding original seed,NYMU-Taipei,2015,443,1
Farmers associations,breed,following generations,NYMU-Taipei,2015,443,1
NYMU-Taipei,collaborated with,potato factories,NYMU-Taipei,2015,443,1
NYMU-Taipei,advocated for,juristic modification,NYMU-Taipei,2015,443,1
NYMU-Taipei,abided by,GMO regulations,NYMU-Taipei,2015,443,1
NYMU-Taipei,checked,environmental regulations,NYMU-Taipei,2015,443,1
NEAU-China,gave lecture about synthetic biology,30 students,NEAU-China,2015,443,2
NEAU-China,collaborated with,SCAU,NEAU-China,2015,443,2
NEAU-China,shared experience with,SCAU,NEAU-China,2015,443,2
SKLBC-DGSYZX,communicate with,other iGEM teams,SKLBC-DGSYZX,2015,443,3
Synsketch,helps iGEMers design,genetic circuits,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,cooperated with,Guangdong Experimental High School,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,cooperated with,Sunyatsen University,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,received investment from,EIC,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,received investment from,APP,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,cooperated with,SKLBC-China team,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,has users who signed in from,WeChat,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,attracts investment from,education agencies,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,has a business model involving,biology learners,SKLBC-DGSYZX,2015,443,3
SKLBC-DGSYZX,has a business model involving,sponsors,SKLBC-DGSYZX,2015,443,3
HSNU-TAIPEI,cooperation with,NCTU,HSNU-TAIPEI,2015,443,5
HSNU-TAIPEI,cooperation with,Mingdao iGEM team,HSNU-TAIPEI,2015,443,5
HSNU-TAIPEI,meetup with,NCTU,HSNU-TAIPEI,2015,443,5
HSNU-TAIPEI,meetup with,Mingdao iGEM team,HSNU-TAIPEI,2015,443,5
IIT Delhi,organized orientation,students from various disciplines,IIT_Delhi,2015,443,6
IIT Delhi,organized orientation,freshmen joining in fall semester 2015,IIT_Delhi,2015,443,6
IIT Delhi,won Bronze Medal,iGEM Giant Jamboree 2014,IIT_Delhi,2015,443,6
