team,context,target,source_team,year,batch_id,chunk_id
WashU_StLouis,worked under,Dr. Maranas,WashU_StLouis,2015,635,1
WashU_StLouis,member of,2014 iGEM team,WashU_StLouis,2015,635,1
WashU_StLouis,undergraduate advisor for,2015 iGEM team,WashU_StLouis,2015,635,1
WashU_StLouis,research on,light-regulated systems,WashU_StLouis,2015,635,1
WashU_StLouis,affiliated with,Washington University,WashU_StLouis,2015,635,1
Penn State,majoring in,Chemical Engineering,WashU_StLouis,2015,635,1
Penn State,involved in,Engineers Without Borders (EWB),WashU_StLouis,2015,635,1
Penn State,working with,metabolic models of bacterial strains,WashU_StLouis,2015,635,1
Penn State,affiliated with,Washington University,WashU_StLouis,2015,635,1
Washington University,majoring in,Chemistry and Biochemistry,WashU_StLouis,2015,635,1
Washington University,member of,WashU_StLouis 2014 iGEM team,WashU_StLouis,2015,635,1
Washington University,research on,light-regulated systems,WashU_StLouis,2015,635,1
Washington University,affiliated with,WashU_StLouis,WashU_StLouis,2015,635,1
Washington University,PhD candidate in,Moon Research Group,WashU_StLouis,2015,635,1
Penn State,Graduate Student at,Penn State,WashU_StLouis,2015,635,1
LZU-China,collaborated with,TJU,LZU-China,2015,635,2
LZU-China,collaborated with,SZU,LZU-China,2015,635,2
LZU-China,received help from,TJU,LZU-China,2015,635,2
LZU-China,received help from,SZU,LZU-China,2015,635,2
BIT-China,collaborated with,universities in China,BIT,2015,635,3
BIT-China,obtained financial support from,COFCO,BIT,2015,635,3
BIT-China,held lectures at,university,BIT,2015,635,3
BIT-China,held winter camp for,new team members,BIT,2015,635,3
BIT-China,contributed to Newsletter of,Xiamen University,BIT,2015,635,3
BIT-China,recruited new members with,passion for iGEM,BIT,2015,635,3
BIT-China,held winter camp in,Beijing Institute of Technology,BIT,2015,635,3
SDU-Denmark,participated in,iGEM Interlab Study,SDU-Denmark,2015,635,4
Paris_Saclay,collaborated,Paris Bettencourt team 2012,Paris_Saclay,2015,635,8
Paris_Saclay,wrote,Biosafety guide,Paris_Saclay,2015,635,8
Paris_Saclay,participated in,CURIOSITas Festival,Paris_Saclay,2015,635,8
Paris_Saclay,collaborated with,Pascal Masi,Paris_Saclay,2015,635,8
Paris_Saclay,built,3D Biobricks Legos,Paris_Saclay,2015,635,8
Paris_Saclay,presented exhibition at,Science Festival,Paris_Saclay,2015,635,8
Paris_Saclay,collaborated,D3,Paris_Saclay,2015,635,10
Paris_Saclay,collaborated,CM 1,Paris_Saclay,2015,635,10
Paris_Saclay,collaborated,"CM0,1",Paris_Saclay,2015,635,10
Paris_Saclay,collaborated,Spe 1,Paris_Saclay,2015,635,10
Paris_Saclay,collaborated,"Spe 0,1",Paris_Saclay,2015,635,10
Paris_Saclay,collaborated,Tet 1,Paris_Saclay,2015,635,10
Paris_Saclay,collaborated,"Tet 0,1",Paris_Saclay,2015,635,10
