text,source_team,year,chunk
"relationships: [[""DTU-Denmark"", ""collaborated with"", ""unknown iGEM teams""]]",DTU-Denmark,2015,0
"relationships: [[""KU Leuven"", ""organized"", ""KU Leuven iGEM 2015 Symposium""],[""KU Leuven"", ""hosted"", ""neighbouring iGEM teams""],[""KU Leuven"", ""hosted"", ""academic staff""],[""KU Leuven"", ""hosted"", ""students""],[""KU Leuven"", ""hosted"", ""sponsors""],[""KU Leuven"", ""hosted"", ""iGEM supporters""],[""KU Leuven"", ""presented research"", ""iGEM teams""],[""KU Leuven"", ""debated on ethics"", ""panel of experts""],[""KU Leuven"", ""provided"", ""goodie-bags""],[""KU Leuven"", ""provided"", ""drinks""],[""KU Leuven"", ""provided"", ""lunch""],[""KU Leuven"", ""provided"", ""dinner""],[""KU Leuven"", ""hosted"", ""almost a hundred guests""],[""KU Leuven"", ""received"", ""positive feedback""],[""Vera van Noort"", ""talked about"", ""lessons from systems biology""],[""Vera van Noort"", ""worked at"", ""EMBL""],[""Desktop Genetics"", ""founded by"", ""Victor Dillard""],[""Desktop Genetics"", ""focuses on"", ""synthetic biology""],[""Desktop Genetics"", ""builds software for"", ""biologists""]]",KU_Leuven,2015,1
[],UCLA,2015,2
"relationships: [[""TU_Delft"", ""collaborated with"", ""other iGEM teams""]]",TU_Delft,2015,3
"relationships: [[""Slovenia_HS"", ""collaborated"", ""other iGEM teams""],[""Slovenia_HS"",""received support from"",""other iGEM teams""],[""Slovenia_HS"",""participated in survey"",""other iGEM teams""]]",Slovenia_HS,2015,4
"relationships: [[""UCL"", ""collaborated with"", ""iGEM UCLA""]]",UCL,2015,5
[],Technion_Israel,2015,6
relationships: [],Oxford,2015,7
relationships: [],TU_Delft,2015,8
"relationships: [[""Wellesley_TheTech"", ""collaborated with"", ""Romie""],[""Wellesley_TheTech"", ""collaborated with"", ""Anja""],[""Wellesley_TheTech"", ""shared resources with"", ""The Tech""],[""Wellesley_TheTech"", ""admired"", ""The Tech's projects""],[""Wellesley_TheTech"", ""researched biobricks from"", ""Registry of Standard Biological Parts""]]",Wellesley_TheTech,2015,9
"relationships: [[""ITB_INDONESIA"", ""part submission for control module"", ""BBa_K1685009""],[""ITB_INDONESIA"",""part submission for control module"",""BBa_K1685010""]]",ITB_INDONESIA,2015,10
