team,context,target,source_team,year,batch_id,chunk_id
Michigan,participated in iGEM competition with,TU Munich 2013,Michigan,2015,42,4
Michigan,participated in iGEM competition with,Heidelberg 2014,Michigan,2015,42,4
Michigan,participated in iGEM competition with,Aachen 2014,Michigan,2015,42,4
ATOMS-Turkiye,cloned,pET45-b,ATOMS-Turkiye,2015,42,6
ATOMS-Turkiye,transformed into,BL21,ATOMS-Turkiye,2015,42,6
ATOMS-Turkiye,performed colony PCR with,T7 promoter forward and T7 terminator reverse primers,ATOMS-Turkiye,2015,42,6
ATOMS-Turkiye,isolated plasmid DNA using,miniprep plasmid isolation method,ATOMS-Turkiye,2015,42,6
ATOMS-Turkiye,performed cutcheck on,attained plasmid DNAs,ATOMS-Turkiye,2015,42,6
ATOMS-Turkiye,performed Western blotting using,His-tag,ATOMS-Turkiye,2015,42,6
ATOMS-Turkiye,cloned DAMP-Pexiganan into,pColA plasmid,ATOMS-Turkiye,2015,42,6
ATOMS-Turkiye,cloned TEV Protease into,pET45-b plasmid,ATOMS-Turkiye,2015,42,6
UFSCar-Brasil,participated in,iGEM competition,UFSCar-Brasil,2015,42,8
