team,context,target,source_team,year,batch_id,chunk_id
Chalmers-Gothenburg,participated in,iGEM competition,Chalmers-Gothenburg,2015,901,1
Chalmers-Gothenburg,attended,Nordic iGEM Conference,Chalmers-Gothenburg,2015,901,1
Chalmers-Gothenburg,congratulated,Stockholm iGEM team,Chalmers-Gothenburg,2015,901,1
Chalmers-Gothenburg,met,other teams,Chalmers-Gothenburg,2015,901,1
Chalmers-Gothenburg,thanked,Uppsala and Stockholm,Chalmers-Gothenburg,2015,901,1
Chalmers-Gothenburg,hopes to see,other teams in Boston,Chalmers-Gothenburg,2015,901,1
Technion Israel,collaborated,Technion 2015,Technion_Israel,2015,901,2
IIT Delhi,collaborated with,other iGEM teams,IIT_Delhi,2015,901,5
IIT Delhi,received support from,sponsors of iGEM competition,IIT_Delhi,2015,901,5
IIT Delhi,won Bronze Medal at,iGEM Giant Jamboree 2014,IIT_Delhi,2015,901,5
NAIT_Edmonton,coordinated meetups in,Alberta Innovates - Technology Futures,NAIT_Edmonton,2015,901,8
NAIT_Edmonton,kept informed on,iGEM Representative,NAIT_Edmonton,2015,901,8
NAIT_Edmonton,received feedback from,FREDsense Technologies,NAIT_Edmonton,2015,901,8
NAIT_Edmonton,received feedback from,Agriculture and Agri-Food Canada,NAIT_Edmonton,2015,901,8
NAIT_Edmonton,received support from,Florida State University,NAIT_Edmonton,2015,901,8
NAIT_Edmonton,received lab support from,"Department of Biological Sciences, NAIT",NAIT_Edmonton,2015,901,8
NAIT_Edmonton,collaborated with,University of Lethbridge,NAIT_Edmonton,2015,901,8
HUST-China,presented project to,Prof. Zheng,HUST-China,2015,901,10
HUST-China,intends to use,marine yeast as chassis,HUST-China,2015,901,10
HUST-China,hopes to improve,survivability of marine yeast,HUST-China,2015,901,10
HUST-China,plans to use,surface display technology,HUST-China,2015,901,10
HUST-China,aims to solve,inefficiency caused by stream,HUST-China,2015,901,10
HUST-China,wants to enlarge,application area of yeast,HUST-China,2015,901,10
HUST-China,aims to improve,solidification capacity,HUST-China,2015,901,10
HUST-China,received praise from,Prof. Zheng,HUST-China,2015,901,10
HUST-China,discussed project with,Prof. Zheng,HUST-China,2015,901,10
Prof. Zheng,believes in,synthetic biology,HUST-China,2015,901,10
Prof. Zheng,seeks cooperation with,professors from other disciplines,HUST-China,2015,901,10
Prof. Zheng,suggests conducting,soil property experiment,HUST-China,2015,901,10
Prof. Zheng,expresses concern on,safety issue,HUST-China,2015,901,10
HUST-China,plans to regulate,expanding of the strain colony,HUST-China,2015,901,10
