text,source_team,year,chunk
"relationships: [[""Brasil-USP"", ""contributed to"", ""CGU Taiwan""],[""Brasil-USP"",""participated in survey from"",""Paris-Saclay team""],[""Brasil-USP"",""participated and shared survey from"",""UCL""]]",Brasil-USP,2015,0
"relationships: [[""NYU Shanghai"", ""team"", ""iGEM""],[""NYU Shanghai"",""collaborations"",""other iGEM teams""]]",NYU_Shanghai,2015,1
"relationships: [[""IIT_Delhi"", ""mentoring"", ""iGEM IIT Kharagpur""]]",IIT_Delhi,2015,2
"relationships: [[""SYSU-Software"", ""collaborated"", ""Colombia team""],[""SYSU-Software"",""collaborated"",""Bettencourt Paris team""],[""SYSU-Software"",""collaborated"",""WLCMilwaukee team""],[""SYSU-Software"",""attended meetup"",""Peking 2015 team""],[""SYSU-Software"",""exchanged ideas with"",""Peking 2015 team""],[""SYSU-Software"",""inspired by"",""LZU-China""],[""SYSU-Software"",""common ideas in"",""HFUT-China""],[""SYSU-Software"",""discussed biosafety with"",""NUDT_CHINA""],[""SYSU-Software"",""discussed transparency with"",""Nankai""],[""SYSU-Software"",""inspired by"",""wet-lab teams""]]",SYSU-Software,2015,3
"relationships: [[""WHU-China"", ""suggested by"", ""HUST-China iGEM team""],[""WHU-China"", ""collaborated with"", ""bioinformatics students""],[""WHU-China"", ""collaborated with"", ""mathematics students""],[""WHU-China"", ""united with"", ""iGEM teams in Wuhan, China""],[""WHU-China"", ""shared resources with"", ""iGEM teams in Wuhan, China""],[""WHU-China"", ""shared devices/facilities with"", ""iGEM teams in Wuhan, China""]]",WHU-China,2015,4
"Based on the given text, there are no relationships mentioned. Therefore, the relationships list is [].",Georgia_State,2015,5
relationships: [],Goettingen,2015,6
[],TJU,2015,7
"relationships: [[""BIT-China"", ""collaboration"", ""Aachen""],[""BIT-China"",""collaboration"",""Valencia Biocampus""]]",BIT-China,2015,8
"relationships: [[""Lethbridge"", ""sought support from"", ""Minister of Environment""],[""Lethbridge"", ""consulted"", ""rural beekeepers in Southern Alberta""],[""Lethbridge"", ""consulted"", ""city council""],[""Lethbridge"", ""consulted"", ""urban planner""],[""Lethbridge"", ""interacted with"", ""public""],[""Lethbridge"", ""handed out seed packets in parks to"", ""public""],[""Lethbridge"", ""informed"", ""public about decline of bees and city by-law""],[""Lethbridge"", ""created petition and received signatures from"", ""public""],[""Lethbridge"", ""promoted iGEM to"", ""middle school students""],[""Lethbridge"", ""composed of students from"", ""Winston Churchill High School""],[""Lethbridge"", ""composed of students from"", ""Chinook High School""],[""Lethbridge"", ""composed of students from"", ""Lethbridge Collegiate School""],[""Lethbridge"", ""hosted by"", ""University of Lethbridge Chemistry and Biochemistry department""]]",Lethbridge,2015,9
"relationships: [[""Dundee"", ""collaborated with"", ""colony 4""],[""Dundee"",""characterized expression of"",""GFP""],[""Dundee"",""characterized expression of"",""ChrB""],[""Dundee"",""transformed"",""pSB1C3-Pchr-gfp (A)""],[""Dundee"",""transformed"",""pSB1C3-Pchr-gfp (B)""],[""Dundee"",""transformed"",""pUniprom-chrB""],[""Dundee"",""transformed"",""pUniprom-chrB (opt)""],[""Dundee"",""transformed"",""BBa_K1058008""],[""Dundee"",""tested interaction between"",""ChrB and Pchr""]]",Dundee,2015,10
"relationships: [[""China_Tongji"", ""collaborated with"", ""unknown iGEM teams""], [""China_Tongji"", ""compared results with"", ""unknown iGEM teams""], [""China_Tongji"", ""observed reactions of"", ""unknown iGEM teams""]]",China_Tongji,2015,11
"relationships: [[""Oxford"", ""collaborated"", ""InterLab team""],[""Oxford"",""received sequencing data from"",""J*4 team""],[""Oxford"",""sent samples for sequencing to"",""F*1 team""],[""Oxford"",""sent samples for sequencing to"",""I*3 team""],[""Oxford"",""received sequencing results from"",""F*1 team""],[""Oxford"",""received sequencing results from"",""I*3 team""],[""Oxford"",""received support from"",""Addgene""],[""Oxford"",""received support from"",""Baker lab at Southwestern University""]]",Oxford,2015,12
"relationships: [[""USTC-Software"", ""collaborated with"", ""iGEM teams""],[""USTC-Software"",""received support from"",""github""],[""USTC-Software"",""used travis-CI for"",""continuous integration""],[""USTC-Software"",""used coverall for"",""coverage test""],[""USTC-Software"",""used Quine-McCluskey algorithm for"",""minimizing boolean functions""],[""USTC-Software"",""used Espresso heuristic logic minimizer for"",""reducing complexity of digital electronic gate circuits""],[""USTC-Software"",""used NetworkX for"",""manipulating and studying complex networks""],[""USTC-Software"",""used NumPy for"",""scientific computing""],[""USTC-Software"",""contacted Chris Drake, author of pyeda, for"",""submitting an issue""],[""USTC-Software"",""made changes to the espresso model in pyeda for"",""simplifying Boolean formulas""],[""USTC-Software"",""used synthetic biology to"",""correspond simplified logic circuits to gene circuits""],[""USTC-Software"",""estimated the complexity of a circuit solution using a"",""score function""]]",USTC-Software,2015,13
"relationships: [[""Oxford"", ""collaborated with"", ""iGEM teams""],[""Oxford"", ""received support from"", ""iGEM teams""],[""Oxford"", ""performed restriction digests with"", ""iGEM teams""],[""Oxford"", ""sent samples for sequencing to"", ""iGEM teams""]]",Oxford,2015,14
