text,source_team,year,chunk
[],UCLA,2015,0
relationships: [],IONIS_Paris,2015,1
[],CHINA_CD_UESTC,2015,2
[],ATOMS-Turkiye,2015,3
"relationships: [[""Northeastern_Boston"", ""participated in iGEM competition"", ""other iGEM teams""]]",Northeastern_Boston,2015,4
[],SCUT,2015,5
"relationships: [[""EPF Lausanne"", ""collaborated with"", ""UCSF iGEM""]]",EPF_Lausanne,2015,6
[],SDU-Denmark,2015,7
"relationships: [[""USTC"", ""collaborated"", ""iGEM teams""],[""USTC"",""implemented"",""micF""],[""USTC"",""implemented"",""SoxS""],[""USTC"",""used"",""LuxI synthase enzyme""],[""USTC"",""used"",""LuxR""],[""USTC"",""engineered"",""Bacteria I""]]",USTC,2015,8
[],SCUT-China,2015,9
[],ATOMS-Turkiye,2015,10
relationships: [],BIT,2015,11
