text,source_team,year,chunk
[],UT-Tokyo,2015,0
[],Tsinghua-A,2015,1
[],IIT_Kharagpur,2015,2
relationships: [],IIT_Delhi,2015,3
"relationships: [[""TJU"", ""communicated with"", ""TJU iGEM team""], [""TJU"", ""learned from"", ""TJU iGEM team""], [""TJU"", ""shared project with"", ""Univeristät des Saarlandes, Germany""], [""TJU iGEM team"", ""communicated with"", ""TJU""], [""TJU iGEM team"", ""shared project with"", ""TJU""]]",TJU,2015,4
"relationships: [[""Bordeaux"", ""participated in iGEM competition"", ""other iGEM teams""]]",Bordeaux,2015,5
relationships: [],UCLA,2015,6
"relationships: [[""UCL"", ""collaborated with"", ""iGEM UCLA""]]",UCL,2015,7
"relationships: [[""UCL"", ""received part from"", ""Aalto-Helsinki team""],[""UCL"",""planned assembly with"",""BBa_J23100-BBa_B0034-TPH1-BBa_B0015""],[""UCL"",""transformed"",""BBa_I13504""],[""UCL"",""becoming entrepreneurs"",""-""]]",UCL,2015,8
"relationships: [[""USTC-Software"", ""collaboration"", ""2015 USTC team""]]",USTC-Software,2015,9
[],UCLA,2015,10
relationships: [],SYSU-Software,2015,11
