text,source_team,year,chunk
[],USTC,2015,0
"relationships: [[""Edinburgh"", ""collaborated"", ""iGEM10_Washington""],[""Edinburgh"",""used part from"",""iGEM14_LMU-Munich""],[""Edinburgh"",""tested"",""Whatman 54""],[""Edinburgh"",""fused"",""CBDCipA""]]",Edinburgh,2015,1
relationships: [],UCLA,2015,2
"relationships: [[""Heidelberg"", ""participated in iGEM competition"", ""Cambridge""],[""Heidelberg"",""organized discussion evenings"", ""various iGEM teams""],[""Heidelberg"",""provided live stream"", ""various iGEM teams""],[""Heidelberg"",""held discussion in German"", ""various iGEM teams""],[""Heidelberg"",""translated event to English"", ""various iGEM teams""]]",Heidelberg,2015,3
[],Dundee,2015,4
[],UNA_Honduras,2015,5
"relationships: [[""Lethbridge"", ""participated in iGEM competition""]]

There are no specific relationships mentioned in the text.",Lethbridge,2015,6
"relationships: [[""BIT"", ""characterized"", ""BBa_K137058""], [""BIT"", ""characterized"", ""BBa_K907004""], [""BIT"", ""integrated Human Practices of"", ""other iGEM teams""], [""BIT"", ""collaborated with"", ""BNU_China""], [""BIT"", ""collaborated with"", ""TJU""], [""BIT"", ""helped construct Light regulation circuits for"", ""BNU_China""], [""BIT"", ""simulated P170 promoter's function and compared various constitutive promoters' strength for"", ""TJU""]]",BIT,2015,7
[],Tianjin,2015,8
"relationships: [[""Exeter"", ""worked with"", ""Save Me""],[""Exeter"", ""worked with"", ""NFU""],[""Exeter"", ""worked with"", ""Professor Liz Wellington""],[""Exeter"", ""visited"", ""several schools in the local area""],[""Exeter"", ""talked to"", ""A level students""],[""Exeter"", ""emphasized"", ""the difficulty of bTB eradication in the South West""],[""Exeter"", ""worked with"", ""Phil Leighton""],[""Exeter"", ""worked with"", ""Dick""],[""Exeter"", ""worked with"", ""UK Dairy Industry""]]",Exeter,2015,9
[],Nagahama,2015,10
[],Georgia_State,2015,11
"relationships: [[""USTC-Software"", ""teammates"", ""Bill""],[""USTC-Software"",""teammates"",""St. Yang""],[""USTC-Software"",""teammates"",""Liu Miaofeng""],[""USTC-Software"",""teammates"",""LI Zitian""],[""USTC-Software"",""teammates"",""Henry""]]",USTC-Software,2015,12
